"year","age_gr","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","16-34 y.","Rural Area","26180.98","24869","831","9254","15722","33004","45699","76481","24953.74","27408.22","0","266639","23243","26525"
"1985","16-34 y.","Urban Area","26491.24","24159","3352","6304","15840","34666","48308","78140","25891.96","27090.52","0","358109","24159","25286"
"1985","35-65 y.","Rural Area","24504.03","22088","1172","0","13527","31700","43409","92657","23220.19","25787.87","0","359884","22129","24542"
"1985","35-65 y.","Urban Area","25851.19","24337","4614","0","14538","35201","48982","83025","25312.03","26390.35","0","271803","24568","25565"
"1985","66 and older","Rural Area","3299.2","0","281","0","0","0","14350","41876","1615.2","4983.2","0","181544","0","0"
"1985","66 and older","Urban Area","2410.46","0","837","0","0","0","6902","37887","1720.94","3099.98","0","92033","0","0"
"1986","16-34 y.","Rural Area","28245.74","25187","815","7874","16571","35575","47870","83132","26393.11","30098.37","0","448945","25002","27303"
"1986","16-34 y.","Urban Area","27276.71","24862.19","3283","4974","16361","35969","48761","83357","26689.65","27863.77","0","175117","25335","26863"
"1986","35-65 y.","Rural Area","26170.87","23877","1109","0","15134","33600","47652","83132","24671.45","27670.29","0","448945","24184","25769"
"1986","35-65 y.","Urban Area","25900.89","24621.63","4389","0","14061","36302","48844","80211","25367.88","26433.9","0","210703","25524","26505"
"1986","66 and older","Rural Area","3388.02","0","261","0","0","0","15850","46170","1856.26","4919.78","0","83992","0","0"
"1986","66 and older","Urban Area","2362.96","0","786","0","0","0","5767","38347","1682.02","3043.9","0","65326","0","0"
"1987","16-34 y.","Rural Area","28005.75","26247","815","9062","16817","36506","48368","83359","26870.09","29141.41","0","95636","25958","28333"
"1987","16-34 y.","Urban Area","28464.28","25871","3229","6749","17179","37324","49902","97059","27842.57","29085.99","0","186673","26329","27712"
"1987","35-65 y.","Rural Area","26175.6","24513.94","1081","409","14296","35974","48960","78079","25056.6","27294.6","0","206521","25258","27354"
"1987","35-65 y.","Urban Area","27592.77","26194","4303","0","15748","38115","50820","92902","27040.63","28144.91","0","186323","26904","28001"
"1987","66 and older","Rural Area","3040.22","0","264","0","0","0","11964","39896","1548.17","4532.27","0","95636","0","0"
"1987","66 and older","Urban Area","2549.55","0","821","0","0","0","6136","46783","1838.6","3260.5","0","72043","0","0"
"1988","16-34 y.","Rural Area","29322.34","27308.52","753","9663","17844","39012","50472","80011","28144.93","30499.75","0","92339","26894","29128"
"1988","16-34 y.","Urban Area","29332.04","26179","3101","7633","17844","38486","50976","94525","28661","30003.08","0","310964","26470","28121"
"1988","35-65 y.","Rural Area","26521.5","25583.11","1023","0","15339","36966","49463","80011","25416.25","27626.75","0","147446","26536","28223"
"1988","35-65 y.","Urban Area","28788.6","26861.86","4090","0","16259","40010","52397","93152","28196.46","29380.74","0","186323","27354","28719"
"1988","66 and older","Rural Area","2872.21","0","248","0","0","0","12833","38819","1584.11","4160.31","0","48454","0","0"
"1988","66 and older","Urban Area","2719.01","0","807","0","0","0","9203","46760","1859.48","3578.54","0","114120","0","0"
"1989","16-34 y.","Rural Area","31180.45","28929","720","11862","19506","39600","53685","86664","29889.84","32471.06","0","126250","28735","31464"
"1989","16-34 y.","Urban Area","31374.63","27763","3053","8385","17946","40801","53992","117895","30611.16","32138.1","0","296956","28223","29604"
"1989","35-65 y.","Rural Area","28734.57","26792","960","0","15339","38550","53685","83903","27319.72","30149.42","0","301361","27443","29586"
"1989","35-65 y.","Urban Area","30221.05","28223","3947","0","17356","40801","54248","112893","29563.09","30879.01","0","276098","28939","30309"
"1989","66 and older","Rural Area","3387.31","0","243","0","0","0","14725","44636","1850.91","4923.71","0","50738","0","0"
"1989","66 and older","Urban Area","2861.19","0","786","0","0","0","9643","55723","1960.17","3762.21","0","121048","0","0"
"1990","16-34 y.","Rural Area","32371.41","29792.17","732","13403","19680","42028","56784","87942","30965.64","33777.18","0","218336","29758","31981"
"1990","16-34 y.","Urban Area","32960.08","29252.47","2926","8006","18867","41581","54423","139742","32015.12","33905.04","0","473150","29553","30924"
"1990","35-65 y.","Rural Area","29520.26","28069","939","0","16003","40673","55129","101901","28171.62","30868.9","0","218336","28551","31446"
"1990","35-65 y.","Urban Area","31856.06","29994.44","3859","0","18407","42795","56966","107627","31141.55","32570.57","0","306775","30504","31675"
"1990","66 and older","Rural Area","2937.96","0","247","0","0","0","10443","51436","1473.52","4402.4","0","57112","0","0"
"1990","66 and older","Urban Area","2743.3","0","814","0","0","0","4591","42867","1740.04","3746.56","0","183452","0","0"
"1991","16-34 y.","Rural Area","33339.17","30059","754","12231","19761","41875","56983","102412","31743.67","34934.67","0","278603","30064","33034"
"1991","16-34 y.","Urban Area","33592.67","29655","2869","8948","18989","44278","57571","127261","32787.09","34398.25","0","324668","30694","32314"
"1991","35-65 y.","Rural Area","30582.96","29449","952","0","18013","42305","55875","86832","29331.72","31834.2","0","136617","29962","33121"
"1991","35-65 y.","Urban Area","33830.31","31700","3815","0","19787","45096","61459","120174","33102.21","34558.41","0","324668","32467","33745"
"1991","66 and older","Rural Area","3153.62","0","246","0","0","0","15339","39415","1566.92","4740.32","0","66247","0","0"
"1991","66 and older","Urban Area","2501.27","0","830","0","0","0","2761","46656","1694.44","3308.1","0","100646","0","0"
"1992","16-34 y.","Rural Area","29461.42","24977","1635","8462","16668","38971","53441","96685","28608.77","30314.07","0","127572","23792","25117"
"1992","16-34 y.","Urban Area","33313.88","30064","3306","9233","19557","44022","59732","105679","32607.42","34020.34","0","206877","30200","31923"
"1992","35-65 y.","Rural Area","27454.43","24256.65","2299","1565","12741","38705","54708","85897","26716.09","28192.77","0","127572","23622","24792"
"1992","35-65 y.","Urban Area","34393.48","31670","4559","933","19249","46892","63446","107167","33703.45","35083.51","0","304729","31444","33004"
"1992","66 and older","Rural Area","2901.61","0","507","0","0","0","11197","42182","1942.22","3861","0","71494","0","0"
"1992","66 and older","Urban Area","2518.46","0","966","0","0","0","5875","42032","1762.16","3274.76","0","113614","0","0"
"1993","16-34 y.","Rural Area","30415.49","26713.98","1611","8877","17691","40009","55603","86905","29448.67","31382.31","0","257717","25974","27840"
"1993","16-34 y.","Urban Area","34658.32","31761","3309","7976","20656","46244","62084","101140","33911.55","35405.09","0","230081","31775","33694"
"1993","35-65 y.","Rural Area","29991.71","26637","2271","2147","12885","41478","59540","94441","29096.07","30887.35","0","257717","26291","27986"
"1993","35-65 y.","Urban Area","36537.98","33737.67","4487","0","19940","49698","67491","118568","35779.96","37296","0","404432","33490","34733"
"1993","66 and older","Rural Area","2766.13","0","518","0","0","0","10584","36583","1732.79","3799.47","0","104406","0","0"
"1993","66 and older","Urban Area","2523.19","0","982","0","0","0","3591","43008","1809.77","3236.61","0","108343","0","0"
"1994","16-34 y.","Rural Area","32219.04","29106.96","1561","7414","18279","42897","57327","97912","31168.49","33269.59","0","259787","29046","31291"
"1994","16-34 y.","Urban Area","35445.93","33286.81","3257","7158","21116","48251","63772","97442","34693.22","36198.64","0","248690","33081","34870"
"1994","35-65 y.","Rural Area","31064.69","28510.49","2243","1023","13887","43894","60367","100673","30148.5","31980.88","0","259787","28833","30939"
"1994","35-65 y.","Urban Area","36998.91","34584","4362","0","20440","50695","68155","124170","36222.6","37775.22","0","301560","34768","36252"
"1994","66 and older","Rural Area","3194.08","0","513","0","0","0","13071","45382","2121.75","4266.41","0","70793","0","0"
"1994","66 and older","Urban Area","2747.93","0","1008","0","0","0","5467","47499","1977.88","3517.98","0","93336","0","0"
"1995","16-34 y.","Rural Area","32775.25","30070","1625","7117","18437","43866","58483","96217","31620.92","33929.58","0","390116","29527","31905"
"1995","16-34 y.","Urban Area","34522.07","31864","3337","5096","18816","47159","64090","104743","33750.29","35293.85","0","259060","31698","33435"
"1995","35-65 y.","Rural Area","31259.3","29144","2348","0","12271","45270","62355","93822","30330.93","32187.67","0","197052","29951","32263"
"1995","35-65 y.","Urban Area","36992.52","34154","4506","0","19020","50868","70415","119070","36208.57","37776.47","0","326832","34154","35831"
"1995","66 and older","Rural Area","2738.99","0","505","0","0","0","10179","42335","1576.7","3901.28","0","121687","0","0"
"1995","66 and older","Urban Area","2563.94","0","1049","0","0","0","4295","50292","1788.01","3339.87","0","108905","0","0"
"1996","16-34 y.","Rural Area","35003.44","31201.46","1567","9215","19429","47652","62697","103537","33874.92","36131.96","0","321705","30217","33465"
"1996","16-34 y.","Urban Area","36269.52","33106.33","3213","6314","19646","48915","68053","111156","35415.28","37123.76","0","433269","32910","34614"
"1996","35-65 y.","Rural Area","31876.56","28532.28","2360","0","10226","47806","64167","103397","30849.82","32903.3","0","321705","30056","31906"
"1996","35-65 y.","Urban Area","38046.46","34858.72","4405","0","18407","52704","74398","134598","37234.66","38858.26","0","266287","34972","36864"
"1996","66 and older","Rural Area","2913.36","0","507","0","0","0","7465","42949","1658.43","4168.29","0","130104","0","0"
"1996","66 and older","Urban Area","2691","0","1072","0","0","0","5591","47003","1921.05","3460.95","0","105460","0","0"
"1997","16-34 y.","Rural Area","33267","30010.76","1517","6136","18458","44906","61478","93873","32106.13","34427.87","0","356862","31087","34088"
"1997","16-34 y.","Urban Area","36496.45","33745","3118","5471","20166","49757","66468","106880","35651.05","37341.85","0","241841","33698","35739"
"1997","35-65 y.","Rural Area","31815.99","28379.26","2331","0","11272","46308","65957","105049","30752.2","32879.78","0","356862","30473","32518"
"1997","35-65 y.","Urban Area","38151.09","34801.02","4335","0","17231","54606","73200","126330","37326.25","38975.93","0","324261","35126","36813"
"1997","66 and older","Rural Area","3152.94","0","518","0","0","0","9203","52345","2019.97","4285.91","0","96992","0","0"
"1997","66 and older","Urban Area","2738.98","0","1095","0","0","0","3743","49084","1970.55","3507.41","0","124039","0","0"
"1998","16-34 y.","Rural Area","35216.48","31824.75","1610","6581","19622","47056","64934","105940","34073.96","36359","0","252170","31816","34272"
"1998","16-34 y.","Urban Area","36220.29","33657.59","3275","5931","19603","48714","67286","111513","35385.61","37054.97","0","278564","34257","36281"
"1998","35-65 y.","Rural Area","31863.82","28830.59","2664","0","10991","46732","66098","101183","30896.98","32830.66","0","243591","30499","32852"
"1998","35-65 y.","Urban Area","38589.5","35718.74","4887","0","18483","53353","74904","122608","37747.75","39431.25","0","564977","35586","37171"
"1998","66 and older","Rural Area","2735.59","0","611","0","0","0","3477","57699","1676.99","3794.19","0","82574","0","0"
"1998","66 and older","Urban Area","2766.94","0","1280","0","0","0","3855","46783","2106.29","3427.59","0","109570","0","0"
"1999","16-34 y.","Rural Area","34478.3","32248.91","1544","6954","18619","45832","64147","106364","33338.09","35618.51","0","264442","32569","34999"
"1999","16-34 y.","Urban Area","38081.33","34026","3073","6749","20758","51708","70566","117520","37195.66","38967","0","181570","34154","36391"
"1999","35-65 y.","Rural Area","32887.13","30446.55","2574","0","12798","48189","67030","113456","31894.18","33880.08","0","264442","31475","33868"
"1999","35-65 y.","Urban Area","40036.87","36956","4742","0","19177","56934","78175","147630","39189.26","40884.48","0","330117","36670","38730"
"1999","66 and older","Rural Area","2392.5","0","610","0","0","0","3190","44073","1500.64","3284.36","0","85130","0","0"
"1999","66 and older","Urban Area","2482.36","0","1225","0","0","0","3804","43920","1818.6","3146.12","0","134669","0","0"
"2000","16-34 y.","Rural Area","36828.41","32849.25","2435","8301","20604","48982","65278","123861","35703.53","37953.29","0","614039","33388","35353"
"2000","16-34 y.","Urban Area","39003.79","34563","4710","5767","21219","52842","72246","130678","38190.77","39816.81","0","497998","35586","37447"
"2000","35-65 y.","Rural Area","34887.73","31450.67","4620","0","13805","50004","69596","122290","34026.26","35749.2","0","614039","32364","33975"
"2000","35-65 y.","Urban Area","40568.25","36944","8859","0","19020","56811","78943","141577","39907.2","41229.3","0","497998","37611","39037"
"2000","66 and older","Rural Area","2906.29","0","1250","0","0","0","3681","51702","2236.01","3576.57","0","123861","0","0"
"2000","66 and older","Urban Area","3020.42","0","2390","0","0","0","4676","49630","2485.31","3555.53","0","151117","0","0"
"2001","16-34 y.","Rural Area","37993.51","33829.04","2129","9096","21040","50747","68381","118463","36871.41","39115.61","0","297674","33592","36148"
"2001","16-34 y.","Urban Area","38291.27","34461","4171","4653","19173","52771","71095","131886","37432.28","39150.26","0","233149","36046","37600"
"2001","35-65 y.","Rural Area","34117.02","31918.44","4222","0","13268","49832","67797","116628","33277.86","34956.18","0","297674","32884","34733"
"2001","35-65 y.","Urban Area","42030","38040","8096","0","18713","57950","81298","161802","41269.28","42790.72","0","492828","38960","40569"
"2001","66 and older","Rural Area","3158.55","0","1182","0","0","0","5092","61404","2421.39","3895.71","0","118463","0","0"
"2001","66 and older","Urban Area","3030.74","0","2263","0","0","0","7056","51686","2463.87","3597.61","0","160139","0","0"
"2002","16-34 y.","Rural Area","37540.2","33204","2071","7710","20550","49450","68793","126720","36181.7","38898.7","0","290798","36044","38600"
"2002","16-34 y.","Urban Area","37922.42","33600","4115","4160","18980","50400","70245","141724","36781.73","39063.11","0","473767","38514","40900"
"2002","35-65 y.","Rural Area","34934.67","31790.78","4371","0","14400","49540","67015","132665","33901.86","35967.48","0","303200","36000","37700"
"2002","35-65 y.","Urban Area","42392.78","37700","8959","0","18000","57000","82846","173378","41348.1","43437.46","0","950298","45652","47400"
"2002","66 and older","Rural Area","2518.68","0","1228","0","0","0","3660","51780","1760.63","3276.73","0","121293","0","0"
"2002","66 and older","Urban Area","2999.24","0","2413","0","0","0","4800","50480","2208.94","3789.54","0","360000","0","0"
"2003","16-34 y.","Rural Area","38297.75","34000","1955","6034","19300","53750","72589","129006","36825.83","39769.67","0","444000","36548","39160"
"2003","16-34 y.","Urban Area","38711.35","34999.9","3931","3600","18697","52482","73520","144220","37576.49","39846.21","0","405999","38875","41050"
"2003","35-65 y.","Rural Area","36850.71","33552.29","4145","0","14833","52348","72620","135180","35772.41","37929.01","0","444000","36860","38905"
"2003","35-65 y.","Urban Area","43280.54","38765.59","8562","0","17712","59771","84142","178200","42276.53","44284.55","0","540000","45600","47500"
"2003","66 and older","Rural Area","2802.64","0","1250","0","0","0","4804","52800","2066.78","3538.5","0","112238","0","0"
"2003","66 and older","Urban Area","3476.81","0","2454","0","0","0","5801","61005","2582.06","4371.56","0","540000","0","0"
"2004","16-34 y.","Rural Area","36226.7","32475.16","1887","3560","18000","49242","66000","135595","34695.9","37757.5","0","263768","35700","38650"
"2004","16-34 y.","Urban Area","38836.84","35001.65","3759","3240","16964","53485","74700","133545","37693.88","39979.8","0","388500","39000","41528"
"2004","35-65 y.","Rural Area","36664.2","33538.87","4014","0","14642","52345","71650","136778","35552","37776.4","0","649893","37960","39995"
"2004","35-65 y.","Urban Area","43085.19","38662.96","8256","0","18000","59200","84000","166800","42047.9","44122.48","0","785424","45675","47600"
