"year","e11102","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Employed","Rural Area","29051.72","26311","1367","11394","17691","33937","47908","96843","27883.35","30220.09","184","359884","25974","27405"
"1985","Employed","Urban Area","29654.3","26836","5487","12066","18130","37367","50784","83489","29186.66","30121.94","178","358109","27098","28019"
"1985","Not Employed","Rural Area","11395.03","0","917","0","0","21423","31662","56263","10349.37","12440.69","0","181544","11044","14879"
"1985","Not Employed","Urban Area","12119.59","0","3316","0","0","21321","34666","68338","11523.33","12715.85","0","271803","13866","15531"
"1986","Employed","Rural Area","30259.43","26825","1371","11270","19122","36915","49559","83992","28894.18","31624.68","184","448945","26689","28070"
"1986","Employed","Urban Area","30355.53","27942.14","5327","12232","19130","38502","51589","82774","29912.91","30798.15","307","210703","28626","29691"
"1986","Not Employed","Rural Area","12194.88","0","814","0","0","21423","33508","71982","10585.64","13804.12","0","448945","10175","16157"
"1986","Not Employed","Urban Area","11665.15","0","3131","0","0","21116","34783","67593","11041.27","12289.03","0","175117","13922","15850"
"1987","Employed","Rural Area","30203.37","27425.67","1390","11760","19046","38610","51129","83359","29282.41","31124.33","128","206521","27917","29604"
"1987","Employed","Urban Area","31505.75","28713.22","5324","12782","19940","39957","53353","96021","31044.15","31967.35","102","186673","29297","30575"
"1987","Not Employed","Rural Area","10971.02","0","770","0","0","20912","33234","61355","9800.79","12141.25","0","95636","9203","14909"
"1987","Not Employed","Urban Area","11987.89","0","3029","0","0","21832","36351","66468","11325.78","12650","0","186323","14265","16465"
"1988","Employed","Rural Area","30773.55","28223","1320","12271","19992","40389","51555","81091","29881.53","31665.57","307","147446","28604","30667"
"1988","Employed","Urban Area","32746.81","29758.61","5130","13498","20401","41996","53903","94896","32243.9","33249.72","276","310964","30125","31109"
"1988","Not Employed","Rural Area","11272.52","0","704","0","0","20735","34086","60332","9999.85","12545.19","0","147446","8948","16055"
"1988","Not Employed","Urban Area","12108.52","0","2868","0","0","22292","36813","69536","11408.82","12808.22","0","186323","14061","16392"
"1989","Employed","Rural Area","33844.66","30383.96","1251","13575","21934","41419","56140","90192","32729.95","34959.37","51","301361","30545","32555"
