"year","age_gr","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","(Married) couple without C.","27455.7","26562","647","11913","18616","33938","44048","66686","26122.41","28788.99","0","225173","25309","27569"
"1984","16-34 y.","1-pers.-HH","12462.71","12705.54","355","0","2147","17282","22630","61355","10917.12","14008.3","0","197819","11121","13654"
"1984","16-34 y.","Couple + C. GT 16 ","34181.76","32475","795","14633","23689","42949","55956","87124","32962.14","35401.38","0","155894","31312","34053"
"1984","16-34 y.","Couple + C. LE 16","24790.17","22596.57","1511","12271","16617","30003","37001","72310","23932.18","25648.16","0","264849","21065","22303"
"1984","16-34 y.","Couple + C. LE and GT 16","33816.01","30678","707","17844","23586","40922","51538","80730","32630.37","35001.65","0","197150","28351","30598"
"1984","16-34 y.","Single parent","16224.74","15681.65","287","0","2761","21461","31956","75058","14364","18085.48","0","82829","14316","16888"
"1984","35-65 y.","(Married) couple without C.","19839.17","18662","1481","0","1023","30340","41721","79088","18981.01","20697.33","0","163102","19429","20891"
"1984","35-65 y.","1-pers.-HH","12244.01","11937.41","516","0","0","19122","26964","53054","11191.31","13296.71","0","118978","12484","14725"
"1984","35-65 y.","Couple + C. GT 16 ","32180.62","30889","1150","13294","22196","41333","52581","78290","31236.16","33125.08","0","155894","29619","31598"
"1984","35-65 y.","Couple + C. LE 16","29009.7","26102","1568","14009","19327","34410","44022","107558","28040.02","29979.38","0","290361","24056","25769"
"1984","35-65 y.","Couple + C. LE and GT 16","32142.64","29706","1013","17179","22599","39216","49889","80730","31167.43","33117.85","0","197150","27570","29265"
"1984","35-65 y.","Single parent","14296.9","13012","264","0","2681","20349","27559","73454","12693.37","15900.43","0","82829","12271","15759"
"1984","66 and older","(Married) couple without C.","1120.07","0","577","0","0","0","1391","21830","674.34","1565.8","0","73626","0","0"
