"year","e11102","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","direct migration background","26434.59","23887.93","2417","11862","16725","32877","41773","75058","25729.77","27139.41","307","290361","24670","26178"
"1984","Employed","indirect migration background","24073.62","23847.35","70","6723","16566","32174","38598","59518","20585.64","27561.6","1391","67491","24016","32829"
"1984","Employed","no migration background","29016.9","26403.23","5081","11785","18202","36660","47730","82829","28510.36","29523.44","286","290361","26638","27630"
"1984","Not Employed","direct migration background","15520.9","14753.34","1000","0","0","22190","34161","75058","14506.21","16535.59","0","264849","16719","18049"
"1984","Not Employed","indirect migration background","13624.01","16030.57","58","0","0","20145","32283","51308","9762.66","17485.36","0","58287","17650","26332"
"1984","Not Employed","no migration background","11792.36","0","3605","0","0","21461","33234","64820","11213.63","12371.09","0","220878","5227","10533"
"1985","Employed","direct migration background","26583.46","24337","2054","11146","17128","34398","43000","67944","26007.05","27159.87","818","157474","25338","26935"
"1985","Employed","indirect migration background","23308.69","23743.87","72","8385","14868","30924","37580","51493","20497.8","26119.58","1841","54928","25462","31802"
"1985","Employed","no migration background","29914.9","26976","4728","12015","18187","36831","51334","89438","29330.42","30499.38","178","359884","27387","28182"
"1985","Not Employed","direct migration background","14096.95","14719.32","891","0","0","21520","31138","64216","13245.81","14948.09","0","92033","17077","18407"
"1985","Not Employed","indirect migration background","13895.55","14541.94","72","0","0","20554","36902","48778","10775.75","17015.35","0","54299","19276","25309"
"1985","Not Employed","no migration background","11749.32","0","3270","0","0","21271","33653","66175","11125.67","12372.97","0","271803","6902","11964"
"1986","Employed","direct migration background","27029.46","24365.1","2001","12833","17946","34267","43562","71734","26468.04","27590.88","358","121649","26587","28121"
"1986","Employed","indirect migration background","26523.58","28000.77","92","10379","19992","33643","38803","65246","23285.04","29762.12","920","69747","26945","34205"
"1986","Employed","no migration background","30779.28","27917","4605","11760","19301","38515","52152","83992","30178.55","31380.01","184","448945","28632","29655"
"1986","Not Employed","direct migration background","14381.7","14159.09","855","0","0","22818","34461","61355","13436.52","15326.88","0","77777","18049","19480"
"1986","Not Employed","indirect migration background","13484.78","16032.03","64","0","0","20452","39753","57265","9693.75","17275.81","0","69747","19245","25412"
"1986","Not Employed","no migration background","11540.84","0","3026","0","0","20758","34512","68820","10819.92","12261.76","0","448945","5624","10763"
"1987","Employed","direct migration background","28597.3","26413","1986","12885","19337","36787","45464","69941","27978.82","29215.78","460","109825","27903","29226"
"1987","Employed","indirect migration background","26626.14","26513.45","101","12271","15339","34972","39308","62383","23810.21","29442.07","5854","66468","26413","33573"
"1987","Employed","no migration background","31578.78","28742","4627","12271","19787","40136","53481","95636","31046.7","32110.86","102","206521","29553","30678"
"1987","Not Employed","direct migration background","15028.8","14179.14","857","0","0","24337","35624","60716","14014.96","16042.64","0","100071","18744","20503"
"1987","Not Employed","indirect migration background","14083.71","12623.51","76","0","0","22906","38347","54683","10646.37","17521.05","0","66468","19020","23622"
"1987","Not Employed","no migration background","11414.04","0","2866","0","0","21086","35379","66447","10721.52","12106.56","0","186323","5113","10737"
"1988","Employed","direct migration background","29460.76","26916.41","1878","13493","19787","37836","47704","72489","28791.89","30129.63","307","128079","28033","30283"
"1988","Employed","indirect migration background","28277.63","25823.61","125","14163","21392","34410","40791","71775","25065.17","31490.09","1076","128079","25820","31694"
"1988","Employed","no migration background","32681.14","29706","4447","12808","20401","42176","54018","94525","32117.41","33244.87","276","310964","30301","31547"
"1988","Not Employed","direct migration background","15087.15","14188.29","812","0","0","23928","35733","72077","13997.11","16177.19","0","110439","18662","20707"
"1988","Not Employed","indirect migration background","15283.6","10482.01","99","0","0","26337","41415","53767","12125.45","18441.75","0","65892","20038","23980"
"1988","Not Employed","no migration background","11580.12","0","2661","0","0","21577","36603","66853","10839.25","12320.99","0","186323","3776","10456"
"1989","Employed","direct migration background","32012.94","29041","1798","14214","20989","38768","48248","144775","31237.97","32787.91","542","272876","29893","31956"
"1989","Employed","indirect migration background","29614.78","28743.11","151","14623","21474","35484","46888","93362","26701.41","32528.15","236","97539","28888","35215"
"1989","Employed","no migration background","34681","31228.29","4321","13345","21383","43839","58677","113430","34034.45","35327.55","51","301361","31649","32791"
"1989","Not Employed","direct migration background","15385.3","14387.73","808","0","0","25023","35228","68104","14252.07","16518.53","0","146512","19603","21526"
"1989","Not Employed","indirect migration background","19597.44","22751.88","109","0","0","30473","43613","58824","16482.15","22712.73","0","97539","24850","29450"
"1989","Not Employed","no migration background","12354.37","0","2522","0","0","22686","37375","77435","11508.27","13200.47","0","230630","2454","11044"
"1990","Employed","direct migration background","33020.5","30205.25","1749","14623","21423","41364","52244","81091","32153.73","33887.27","1033","368870","31066","32953"
"1990","Employed","indirect migration background","33005.97","31295.94","177","14776","22480","41338","52520","71581","30323.7","35688.24","409","105940","31240","36890"
"1990","Employed","no migration background","36064.87","32198.05","4246","14265","22088","45704","59118","113347","35306.16","36823.58","123","473150","33005","34215"
"1990","Not Employed","direct migration background","16063.18","14284.6","802","0","0","25815","38449","87178","14812.06","17314.3","0","117188","19940","21986"
"1990","Not Employed","indirect migration background","21338.08","22804","119","0","0","35776","46062","68820","18022.76","24653.4","0","105940","25350","32284"
"1990","Not Employed","no migration background","12768.62","0","2424","0","0","22574","38858","87668","11893.8","13643.44","0","211067","1534","8232"
"1991","Employed","direct migration background","34591.03","31811.75","1742","15646","22707","42933","54606","94384","33760.43","35421.63","639","324668","33362","35279"
