"year","regtyp","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1991","Rural Area","Male","29512.76","28157.47","963","0","16055","40495","55870","91642","28135.14","30890.38","0","278603","29123","31956"
"1991","Urban Area","Female","25530.46","23011.29","3818","0","0","39671","55521","115108","24764.75","26296.17","0","324668","27252","29093"
"1991","Urban Area","Male","30625.34","28789.8","3696","0","15310","43000","57955","106453","29883.51","31367.17","0","324668","30678","32109"
"1992","Rural Area","Female","21077.99","18419.01","2299","0","0","32498","48514","84108","20323.41","21832.57","0","127572","20656","22236"
"1992","Rural Area","Male","26265.06","23519","2142","0","10456","37580","53552","96685","25468.97","27061.15","0","127572","23417","24644"
"1992","Urban Area","Female","25607.14","22752","4539","0","0","39830","56956","103935","24917.91","26296.37","0","304729","26475","28080"
"1992","Urban Area","Male","31176.42","28724","4292","0","13858","44482","61457","106622","30476.15","31876.69","0","304729","30193","31547"
"1993","Rural Area","Female","22166.07","18939.1","2283","0","0","34200","52058","86905","21270.98","23061.16","0","257717","22139","24337"
"1993","Rural Area","Male","27867.29","25251.45","2117","0","10788","39421","57111","90227","26958.08","28776.5","0","257717","25861","27661"
"1993","Urban Area","Female","26912.97","24082","4502","0","0","42105","60013","106189","26172.21","27653.73","0","404432","27610","29450"
"1993","Urban Area","Male","32945.8","30766.86","4276","0","14316","47095","63502","110439","32190.67","33700.93","0","404432","31700","33515"
"1994","Rural Area","Female","23074.54","19634","2235","0","0","36925","52681","89578","22143.81","24005.27","0","259787","24082","25988"
"1994","Rural Area","Male","29209.85","27065.57","2082","0","11351","42693","58635","100078","28238.62","30181.08","0","259787","28315","30550"
"1994","Urban Area","Female","27488.91","24894.9","4469","0","0","42891","61969","102872","26735.28","28242.54","0","301560","28632","30689"
"1994","Urban Area","Male","33017.41","31425.51","4158","0","11977","48246","65372","109007","32246.29","33788.53","0","301560","32674","34443"
"1995","Rural Area","Female","23535.89","20066.89","2309","0","0","38654","54197","86920","22563","24508.78","0","390116","24597","27252"
"1995","Rural Area","Male","29407.21","26996","2169","0","9203","43802","57725","96217","28395.23","30419.19","0","390116","29093","31547"
"1995","Urban Area","Female","27022.25","23942.91","4621","0","0","42846","62480","105991","26266.09","27778.41","0","326832","28193","29757"
"1995","Urban Area","Male","32507.5","30440.25","4271","0","9295","47192","66315","110439","31724.89","33290.11","0","326832","31700","33387"
"1996","Rural Area","Female","24105.57","19800.44","2283","0","0","39097","58492","100520","23094.55","25116.59","0","321705","25563","27840"
"1996","Rural Area","Male","30722.93","27609.76","2151","0","8535","46476","62849","103397","29635.29","31810.57","0","321705","29256","31444"
"1996","Urban Area","Female","27514.74","23461.16","4526","0","0","43306","64116","114913","26728.69","28300.79","0","266287","28274","30320"
"1996","Urban Area","Male","34014.28","31187.35","4164","0","9817","49800","70019","121251","33175.64","34852.92","0","433269","32431","34400"
"1997","Rural Area","Female","23941.15","20316.25","2248","0","0","38991","57214","91913","22861.44","25020.86","0","356862","25820","28377"
"1997","Rural Area","Male","29619.7","26336.78","2118","0","7363","44613","63299","99344","28546.04","30693.36","0","356862","29550","31905"
"1997","Urban Area","Female","27710.29","23928","4429","0","0","44654","64116","113755","26906.04","28514.54","0","324261","28647","30678"
"1997","Urban Area","Male","33896.42","31659.21","4119","0","8887","50183","68677","117316","33063.43","34729.41","0","324261","32978","34614"
"1998","Rural Area","Female","24302.86","21002.13","2505","0","0","40367","58440","91789","23300","25305.72","0","252170","25874","28326"
"1998","Rural Area","Male","30139.56","26986.99","2380","0","5293","45812","65144","101236","29116.53","31162.59","0","209988","29583","31956"
"1998","Urban Area","Female","28011.49","24314.39","4906","0","0","44380","65343","112263","27205.81","28817.17","0","564977","28491","30678"
"1998","Urban Area","Male","34042.76","31766.46","4536","0","8406","49770","70057","117391","33209.5","34876.02","0","564977","32933","34947"
"1999","Rural Area","Female","24510.08","20865.02","2437","0","0","41055","58390","102288","23510.86","25509.3","0","264442","25718","28393"
"1999","Rural Area","Male","30039.24","26406.15","2291","0","5011","44994","64218","105403","28975.14","31103.34","0","264442","30166","32518"
"1999","Urban Area","Female","29345.94","25565","4686","0","0","46926","67595","119745","28510.4","30181.48","0","330117","29757","31659"
"1999","Urban Area","Male","34947.03","32007","4354","0","8590","51436","72731","127663","34089.46","35804.6","0","330117","33401","35277"
"2000","Rural Area","Female","26567.68","22147.14","4284","0","0","42845","60908","113792","25648.1","27487.26","0","614039","26229","28223"
"2000","Rural Area","Male","31281.01","28043.5","4023","0","5164","46783","65906","117452","30387.52","32174.5","0","324108","30334","32211"
"2000","Urban Area","Female","30244.86","26117.89","8326","0","0","47659","69992","128852","29575.1","30914.62","0","307797","29788","31291"
"2000","Urban Area","Male","35496.05","32395","7633","0","7209","52663","73626","132834","34778.62","36213.48","0","497998","33848","35484"
"2001","Rural Area","Female","26303.26","22599","3872","0","0","42982","62473","107927","25432.39","27174.13","0","297674","26383","28479"
"2001","Rural Area","Male","30908.26","28508.42","3661","0","3528","47088","66219","116628","29974.4","31842.12","0","297674","30417","32395"
"2001","Urban Area","Female","30375.94","25332.01","7609","0","0","47704","70507","134087","29627.34","31124.54","0","492828","30601","32162"
"2001","Urban Area","Male","36379.87","33183","6921","0","6258","53334","75058","147575","35582.89","37176.85","0","492828","34972","36491"
"2002","Rural Area","Female","26696.91","22436.57","3937","0","0","42450","61689","121293","25634.96","27758.86","0","303200","28400","30830"
"2002","Rural Area","Male","30934.35","28519.5","3733","0","3402","45250","64450","127714","29817.54","32051.16","0","290798","32490","34840"
"2002","Urban Area","Female","30128.05","24200.25","8042","0","0","46800","69275","151000","29117.67","31138.43","0","950298","34100","36000"
"2002","Urban Area","Male","36095.73","32100","7445","0","5324","52000","74600","154820","35016.73","37174.73","0","950298","39000","41042"
"2003","Rural Area","Female","27740","22448.83","3790","0","0","45694","65700","123170","26638.12","28841.88","0","444000","28398","31100"
"2003","Rural Area","Male","31881.35","28870.34","3560","0","3372","48918","69150","129006","30700.01","33062.69","0","444000","32400","34929"
"2003","Urban Area","Female","30762.09","24500","7776","0","0","48000","71688","156720","29772.69","31751.49","0","540000","34060","36129"
"2003","Urban Area","Male","36656.89","32547.06","7171","0","3720","54018","77250","164530","35605.05","37708.73","0","540000","39150","41037"
"2004","Rural Area","Female","26849.31","21625.96","3717","0","0","44400","63320","124710","25730.08","27968.54","0","350000","28124","30920"
"2004","Rural Area","Male","31208.52","27565.45","3477","0","3000","47852","65800","135200","29962.4","32454.64","0","649893","31752","34375"
"2004","Urban Area","Female","30117.37","23150","7587","0","0","47765","71420","145300","29126.77","31107.97","0","696000","33038","35230"
"2004","Urban Area","Male","36352.87","32500","6952","0","3636","53600","77512","152900","35270.81","37434.93","0","785424","39000","41050"
"2005","Rural Area","Female","27279.59","21850.25","3570","0","0","44780","65200","114397","26162.59","28396.59","0","277852","26820","29800"
"2005","Rural Area","Male","31351.65","28858","3310","0","3000","48240","67690","123250","30178.37","32524.93","0","326249","31600","34350"
"2005","Urban Area","Female","30386.89","23410.07","7295","0","0","48138","72304","144000","29391.84","31381.94","0","579999","32302","34813"
"2005","Urban Area","Male","36318.9","32555.77","6637","0","3685","53955","77221","148400","35258.09","37379.71","0","579999","38400","40555"
"2006","Rural Area","Female","27031.57","20405.78","3921","0","0","43440","66034","132500","25958.22","28104.92","0","454229","25207","28695"
"2006","Rural Area","Male","32367.86","26565.55","3619","0","2400","47705","69900","161400","31184.42","33551.3","0","461756","30058","32810"
"2006","Urban Area","Female","30272.91","22535.32","7784","0","0","48585","72200","147018","29280.95","31264.87","0","992880","31165","33530"
"2006","Urban Area","Male","37039.89","32427.72","7057","0","3000","54867","79900","160800","35956.92","38122.86","0","992880","37220","39300"
"2007","Rural Area","Female","27201.49","21416.46","3675","0","0","43886","65400","122646","26096.04","28306.94","0","414509","25365","29280"
"2007","Rural Area","Male","32276.9","29275.27","3429","0","2800","49650","70400","136000","31080.76","33473.04","0","414509","30780","33600"
"2007","Urban Area","Female","31259.99","23286.6","7293","0","0","49320","74600","151600","30184.87","32335.11","0","604825","31340","33900"
"2007","Urban Area","Male","37901.74","33500","6568","0","2405","55834","83030","160000","36750.48","39053","0","604825","38250","40100"
"2008","Rural Area","Female","28753.2","22753.53","3442","0","0","47450","66640","136450","27608.55","29897.85","0","458850","26400","29882"
"2008","Rural Area","Male","33714","30787.23","3217","0","3600","50800","71400","148167","32456.1","34971.9","0","458850","31500","34800"
"2008","Urban Area","Female","31875.07","23764.64","6859","0","0","50465","77266","164384","30773.38","32976.76","0","906996","31200","33600"
"2008","Urban Area","Male","38887.81","34544.82","6168","0","3120","56750","84400","170500","37716.79","40058.83","0","906996","38400","40480"
"2009","Rural Area","Female","29974.18","25519.54","3264","0","0","47100","72000","138039","28553.44","31394.92","0","1220406","26810","30300"
"2009","Rural Area","Male","35996.23","31964.8","3059","0","3800","52101","76100","160122","34405.01","37587.45","0","1220406","32503","35379"
"2009","Urban Area","Female","32945.62","25200","6324","0","0","51313","80370","161107","31744.69","34146.55","0","992390","31320","34000"
"2009","Urban Area","Male","40082.59","34623.11","5716","0","3360","58441","85300","168588","38730.76","41434.42","0","1146975","38400","41360"
"2010","Rural Area","Female","29690.46","22800","4513","0","0","46560","68951","138716","28715.08","30665.84","0","468552","25960","28360"
"2010","Rural Area","Male","34831.64","31607.89","3861","0","4301","51072","73950","153720","33681.09","35982.19","0","468552","32309","34800"
"2010","Urban Area","Female","33774.4","24980","8787","0","0","52900","84600","162012","32825.63","34723.17","0","720000","30000","31620"
"2010","Urban Area","Male","40328.46","34502","7271","0","3600","59489","91150","167720","39258.68","41398.24","0","720000","37300","39602"
"2011","Rural Area","Female","31737.48","25200","5536","0","0","49850","74074","173657","30795.12","32679.84","0","466718","27100","29188"
"2011","Rural Area","Male","36638.37","32151.19","4722","0","4680","54416","77500","182400","35558.34","37718.4","0","466718","32460","34800"
"2011","Urban Area","Female","35117.52","25600","10299","0","0","55400","85647","170037","34187.66","36047.38","0","950000","30100","31800"
"2011","Urban Area","Male","41648.24","35326.3","8458","0","4080","62700","92400","176400","40620.62","42675.86","0","950000","37100","39250"
"2012","Rural Area","Female","31726.08","25236.26","5474","0","0","50400","73400","157100","30783.09","32669.07","0","472727","27600","30066"
"2012","Rural Area","Male","36234.23","31800","4685","0","3200","54000","76317","159603","35143.17","37325.29","0","472727","32825","35000"
"2012","Urban Area","Female","36275.59","26984.84","9942","0","0","56400","87400","171300","35138.74","37412.44","0","2612459","31030","32750"
"2012","Urban Area","Male","43847.13","36270.61","8175","0","3800","65138","95704","189600","42530.32","45163.94","0","2612459","37900","40119"
"2013","Rural Area","Female","32171.84","24609.01","5680","0","0","51487","76107","149884","31187.63","33156.05","0","625000","28800","31000"
"2013","Rural Area","Male","36608.44","32400","4880","0","3117","55580","79246","162100","35512.54","37704.34","0","625000","33800","36000"
"2013","Urban Area","Female","36694.78","25822.28","11327","0","0","57691","90000","176000","35726.4","37663.16","0","1877400","31750","33600"
"2013","Urban Area","Male","43972.71","36300","9429","0","3600","65800","99910","183731","42898.2","45047.22","0","1877400","37790","39680"
"2014","Rural Area","Female","32073.18","24978.44","5081","0","0","51200","75600","155003","31021.56","33124.8","0","639000","29000","31400"
"2014","Rural Area","Male","37111.51","31745.57","4427","0","2848","56512","80160","167250","35954.14","38268.88","0","639000","33700","36000"
"2014","Urban Area","Female","37978.92","26893.7","9923","0","0","59400","93258","186760","36909.65","39048.19","0","2377356","33334","35399"
"2014","Urban Area","Male","44839.78","37533.43","8355","0","3736","66783","100300","186397","43741.46","45938.1","0","1030000","38988","41002"
"2015","Rural Area","Female","33224.73","25400","5016","0","0","53408","79200","155023","32211.62","34237.84","0","347492","29400","31950"
"2015","Rural Area","Male","37889.92","33200","4365","0","2670","57670","84100","157464","36785.65","38994.19","0","417398","34300","36940"
"2015","Urban Area","Female","38351.66","28603.23","9828","0","0","60800","94350","172286","37366.48","39336.84","0","1884495","33375","35500"
"2015","Urban Area","Male","44871.11","37813.46","8303","0","3200","67900","101391","177659","43814.48","45927.74","0","665329","38421","40950"
"2016","Rural Area","Female","34695.58","26440.88","4606","0","0","53743","81305","170896","33423.53","35967.63","0","970200","30000","32922"
"2016","Rural Area","Male","40697.95","34201.89","3992","0","4200","59740","86850","200488","39120.94","42274.96","0","970200","35350","38100"
"2016","Urban Area","Female","39887.35","30327.81","8901","0","0","62208","96490","190160","38682.3","41092.4","0","2942079","34380","36600"
"2016","Urban Area","Male","46200.8","39715.64","7458","0","3600","68899","102012","205800","44975.23","47426.37","0","1296823","40355","42688"
"2017","Rural Area","Female","35909.8","28259.25","5357","0","0","56500","85732","166240","34824.42","36995.18","0","771235","31190","33750"
"2017","Rural Area","Male","40614.23","34800","4921","0","2881","61500","89253","183280","39444.87","41783.59","0","771235","32001","35602"
"2017","Urban Area","Female","40702.95","30799.27","10098","0","0","63952","96760","185300","39698.87","41707.03","0","1443616","34400","36600"
"2017","Urban Area","Male","46842.1","39410","9076","0","4200","71476","104455","194470","45716.33","47967.87","0","1443616","36880","39400"
"2018","Rural Area","Female","36538.15","28800","5269","0","0","59082","87514","169764","35439.76","37636.54","0","576915","29870","32700"
"2018","Rural Area","Male","41616.28","35792.41","4887","0","2746","62925","92612","188755","40438.46","42794.1","0","576915","30500","33900"
"2018","Urban Area","Female","42091.7","32322.86","10237","0","0","66164","100173","194370","40997.27","43186.13","0","1389898","30400","32948"
"2018","Urban Area","Male","49000.47","40600","9497","0","4197","72999","109400","201505","47807.8","50193.14","0","1389898","29800","32851"
"2019","Rural Area","Female","38016.42","30246.21","5028","0","0","59800","88425","186702","36484.93","39547.91","0","1111904","33600","36600"
"2019","Rural Area","Male","43999.97","38223.82","4882","0","4000","64900","91000","193683","42121.67","45878.27","0","1364399","36784","40200"
"2019","Urban Area","Female","44772.37","35050","9207","0","0","70790","104741","203300","43439.32","46105.42","0","1257488","35830","38852"
"2019","Urban Area","Male","53054.7","44100","8884","0","5400","78000","116668","220040","51332.7","54776.7","0","1708102","39600","42580"
