"year","e11103","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","direct migration background","27054.57","24286","1927","13120","17415","33183","40770","65906","26241.03","27868.11","3221","290361","25846","27283"
"1984","Full Time","indirect migration background","26060.27","25267.65","52","9105","18443","32978","42591","48752","22318.15","29802.39","1882","67491","24849","34622"
"1984","Full Time","no migration background","30501.08","27610","3699","14546","19669","37414","48547","82829","29935.33","31066.83","1227","264849","27646","28632"
"1984","Not Working","direct migration background","15520.9","14753.34","1000","0","0","22190","34161","75058","14506.21","16535.59","0","264849","16719","18049"
"1984","Not Working","indirect migration background","13624.01","16030.57","58","0","0","20145","32283","51308","9762.66","17485.36","0","58287","17650","26332"
"1984","Not Working","no migration background","11792.36","0","3605","0","0","21461","33234","64820","11213.63","12371.09","0","220878","5227","10533"
"1984","Part Time","direct migration background","24574.49","22309.47","490","6764","13337","31879","45965","85079","23263.58","25885.4","307","141117","21164","23059"
"1984","Part Time","indirect migration background","","","","","","","","","","","","","",""
"1984","Part Time","no migration background","25039.53","23218.62","1382","4423","12767","33796","44022","79240","23977.92","26101.14","286","290361","23213","24951"
"1985","Full Time","direct migration background","27264.19","24898.8","1591","13294","18184","35023","43000","67944","26639.99","27888.39","3681","106896","26178","27865"
"1985","Full Time","indirect migration background","26990.05","25157.26","51","11121","20631","33556","37580","51493","23785.86","30194.24","8406","54928","26851","34205"
"1985","Full Time","no migration background","31583.44","28025.12","3344","14623","19685","37958","52380","91470","30869.65","32297.23","1365","359884","28223","29496"
"1985","Not Working","direct migration background","14096.95","14719.32","891","0","0","21520","31138","64216","13245.81","14948.09","0","92033","17077","18407"
"1985","Not Working","indirect migration background","13895.55","14541.94","72","0","0","20554","36902","48778","10775.75","17015.35","0","54299","19276","25309"
"1985","Not Working","no migration background","11749.32","0","3270","0","0","21271","33653","66175","11125.67","12372.97","0","271803","6902","11964"
"1985","Part Time","direct migration background","24761.37","22187.54","463","5905","13498","31931","45699","111606","23394","26128.74","818","157474","21556","24747"
"1985","Part Time","indirect migration background","","","","","","","","","","","","","",""
"1985","Part Time","no migration background","25828.89","23720.4","1384","4640","13432","34318","47949","82829","24849.84","26807.94","178","258470","24205","26025"
"1986","Full Time","direct migration background","28411.67","25616","1541","14316","18578","35228","44840","71734","27788.9","29034.44","3197","121649","27456","29706"
"1986","Full Time","indirect migration background","27111.81","27952.53","56","11402","19992","34289","40341","65246","23071.8","31151.82","9663","66468","26945","35790"
"1986","Full Time","no migration background","32358.27","29066.12","3268","15134","20196","39472","52578","83992","31624.72","33091.82","2113","448945","29583","30882"
"1986","Not Working","direct migration background","14381.7","14159.09","855","0","0","22818","34461","61355","13436.52","15326.88","0","77777","18049","19480"
