"year","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","West Germany","33676.95","30000","17699","0","639","49675","72392","150000","33004.26","34349.64","0","950298","37700","39000"
"2003","East Germany","23612.9","18000","5372","0","0","38560","57647","106379","22723.39","24502.41","0","371343","24804","26960"
"2003","West Germany","34448.74","30313","16925","0","0","52198","75100","158500","33782.91","35114.57","0","540000","38101","39382"
"2004","East Germany","22815.64","16948.35","5255","0","0","37960","58050","108250","21937.97","23693.31","0","435999","24273","26200"
"2004","West Germany","33907.51","29700","16478","0","0","51446","74800","149044","33225.19","34589.83","0","785424","37820","39188"
"2005","East Germany","23056.39","15620","5064","0","0","37500","58500","108032","22126.78","23986","0","476317","22400","24650"
"2005","West Germany","34050.9","30600","15748","0","700","51850","74781","142500","33384.82","34716.98","0","579999","37455","38910"
"2006","East Germany","22102.42","15037.61","5393","0","0","37296","56409","104529","21233.53","22971.31","0","424999","21260","23383"
"2006","West Germany","34696.37","29576","16988","0","0","52900","76700","161400","34023.01","35369.73","0","992880","36000","37141"
"2007","East Germany","23400.6","16700","5114","0","0","38888","59715","104400","22466.6","24334.6","0","474600","21973","24519"
"2007","West Germany","35176.95","30300","15851","0","0","53520","78036","158800","34462.68","35891.22","0","604825","36434","37900"
"2008","East Germany","24393.83","18566.13","4833","0","0","40205","61353","105270","23374.31","25413.35","0","906996","23050","25720"
"2008","West Germany","36142.26","30895","14853","0","0","55120","80460","165600","35417.67","36866.85","0","6e+05","36853","38410"
"2009","East Germany","25818.55","19985.93","4592","0","0","42157","63300","106812","24785.03","26852.07","0","656611","23973","26400"
"2009","West Germany","37474.55","32104.99","13771","0","362","55442","83600","168000","36618.93","38330.17","0","1220406","36849","38557"
"2010","East Germany","26409.84","19200","5537","0","0","42642","65291","114000","25504.42","27315.26","0","720000","22908","25000"
"2010","West Germany","37497.5","31560","18895","0","0","56200","85898","169404","36864.15","38130.85","0","610500","35000","36205"
"2011","East Germany","26933.31","20095.88","6413","0","0","43602","67522","118500","26118.99","27747.63","0","344550","22058","24190"
"2011","West Germany","39173.16","32408","22602","0","720","59000","88037","181887","38560.6","39785.72","0","950000","35325","36338"
"2012","East Germany","27186.27","19200","6280","0","0","44600","67843","131382","26333.68","28038.86","0","526000","22100","24500"
"2012","West Germany","40356.76","33000","21996","0","750","60360","89800","185915","39614.7","41098.82","0","2612459","36000","37103"
"2013","East Germany","28234.87","20454","6240","0","0","46396","68800","131000","27386.31","29083.43","0","384000","22800","25083"
"2013","West Germany","40543.95","32496","25076","0","360","61616","93439","177580","39909.55","41178.35","0","1877400","36200","37285"
"2014","East Germany","28705.14","20400","5704","0","0","46756","73200","127985","27824.93","29585.35","0","444000","23600","26160"
"2014","West Germany","41426.54","33488.61","22082","0","900","63560","95095","188690","40748.1","42104.98","0","2377356","37350","38730"
"2015","East Germany","29021.09","20897","5541","0","0","46500","72800","131344","28134.6","29907.58","0","347492","22970","25400"
"2015","West Germany","41930.51","34300","21971","0","650","64914","97505","173976","41297.08","42563.94","0","1884495","37500","38800"
"2016","East Germany","31289.38","24000","5168","0","0","48413","74167","144000","30055.7","32523.06","0","970200","24450","27580"
"2016","West Germany","43450.51","35602.98","19789","0","1615","66002","98434","200488","42683.79","44217.23","0","2942079","38811","40500"
"2017","East Germany","31811.29","24000.94","6096","0","0","49457","77100","148200","30872.17","32750.41","0","497000","24000","26460"
"2017","West Germany","44122.63","36176.83","23356","0","953","68500","100887","192477","43460.16","44785.1","0","1443616","37615","39200"
"2018","East Germany","32698.2","24000","6153","0","0","51800","75500","146000","31702.19","33694.21","0","877545","21600","24000"
"2018","West Germany","45712.98","37161.1","23737","0","699","70000","104200","200600","45006.97","46418.99","0","1389898","33185","34902"
"2019","East Germany","35281.48","27600","6135","0","0","57200","80320","157359","33774.18","36788.78","0","1111904","28048","31290"
"2019","West Germany","48083.32","39625","23453","0","2400","72969","107700","207688","47152.36","49014.28","0","1708102","39039","40888"
