"year","e11102","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","general elemantary","25344.09","23858.78","1709","9101","16055","32263","41364","76071","24566.8","26121.38","568","250028","24082","25616"
"1984","Employed","higher education","36652.77","33950","633","13805","23468","45892","57265","97759","34680.41","38625.13","614","290361","33387","35842"
"1984","Employed","higher vocational","32205.8","29367.75","474","13821","19787","39983","52152","87124","30612.49","33799.11","444","197819","28581","31563"
"1984","Employed","in school","","","","","","","","","","","","","",""
"1984","Employed","inadequately","24147.25","21832","639","9387","14864","30780","40697","66274","22885.46","25409.04","286","197150","23928","26332"
"1984","Employed","middle vocational","28253.23","25769","3835","12424","18202","35023","45582","80031","27708.31","28798.15","307","264849","25861","26894"
"1984","Employed","vocational + Abi","27249.07","23107.32","231","10461","15676","36068","45643","79088","24469.21","30028.93","307","250028","21832","26527"
"1984","Not Employed","general elemantary","11915.28","0","1759","0","0","21137","32695","64820","11090.63","12739.93","0","220878","12271","14889"
"1984","Not Employed","higher education","8770.26","0","160","0","0","13498","32903","57265","5986.29","11554.23","0","122894","0","6136"
"1984","Not Employed","higher vocational","9417.56","0","186","0","0","16300","31602","73319","7054.83","11780.29","0","73454","0","5227"
"1984","Not Employed","in school","30295.17","28902.06","178","9766","19282","39116","49889","80730","27558.74","33031.6","0","155894","25616","30780"
"1984","Not Employed","inadequately","14714.91","14995.94","380","0","0","21781","29757","51308","13063.43","16366.39","0","197150","17026","18969"
"1984","Not Employed","middle vocational","11325.47","0","1890","0","0","20605","32058","62173","10556.05","12094.89","0","264849","6749","12450"
"1984","Not Employed","vocational + Abi","9623.06","0","81","0","0","21255","32723","41312","6607.97","12638.15","0","58287","0","15441"
"1985","Employed","general elemantary","26827.24","24332","1541","9203","16108","33247","44764","83489","25922.47","27732.01","256","266639","24849","26675"
"1985","Employed","higher education","36779.9","34052","608","14464","24141","48573","59617","94211","35230.86","38328.94","2301","157474","33285","37120"
"1985","Employed","higher vocational","30977.41","29110.09","452","11913","19940","39318","51690","90621","29461.97","32492.85","1125","120070","28888","32518"
"1985","Employed","in school","","","","","","","","","","","","","",""
"1985","Employed","inadequately","25217.39","23811","507","10430","14827","31649","40903","94211","24062.76","26372.02","1902","106896","25338","27610"
"1985","Employed","middle vocational","29203.89","26216.52","3473","12782","18151","35458","48664","83489","28557.83","29849.95","178","359884","26485","27431"
"1985","Employed","vocational + Abi","26844.03","22351.78","201","11504","16448","33747","49698","76438","24802.58","28885.48","2045","83025","22267","27022"
"1985","Not Employed","general elemantary","11437.13","0","1538","0","0","20956","32365","59172","10637.85","12236.41","0","181544","12885","15313"
"1985","Not Employed","higher education","10684.38","0","150","0","0","20528","37938","70246","7616.27","13752.49","0","73736","0","10533"
"1985","Not Employed","higher vocational","9518.84","0","169","0","0","17300","29911","53500","7181.76","11855.92","0","68338","0","12338"
"1985","Not Employed","in school","32486.93","29193.92","180","6161","20380","45198","53704","90621","29805.77","35168.09","0","95462","27405","34205"
"1985","Not Employed","inadequately","14550.26","14366","342","0","0","23826","32057","57339","13183.93","15916.59","0","75722","16694","19634"
"1985","Not Employed","middle vocational","10838.95","0","1725","0","0","19329","32007","65394","9982.68","11695.22","0","271803","6263","12271"
"1985","Not Employed","vocational + Abi","8979.42","0","79","0","0","17036","27329","50107","5814","12144.84","0","61073","0","16106"
"1986","Employed","general elemantary","27512.08","25830.97","1543","8351","16944","34175","45061","76847","26616.02","28408.14","307","448945","26229","28019"
"1986","Employed","higher education","38798.22","36601.09","607","15385","26055","49790","61355","107371","37111.48","40484.96","2556","210703","34963","39101"
"1986","Employed","higher vocational","31950.6","29387.23","418","14055","20247","40179","51649","79711","30329.53","33571.67","2250","156113","28530","32837"
"1986","Employed","in school","","","","","","","","","","","","","",""
"1986","Employed","inadequately","25434.38","22241","466","10171","16259","32672","41670","83132","24224.22","26644.54","276","87313","26076","28939"
"1986","Employed","middle vocational","29900.39","26894","3378","12737","19204","37152","48942","83132","29250.78","30550","184","448945","27405","28683"
"1986","Employed","vocational + Abi","27576.84","25003.37","205","7322","15441","34705","51845","75903","25402.03","29751.65","399","82399","23300","29681"
"1986","Not Employed","general elemantary","10960.26","0","1381","0","0","19767","33336","62376","9892.13","12028.39","0","448945","12118","15339"
"1986","Not Employed","higher education","11383.47","0","144","0","0","22865","40341","60931","8153.48","14613.46","0","89510","0","10306"
"1986","Not Employed","higher vocational","9179.87","0","165","0","0","18407","31905","57060","6667.91","11691.83","0","79156","0","7721"
"1986","Not Employed","in school","31143.7","30060.07","183","6136","19940","38986","52152","90192","28352.64","33934.76","0","121649","24419","32020"
"1986","Not Employed","inadequately","15980.21","16095.21","324","0","0","23695","35075","60358","14384.12","17576.3","0","83734","18713","21679"
"1986","Not Employed","middle vocational","11197.36","0","1637","0","0","20268","33234","73907","10299.08","12095.64","0","217401","6136","12987"
"1986","Not Employed","vocational + Abi","9935.15","529.04","73","0","0","17921","31242","60077","6606.97","13263.33","0","60077","2147","17921"
"1987","Employed","general elemantary","28017.47","25818.92","1542","8181","16817","36046","46900","84389","27174.31","28860.63","128","206521","27038","28837"
"1987","Employed","higher education","39453.3","37478","601","14610","26076","49381","61355","110439","37687.44","41219.16","102","186673","36351","39615"
