"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1992","direct migration background","Urban Area","29323.93","27919.54","2169","0","16770","40648","54708","94122","28483.89","30163.97","0","257180","30192","32068"
"1992","indirect migration background","Rural Area","30778.19","32385.1","57","2469","15288","39676","58180","84251","24632.8","36923.58","0","98168","30611","41875"
"1992","indirect migration background","Urban Area","31917.2","32148.74","354","0","17282","44380","57929","96796","29793.45","34040.95","0","102815","33387","37120"
"1992","no migration background","Rural Area","23533.87","21286.24","3983","0","6043","35178","52041","96685","22962.84","24104.9","0","127572","22062","22855"
"1992","no migration background","Urban Area","28028.72","25488","6308","0","3129","42642","59755","105679","27414.45","28642.99","0","304729","27359","28530"
"1993","direct migration background","Rural Area","25375.79","24256.16","400","0","7056","39743","58443","69883","23388.68","27362.9","0","110439","24695","30447"
"1993","direct migration background","Urban Area","30918.06","27452.03","2098","0","15978","42923","58824","106349","29925.74","31910.38","0","404432","29808","31547"
"1993","indirect migration background","Rural Area","30462.16","29254.73","72","2695","19864","41559","54033","73708","25650.42","35273.9","0","110439","29553","39743"
"1993","indirect migration background","Urban Area","33860.15","31838.53","404","4550","17486","48010","60647","107611","31763.96","35956.34","0","125246","31332","36353"
"1993","no migration background","Rural Area","24802.38","22423.72","3928","0","4806","36856","53859","87993","24120.83","25483.93","0","257717","24235","25268"
"1993","no migration background","Urban Area","29536.06","27252","6276","0","2556","45198","62167","108343","28886.51","30185.61","0","404432","29624","30848"
"1994","direct migration background","Rural Area","25043.95","22559.91","375","0","2454","39625","58645","79494","22645.06","27442.84","0","233251","25084","31087"
"1994","direct migration background","Urban Area","30859.07","28291.29","1999","0","12680","45066","58430","99906","29826.48","31891.66","0","301560","30499","32588"
"1994","indirect migration background","Rural Area","35268.3","31719.61","70","9428","19531","51978","61800","80747","30165.58","40371.02","1963","90765","29142","42484"
"1994","indirect migration background","Urban Area","33235.1","32519.17","426","2045","17435","48246","60966","86306","31258.21","35211.99","0","99906","33081","39267"
"1994","no migration background","Rural Area","26007","23417","3872","0","4141","40085","55025","96736","25298.05","26715.95","0","259787","25988","28019"
"1994","no migration background","Urban Area","29919.51","28377","6202","0","1534","45830","64631","108414","29259.27","30579.75","0","301560","30708","32190"
"1995","direct migration background","Rural Area","24265.47","21698.32","466","0","256","38163","55790","83323","21833.97","26696.97","0","390116","22906","28229"
"1995","direct migration background","Urban Area","27699.44","25258","2348","0","3528","40648","56257","99804","26754.06","28644.82","0","326832","27640","29502"
"1995","indirect migration background","Rural Area","35728.96","36629","75","6289","18355","48419","62355","85897","30584.6","40873.32","0","93987","28229","44291"
"1995","indirect migration background","Urban Area","33534.96","30953.08","438","1534","17231","47210","63963","88427","31362.09","35707.83","0","259060","30933","35944"
"1995","no migration background","Rural Area","26486.9","23468","3937","0","2577","41822","55644","90601","25747.2","27226.6","0","390116","27380","29207"
"1995","no migration background","Urban Area","29923.29","27580","6106","0","0","46122","66003","108425","29236.15","30610.43","0","326832","31225","32403"
"1996","direct migration background","Rural Area","23167.46","19086.27","448","0","0","37171","60096","91496","21059.49","25275.43","0","155494","23355","27124"
"1996","direct migration background","Urban Area","28993.76","26391.67","2173","0","3661","42488","64116","110644","27991.62","29995.9","0","266287","28162","30064"
"1996","indirect migration background","Rural Area","39173.17","40423.1","87","10103","20114","60096","63384","72655","34454.48","43891.86","0","85897","26478","46323"
"1996","indirect migration background","Urban Area","36861.09","31996.43","462","2365","16975","46528","68736","107381","34225.06","39497.12","0","433269","30678","36327"
"1996","no migration background","Rural Area","27553.59","24064.73","3899","0","266","42961","60976","103397","26750.79","28356.39","0","321705","28083","29911"
"1996","no migration background","Urban Area","30753.67","27610","6055","0","0","47499","67823","119315","30039.13","31468.21","0","266287","31316","33234"
"1997","direct migration background","Rural Area","21556.86","18554","422","0","0","32589","59613","76234","19561.3","23552.42","0","107099","22420","25894"
"1997","direct migration background","Urban Area","29451.83","25871","2070","0","3988","43791","61815","115418","28395.23","30508.43","0","324261","27763","30021"
"1997","indirect migration background","Rural Area","36781.92","36292.11","84","5724","19429","53027","62590","75131","32242.04","41321.8","0","75131","31746","44363"
"1997","indirect migration background","Urban Area","34036.87","32282.81","491","920","16387","50311","61304","91818","31977.22","36096.52","0","241841","31518","37001"
"1997","no migration background","Rural Area","27030.98","23572.29","3860","0","51","42530","60741","98168","26203.35","27858.61","0","356862","28632","30499"
"1997","no migration background","Urban Area","30795.78","28377","5987","0","0","48317","66770","116319","30072.94","31518.62","0","324261","31905","33490"
"1998","direct migration background","Rural Area","22373.62","18802.97","407","0","0","36966","55071","83502","20233.29","24513.95","0","146615","21219","24644"
"1998","direct migration background","Urban Area","29511.7","25565","2014","0","6749","41875","64602","111645","28427.56","30595.84","0","313115","27523","29757"
"1998","indirect migration background","Rural Area","36939.8","41443.54","91","4702","16361","54626","64934","75265","32337.83","41541.77","0","86536","31816","46534"
"1998","indirect migration background","Urban Area","35370.97","33631.6","513","2684","18407","50986","66940","92084","33267.9","37474.04","0","278564","31087","36251"
"1998","no migration background","Rural Area","27408.63","24288.68","4387","0","0","43398","62553","97401","26641.99","28175.27","0","252170","28579","30294"
"1998","no migration background","Urban Area","31002.37","28800.84","6915","0","0","47704","68946","115650","30293.18","31711.56","0","564977","31981","33745"
"1999","direct migration background","Rural Area","25171.54","20554","356","0","0","39758","58594","121687","22785.81","27557.27","0","121687","22281","25760"
"1999","direct migration background","Urban Area","29619.97","26892.79","1867","0","6810","42412","60556","117380","28479.25","30760.69","0","325182","28182","30285"
"1999","indirect migration background","Rural Area","35536.15","30878.79","87","5011","18202","56113","65087","89650","30654.51","40417.79","0","89650","26451","37529"
"1999","indirect migration background","Urban Area","35565.1","33234","525","3681","18713","52720","64715","104917","33671.71","37458.49","0","165206","31700","35913"
"1999","no migration background","Rural Area","27255.41","24235","4285","0","0","42949","61404","100207","26481.2","28029.62","0","264442","28393","30678"
"1999","no migration background","Urban Area","32368.98","29450","6648","0","0","50516","72859","127663","31636.03","33101.93","0","330117","33152","34916"
"2000","direct migration background","Rural Area","24127.1","20538.51","573","0","0","35722","57111","166170","22133.83","26120.37","0","172714","21372","26689"
"2000","direct migration background","Urban Area","31312.33","27654","2771","0","7342","45352","64050","125648","30265.68","32358.98","0","260759","28377","30320"
"2000","indirect migration background","Rural Area","39007.32","34176.59","110","2045","18041","52612","78260","172714","33123.01","44891.63","0","172714","29021","38185"
"2000","indirect migration background","Urban Area","38899.46","35456","721","3686","21346","55143","70792","125648","37016.24","40782.68","0","238064","34666","39012"
"2000","no migration background","Rural Area","29121.43","25565","7624","0","0","45242","63911","115758","28443.35","29799.51","0","614039","28546","30460"
"2000","no migration background","Urban Area","32792.46","29630.33","12467","0","0","51042","73285","132415","32219.99","33364.93","0","497998","32569","33853"
"2001","direct migration background","Rural Area","23837.8","21557.75","512","0","0","35842","55388","92538","21604.87","26070.73","0","297674","23729","27319"
"2001","direct migration background","Urban Area","31005.35","27569","2433","0","4908","44370","62936","153921","29702.96","32307.74","0","492828","28888","31317"
"2001","indirect migration background","Rural Area","35660.16","31274.62","100","2352","9566","43516","62751","297674","27176.16","44144.16","0","297674","29714","38817"
"2001","indirect migration background","Urban Area","40242.5","36426.22","677","2051","20094","57827","77750","131402","38257.81","42227.19","0","205539","34461","38623"
"2001","no migration background","Rural Area","28865.26","25820","6921","0","0","45852","65138","113047","28202","29528.52","0","297674","28841","30524"
"2001","no migration background","Urban Area","33381.94","30013","11420","0","0","51835","74227","139688","32755.75","34008.13","0","492828","33727","35202"
"2002","direct migration background","Rural Area","23099.36","19800.65","484","0","0","35830","55200","102825","20448.9","25749.82","0","290798","22050","27659"
"2002","direct migration background","Urban Area","30065.06","27564","2336","0","5320","43536","61500","141000","28437.53","31692.59","0","829900","30800","32728"
"2002","indirect migration background","Rural Area","30683.61","25610.25","97","3900","7400","42450","57844","107495","21850.74","39516.48","0","290798","31350","42260"
"2002","indirect migration background","Urban Area","40407.65","36383.34","687","1344","21750","52896","74224","177850","37732.18","43083.12","0","286946","37698","42133"
"2002","no migration background","Rural Area","29168.7","25887.46","7089","0","0","44378","63620","127714","28365.01","29972.39","0","303200","31050","32900"
"2002","no migration background","Urban Area","33250.55","28000","12464","0","0","50665","73900","152550","32400.05","34101.05","0","950298","38263","40000"
"2003","direct migration background","Rural Area","26349.3","22258","462","0","0","41073","58931","101900","22769.96","29928.64","0","444000","22258","29464"
"2003","direct migration background","Urban Area","29570.47","26400","2183","0","4180","42684","63600","129600","27999.16","31141.78","0","466000","30613","32750"
"2003","indirect migration background","Rural Area","35124.65","29619.23","101","0","6300","47962","58717","223558","24148.72","46100.58","0","444000","30300","47320"
"2003","indirect migration background","Urban Area","40780.91","36117.8","689","2400","19200","59800","79300","147936","38153.9","43407.92","0","240718","36600","42550"
"2003","no migration background","Rural Area","29961.67","25800","6787","0","0","47741","68224","127353","29139.07","30784.27","0","295536","31000","33127"
"2003","no migration background","Urban Area","34041.47","28946","12075","0","0","52536","76730","163112","33210.31","34872.63","0","540000","38198","39638"
"2004","direct migration background","Rural Area","24370.43","22229","446","0","0","39300","56400","99600","21775.26","26965.6","0","149500","22300","30350"
"2004","direct migration background","Urban Area","29837.66","26550","2106","0","4800","44629","63979","126500","28369.67","31305.65","0","388500","29700","32679"
"2004","indirect migration background","Rural Area","29212.2","25625.82","116","1200","9000","48394","52390","108800","23840.35","34584.05","0","139850","29100","44120"
"2004","indirect migration background","Urban Area","40252.9","37745","695","3000","16000","55875","77200","162000","37528.27","42977.53","0","282977","37600","43786"
"2004","no migration background","Rural Area","29336.83","25172.14","6632","0","0","47037","65700","128964","28453.4","30220.26","0","649893","30600","32500"
"2004","no migration background","Urban Area","33418.86","28600","11738","0","0","52000","76829","152900","32568.2","34269.52","0","785424","37478","39250"
"2005","direct migration background","Rural Area","25141.68","20982.87","411","0","0","39740","62294","108647","22345.59","27937.77","0","153400","20150","28800"
"2005","direct migration background","Urban Area","28481.19","24000","1973","0","2520","42194","64036","120000","27031.91","29930.47","0","258000","27400","30600"
"2005","indirect migration background","Rural Area","33921.86","28842.43","107","3600","14220","51950","62294","115140","28079.87","39763.85","0","153400","29385","43695"
"2005","indirect migration background","Urban Area","39217.58","36169.87","728","2100","16800","57138","73900","126000","36597.82","41837.34","0","240740","35060","39757"
"2005","no migration background","Rural Area","29498.32","25191.35","6362","0","0","46937","67600","120900","28648.17","30348.47","0","326249","30000","31801"
"2005","no migration background","Urban Area","33855.42","29750","11231","0","0","52502","76800","150041","33010.22","34700.62","0","579999","36900","39106"
"2006","direct migration background","Rural Area","24513.64","19191.95","434","0","0","39250","64500","140172","21645.32","27381.96","0","222890","15600","25600"
"2006","direct migration background","Urban Area","29159","26700","1965","0","1020","44820","61700","127946","27749","30569","0","283537","28800","32080"
"2006","indirect migration background","Rural Area","33287.06","29288","126","2376","18200","48240","70300","79410","29167.11","37407.01","0","124802","31403","40500"
"2006","indirect migration background","Urban Area","36765.02","32500","737","0","13569","55100","70942","136002","34217.74","39312.3","0","262513","34810","38890"
"2006","no migration background","Rural Area","29940.76","23433.28","6980","0","0","46198","68661","148967","29102.48","30779.04","0","461756","28773","30538"
"2006","no migration background","Urban Area","34236.59","28100","12139","0","0","53300","79750","160800","33386.36","35086.82","0","992880","35750","37250"
"2007","direct migration background","Rural Area","25728.43","22031.01","399","0","0","42080","63790","121860","22766.02","28690.84","0","193648","20400","28567"
"2007","direct migration background","Urban Area","29099.23","25599.05","1750","0","1200","44473","65044","135048","27502.17","30696.29","0","361200","28250","31968"
"2007","indirect migration background","Rural Area","33219.89","33600","121","2160","15600","49600","64329","82300","28570.73","37869.05","0","174340","30600","42223"
"2007","indirect migration background","Urban Area","38424.91","34887.98","724","750","10717","54580","77615","151600","35582.34","41267.48","0","288443","36850","41196"
"2007","no migration background","Rural Area","29930.82","25200","6584","0","0","46981","68405","129795","29076.34","30785.3","0","414509","29255","31200"
"2007","no migration background","Urban Area","35226.07","29095.1","11387","0","0","54258","81533","161650","34320.79","36131.35","0","604825","36126","38200"
"2008","direct migration background","Rural Area","27332.3","21934.14","350","0","0","40600","62913","148167","24218.05","30446.55","0","148167","17050","28900"
"2008","direct migration background","Urban Area","29418.79","25452.49","1570","0","1116","43306","61490","129600","27786.66","31050.92","0","254400","28100","31200"
"2008","indirect migration background","Rural Area","38089.24","36658.92","124","6213","22769","55574","64670","95151","33255.93","42922.55","0","128538","29655","40690"
"2008","indirect migration background","Urban Area","39632.88","34292.47","706","1200","17100","54700","81610","146000","36918.88","42346.88","0","259601","37347","43200"
"2008","no migration background","Rural Area","31256.99","26746.75","6185","0","0","49384","69600","141996","30365.91","32148.07","0","458850","29900","31873"
"2008","no migration background","Urban Area","36070.3","30050.16","10751","0","0","56290","83546","171993","35146.48","36994.12","0","906996","36100","38360"
"2009","direct migration background","Rural Area","29431.8","24941.37","318","0","0","39783","72860","151300","26316.89","32546.71","0","151300","21460","27600"
"2009","direct migration background","Urban Area","31109.77","26400","1358","0","1200","45525","68802","137746","29326.25","32893.29","0","241800","28410","32200"
"2009","indirect migration background","Rural Area","39560.8","38761.9","127","4680","27360","54600","72496","95900","35169.79","43951.81","0","106050","33300","41999"
"2009","indirect migration background","Urban Area","42970.04","37130.95","630","4120","21442","58375","83600","154800","39899.67","46040.41","0","292451","37400","43876"
"2009","no migration background","Rural Area","32947.69","28380.66","5878","0","0","50150","72960","151897","31820.18","34075.2","0","1220406","30200","32760"
"2009","no migration background","Urban Area","36885.93","30712.96","10052","0","0","56554","84697","168604","35854.17","37917.69","0","1146975","35999","38000"
"2010","direct migration background","Rural Area","29101.86","25600","620","0","2797","44700","68951","132240","27019.2","31184.52","0","163705","20900","24868"
"2010","direct migration background","Urban Area","33141","28120.71","2301","0","3199","48000","77640","156200","31729.4","34552.6","0","310000","25600","27877"
"2010","indirect migration background","Rural Area","38975.9","34800","214","6400","20800","51899","77360","121589","34978.49","42973.31","0","163705","29415","38400"
"2010","indirect migration background","Urban Area","42986.44","38779.86","1014","1600","15200","58800","88904","147411","40548.25","45424.63","0","360000","33950","38654"
"2010","no migration background","Rural Area","32346.42","27302","7540","0","0","49830","73042","152973","31541.97","33150.87","0","468552","30000","31560"
"2010","no migration background","Urban Area","37313.14","30068.57","12743","0","0","57882","88560","170959","36479.37","38146.91","0","720000","35759","37240"
"2011","direct migration background","Rural Area","29131.34","27575.73","786","0","2600","45640","57804","124800","27329.02","30933.66","0","184264","24459","28400"
"2011","direct migration background","Urban Area","34674.8","28211.29","2494","0","3061","50470","80080","170840","33232.28","36117.32","0","399500","26600","29340"
"2011","indirect migration background","Rural Area","40165.58","34374.2","266","6300","15060","54476","82898","202599","36260.81","44070.35","0","202599","31701","38400"
"2011","indirect migration background","Urban Area","48525.46","42665.82","1144","2304","17800","70550","100618","158909","46087.87","50963.05","0","434400","36282","40275"
"2011","no migration background","Rural Area","34486.24","28591.62","9206","0","150","53300","76300","182400","33716.86","35255.62","0","466718","30000","32000"
"2011","no migration background","Urban Area","38267.09","30300","15119","0","0","60100","89734","176400","37467.37","39066.81","0","950000","34800","36400"
"2012","direct migration background","Rural Area","32744.31","30786.27","777","0","4726","51930","61800","130400","30747.85","34740.77","0","306440","27600","31800"
"2012","direct migration background","Urban Area","35104.67","30104.05","2294","0","4200","52000","80447","143300","33636.86","36572.48","0","379500","29300","31475"
"2012","indirect migration background","Rural Area","46803.28","42383.08","261","5600","22272","58866","84108","306440","42488.46","51118.1","0","306440","36250","45600"
"2012","indirect migration background","Urban Area","49250.34","43282.07","1113","3240","21900","74400","97407","150666","46740.32","51760.36","0","379500","36400","40800"
"2012","no migration background","Rural Area","33694.99","28180","9121","0","0","52012","75600","159603","32926.66","34463.32","0","472727","30330","32100"
"2012","no migration background","Urban Area","40225.83","31200","14710","0","0","61560","91978","189600","39207.56","41244.1","0","2612459","35130","36918"
"2013","direct migration background","Rural Area","32380.25","29388","1558","0","4804","48000","68200","116100","31073.97","33686.53","0","235830","29200","32100"
"2013","direct migration background","Urban Area","34548.97","28799.59","4871","0","4800","49906","77300","173290","33563.05","35534.89","0","604000","30400","32400"
"2013","indirect migration background","Rural Area","42107.84","35632.65","382","2346","18240","58000","81900","156693","38789.22","45426.46","0","235830","38000","45038"
"2013","indirect migration background","Urban Area","45384.42","37600","1855","300","13600","64520","95180","174961","43184.79","47584.05","0","1146379","36900","40076"
"2013","no migration background","Rural Area","34323.41","27800","8620","0","0","54400","78282","162060","33470.58","35176.24","0","625000","31200","33479"
"2013","no migration background","Urban Area","41004.8","31350","14030","0","0","64376","97800","180000","40041.82","41967.78","0","1877400","36324","38080"
"2014","direct migration background","Rural Area","34023.69","30504.89","1290","0","6000","50900","74351","120600","32536.46","35510.92","0","190036","28828","31620"
"2014","direct migration background","Urban Area","35647.53","29641","3892","0","4500","52303","78000","192018","34440.23","36854.83","0","653600","31200","33550"
"2014","indirect migration background","Rural Area","44497.92","39668.96","356","5600","20800","64772","86570","130165","40873.16","48122.68","0","272889","36308","45440"
"2014","indirect migration background","Urban Area","45499.61","38732.28","1577","1200","12594","64774","96150","173904","43270.06","47729.16","0","653600","37400","42000"
"2014","no migration background","Rural Area","34324.2","26948.01","7862","0","0","54000","78460","167250","33430.26","35218.14","0","639000","31500","33542"
"2014","no migration background","Urban Area","42154.43","33000","12809","0","0","66000","99177","186397","41161.7","43147.16","0","2377356","37866","39920"
"2015","direct migration background","Rural Area","35382.78","31199.8","1515","0","8100","53624","75172","132200","33970.78","36794.78","0","197000","29400","32003"
"2015","direct migration background","Urban Area","35645.62","29157.62","4482","0","4284","52209","81711","173408","34579.45","36711.79","0","575526","30198","32400"
"2015","indirect migration background","Rural Area","47969.95","42353.47","346","4502","22250","65500","90915","160700","43825.54","52114.36","0","330862","38900","47260"
"2015","indirect migration background","Urban Area","46141.43","39273.54","1462","2000","14880","64345","93400","201955","43964.95","48317.91","0","492500","39000","42800"
"2015","no migration background","Rural Area","35152.26","28754","7520","0","0","55402","82000","157464","34287.47","36017.05","0","417398","32400","34400"
"2015","no migration background","Urban Area","42466.25","33600","12187","0","0","67200","100341","174656","41506.63","43425.87","0","1884495","38400","40503"
"2016","direct migration background","Rural Area","35156.07","30164.35","1265","0","7961","54475","74294","132000","33520.32","36791.82","0","210000","30000","33400"
"2016","direct migration background","Urban Area","38604.01","31431.23","3661","0","4800","56400","86600","186000","37352.86","39855.16","0","454950","32480","34310"
"2016","indirect migration background","Rural Area","47408.14","40830.91","336","6000","21750","60948","85094","174337","42016.45","52799.83","0","526000","37800","45500"
"2016","indirect migration background","Urban Area","48192.6","41900","1352","1884","14308","67000","104120","204000","45811.61","50573.59","0","454950","40955","45079"
"2016","no migration background","Rural Area","37614.14","30000","6997","0","0","57203","84000","200488","36450.11","38778.17","0","970200","32890","35714"
"2016","no migration background","Urban Area","43488.72","35200","11346","0","0","68593","100800","199571","42351.1","44626.34","0","2942079","38669","41307"
"2017","direct migration background","Rural Area","35165.3","29598.99","1880","0","3600","50971","85013","149000","33788.46","36542.14","0","208094","7036","14400"
"2017","direct migration background","Urban Area","38537.79","32007","5037","0","3600","58360","88073","178752","37454.68","39620.9","0","900500","13800","18200"
"2017","indirect migration background","Rural Area","52091.78","44196.67","335","5418","23300","71500","103307","174153","47892.76","56290.8","0","282025","41400","50410"
"2017","indirect migration background","Urban Area","48407.77","42895.72","1502","924","17740","68327","99700","194470","45913.61","50901.93","0","900500","42790","46800"
"2017","no migration background","Rural Area","38187.71","31142.11","8063","0","0","59640","87500","182613","37259.39","39116.03","0","771235","35801","38400"
"2017","no migration background","Urban Area","44490.44","35700","12635","0","0","70306","103546","193400","43500.73","45480.15","0","1443616","42598","44428"
"2018","direct migration background","Rural Area","35166.4","29877.51","2079","0","1800","53856","80300","154000","33884.66","36448.14","0","204200","3000","6001"
"2018","direct migration background","Urban Area","39822.96","32131.77","6029","0","2150","61200","91760","194370","38844.99","40800.93","0","1158448","3850","5400"
"2018","indirect migration background","Rural Area","54058.75","43202.35","345","5400","27620","74934","97200","205013","48405.46","59712.04","0","576915","39800","51900"
"2018","indirect migration background","Urban Area","51222.64","46683.24","1474","1800","18601","69581","101079","211940","47843.22","54602.06","0","1158448","42082","47400"
"2018","no migration background","Rural Area","39012.22","32296.09","7732","0","0","61471","89775","179296","38075.58","39948.86","0","410259","35835","38400"
"2018","no migration background","Urban Area","46336.92","36408.46","12231","0","0","72100","108160","198655","45234.67","47439.17","0","1389898","41040","43499"
"2019","direct migration background","Rural Area","36543.99","30356.06","1876","0","4000","53866","81369","194700","35044.82","38043.16","0","341400","7503","11529"
"2019","direct migration background","Urban Area","44546.54","36000","5082","0","4559","65704","97008","240610","43058.57","46034.51","0","1257488","6528","8406"
"2019","indirect migration background","Rural Area","56871.65","45000","347","10789","30000","79500","99152","194700","49179.49","64563.81","0","665412","44400","56922"
"2019","indirect migration background","Urban Area","56847.7","50700","1325","3006","21600","77150","114000","240610","52341.79","61353.61","0","1226630","49300","56034"
"2019","no migration background","Rural Area","40935.3","34000.83","7687","0","0","63247","90000","192318","39489.03","42381.57","0","1364399","41160","44201"
"2019","no migration background","Urban Area","49051.1","40174.93","11684","0","0","75900","112560","207688","47630.62","50471.58","0","1708102","49330","52000"
