"year","pgisced97","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","general elemantary","Female","15557.99","13519.34","2314","0","0","25718","36461","64730","14823.29","16292.69","0","250028","17588","19020"
"1984","general elemantary","Male","21828.52","20833.67","1154","0","11056","30164","40689","76106","20814.49","22842.55","0","250028","21270","23110"
"1984","higher education","Female","27747.88","24095.95","256","0","8590","39574","56140","122894","24223.67","31272.09","0","290361","24440","33234"
"1984","higher education","Male","31537.64","31913.23","537","0","17179","42949","56140","95100","29434.68","33640.6","0","290361","30678","33617"
"1984","higher vocational","Female","22737.04","19435.17","276","0","3375","34921","48499","85171","20385.59","25088.49","0","107558","19467","26834"
"1984","higher vocational","Male","26585.72","26756.58","384","0","14664","37141","49178","85079","24610.84","28560.6","0","197819","26335","29450"
"1984","in school","Female","28972.03","28447.22","92","6289","18279","35542","45082","155894","24854.25","33089.81","0","155894","24542","30780"
"1984","in school","Male","31897.63","29946.13","95","13074","20017","42060","50286","80730","28493.25","35302.01","0","80730","25427","33796"
"1984","inadequately","Female","18880.65","18749","593","0","11351","25485","33828","57060","17636.91","20124.39","0","197150","20707","22701"
"1984","inadequately","Male","21229.74","18828.69","426","0","12885","28659","40699","66274","19469.1","22990.38","0","197150","20707","23059"
"1984","middle vocational","Female","21143.06","20503","2551","0","1718","31547","42770","76223","20383.19","21902.93","0","264849","22078","23601"
"1984","middle vocational","Male","22395.35","21534.42","3174","0","11185","31444","41931","75646","21780.56","23010.14","0","264849","22088","23162"
"1984","vocational + Abi","Female","21173.42","18027.89","117","0","8283","31138","45597","79088","17984.02","24362.82","0","79088","16694","23315"
"1984","vocational + Abi","Male","22063.29","20229.51","195","0","10226","32324","41415","122710","18853.18","25273.4","0","250028","19499","23928"
"1985","general elemantary","Female","15814.98","13951.53","2043","0","0","26587","36413","69152","15025.11","16604.85","0","266639","18130","19685"
"1985","general elemantary","Male","22655.64","20853.84","1036","0","10430","31018","42759","76481","21563.16","23748.12","0","258470","21883","23928"
"1985","higher education","Female","27686.04","25947.78","247","0","10533","42790","56263","88965","24970.27","30401.81","0","157474","26766","32545"
"1985","higher education","Male","32474.33","32467.21","511","0","18407","44636","58696","92033","30623.94","34324.72","0","157474","31572","35126"
"1985","higher vocational","Female","21957.43","19358.04","260","0","1841","34257","44311","96843","19483.31","24431.55","0","120070","20043","25869"
"1985","higher vocational","Male","26063.36","27080.78","361","0","14930","36846","48308","70558","24301.36","27825.36","0","89438","26971","30320"
"1985","in school","Female","32307.22","28723.69","75","3553","19627","43434","53532","95462","28007.75","36606.69","0","95462","24879","35590"
"1985","in school","Male","32448.79","29146.84","112","6874","22701","42182","55093","89438","29176.13","35721.45","0","90621","27405","34845"
"1985","inadequately","Female","19052.04","18315.31","491","0","9643","27865","36148","57339","17842.92","20261.16","0","106896","20431","23974"
"1985","inadequately","Male","20937.45","19944.92","358","0","10430","29410","37120","75722","19485.78","22389.12","0","94211","20401","25411"
"1985","middle vocational","Female","21158.83","20117.1","2345","0","0","31981","44340","77651","20385.77","21931.89","0","271803","22292","23980"
"1985","middle vocational","Male","23068.19","21321","2853","0","11044","31715","43616","78140","22283.39","23852.99","0","359884","22190","23571"
"1985","vocational + Abi","Female","21187.59","17675.86","107","0","10798","29911","46650","76438","18050.56","24324.62","0","76438","17414","25335"
"1985","vocational + Abi","Male","20243.04","18853.39","173","0","4602","29911","46812","66072","17893.22","22592.86","0","83025","18918","24644"
"1986","general elemantary","Female","16193.99","12657.03","1910","0","0","26638","37963","71166","15216.33","17171.65","0","448945","19020","20810"
"1986","general elemantary","Male","22724.17","21474","1014","0","9787","32659","44661","71734","21719.66","23728.68","0","175117","23054","25151"
"1986","higher education","Female","29475.24","28246.86","245","0","9203","44355","57674","104508","26662.18","32288.3","0","134981","28796","34819"
"1986","higher education","Male","34251.37","33511.9","506","0","18816","45505","59642","104508","32215.61","36287.13","0","210703","33336","37415"
"1986","higher vocational","Female","22616.83","19960.8","250","0","0","33940","47959","83136","19874.91","25358.75","0","156113","20699","26273"
"1986","higher vocational","Male","25434.13","26000.09","333","0","13805","37127","47395","65521","23636.12","27232.14","0","79711","25411","30366"
"1986","in school","Female","31247.67","32801.85","73","2643","20605","39369","52152","76023","26821.59","35673.75","0","121649","25181","34955"
"1986","in school","Male","31574.05","28735.35","115","6391","19940","38347","54738","90192","27994.78","35153.32","0","107371","23412","30678"
"1986","inadequately","Female","20216.36","19551.79","458","0","9715","30780","40699","60358","18921.15","21511.57","0","83734","22395","26485"
"1986","inadequately","Male","21943.43","20101.81","332","0","12169","29450","39150","87313","20373.43","23513.43","0","87313","21474","26383"
"1986","middle vocational","Female","21652.34","20730.27","2267","0","0","33205","44126","79711","20868.22","22436.46","0","217401","23724","25565"
"1986","middle vocational","Male","23596.5","22078.54","2748","0","10200","32595","44201","83132","22792.81","24400.19","0","448945","23381","24747"
"1986","vocational + Abi","Female","22730.6","20388.29","112","0","9715","32211","45761","82399","19538.5","25922.7","0","82399","19940","27486"
"1986","vocational + Abi","Male","21685.02","19438.65","166","0","4372","32365","45410","75903","19146.84","24223.2","0","75903","19899","26680"
"1987","general elemantary","Female","16253.71","12903.4","1851","0","0","27738","39855","64909","15435.52","17071.9","0","206521","19928","21574"
"1987","general elemantary","Male","24167.9","22088","1006","0","10686","33950","46170","83648","23039.39","25296.41","0","206521","23672","26076"
"1987","higher education","Female","29150.4","27610","248","0","10124","42703","56651","109438","26112.08","32188.72","0","186323","28223","34906"
"1987","higher education","Male","34969.07","35540.99","496","0","20605","48138","60520","110439","32824.54","37113.6","0","186673","34257","38551"
"1987","higher vocational","Female","24674.82","22830.13","249","0","1779","36174","49600","90882","21962.82","27386.82","0","125226","22829","29954"
"1987","higher vocational","Male","27532.74","27855.08","320","0","15339","40126","52036","70781","25540.76","29524.72","0","97059","27767","32467"
"1987","in school","Female","30165.5","30581.45","90","0","18355","40166","49381","74904","26164.6","34166.4","0","105224","27610","36199"
"1987","in school","Male","34264.27","31021.68","101","6522","21474","43204","58783","125062","29963.1","38565.44","0","125062","27022","35624"
"1987","inadequately","Female","20731.45","20646.17","447","0","8784","30473","40980","60082","19346.05","22116.85","0","109825","23775","26971"
"1987","inadequately","Male","22833.66","21702.33","315","1534","15185","30972","41179","61897","21148.71","24518.61","0","109825","22937","26229"
"1987","middle vocational","Female","22476.72","21781","2244","0","0","34006","46528","91034","21675.43","23278.01","0","186673","24826","26184"
"1987","middle vocational","Male","24024.11","22906","2744","0","11320","34359","45999","87245","23350.16","24698.06","0","133294","24685","26061"
"1987","vocational + Abi","Female","24585.94","21086.65","117","0","13651","31917","51845","91034","21123.69","28048.19","0","91034","21014","27144"
"1987","vocational + Abi","Male","24123.56","20375.39","161","0","5142","36420","49084","104238","21139.74","27107.38","0","104238","21781","28001"
"1988","general elemantary","Female","16459.87","12977.72","1761","0","0","27871","42284","70558","15604.51","17315.23","0","147446","20452","22446"
"1988","general elemantary","Male","24235.42","22176.98","979","0","12775","35279","46016","78381","23174.86","25295.98","0","117981","23601","25999"
"1988","higher education","Female","31373.61","28106.37","230","0","13670","45045","62684","111380","28072.24","34674.98","0","186323","28044","35330"
"1988","higher education","Male","37219.9","37220.58","472","0","22190","49578","65241","114120","34963.89","39475.91","0","187082","36097","41267"
"1988","higher vocational","Female","25946.23","23757.35","230","0","4090","38486","51894","94896","23179.17","28713.29","0","117981","23811","30064"
"1988","higher vocational","Male","28496.27","28761.43","311","0","14725","40617","50004","110439","26181.44","30811.1","0","163613","28065","33234"
"1988","in school","Female","32770.06","31967.23","73","7669","23634","44401","55092","77262","28693.3","36846.82","0","93311","27712","36404"
"1988","in school","Male","31175.6","31472.47","90","0","20208","40274","48113","142957","26377.93","35973.27","0","142957","26337","36605"
"1988","inadequately","Female","19712.38","19770.3","423","0","5829","28837","38347","63247","18089.13","21335.63","0","128079","23591","26127"
"1988","inadequately","Male","23923.83","22105.89","279","982","14521","31988","41210","70349","22014.98","25832.68","0","128079","22904","26434"
"1988","middle vocational","Female","23106.17","22165.85","2162","0","0","35370","47790","82046","22237.99","23974.35","0","310964","24951","26766"
"1988","middle vocational","Male","24876.52","23666","2595","0","11755","34947","47546","83187","24155.03","25598.01","0","161875","25360","26485"
"1988","vocational + Abi","Female","26450.93","22256.6","117","0","10584","34078","53931","187082","22111.67","30790.19","0","187082","20769","27456"
"1988","vocational + Abi","Male","26510.39","24884.2","154","0","9834","37232","52050","98245","23355.9","29664.88","0","99493","23980","31572"
"1989","general elemantary","Female","16706.55","12770.87","1679","0","0","29144","42539","68769","15787.98","17625.12","0","230630","20707","22988"
"1989","general elemantary","Male","25205.03","22946.25","910","0","12782","35995","49595","74955","23988.94","26421.12","0","230630","25401","27963"
"1989","higher education","Female","35799.49","30722.7","227","0","14981","51277","69869","160126","31696.03","39902.95","0","272876","30473","38296"
"1989","higher education","Male","40141.12","37313.51","472","0","21474","52949","67746","160126","37223.34","43058.9","0","301361","36997","40881"
"1989","higher vocational","Female","27198.43","25501.44","222","0","6248","40881","55986","104007","24331.45","30065.41","0","113430","25760","33490"
"1989","higher vocational","Male","29268.47","29886.5","294","0","14623","42565","52816","85079","26847.98","31688.96","0","128993","29251","34825"
"1989","in school","Female","37911.66","34989.61","85","7976","24389","44994","60992","126250","32902.54","42920.78","0","126250","28847","36997"
"1989","in school","Male","31808.64","31242.23","90","2454","20141","43141","52816","117137","27055.68","36561.6","0","161134","27712","34563"
"1989","inadequately","Female","21694.7","20554","399","0","6851","32738","44710","65803","19986.21","23403.19","0","97539","24644","28530"
"1989","inadequately","Male","25770.47","24300.75","261","0","15646","36742","48394","65180","23873.53","27667.41","0","73886","25002","30872"
"1989","middle vocational","Female","24725.66","23874.94","2110","0","0","36989","51436","90192","23754.04","25697.28","0","301361","26797","28469"
"1989","middle vocational","Male","26533.14","24950.99","2528","0","14112","36468","50210","91928","25722.65","27343.63","0","272876","26536","28121"
"1989","vocational + Abi","Female","28193.88","22157.54","133","0","11146","35878","57495","146512","24150.51","32237.25","0","146512","22241","31599"
