"year","age_gr","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","Full Time","29339.67","26384.98","2223","13288","18458","35969","47346","85897","28595.91","30083.43","1534","264849","26618","28019"
"1984","16-34 y.","Not Working","22354.49","20482.31","1487","0","11095","30692","43511","75215","21459.52","23249.46","0","264849","19265","20758"
"1984","16-34 y.","Part Time","24055.05","22338.08","898","5062","14317","31419","40697","76106","22826.39","25283.71","286","235087","21461","23193"
"1984","35-65 y.","Full Time","30673.86","27872.14","3433","15339","19940","37414","48317","81449","30082.19","31265.53","2454","290361","27252","28377"
"1984","35-65 y.","Not Working","15338.29","14187.07","1960","0","0","24542","35988","68002","14569.7","16106.88","0","220878","15748","17179"
"1984","35-65 y.","Part Time","27104.66","25399.31","950","6493","13769","36395","47968","85079","25906.98","28302.34","435","290361","24337","26527"
"1984","66 and older","Full Time","","","","","","","","","","","","","",""
"1984","66 and older","Not Working","2491.09","0","1216","0","0","0","9203","35381","1894.58","3087.6","0","192808","0","0"
"1984","66 and older","Part Time","6237.04","2432.85","42","736","1084","7010","16226","46947","3040.6","9433.48","368","46947","2086","5445"
"1985","16-34 y.","Full Time","29173.89","26718.48","1940","12904","17563","35376","49340","76481","28378.4","29969.38","1365","358109","27354","28530"
"1985","16-34 y.","Not Working","23147.08","20822.27","1356","0","12578","32518","45968","78140","22271.03","24023.13","0","162591","19736","21290"
"1985","16-34 y.","Part Time","24884.84","22776.43","887","5062","12987","32444","45709","75904","23694.86","26074.82","178","258470","22548","24900"
"1985","35-65 y.","Full Time","32422.06","28223","3028","15506","20784","39012","52152","94211","31733.1","33111.02","2275","359884","27950","29041"
"1985","35-65 y.","Not Working","15093.44","13580.23","1804","0","0","24951","35010","68145","14295.85","15891.03","0","271803","15748","17384"
"1985","35-65 y.","Part Time","27091.34","24886.66","954","6487","15073","35765","48797","90621","25996.85","28185.83","184","157474","24573","26715"
"1985","66 and older","Full Time","","","","","","","","","","","","","",""
"1985","66 and older","Not Working","2190.75","0","1073","0","0","0","4602","33822","1558.78","2822.72","0","181544","0","0"
"1985","66 and older","Part Time","","","","","","","","","","","","","",""
"1986","16-34 y.","Full Time","30378.14","27618.28","1964","13370","18662","37299","49112","83132","29473.63","31282.65","2113","448945","28735","30294"
"1986","16-34 y.","Not Working","23077","20605","1247","0","9382","33154","44871","83992","22093.44","24060.56","0","175117","20176","22072"
"1986","16-34 y.","Part Time","26670.63","24562","887","4295","13104","34205","48942","89510","25463.98","27877.28","184","217401","24562","26833"
"1986","35-65 y.","Full Time","32978.89","29696","2887","16361","21270","39993","53006","83992","32321.59","33636.19","3681","448945","29348","30754"
"1986","35-65 y.","Not Working","15224.94","10978.32","1693","0","0","25053","37252","70558","14242.72","16207.16","0","448945","16464","18432"
"1986","35-65 y.","Part Time","27173.17","25849.89","918","6647","14879","35714","48905","79199","26093.43","28252.91","895","156113","25337","27073"
"1986","66 and older","Full Time","","","","","","","","","","","","","",""
"1986","66 and older","Not Working","2286.01","0","1005","0","0","0","4801","36813","1669.06","2902.96","0","83992","0","0"
"1986","66 and older","Part Time","","","","","","","","","","","","","",""
"1987","16-34 y.","Full Time","31252.6","28483.4","1989","13829","19301","39058","52036","94441","30502.31","32002.89","1176","186673","29757","31407"
"1987","16-34 y.","Not Working","24082.75","22088","1138","0","12629","33796","47307","79762","23061.14","25104.36","0","133294","21628","23417"
"1987","16-34 y.","Part Time","26411.91","24664.37","917","4985","13672","35330","47229","93813","25261.01","27562.81","128","125062","24532","26383"
"1987","35-65 y.","Full Time","34147.51","30739","2892","17282","22190","41582","55890","94441","33543.8","34751.22","1227","206521","30678","31802"
"1987","35-65 y.","Not Working","16212.27","13355.71","1620","0","0","26689","38968","71085","15317.98","17106.56","0","186323","17363","19173"
"1987","35-65 y.","Part Time","28062.6","26526.52","872","6361","15032","37018","49416","90882","26887.15","29238.05","102","206521","26664","28632"
"1987","66 and older","Full Time","","","","","","","","","","","","","",""
"1987","66 and older","Not Working","2229.85","0","1041","0","0","0","3477","35484","1624.81","2834.89","0","95636","0","0"
"1987","66 and older","Part Time","","","","","","","","","","","","","",""
"1988","16-34 y.","Full Time","32380.19","28720.39","1932","14744","19940","41210","52898","93337","31583.28","33177.1","614","187082","29791","31772"
"1988","16-34 y.","Not Working","24841.27","23181.04","1057","0","13442","35370","48113","81091","23736.52","25946.02","0","142957","22139","23980"
"1988","16-34 y.","Part Time","27253.45","24529.58","865","5573","15339","35494","46885","79233","25984.28","28522.62","309","310964","24644","27201"
"1988","35-65 y.","Full Time","35513.52","32225.64","2654","17435","23315","44176","56549","94525","34858.9","36168.14","2986","186323","31905","33438"
"1988","35-65 y.","Not Working","16498.76","13352.47","1508","0","0","27369","40852","73881","15546.62","17450.9","0","186323","17691","20038"
"1988","35-65 y.","Part Time","28955.43","27028.4","951","6545","17588","38705","50531","81116","27848.41","30062.45","276","117981","27022","29016"
"1988","66 and older","Full Time","","","","","","","","","","","","","",""
"1988","66 and older","Not Working","2140.77","0","1007","0","0","0","2863","36579","1529.32","2752.22","0","110439","0","0"
"1988","66 and older","Part Time","13068.97","6493.1","32","614","1227","13040","31745","114120","4697.64","21440.3","468","114120","2393","12808"
"1989","16-34 y.","Full Time","34505.24","30678","1948","15152","20441","43045","58149","113430","33619.5","35390.98","1687","272876","31240","32927"
"1989","16-34 y.","Not Working","26770.83","24484.79","1011","0","14725","35238","48828","111795","25461.65","28080.01","0","230630","23571","25779"
"1989","16-34 y.","Part Time","28969.1","26741","814","5586","14932","38858","52126","107105","27509.18","30429.02","51","296956","26485","28986"
"1989","35-65 y.","Full Time","37256.76","33131.22","2591","18202","23865","45377","59949","117035","36484.34","38029.18","2608","301361","33132","34563"
"1989","35-65 y.","Not Working","17066.93","13872.28","1446","0","0","28047","41472","81756","16032.55","18101.31","0","230630","17997","20247"
"1989","35-65 y.","Part Time","31492.25","29457.72","870","6917","18017","41184","54708","104007","30178.16","32806.34","230","160126","28792","30931"
"1989","66 and older","Full Time","","","","","","","","","","","","","",""
"1989","66 and older","Not Working","2324.89","0","982","0","0","0","982","43051","1613.91","3035.87","0","121048","0","0"
"1989","66 and older","Part Time","13281.41","4802.89","30","736","1933","15092","36973","99205","5145.45","21417.37","205","99205","3226","12003"
"1990","16-34 y.","Full Time","35878.02","31485.72","1908","15441","21276","43127","56784","100135","34666.26","37089.78","1841","473150","32237","34308"
"1990","16-34 y.","Not Working","28775.17","25518.44","918","0","15952","37585","51845","121882","27359.46","30190.88","0","211067","24542","27610"
"1990","16-34 y.","Part Time","29902.29","27299.87","832","5113","16617","38933","52244","127353","28426.06","31378.52","409","185906","26996","29393"
"1990","35-65 y.","Full Time","38895.24","34666","2517","19250","25104","47826","60793","111901","38071.25","39719.23","3298","306775","34799","36097"
"1990","35-65 y.","Not Working","18167.33","14879.59","1410","0","0","29911","42794","96941","17074.2","19260.46","0","185906","18407","20989"
"1990","35-65 y.","Part Time","32215.6","30542.31","871","7542","17284","43303","56274","99906","30886.05","33545.15","353","147267","30366","33029"
"1990","66 and older","Full Time","","","","","","","","","","","","","",""
"1990","66 and older","Not Working","2083.16","0","1017","0","0","0","614","39267","1411.08","2755.24","0","79762","0","0"
"1990","66 and older","Part Time","17197.26","5669.57","30","291","1125","16949","38440","183452","4430.01","29964.51","123","183452","3068","16949"
"1991","16-34 y.","Full Time","36401.53","32697","1887","15288","21398","46476","58952","102412","35442.87","37360.19","754","324668","33669","35688"
"1991","16-34 y.","Not Working","29115.25","25999","901","0","15339","38236","55637","120174","27630.32","30600.18","0","278603","25933","27968"
"1991","16-34 y.","Part Time","31393.67","28287","835","4908","16310","40341","53931","133140","29885.53","32901.81","256","254440","28287","31421"
"1991","35-65 y.","Full Time","40032.81","36418.94","2540","19582","25420","49570","63554","113476","39236.09","40829.53","5829","324668","36608","38142"
"1991","35-65 y.","Not Working","19347.14","16172.7","1333","0","0","32314","46681","82246","18209.5","20484.78","0","179975","19122","21423"
"1991","35-65 y.","Part Time","35135.81","32314","894","9081","21198","45524","60308","122297","33747.97","36523.65","153","142650","32314","35228"
"1991","66 and older","Full Time","","","","","","","","","","","","","",""
"1991","66 and older","Not Working","2160.77","0","1035","0","0","0","307","42258","1486.8","2834.74","0","100646","0","0"
"1991","66 and older","Part Time","14376.79","10578.85","32","639","2123","19378","36639","74649","8441.52","20312.06","491","74649","5461","24337"
"1992","16-34 y.","Full Time","34469.83","30207.96","2686","14470","20656","44585","59325","103935","33734.72","35204.94","1023","148759","29859","31577"
"1992","16-34 y.","Not Working","29373.09","25576.42","1148","0","15083","39369","58630","106622","28164.58","30581.6","0","153899","24732","26894"
"1992","16-34 y.","Part Time","29095.34","26186.84","1166","5525","13367","39171","53818","96685","28008.1","30182.58","143","206877","25081","27155"
"1992","35-65 y.","Full Time","38874.43","34435.47","3907","17691","23928","48854","65139","105531","38227.04","39521.82","2031","304729","32723","34272"
"1992","35-65 y.","Not Working","17972.95","11322.02","1686","0","0","29808","44482","94122","16974.86","18971.04","0","249510","13498","16770"
"1992","35-65 y.","Part Time","33773.75","31153.5","1318","8104","16152","46681","62938","105882","32577.19","34970.31","307","257180","27980","30862"
"1992","66 and older","Full Time","","","","","","","","","","","","","",""
"1992","66 and older","Not Working","2235.86","0","1442","0","0","0","4908","40597","1672.71","2799.01","0","113614","0","0"
"1992","66 and older","Part Time","","","","","","","","","","","","","",""
"1993","16-34 y.","Full Time","36188.83","32620","2599","15492","22693","47243","60844","92465","35453.36","36924.3","1841","189720","32620","34462"
"1993","16-34 y.","Not Working","29529.9","25622.21","1176","0","12220","39267","61355","132625","28087.63","30972.17","0","257717","24281","26776"
"1993","16-34 y.","Part Time","30633.83","27958.31","1145","5000","15109","42182","56958","96123","29427.27","31840.39","72","189720","27491","30437"
"1993","35-65 y.","Full Time","42655.44","38181.09","3660","19411","26485","53123","69147","122045","41918.12","43392.76","1534","404432","36735","38081"
"1993","35-65 y.","Not Working","17924.45","10788","1806","0","0","28040","45965","89476","16920.22","18928.68","0","230081","12589","15707"
"1993","35-65 y.","Part Time","37358.26","33788.82","1292","7945","18611","50516","67797","116776","35976.14","38740.38","504","404432","31063","34410"
"1993","66 and older","Full Time","","","","","","","","","","","","","",""
"1993","66 and older","Not Working","2242.93","0","1463","0","0","0","2945","38449","1676.93","2808.93","0","108343","0","0"
"1993","66 and older","Part Time","","","","","","","","","","","","","",""
"1994","16-34 y.","Full Time","38101.08","35279","2509","16847","23928","49749","63323","96482","37323.68","38878.48","1841","233251","35029","37053"
"1994","16-34 y.","Not Working","30186.32","26879.39","1224","0","10277","42148","60367","120328","28755.68","31616.96","0","259787","25616","28965"
"1994","16-34 y.","Part Time","30740.98","29208.26","1085","6033","14183","42768","58096","82157","29585.19","31896.77","358","129382","28180","31055"
"1994","35-65 y.","Full Time","44005.13","39606.41","3466","20738","28223","54745","71610","124170","43243.59","44766.67","1023","301560","38991","40597"
"1994","35-65 y.","Not Working","18085.97","12171.78","1884","0","0","30064","45188","80948","17158.02","19013.92","0","248690","13953","16617"
"1994","35-65 y.","Part Time","38597.84","36018.62","1255","7542","18407","52868","69791","120328","37190.69","40004.99","469","301560","34430","37480"
"1994","66 and older","Full Time","","","","","","","","","","","","","",""
"1994","66 and older","Not Working","2459.37","0","1481","0","0","0","4141","44124","1862.71","3056.03","0","93336","0","0"
"1994","66 and older","Part Time","15840.18","8861","30","2169","3835","18836","37879","86378","7830.63","23849.73","511","86378","4601","18836"
"1995","16-34 y.","Full Time","38535.57","35790","2429","16566","24002","49033","64269","104743","37679.8","39391.34","1227","390116","35142","37273"
