"year","hgtyp1hh","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","Female","16198.45","14985.2","1352","0","0","27303","38555","64218","15247.65","17149.25","0","225173","16668","19020"
"1984","(Married) couple without C.","Male","16070.08","14631.64","1353","0","0","27175","38555","64218","15120.48","17019.68","0","225173","16668","19122"
"1984","1-pers.-HH","Female","3885.19","0","794","0","0","2945","16505","27917","3323.06","4447.32","0","43409","0","0"
"1984","1-pers.-HH","Male","12703.91","12264.88","541","0","0","18611","27405","70558","11401.82","14006","0","197819","13156","14981"
"1984","Couple + C. GT 16 ","Female","32188.86","31061","908","12897","22052","40520","52581","78290","31069.11","33308.61","0","155894","29619","32002"
"1984","Couple + C. GT 16 ","Male","32415.35","31314","1085","12245","22088","41640","53914","78290","31413.85","33416.85","0","155894","30172","32110"
"1984","Couple + C. LE 16","Female","26892.49","24019.4","1540","13191","17997","32377","41236","94282","25970.2","27814.78","0","290361","22395","23801"
"1984","Couple + C. LE 16","Male","27031.38","24092.69","1542","13294","18040","32416","41415","94282","26108.66","27954.1","0","290361","22420","23855"
"1984","Couple + C. LE and GT 16","Female","32665.29","29996.32","794","17946","23110","39344","50234","80730","31588.9","33741.68","0","197150","27702","29527"
"1984","Couple + C. LE and GT 16","Male","32988.03","30546.68","926","17231","23007","40689","50282","80730","31934.99","34041.07","0","197150","28326","30049"
"1984","Single parent","Female","12998.59","11778.47","381","0","805","18458","26300","73454","11609.55","14387.63","0","82829","11300","14700"
"1984","Single parent","Male","19114.44","18373.01","198","0","8027","24542","36461","82829","16954.4","21274.48","0","82829","17179","20349"
"1985","(Married) couple without C.","Female","16543.36","15339","1218","0","0","27763","39421","59621","15598.74","17487.98","0","99549","17231","19582"
"1985","(Married) couple without C.","Male","16392.98","15110.1","1217","0","0","27763","39666","59621","15446.91","17339.05","0","99549","17179","19552"
"1985","1-pers.-HH","Female","4281.21","0","709","0","0","3068","16770","34257","3501.33","5061.09","0","172612","0","0"
"1985","1-pers.-HH","Male","13652.75","12554.76","472","0","0","19429","25769","61355","11364.22","15941.28","0","359884","13626","15339"
"1985","Couple + C. GT 16 ","Female","33708.31","31715","918","13594","22088","43562","55093","89438","32529.98","34886.64","0","266639","31481","33669"
"1985","Couple + C. GT 16 ","Male","34394.56","32365","1111","11728","21945","44764","57444","92657","33221.38","35567.74","0","266639","32268","33937"
"1985","Couple + C. LE 16","Female","27183.2","24215.62","1339","12680","17680","32774","41803","104304","26270.72","28095.68","0","271803","22471","24133"
"1985","Couple + C. LE 16","Male","27034.96","24402.43","1343","12805","17691","32734","41670","96843","26118.62","27951.3","0","271803","22497","24133"
