"year","age_gr","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","East Germany","","","","","","","","","","","","","",""
"1984","16-34 y.","West Germany","26080.42","23822.52","4608","5958","15748","33413","45321","77599","25551.66","26609.18","0","264849","23468","24294"
"1984","35-65 y.","East Germany","","","","","","","","","","","","","",""
"1984","35-65 y.","West Germany","24870.6","23371.58","6343","0","14214","33908","45290","79762","24408.71","25332.49","0","290361","23571","24440"
"1984","66 and older","East Germany","","","","","","","","","","","","","",""
"1984","66 and older","West Germany","2825.5","0","1280","0","0","0","11185","38807","2221.34","3429.66","0","192808","0","0"
"1985","16-34 y.","East Germany","","","","","","","","","","","","","",""
"1985","16-34 y.","West Germany","26420.65","24207.43","4183","7056","15840","34257","47438","77113","25882.29","26959.01","0","358109","24235","25286"
"1985","35-65 y.","East Germany","","","","","","","","","","","","","",""
"1985","35-65 y.","West Germany","25538.47","23928","5786","0","14214","34318","47949","83489","25035.94","26041","0","359884","24389","25207"
"1985","66 and older","East Germany","","","","","","","","","","","","","",""
"1985","66 and older","West Germany","2640.44","0","1118","0","0","0","9297","39881","1973.75","3307.13","0","181544","0","0"
"1986","16-34 y.","East Germany","","","","","","","","","","","","","",""
"1986","16-34 y.","West Germany","27499.9","25053","4098","5573","16372","35726","48256","83357","26902.8","28097","0","448945","25360","26741"
"1986","35-65 y.","East Germany","","","","","","","","","","","","","",""
"1986","35-65 y.","West Germany","25962.46","24518.35","5498","0","14163","35842","48256","82399","25440.67","26484.25","0","448945","25258","26249"
"1986","66 and older","East Germany","","","","","","","","","","","","","",""
"1986","66 and older","West Germany","2621.28","0","1047","0","0","0","9459","38651","1983.08","3259.48","0","83992","0","0"
"1987","16-34 y.","East Germany","","","","","","","","","","","","","",""
"1987","16-34 y.","West Germany","28359.96","25987.99","4044","7363","17128","37222","49493","94441","27813.5","28906.42","0","186673","26383","27610"
"1987","35-65 y.","East Germany","","","","","","","","","","","","","",""
"1987","35-65 y.","West Germany","27273.03","25748.95","5384","0","15345","37443","50388","91930","26777.92","27768.14","0","206521","26689","27712"
"1987","66 and older","East Germany","","","","","","","","","","","","","",""
"1987","66 and older","West Germany","2669.62","0","1085","0","0","0","7756","46170","2021.31","3317.93","0","95636","0","0"
"1988","16-34 y.","East Germany","","","","","","","","","","","","","",""
"1988","16-34 y.","West Germany","29329.86","26485","3854","8078","17844","38511","50955","93152","28743.17","29916.55","0","310964","26766","28121"
"1988","35-65 y.","East Germany","","","","","","","","","","","","","",""
"1988","35-65 y.","West Germany","28279.41","26635.95","5113","0","16049","39361","51477","92033","27756.55","28802.27","0","186323","27354","28570"
"1988","66 and older","East Germany","","","","","","","","","","","","","",""
"1988","66 and older","West Germany","2755.38","0","1055","0","0","0","9817","41875","2032.39","3478.37","0","114120","0","0"
"1989","16-34 y.","East Germany","","","","","","","","","","","","","",""
"1989","16-34 y.","West Germany","31332.6","28172","3773","9357","18236","40443","53916","111795","30667.76","31997.44","0","296956","28479","29799"
"1989","35-65 y.","East Germany","","","","","","","","","","","","","",""
"1989","35-65 y.","West Germany","29894.85","27996.24","4907","0","16770","40443","54223","104007","29297.62","30492.08","0","301361","28837","29962"
"1989","66 and older","East Germany","","","","","","","","","","","","","",""
"1989","66 and older","West Germany","2987.58","0","1029","0","0","0","11657","49595","2210.27","3764.89","0","121048","0","0"
"1990","16-34 y.","East Germany","","","","","","","","","","","","","",""
"1990","16-34 y.","West Germany","32829.41","29393","3658","9510","19076","41619","54759","113347","32023.16","33635.66","0","473150","29808","30933"
"1990","35-65 y.","East Germany","","","","","","","","","","","","","",""
"1990","35-65 y.","West Germany","31347.43","29553","4798","0","17844","42504","56549","107235","30715","31979.86","0","306775","30366","31433"
"1990","66 and older","East Germany","","","","","","","","","","","","","",""
"1990","66 and older","West Germany","2789.4","0","1061","0","0","0","6964","46016","1948.63","3630.17","0","183452","0","0"
"1991","16-34 y.","East Germany","","","","","","","","","","","","","",""
"1991","16-34 y.","West Germany","33533.45","29769.87","3623","9297","19276","43869","57571","120174","32814.62","34252.28","0","324668","30775","32191"
"1991","35-65 y.","East Germany","","","","","","","","","","","","","",""
"1991","35-65 y.","West Germany","33095.84","31305","4767","0","19470","44523","60308","113476","32461.33","33730.35","0","324668","32237","33364"
"1991","66 and older","East Germany","","","","","","","","","","","","","",""
"1991","66 and older","West Germany","2655.21","0","1076","0","0","0","7516","46032","1935.22","3375.2","0","100646","0","0"
"1992","16-34 y.","East Germany","20565.47","18829.76","1398","8130","12169","26459","35380","59325","19940.96","21189.98","0","71905","19940","21480"
"1992","16-34 y.","West Germany","34993.68","31602.47","3602","10124","21080","45597","61621","105250","34309.16","35678.2","0","206877","32595","34154"
"1992","35-65 y.","East Germany","20013.76","19256.07","2195","4479","10891","27794","35571","56109","19474.59","20552.93","0","71905","20912","21990"
"1992","35-65 y.","West Germany","35462.95","33472.11","4716","307","20279","48067","64921","107857","34773.6","36152.3","0","304729","34716","35918"
"1992","66 and older","East Germany","1643.81","0","400","0","0","0","5875","25974","1003.58","2284.04","0","35482","0","0"
"1992","66 and older","West Germany","2842.29","0","1080","0","0","0","8462","43838","2067.97","3616.61","0","113614","0","0"
"1993","16-34 y.","East Germany","23562.95","22478.44","1330","6933","13345","31802","41308","67212","22730.01","24395.89","0","211982","22701","24440"
"1993","16-34 y.","West Germany","35864.86","32793.88","3590","8825","21781","47790","62610","101236","35133.23","36596.49","0","257717","33029","34768"
"1993","35-65 y.","East Germany","22602.15","20503","2116","4090","10584","32349","42192","64480","21891.09","23313.21","0","211982","23158","24721"
"1993","35-65 y.","West Germany","37634.92","34752.06","4642","0","21065","51657","68513","118875","36866.93","38402.91","0","404432","35486","37171"
"1993","66 and older","East Germany","2357.6","0","394","0","0","0","10021","35710","1557.28","3157.92","0","55276","0","0"
"1993","66 and older","West Germany","2652.34","0","1106","0","0","0","3681","43008","1908.42","3396.26","0","108343","0","0"
"1994","16-34 y.","East Germany","26513.11","24849","1275","6043","14418","35842","48090","80682","25542.14","27484.08","0","167627","25616","27968"
"1994","16-34 y.","West Germany","36432.38","34290","3543","8232","21934","49237","63988","100078","35688.93","37175.83","0","259787","34308","35962"
"1994","35-65 y.","East Germany","25129.38","21891.76","2108","1023","10931","36582","50260","74623","24312.16","25946.6","0","167627","25104","27431"
"1994","35-65 y.","West Germany","37810.5","35485.18","4497","0","21730","51865","69228","121687","37033.07","38587.93","0","301560","36306","37615"
"1994","66 and older","East Germany","2063.93","0","405","0","0","0","7363","36330","1189.81","2938.05","0","68769","0","0"
"1994","66 and older","West Germany","3067.19","0","1116","0","0","0","7731","52520","2277.72","3856.66","0","93336","0","0"
"1995","16-34 y.","East Germany","27773.62","25163.38","1230","6252","16055","36777","49197","88126","26717.96","28829.28","0","188360","26689","29152"
"1995","16-34 y.","West Germany","35454","33141","3732","5297","20145","48061","64372","105693","34679.91","36228.09","0","390116","32569","34376"
"1995","35-65 y.","East Germany","26334.38","23724","2062","0","9972","38991","52765","85283","25464.27","27204.49","0","188360","27252","29450"
"1995","35-65 y.","West Germany","37427.27","35023","4792","0","19378","51320","70816","125829","36654.99","38199.55","0","326832","35378","36915"
"1995","66 and older","East Germany","2136.95","0","413","0","0","0","8406","26280","1200.9","3073","0","92442","0","0"
"1995","66 and older","West Germany","2725.61","0","1141","0","0","0","4786","50292","1915.62","3535.6","0","121687","0","0"
"1996","16-34 y.","East Germany","28447.73","24981.21","1192","8539","15952","39097","51779","85484","27362.35","29533.11","0","126136","26485","29450"
"1996","16-34 y.","West Germany","37608.72","34362.88","3589","6749","20963","50720","68574","114913","36781","38436.44","0","433269","33850","36199"
"1996","35-65 y.","East Germany","26237.26","23801.25","2079","0","7669","39513","55833","90405","25302.48","27172.04","0","136555","27610","29808"
"1996","35-65 y.","West Germany","38587.04","35586","4686","0","18657","53686","74795","134598","37774.49","39399.59","0","321705","36398","38040"
"1996","66 and older","East Germany","1504.2","0","425","0","0","0","0","29769","613.76","2394.64","0","82829","0","0"
"1996","66 and older","West Germany","3031.5","0","1154","0","0","0","7669","49084","2194.53","3868.47","0","130104","0","0"
"1997","16-34 y.","East Germany","29236.76","25039.44","1167","5706","15711","39063","54269","88863","27912.24","30561.28","0","356862","27405","30434"
"1997","16-34 y.","West Germany","36990.47","34261.74","3469","5726","20605","50312","67004","106911","36198","37782.94","0","241841","34860","37007"
"1997","35-65 y.","East Germany","26531.16","24184","2043","0","6442","39574","56651","85897","25478.45","27583.87","0","356862","27814","30249"
"1997","35-65 y.","West Germany","38577.83","35156","4623","0","18407","54735","73376","125849","37768.78","39386.88","0","324261","36097","38040"
"1997","66 and older","East Germany","1650.37","0","441","0","0","0","0","34113","699.91","2600.83","0","88863","0","0"
"1997","66 and older","West Germany","3123.53","0","1172","0","0","0","6700","50444","2327.96","3919.1","0","124039","0","0"
"1998","16-34 y.","East Germany","29034.02","26770.55","1210","5369","15594","39727","54739","85545","27856.48","30211.56","0","243591","28939","31853"
"1998","16-34 y.","West Germany","37570.49","34929.61","3675","6442","20932","50377","69741","111513","36768.25","38372.73","0","278564","35151","37171"
"1998","35-65 y.","East Germany","26612.47","23987.29","2190","0","4438","39751","57316","93356","25617.51","27607.43","0","243591","27405","30217"
"1998","35-65 y.","West Germany","38920.57","36251","5361","0","19787","54105","75265","121278","38119.09","39722.05","0","564977","36506","38347"
"1998","66 and older","East Germany","1615.87","0","485","0","0","0","0","40740","713.55","2518.19","0","82829","0","0"
"1998","66 and older","West Germany","3017.43","0","1406","0","0","0","5788","50107","2329.67","3705.19","0","109570","0","0"
