"year","bula_h","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Baden-Württemberg","Female","21512.29","19940","1140","0","0","31310","42949","87124","20280.1","22744.48","0","264849","22241","24542"
"1984","Baden-Württemberg","Male","26693.62","24614.95","1130","0","15671","34961","47294","87124","25528.26","27858.98","0","264849","24542","26741"
"1984","Bavaria","Female","20105.92","19537.71","1107","0","0","30678","41006","73626","19063.22","21148.62","0","220878","20840","22919"
"1984","Bavaria","Male","23486.92","22585","1001","0","12731","32508","43352","76625","22420.86","24552.98","0","220878","22389","24481"
"1984","Berlin","Female","18048.43","15170.06","213","0","0","29596","38789","67971","14164.22","21932.64","0","250028","18662","26945"
"1984","Berlin","Male","22514.65","21657.99","198","0","10668","31703","39855","56249","18640.62","26388.68","0","250028","21578","27303"
"1984","Brandenburg","Female","","","","","","","","","","","","","",""
"1984","Brandenburg","Male","","","","","","","","","","","","","",""
"1984","Bremen","Female","8165.3","0","69","0","0","14649","27702","100622","4227.78","12102.82","0","100622","0","14418"
"1984","Bremen","Male","12324.25","9157.52","63","0","0","21370","30889","100622","8155.03","16493.47","0","100622","7976","17800"
"1984","Hamburg","Female","17010.87","15978.16","159","0","0","27584","40689","75825","14135.22","19886.52","0","79088","16226","21781"
"1984","Hamburg","Male","21052.03","19723.26","152","0","0","31594","45651","75825","18183.91","23920.15","0","79088","19796","25253"
"1984","Hesse","Female","20568.81","18159.71","623","0","0","32457","44789","68002","18939.38","22198.24","0","290361","20963","23110"
"1984","Hesse","Male","25040.72","23420.11","629","0","10993","36850","48708","68002","23354.22","26727.22","0","290361","22650","24874"
"1984","Lower Saxony","Female","17930.3","16855.09","633","0","0","28581","38555","64820","16602.48","19258.12","0","138662","17997","21025"
"1984","Lower Saxony","Male","21765.88","20995.1","603","0","10226","31563","40627","64820","20454.45","23077.31","0","138662","19838","23213"
"1984","Mecklenburg-Western Pomerania","Female","","","","","","","","","","","","","",""
"1984","Mecklenburg-Western Pomerania","Male","","","","","","","","","","","","","",""
"1984","North Rhine-Westphalia","Female","19299.41","18287.11","1655","0","0","29133","41331","78290","18398.35","20200.47","0","225173","19776","21474"
"1984","North Rhine-Westphalia","Male","23931.34","22088","1615","0","12778","32695","44310","80730","23028.92","24833.76","0","225173","21577","23519"
"1984","Rhineland-Palatinate,Saarland","Female","18370.25","17351.26","435","0","0","27968","40448","76071","16794.57","19945.93","0","107558","18000","21832"
"1984","Rhineland-Palatinate,Saarland","Male","22689.11","22599","419","0","12424","32462","43051","76071","21126.08","24252.14","0","107558","21743","24318"
"1984","Saxony","Female","","","","","","","","","","","","","",""
"1984","Saxony","Male","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","Female","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","Male","","","","","","","","","","","","","",""
"1984","Schleswig-Holstein","Female","17915.43","15971.49","198","0","0","29297","42995","60332","15638.69","20192.17","0","69011","16259","20810"
"1984","Schleswig-Holstein","Male","22587.29","19940","189","0","10891","33391","46119","67491","20245.47","24929.11","0","69011","18715","24754"
"1984","Thuringia","Female","","","","","","","","","","","","","",""
"1984","Thuringia","Male","","","","","","","","","","","","","",""
"1985","Baden-Württemberg","Female","20813.25","20068","1031","0","1125","31080","43772","77113","19769.97","21856.53","0","110469","22246","25294"
"1985","Baden-Württemberg","Male","26410.98","25336.13","1026","0","15952","35433","51349","79240","25375.48","27446.48","0","110469","25462","27201"
"1985","Bavaria","Female","20833.48","20535.79","1000","0","0","31931","43434","88965","19704.7","21962.26","0","172612","22299","25053"
"1985","Bavaria","Male","25417.2","23273.03","915","0","12271","33950","47097","94211","23907.63","26926.77","0","359884","23826","26976"
"1985","Berlin","Female","16552.44","15704.92","191","0","0","30320","38084","59238","14294.75","18810.13","0","73626","17435","22871"
"1985","Berlin","Male","21426.11","20418.76","177","0","9369","32672","42505","59238","19300.98","23551.24","0","73626","19787","26025"
