"year","e11103","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Full Time","Rural Area","31124.66","27102","979","14022","19531","35168","51129","128858","29650.74","32598.58","2275","359884","26976","28121"
"1985","Full Time","Urban Area","31068.71","27950.19","4007","14623","19429","38040","51640","85654","30527.93","31609.49","1365","358109","28019","29041"
"1985","Not Working","Rural Area","11395.03","0","917","0","0","21423","31662","56263","10349.37","12440.69","0","181544","11044","14879"
"1985","Not Working","Urban Area","12119.59","0","3316","0","0","21321","34666","68338","11523.33","12715.85","0","271803","13866","15531"
"1985","Part Time","Rural Area","24083.58","21995.28","388","7017","13089","30652","41389","92657","22390.57","25776.59","184","181544","21372","24977"
"1985","Part Time","Urban Area","26137.5","24159","1480","3681","13498","35164","48797","80771","25226.3","27048.7","178","258470","24184","25869"
"1986","Full Time","Rural Area","32606.34","27896.78","977","14827","20695","38224","51998","83992","30835.43","34377.25","2480","448945","27634","29208"
"1986","Full Time","Urban Area","31660.4","29323","3888","15032","19940","39150","52030","82774","31160.14","32160.66","2113","210703","29655","30780"
"1986","Not Working","Rural Area","12194.88","0","814","0","0","21423","33508","71982","10585.64","13804.12","0","448945","10175","16157"
"1986","Not Working","Urban Area","11665.15","0","3131","0","0","21116","34783","67593","11041.27","12289.03","0","175117","13922","15850"
"1986","Part Time","Rural Area","24833.11","24191.48","394","5225","12142","32514","42396","71683","23111.31","26554.91","184","217401","23412","26332"
"1986","Part Time","Urban Area","27003.67","25155.95","1439","4908","13130","36022","50433","87022","26094.85","27912.49","307","156113","25365","26894"
"1987","Full Time","Rural Area","32249.31","29185.18","978","14879","21101","40085","52931","83359","31187.03","33311.59","1227","206521","29396","31740"
"1987","Full Time","Urban Area","33135.89","30260.52","3921","15492","21035","40813","54652","96297","32611.13","33660.65","1176","186673","30678","31700"
"1987","Not Working","Rural Area","10971.02","0","770","0","0","20912","33234","61355","9800.79","12141.25","0","95636","9203","14909"
"1987","Not Working","Urban Area","11987.89","0","3029","0","0","21832","36351","66468","11325.78","12650","0","186323","14265","16465"
"1987","Part Time","Rural Area","25590.96","23890.41","412","6361","12885","34129","43025","84414","23857.98","27323.94","128","206521","23090","26280"
"1987","Part Time","Urban Area","27222.64","25769","1403","4704","13601","36692","49416","93055","26293.37","28151.91","102","125348","26076","27701"
"1988","Full Time","Rural Area","33289.89","30251.72","893","15952","21526","42642","55092","81295","32208.8","34370.98","614","147446","30301","32898"
"1988","Full Time","Urban Area","34454.05","31305","3709","16106","21832","43204","55072","94896","33879.63","35028.47","984","187082","31393","32677"
"1988","Not Working","Rural Area","11272.52","0","704","0","0","20735","34086","60332","9999.85","12545.19","0","147446","8948","16055"
"1988","Not Working","Urban Area","12108.52","0","2868","0","0","22292","36813","69536","11408.82","12808.22","0","186323","14061","16392"
"1988","Part Time","Rural Area","25849.5","24177.96","427","6136","14267","35494","43713","68431","24365.09","27333.91","307","111380","23797","27871"
"1988","Part Time","Urban Area","28408","26244.7","1421","5215","15236","37242","51078","94896","27412.78","29403.22","276","310964","26246","28009"
"1989","Full Time","Rural Area","36159.08","31697","875","16106","23460","44917","60737","90192","34764.3","37553.86","2608","301361","31621","34102"
"1989","Full Time","Urban Area","36062.48","32080.78","3681","16719","22497","44201","58914","118415","35422.68","36702.28","1687","276098","32477","33541"
"1989","Not Working","Rural Area","11421.29","0","672","0","0","21423","35381","67439","10059.26","12783.32","0","126250","5336","15952"
"1989","Not Working","Urban Area","13108.64","0","2767","0","0","23642","38384","80086","12321.74","13895.54","0","230630","15339","17527"
"1989","Part Time","Rural Area","28715.96","27984.05","376","7854","16694","36813","48382","81398","26991.49","30440.43","51","126250","27093","30013"
"1989","Part Time","Urban Area","30209.74","27883.22","1338","5041","14650","40501","54223","113430","29054.86","31364.62","205","296956","27661","29706"
"1990","Full Time","Rural Area","36884.23","32467.78","886","17333","22937","46528","59796","88709","35592.33","38176.13","6136","218336","32825","35790"
"1990","Full Time","Urban Area","37845.71","33644.24","3553","17486","23556","46093","59249","115540","37027.38","38664.04","1841","473150","34103","35228"
"1990","Not Working","Rural Area","12441.83","0","667","0","0","22315","37682","70783","10968.87","13914.79","0","135186","6136","16182"
"1990","Not Working","Urban Area","13454.8","0","2678","0","0","24082","39394","87840","12634.74","14274.86","0","211067","14623","17415"
"1990","Part Time","Rural Area","28707.98","26622.24","365","7465","14904","38304","51206","86219","26846.68","30569.28","767","135186","26181","29890"
"1990","Part Time","Urban Area","31452.34","29144","1368","5182","16566","42357","56189","127353","30287.27","32617.41","123","185906","29195","30984"
"1991","Full Time","Rural Area","37107.22","33318.69","891","17793","22651","46703","62126","86832","35845.39","38369.05","754","278603","33734","36813"
"1991","Full Time","Urban Area","38989.28","35443.8","3545","17959","24133","48573","62886","115171","38288.89","39689.67","2130","324668","35802","37069"
"1991","Not Working","Rural Area","12540","0","672","0","0","22606","36813","71710","10915.7","14164.3","0","278603","5522","17282"
"1991","Not Working","Urban Area","13492.62","0","2597","0","0","24107","41568","79813","12655.65","14329.59","0","179975","12885","16873"
"1991","Part Time","Rural Area","31782.1","30800.39","389","7976","20158","40495","54447","91642","29939.68","33624.52","491","136617","29428","33438"
"1991","Part Time","Urban Area","33360.43","29702.16","1372","5890","16975","43255","59259","127584","32162.78","34558.08","153","254440","30575","32620"
"1992","Full Time","Rural Area","33270.49","28522.25","2193","14173","20554","42511","57512","96685","32567.87","33973.11","1023","127572","26823","28175"
"1992","Full Time","Urban Area","38863.91","34413.69","4345","17614","23826","48773","64857","107857","38231.25","39496.57","2031","304729","34614","36046"
"1992","Not Working","Rural Area","10425.64","0","1345","0","0","18458","34154","68625","9538.5","11312.78","0","127572","5283","8999"
"1992","Not Working","Urban Area","13669.05","0","2904","0","0","24056","42493","95100","12858.83","14479.27","0","249510","10185","14316"
"1992","Part Time","Rural Area","27345.37","23018.86","903","6526","11630","37053","53560","96685","26179.75","28510.99","143","127572","21628","23571"
"1992","Part Time","Urban Area","33687.75","31355.01","1582","6442","16617","45685","62391","102815","32601.74","34773.76","307","257180","30064","32211"
"1993","Full Time","Rural Area","36040.65","31948","2092","15492","22548","44616","60639","92465","35219.43","36861.87","1841","257717","30678","32661"
"1993","Full Time","Urban Area","41808.27","37989","4177","19129","25513","52428","68104","118072","41137.21","42479.33","1534","404432","37427","39063"
"1993","Not Working","Rural Area","11192.44","0","1494","0","0","18407","33438","71702","10211.64","12173.24","0","257717","7363","10124"
"1993","Not Working","Urban Area","13574.94","0","2951","0","0","24133","41463","89732","12723.91","14425.97","0","230081","7746","12220"
"1993","Part Time","Rural Area","30118.47","26142","814","5522","14265","41772","58443","90227","28683.61","31553.33","337","257717","25223","27712"
"1993","Part Time","Urban Area","35915.36","33132.75","1650","6276","17848","48049","67018","107611","34740.37","37090.35","72","404432","32112","34384"
"1994","Full Time","Rural Area","38227.39","34998","2025","16407","23928","48818","63605","100673","37363.86","39090.92","1023","259787","34473","36516"
"1994","Full Time","Urban Area","43152.54","38780.18","3960","20452","27559","54122","69307","118569","42451.91","43853.17","2454","301560","38997","40597"
"1994","Not Working","Rural Area","12086.41","0","1511","0","0","20630","38347","68973","11078.65","13094.17","0","259787","7363","11095"
"1994","Not Working","Urban Area","13785.37","0","3078","0","0","24971","42891","86378","12963.68","14607.06","0","248690","8323","12300"
"1994","Part Time","Rural Area","30590.92","27283.1","781","6136","13071","43581","58645","105116","29117.24","32064.6","511","259787","26441","29297"
"1994","Part Time","Urban Area","37040.88","34949.66","1589","6718","18202","49851","67861","109971","35866.32","38215.44","358","301560","33387","36048"
"1995","Full Time","Rural Area","39786.48","36683.87","2077","17793","24440","49442","65854","107011","38865.36","40707.6","3088","390116","36302","38122"
"1995","Full Time","Urban Area","44074.35","39895.05","3841","20196","27901","54478","72399","119070","43355.07","44793.63","1227","326832","39220","41036"
"1995","Not Working","Rural Area","12019.34","0","1581","0","0","20069","39881","77649","10941.09","13097.59","0","390116","6381","9817"
"1995","Not Working","Urban Area","13336.64","0","3257","0","0","23724","43460","87037","12545.04","14128.24","0","301664","6847","12026"
"1995","Part Time","Rural Area","30534.51","28655.64","820","4786","13130","42846","56342","90601","29117.48","31951.54","256","197052","26718","30533"
"1995","Part Time","Urban Area","35802.81","32332.26","1794","5624","15415","48348","69592","117566","34594.37","37011.25","230","326832","31807","34216"
"1996","Full Time","Rural Area","40881.82","36636.29","2034","17179","23838","52356","69270","103537","39935.76","41827.88","2761","321705","37069","38973"
"1996","Full Time","Urban Area","46053.14","41425","3719","20656","28689","58083","77338","126887","45260.67","46845.61","2505","433269","40648","42270"
"1996","Not Working","Rural Area","12206.11","0","1539","0","0","19685","41493","91010","11044.25","13367.97","0","321705","1150","6136"
"1996","Not Working","Urban Area","13312.94","0","3131","0","0","23315","43406","92033","12475.08","14150.8","0","245418","4310","9203"
"1996","Part Time","Rural Area","33161.41","29753.35","861","4605","14789","47806","63243","112326","31601.29","34721.53","92","321705","27909","30780"
"1996","Part Time","Urban Area","36192.44","31549.11","1840","6493","14362","48915","71683","137538","35040.41","37344.47","56","266287","32416","35649"
"1997","Full Time","Rural Area","40839.55","37229.82","1961","18059","24261","52152","68851","106911","39822.03","41857.07","1877","356862","37830","39602"
"1997","Full Time","Urban Area","46830.71","42640.87","3645","20554","29783","59310","76281","125849","46051.5","47609.92","562","324261","41670","43562"
"1997","Not Working","Rural Area","12176.1","0","1575","0","0","19787","39523","81394","10964.26","13387.94","0","356862","828","6465"
"1997","Not Working","Urban Area","13363.45","0","3176","0","0","23980","44789","92033","12534.05","14192.85","0","179872","3170","7772"
"1997","Part Time","Rural Area","31322.58","28670.18","830","5369","14112","44252","59770","88474","29956.71","32688.45","51","118466","28970","32339"
"1997","Part Time","Urban Area","35983.19","32211.27","1727","5113","13917","48926","67905","126330","34767.82","37198.56","102","324261","32924","35274"
"1998","Full Time","Rural Area","41600.08","37836","2108","18347","25033","52816","71172","105940","40670.53","42529.63","624","243591","37971","40443"
"1998","Full Time","Urban Area","46930.96","42031.13","3899","21270","29962","58594","78177","121399","46132.52","47729.4","1209","564977","41581","43025"
"1998","Not Working","Rural Area","12122.9","0","1818","0","0","21423","41466","81091","11062","13183.8","0","252170","0","2965"
"1998","Not Working","Urban Area","13318.06","0","3621","0","0","23623","45403","89527","12496.14","14139.98","0","564977","0","3190"
"1998","Part Time","Rural Area","33974.43","31738.18","959","6136","16106","46528","64833","97401","32510.88","35437.98","491","197921","30805","33464"
"1998","Part Time","Urban Area","38227.07","34308.22","1922","7928","17508","50209","74137","121278","37062.94","39391.2","102","313115","34309","36446"
"1999","Full Time","Rural Area","41959.41","39108.98","2053","17793","25199","53662","70117","105403","41023.95","42894.87","736","264442","38960","40809"
"1999","Full Time","Urban Area","48627.15","43636.9","3798","21883","30678","61544","80123","141585","47807.94","49446.36","460","330117","42941","44585"
"1999","Not Working","Rural Area","11108.56","0","1690","0","0","17369","39917","95390","10068.06","12149.06","0","202829","0","205"
"1999","Not Working","Urban Area","13288.35","0","3278","0","0","22902","44965","97145","12422.33","14154.37","0","330117","0","2761"
"1999","Part Time","Rural Area","33453.77","31295.27","985","5062","15901","44606","60854","102404","31938.84","34968.7","245","264442","31007","33973"
"1999","Part Time","Urban Area","37412.52","33631.43","1964","5657","15339","51395","74507","131279","36244.9","38580.14","153","217695","34688","37375"
"2000","Full Time","Rural Area","43754.06","38705","3546","18426","26689","54600","74356","123861","42871.57","44636.55","409","614039","39651","41517"
"2000","Full Time","Urban Area","49668.59","44538.08","6553","21551","30320","62204","83988","147866","48969.53","50367.65","245","497998","44840","46323"
"2000","Not Working","Rural Area","10984.46","0","3071","0","0","17486","37659","83594","10218.07","11750.85","0","202574","0","0"
"2000","Not Working","Urban Area","13782.91","0","5998","0","0","23315","46272","107934","13113.84","14451.98","0","307797","0","0"
"2000","Part Time","Rural Area","35493.67","30856","1688","3878","13658","49340","67388","144593","33970.32","37017.02","184","614039","31119","33899"
"2000","Part Time","Urban Area","37008.28","33481.11","3408","3886","13897","51794","73446","125648","36052.98","37963.58","51","236421","34952","36915"
"2001","Full Time","Rural Area","44650.18","40034","3146","19480","27447","56411","76080","119855","43789.48","45510.88","230","297674","40392","42361"
"2001","Full Time","Urban Area","51018.32","44469.44","5939","21167","30923","62891","86867","165040","50197.51","51839.13","153","492828","45761","47192"
"2001","Not Working","Rural Area","10630.75","0","2808","0","0","15952","39735","82727","9826.34","11435.16","0","168982","0","0"
"2001","Not Working","Urban Area","12820.9","0","5331","0","0","20094","44482","106093","12104.03","13537.77","0","320693","0","0"
"2001","Part Time","Rural Area","33088.66","29712.23","1579","3516","12527","48061","63466","116781","31705.54","34471.78","82","297674","31046","33428"
"2001","Part Time","Urban Area","37438.13","33841.96","3260","3865","13406","53028","72409","135850","36419.77","38456.49","34","348885","35747","37836"
"2002","Full Time","Rural Area","44804.54","39138.53","3187","19261","27220","55550","75215","134762","43699.27","45909.81","332","303200","43800","45722"
"2002","Full Time","Urban Area","51558.08","44543.42","6408","21239","30850","62600","87500","178380","50426.25","52689.91","810","950298","52600","54525"
"2002","Not Working","Rural Area","10519.87","0","2824","0","0","16500","36507","87025","9536.46","11503.28","0","285790","0","0"
"2002","Not Working","Urban Area","12358.84","0","5485","0","0","17047","42761","113400","11419.99","13297.69","0","499000","0","0"
"2002","Part Time","Rural Area","34646.29","30901.77","1659","3902","13000","49100","65250","127602","33044.2","36248.38","140","290798","34450","37452"
"2002","Part Time","Urban Area","38151.93","33589.98","3594","4015","14031","51546","73293","154940","36615.49","39688.37","120","950298","40500","43154"
"2003","Full Time","Rural Area","47252.46","41605.32","2998","19200","28860","59100","78360","152000","46115.44","48389.48","320","444000","45960","48996"
"2003","Full Time","Urban Area","52965.93","45400","5935","22000","31950","64460","88800","178200","51879.95","54051.91","1115","480000","53300","55500"
"2003","Not Working","Rural Area","11144.16","0","2762","0","0","16692","39200","94149","10056.57","12231.75","0","444000","0","0"
"2003","Not Working","Urban Area","13008.72","0","5457","0","0","17650","44311","113100","12031.1","13986.34","0","540000","0","0"
"2003","Part Time","Rural Area","34979.18","31750.01","1590","4050","12600","51000","69963","123170","33340.04","36618.32","40","295536","34577","37500"
"2003","Part Time","Urban Area","39487.93","34785.33","3555","3900","13910","54899","76367","166715","38065.58","40910.28","50","470290","40840","43400"
"2004","Full Time","Rural Area","46292.09","40938.33","2822","18660","28100","58902","76312","139850","45026.12","47558.06","720","649893","45944","48900"
"2004","Full Time","Urban Area","53336.76","46254.87","5657","21800","32000","65930","90087","172150","52152.5","54521.02","600","785424","53200","55144"
"2004","Not Working","Rural Area","11091.47","0","2759","0","0","16198","38910","93070","10049.77","12133.17","0","350000","0","0"
"2004","Not Working","Urban Area","13108.9","0","5463","0","0","17884","46541","112002","12215.53","14002.27","0","288000","0","0"
"2004","Part Time","Rural Area","34135.84","30332.59","1613","3564","11256","48916","65729","131688","32458.41","35813.27","90","263768","34480","38100"
"2004","Part Time","Urban Area","37711.25","33150","3419","3840","12733","52564","72756","150000","36270.6","39151.9","60","671375","39670","42400"
"2005","Full Time","Rural Area","46267.36","41359.39","2644","18000","28602","60420","79750","132500","45087.77","47446.95","1200","326249","46055","48833"
"2005","Full Time","Urban Area","52892.51","45600","5409","21087","32400","65365","90900","167730","51740.79","54044.23","330","579999","53400","55460"
"2005","Not Working","Rural Area","11286.76","0","2675","0","0","16192","40800","84677","10282.05","12291.47","0","277852","0","0"
"2005","Not Working","Urban Area","12747.49","0","5254","0","0","16400","44756","112000","11817.83","13677.15","0","480000","0","0"
"2005","Part Time","Rural Area","33678.78","30130.69","1561","3000","10927","48140","68840","126550","32025.45","35332.11","122","277852","34175","38710"
"2005","Part Time","Urban Area","37717.36","33600","3269","3602","12600","52590","75417","143821","36349.89","39084.83","89","476317","39800","42059"
"2006","Full Time","Rural Area","47145.01","40957.76","2798","18000","26640","58695","80558","166059","45861.72","48428.3","280","461756","44970","47100"
"2006","Full Time","Urban Area","54175.1","46580","5651","21600","32033","66173","92500","180000","53004.89","55345.31","400","992880","53200","55200"
