"year","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1994","Rural Area","26031.62","23519","4317","0","4646","40290","55274","95018","25356.75","26706.49","0","259787","26505","28208"
"1994","Urban Area","30127.57","28422.41","8627","0","3190","45812","63988","106502","29587.07","30668.07","0","301560","31087","32273"
"1995","Rural Area","26381.23","23314.23","4478","0","2454","41732","55782","90601","25677.54","27084.92","0","390116","27252","28970"
"1995","Urban Area","29632.79","26966.87","8892","0","1350","45084","64423","108425","29087.77","30177.81","0","326832","30268","31393"
"1996","Rural Area","27311.42","23596","4434","0","156","42952","61120","100520","26567.44","28055.4","0","321705","27825","29297"
"1996","Urban Area","30608.16","27456","8690","0","890","46681","67030","118722","30032.79","31183.53","0","433269","30698","31905"
"1997","Rural Area","26684.53","23000.73","4366","0","0","42080","60741","96992","25921","27448.06","0","356862","28070","29808"
"1997","Urban Area","30666.54","27932","8548","0","562","47704","66314","115418","30086.42","31246.66","0","324261","31240","32620"
"1998","Rural Area","27135.86","23928","4885","0","0","43312","62122","96941","26417.97","27853.75","0","252170","27917","29773"
"1998","Urban Area","30905.15","27968","9442","0","0","47141","67491","113630","30324.57","31485.73","0","564977","31163","32339"
"1999","Rural Area","27193.45","23928","4728","0","0","42856","61355","102404","26462.66","27924.24","0","264442","28039","30320"
"1999","Urban Area","32046.93","28965","9040","0","614","49186","70566","124500","31447.35","32646.51","0","330117","31896","33234"
"2000","Rural Area","28862.71","25241.3","8307","0","0","44830","63275","116521","28219.66","29505.76","0","614039","28351","29911"
"2000","Urban Area","32772.49","29399","15959","0","664","50107","71861","130610","32281.83","33263.15","0","497998","32058","33234"
"2001","Rural Area","28563.81","25437","7533","0","0","45133","64423","111001","27925.26","29202.36","0","297674","28632","30217"
"2001","Urban Area","33266.05","29849","14530","0","256","50950","72603","139688","32719.33","33812.77","0","492828","33055","34098"
"2002","Rural Area","28761.39","25450","7670","0","0","43915","63101","126720","27990.64","29532.14","0","303200","30805","32499"
"2002","Urban Area","33008.73","28450","15487","0","0","49156","72138","152000","32270.06","33747.4","0","950298","36652","38100"
"2003","Rural Area","29759.36","25640","7350","0","0","47600","67539","125850","28952.05","30566.67","0","444000","30840","32605"
"2003","Urban Area","33613.48","28800","14947","0","0","50900","74727","159896","32891.66","34335.3","0","540000","37160","38314"
"2004","Rural Area","28971.75","24960","7194","0","0","46511","64962","128964","28135.83","29807.67","0","649893","30320","32195"
"2004","Urban Area","33140.35","28480","14539","0","0","50842","74675","149786","32407.77","33872.93","0","785424","36301","37948"
"2005","Rural Area","29253.97","24939.54","6880","0","0","46735","66928","118880","28444.1","30063.84","0","326249","29720","31600"
"2005","Urban Area","33261.31","28790","13932","0","0","51100","74513","146400","32534.3","33988.32","0","579999","35915","37190"
"2006","Rural Area","29615.64","23403.69","7540","0","0","45706","68197","148000","28818.33","30412.95","0","461756","28416","30249"
"2006","Urban Area","33570.37","28030.56","14841","0","0","52200","75688","153375","32837.34","34303.4","0","992880","34707","36150"
"2007","Rural Area","29678.06","25200","7104","0","0","46258","67700","128180","28864.35","30491.77","0","414509","28880","30957"
"2007","Urban Area","34477.19","28570.6","13861","0","0","52791","78720","155872","33690.45","35263.93","0","604825","35340","36840"
"2008","Rural Area","31152.05","26565","6659","0","300","49300","69390","144000","30302.82","32001.28","0","458850","29796","31578"
"2008","Urban Area","35289.66","29600","13027","0","0","54250","80460","165600","34486.38","36092.94","0","906996","35200","37200"
"2009","Rural Area","32884.95","28360.74","6323","0","360","49789","72960","151300","31820.53","33949.37","0","1220406","30138","32503"
"2009","Urban Area","36437.71","30800","12040","0","0","54925","83400","165100","35536.66","37338.76","0","1146975","35200","37112"
"2010","Rural Area","32201.77","27337.12","8374","0","600","49068","72015","150256","31452.8","32950.74","0","468552","29415","31200"
"2010","Urban Area","36968.62","30079.97","16058","0","0","56106","87600","167720","36257.08","37680.16","0","720000","33630","35000"
"2011","Rural Area","34129.93","28661.97","10258","0","720","52346","75200","174748","33417.44","34842.42","0","466718","30000","31515"
"2011","Urban Area","38275.19","30607.69","18757","0","0","59292","88300","175200","37584.62","38965.76","0","950000","33600","34860"
"2012","Rural Area","33929.84","29066.07","10159","0","0","52400","74611","158453","33213.85","34645.83","0","472727","30490","32174"
"2012","Urban Area","39941.51","31830.08","18117","0","0","60450","90658","185915","39078.92","40804.1","0","2612459","34526","36000"
"2013","Rural Area","34362.32","28600","10560","0","0","53674","77860","152760","33629.03","35095.61","0","625000","31400","33100"
"2013","Urban Area","40205.61","31200","20756","0","0","61800","94598","177580","39485.39","40925.83","0","1877400","34900","36114"
"2014","Rural Area","34581.89","28145.72","9508","0","0","54355","78200","159548","33802.56","35361.22","0","639000","31600","33456"
"2014","Urban Area","41297.87","32500","18278","0","0","63615","96500","186397","40529.71","42066.03","0","2377356","36200","37550"
"2015","Rural Area","35518.82","29400","9381","0","0","55550","81825","157464","34771.48","36266.16","0","417398","32240","34000"
"2015","Urban Area","41528.69","33044.6","18131","0","0","64797","98560","175660","40807.41","42249.97","0","1884495","36108","37500"
"2016","Rural Area","37651.9","30305.65","8598","0","1227","57004","83200","188200","36650.8","38653","0","970200","32800","35200"
"2016","Urban Area","42963.66","34969.81","16359","0","400","66008","98500","196900","42101.64","43825.68","0","2942079","37250","39003"
"2017","Rural Area","38242.51","31262.79","10278","0","0","59324","87900","173400","37446.64","39038.38","0","771235","32001","34214"
"2017","Urban Area","43710.21","35544.66","19174","0","480","68012","100887","192477","42959.37","44461.05","0","1443616","36000","37780"
"2018","Rural Area","39054.65","32400","10156","0","0","61200","88900","179296","38251.04","39858.26","0","576915","30500","32800"
"2018","Urban Area","45478.87","36100","19734","0","300","69800","104330","194700","44671.59","46286.15","0","1389898","30390","32450"
"2019","Rural Area","40997.25","34410.13","9910","0","1140","63051","89600","192318","39787.87","42206.63","0","1364399","35746","38040"
"2019","Urban Area","48791.14","40400","18091","0","1800","74300","110286","212000","47705.78","49876.5","0","1708102","37720","40321"
