"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","direct migration background","Female","22269.17","20127.12","1601","0","12271","30212","39769","78290","21403.82","23134.52","0","264849","21611","23110"
"1984","direct migration background","Male","23168.28","20452","1816","1943","14249","30816","40443","62787","22343.57","23992.99","0","290361","22037","23264"
"1984","indirect migration background","Female","19597.89","18331.57","66","0","12271","25411","37606","48752","15868.66","23327.12","0","67491","19838","26332"
"1984","indirect migration background","Male","19536.2","20475.79","62","0","6723","29297","35991","59518","15847.43","23224.97","0","67491","21423","32174"
"1984","no migration background","Female","19080.87","17809.49","4565","0","0","29859","41415","75671","18504.23","19657.51","0","290361","19940","21253"
"1984","no migration background","Male","23788.88","22663.48","4121","0","11785","33234","45290","79088","23196.18","24381.58","0","264849","23136","24184"
"1985","direct migration background","Female","21410.27","20448.56","1374","0","11146","30524","39313","66175","20673.16","22147.38","0","111606","21799","23928"
"1985","direct migration background","Male","22871.3","20850.55","1571","2393","14398","31434","41082","61197","22184.38","23558.22","0","157474","22329","24072"
"1985","indirect migration background","Female","19018.73","17474.04","78","0","5317","27998","38858","50669","16104.58","21932.88","0","53026","20554","30302"
"1985","indirect migration background","Male","18682.84","20568.37","66","0","8385","26836","36711","51493","15484.38","21881.3","0","54928","22650","29144"
"1985","no migration background","Female","19361.99","17818.76","4180","0","0","30298","42949","76438","18752.49","19971.49","0","271803","20635","21807"
"1985","no migration background","Male","24549.9","22928.5","3818","0","11728","33883","48067","83489","23848.36","25251.44","0","359884","24098","25196"
"1986","direct migration background","Female","21517.35","21243.85","1317","0","11453","31751","40392","62071","20767.98","22266.72","0","77777","22906","25053"
"1986","direct migration background","Male","23409.73","21423","1539","0","15288","32365","41312","71734","22717.73","24101.73","0","121649","23468","25412"
"1986","indirect migration background","Female","19982.42","20152.82","83","0","6902","30678","37033","59719","16607.34","23357.5","0","66468","21444","28683"
"1986","indirect migration background","Male","21848.16","21720.2","73","0","11402","30013","41210","66468","18015.64","25680.68","0","69747","23376","33333"
"1986","no migration background","Female","19967.1","18670.43","3977","0","0","31680","43715","79199","19285.56","20648.64","0","448945","22037","23381"
"1986","no migration background","Male","25036.1","23571.47","3654","0","11044","35453","48777","83357","24314.12","25758.08","0","448945","24885","26229"
"1987","direct migration background","Female","22603.77","22497","1321","0","11862","32373","42744","61409","21804.51","23403.03","0","109825","24286","26178"
"1987","direct migration background","Male","24735.67","23255.02","1522","0","15799","34512","44094","66734","23967.57","25503.77","0","109825","25012","27098"
"1987","indirect migration background","Female","19617.26","19307.55","94","0","12271","28193","38219","52310","16709.12","22525.4","0","66468","20605","27917"
"1987","indirect migration background","Male","24817.57","25421.35","83","0","13140","32518","45464","62383","21336.78","28298.36","0","66468","23315","32620"
"1987","no migration background","Female","20605.05","19327","3892","0","0","32531","45959","87245","19961.87","21248.23","0","206521","22829","24542"
"1987","no migration background","Male","25804.73","24542","3601","0","11760","36813","49784","93813","25138.49","26470.97","0","206521","25815","27150"
"1988","direct migration background","Female","23421.76","22758.75","1268","0","12271","33234","44628","78304","22530.94","24312.58","0","128079","24266","26229"
"1988","direct migration background","Male","25037.3","23622","1422","0","15850","35484","45863","67455","24222","25852.6","0","128079","25028","26920"
"1988","indirect migration background","Female","22067.61","21514.3","116","0","12271","32545","40791","65892","18593.76","25541.46","0","128079","22088","27226"
"1988","indirect migration background","Male","23194.45","23316.02","108","0","10507","32135","39963","65892","20044.13","26344.77","0","71775","23406","32135"
"1988","no migration background","Female","21224.48","19655.07","3684","0","0","33818","47234","82046","20535.9","21913.06","0","310964","23519","24991"
"1988","no migration background","Male","26781.09","25368.29","3424","0","12776","38228","51078","93337","26078.98","27483.2","0","187082","26565","28071"
"1989","direct migration background","Female","24806.09","23733.26","1249","0","12882","34659","44179","74603","23859.59","25752.59","0","160126","26178","28090"
"1989","direct migration background","Male","26581.07","24440","1357","0","15978","35875","45858","73886","25629.19","27532.95","0","272876","26848","29041"
"1989","indirect migration background","Female","24259.89","25061.77","137","0","14623","33041","44710","63866","21280.73","27239.05","0","97539","26833","31700"
"1989","indirect migration background","Male","25819.32","26896","123","0","15134","33387","46221","74603","22574.22","29064.42","0","97539","27549","32804"
"1989","no migration background","Female","22622.6","20656","3542","0","0","35681","50682","90192","21845.64","23399.56","0","301361","24389","25969"
"1989","no migration background","Male","28499.72","26566.7","3301","0","13928","39983","54035","110439","27698.74","29300.7","0","301361","27942","29348"
"1990","direct migration background","Female","24863.27","24043.59","1208","0","11407","35637","47528","86613","23847.43","25879.11","0","117188","26996","29399"
"1990","direct migration background","Male","28457.36","25558.87","1343","0","16937","37652","48522","87178","27369.33","29545.39","0","368870","28453","30320"
"1990","indirect migration background","Female","25652.76","25708.07","151","0","14776","36890","48327","64072","22933.43","28372.09","0","105940","27865","33827"
"1990","indirect migration background","Male","29683.23","31253.95","145","0","17154","39468","56447","71581","26453.1","32913.36","0","105940","30933","36557"
"1990","no migration background","Female","23915.17","21781","3468","0","0","36813","51681","100135","23048.82","24781.52","0","473150","25258","27242"
"1990","no migration background","Male","29828.61","28225.56","3202","0","14853","41374","56153","107709","28920.23","30736.99","0","473150","29195","30611"
"1991","direct migration background","Female","26227.28","25210.58","1186","0","12910","37586","48675","85125","25193.19","27261.37","0","143026","28530","31373"
"1991","direct migration background","Male","29836.91","27098","1315","0","17282","40903","53158","94384","28774.26","30899.56","0","324668","30080","32620"
"1991","indirect migration background","Female","28162.05","28189.3","175","0","15288","41977","52152","79813","25345.66","30978.44","0","94500","28694","34154"
"1991","indirect migration background","Male","30867.47","33377.04","174","0","15013","44524","57955","79813","27944.51","33790.43","0","94500","32537","39339"
"1991","no migration background","Female","24789.14","21930.03","3446","0","0","38807","55478","111462","23935.13","25643.15","0","324668","25769","27705"
"1991","no migration background","Male","30437.96","28661.01","3170","0","14930","42949","58799","105697","29599.09","31276.83","0","278603","29911","31675"
"1992","direct migration background","Female","26377.65","25361.57","1237","0","10277","38807","50845","84108","25293.17","27462.13","0","102815","28219","30639"
"1992","direct migration background","Male","30022.94","28423.58","1334","0","18713","40494","54003","94122","28925.85","31120.03","0","257180","30575","33132"
"1992","indirect migration background","Female","31233.94","31420.36","203","0","15238","42846","56483","99168","28207.26","34260.62","0","102815","32902","37289"
"1992","indirect migration background","Male","32258.58","32555.34","208","5367","19136","44482","58102","80017","29584.54","34932.62","0","93055","32519","37631"
"1992","no migration background","Female","23859.31","20646.15","5461","0","0","37107","54951","96685","23257.82","24460.8","0","304729","22752","23928"
"1992","no migration background","Male","29551.52","26689","4948","0","11657","42693","59639","104431","28920.55","30182.49","0","304729","26390","27661"
"1993","direct migration background","Female","27196.15","24337","1202","0","9817","39779","55731","107611","26001.35","28390.95","0","126187","27533","30371"
"1993","direct migration background","Male","32474.59","28883.38","1296","0","17895","43946","58824","97655","31159.3","33789.88","0","404432","30447","33029"
"1993","indirect migration background","Female","32119.45","29556.62","236","2454","15901","45659","58901","125246","29391.94","34846.96","0","125246","29553","35504"
"1993","indirect migration background","Male","34550.09","34858.23","240","7005","19864","48010","63844","84798","31847.78","37252.4","0","96123","31639","38143"
"1993","no migration background","Female","25124.29","21934","5347","0","0","39497","58455","98019","24451.27","25797.31","0","404432","24695","26076"
"1993","no migration background","Male","31192.13","28779.63","4857","0","11760","45326","62347","108343","30510.25","31874.01","0","257717","29016","30524"
"1994","direct migration background","Female","27577.3","25411","1157","0","7117","43051","57481","95100","26327.07","28827.53","0","115859","27917","31291"
"1994","direct migration background","Male","32006.22","29024.08","1217","0","12885","46282","60332","115859","30591.04","33421.4","0","301560","30831","33796"
"1994","indirect migration background","Female","30188.51","28846.99","248","1534","13942","46834","61800","82848","27620.67","32756.35","0","90765","29788","38066"
"1994","indirect migration background","Male","36787.93","36379.77","248","6514","23519","51047","60966","88505","34153.37","39422.49","0","99906","35944","42148"
"1994","no migration background","Female","25905.46","22778.56","5299","0","0","40822","59724","100728","25218.38","26592.54","0","301560","26383","28208"
"1994","no migration background","Male","31727.5","30166","4775","0","11167","46432","63906","106502","31031.31","32423.69","0","259787","31138","32544"
"1995","direct migration background","Female","25384.96","23230.05","1391","0","1508","38500","55983","91266","24215.8","26554.12","0","259060","25769","28108"
"1995","direct migration background","Male","28738.01","26587","1423","0","5829","40924","56723","107330","27412.18","30063.84","0","390116","28172","30412"
"1995","indirect migration background","Female","28943","26693.79","257","0","12782","42877","56115","84292","26446.61","31439.39","0","95489","28593","35944"
"1995","indirect migration background","Male","38570.84","35366.68","256","7976","21398","51831","66724","99804","35455.87","41685.81","0","259060","32058","37892"
"1995","no migration background","Female","26009.61","22505.46","5282","0","0","41960","60808","104610","25294.92","26724.3","0","390116","27353","29021"
"1995","no migration background","Male","31893.52","29962","4761","0","9970","46684","65082","108425","31171.84","32615.2","0","301664","31700","33313"
"1996","direct migration background","Female","26012.38","23409.7","1304","0","0","39216","62204","104986","24764.83","27259.93","0","142753","26332","28453"
