"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","66 and older","no migration background","2663.15","0","1076","0","0","0","9459","39881","1996.41","3329.89","0","181544","0","0"
"1986","16-34 y.","direct migration background","25367.88","23203.85","1108","9382","16372","33541","41773","71734","24554.7","26181.06","0","77307","24115","26638"
"1986","16-34 y.","indirect migration background","24714.82","21728.37","130","10124","15947","34289","40801","59719","22013.72","27415.92","0","69747","23376","30882"
"1986","16-34 y.","no migration background","27770.73","25182.05","2860","5215","16412","36180","48982","83992","26985.25","28556.21","0","448945","25565","27150"
"1986","35-65 y.","direct migration background","23233.49","21679","1698","0","14418","32150","41196","69747","22588.78","23878.2","0","121649","23264","24849"
"1986","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1986","35-65 y.","no migration background","26355.47","25053","3778","0","13954","36557","49559","83132","25655.55","27055.39","0","448945","25958","26924"
"1986","66 and older","direct migration background","2638.53","0","50","0","0","0","8334","36813","-1013.93","6290.99","0","41696","0","0"
"1986","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1986","66 and older","no migration background","2633.11","0","993","0","0","0","9787","38651","1985.73","3280.49","0","83992","0","0"
"1987","16-34 y.","direct migration background","26600.78","24735.52","1080","9203","17282","35624","45300","62398","25697.51","27504.05","0","84389","25012","27511"
"1987","16-34 y.","indirect migration background","26926.82","25565.39","147","11530","16662","35643","43715","62383","24551.03","29302.61","0","62383","23228","29859"
"1987","16-34 y.","no migration background","28576.26","26124.81","2817","6800","17128","37443","50388","95636","27883.32","29269.2","0","186673","26603","27942"
"1987","35-65 y.","direct migration background","24697.32","23264","1707","0","15594","34257","44094","69941","23998.71","25395.93","0","109825","24974","26595"
"1987","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1987","35-65 y.","no migration background","27692.26","26280","3651","0","15390","38240","51329","93055","27041.54","28342.98","0","206521","27354","28556"
"1987","66 and older","direct migration background","2604.97","0","56","0","0","0","7823","26505","-557.52","5767.46","0","42028","0","4217"
"1987","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1987","66 and older","no migration background","2684.92","0","1025","0","0","0","7421","46783","2021.78","3348.06","0","95636","0","0"
"1988","16-34 y.","direct migration background","27584.83","25319.73","1025","11828","17640","36148","47721","74020","26612.12","28557.54","0","90422","24695","26996"
"1988","16-34 y.","indirect migration background","25661.85","23325.91","195","8769","18407","33720","43398","71775","23186.34","28137.36","0","128079","23272","27712"
"1988","16-34 y.","no migration background","29585.18","26729.94","2634","7669","17895","38787","51274","93337","28836.9","30333.46","0","310964","27548","28837"
"1988","35-65 y.","direct migration background","25243.02","23877","1602","0","15850","35075","45830","72077","24489.35","25996.69","0","128079","25253","26689"
"1988","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1988","35-65 y.","no migration background","28733.55","27220","3486","0","16055","40341","52510","93055","28052.47","29414.63","0","186323","28170","29604"
"1988","66 and older","direct migration background","4245.92","0","63","0","0","0","10896","110439","-373.54","8865.38","0","110439","0","0"
"1988","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1988","66 and older","no migration background","2697.82","0","988","0","0","0","9817","41445","1985.32","3410.32","0","114120","0","0"
"1989","16-34 y.","direct migration background","29147.15","26541.71","962","11967","17895","35852","46888","73886","28022.88","30271.42","0","272876","26741","28837"
"1989","16-34 y.","indirect migration background","28649.23","27560.05","229","9692","21295","36813","45858","92799","26341.49","30956.97","0","97539","28072","32150"
"1989","16-34 y.","no migration background","31631.27","28408.7","2582","8999","18309","41364","54642","113430","30779.51","32483.03","0","296956","28861","30580"
"1989","35-65 y.","direct migration background","27334.03","25504.01","1575","0","17103","36256","45858","144775","26499.84","28168.22","0","160126","27093","28847"
"1989","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1989","35-65 y.","no migration background","30325.35","28509.35","3305","0","16729","41419","54710","104007","29535.84","31114.86","0","301361","29363","30837"
"1989","66 and older","direct migration background","3455.81","0","69","0","0","0","16668","55723","305.62","6606","0","55723","0","0"
"1989","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1989","66 and older","no migration background","2975.66","0","956","0","0","0","11631","49595","2170.56","3780.76","0","121048","0","0"
"1990","16-34 y.","direct migration background","30696.17","25470.9","914","10257","18534","37836","49084","81091","29368.17","32024.17","0","368870","26485","29691"
"1990","16-34 y.","indirect migration background","31235.15","30752","267","9970","20989","41047","52682","71581","29031.14","33439.16","0","105940","30752","35381"
"1990","16-34 y.","no migration background","33122.95","29553","2477","9459","19253","42065","55830","116487","32064.77","34181.13","0","473150","29911","31327"
"1990","35-65 y.","direct migration background","28040.59","27275","1555","1033","16668","37836","49340","87178","27142.12","28939.06","0","190814","29062","30678"
"1990","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1990","35-65 y.","no migration background","31916.71","29991.84","3219","0","18151","43204","57469","107627","31082.57","32750.85","0","306775","30754","32273"
"1990","66 and older","direct migration background","3838.28","0","82","0","0","0","19327","42744","877.01","6799.55","0","61355","0","0"
"1990","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1990","66 and older","no migration background","2743.78","0","974","0","0","0","6749","46016","1863.33","3624.23","0","183452","0","0"
"1991","16-34 y.","direct migration background","29735.91","26910.29","876","12277","18918","39912","52305","73728","28632.95","30838.87","0","81245","27661","31240"
"1991","16-34 y.","indirect migration background","32833.28","33438.76","318","3221","20349","44524","57715","79813","30734.07","34932.49","0","94500","32620","36660"
"1991","16-34 y.","no migration background","34034.5","30059","2429","9101","19276","44475","58032","127261","33078.69","34990.31","0","324668","30882","32787"
"1991","35-65 y.","direct migration background","31399.63","29817.66","1527","4292","19562","41005","52510","94500","30419.92","32379.34","0","324668","31470","33362"
"1991","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1991","35-65 y.","no migration background","33410.99","31579.85","3214","0","19388","45525","61690","113947","32595.41","34226.57","0","205971","32263","33745"
"1991","66 and older","direct migration background","3311.92","0","98","0","0","0","13518","44840","747.49","5876.35","0","46528","0","0"
"1991","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1991","66 and older","no migration background","2625.8","0","973","0","0","0","6156","46656","1873.81","3377.79","0","100646","0","0"
"1992","16-34 y.","direct migration background","31230.99","28749.59","845","12552","21321","40494","50674","80320","29978.37","32483.61","0","111768","28735","31547"
"1992","16-34 y.","indirect migration background","34035.28","34676.43","380","6314","18575","45300","61859","98168","31949.64","36120.92","0","102815","33492","37120"
"1992","16-34 y.","no migration background","32073.94","28062.67","3775","8656","18407","42693","58165","104431","31434.97","32712.91","0","206877","26613","28070"
"1992","35-65 y.","direct migration background","31475.57","29237.59","1587","4387","18841","42336","56114","96796","30497.89","32453.25","0","257180","31291","34154"
"1992","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1992","35-65 y.","no migration background","32392.45","29137.14","5297","736","16361","45492","62064","105882","31772.24","33012.66","0","304729","27698","28837"
"1992","66 and older","direct migration background","4208.77","0","139","0","0","0","20840","40545","1943.37","6474.17","0","48036","0","0"
"1992","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1992","66 and older","no migration background","2519.32","0","1337","0","0","0","6621","42182","1909.33","3129.31","0","113614","0","0"
"1993","16-34 y.","direct migration background","32153.47","28522.35","815","13795","21474","42172","58443","96681","30749","33557.94","0","134981","28683","30821"
"1993","16-34 y.","indirect migration background","34927.26","32273.01","444","7005","17783","48598","63346","107611","32928.44","36926.08","0","125246","31598","35692"
"1993","16-34 y.","no migration background","33425.74","30203.01","3661","7976","19276","44687","60722","96970","32726.28","34125.2","0","257717","29757","31035"
"1993","35-65 y.","direct migration background","34225.11","30429.35","1525","4172","19311","45894","61355","107611","33061.31","35388.91","0","404432","31011","34461"
"1993","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1993","35-65 y.","no migration background","34644.81","31613","5205","102","17208","48215","65603","118072","33956.43","35333.19","0","404432","30481","32112"
"1993","66 and older","direct migration background","4787.39","0","158","0","0","0","25258","61355","2748.66","6826.12","0","61355","0","0"
"1993","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1993","66 and older","no migration background","2420.48","0","1338","0","0","0","4908","42488","1808.98","3031.98","0","108343","0","0"
"1994","16-34 y.","direct migration background","33345.15","30409.07","760","7874","21131","45066","60332","98368","31744.25","34946.05","0","233251","28581","31960"
"1994","16-34 y.","indirect migration background","35394.95","33671.8","464","6327","20554","50158","62490","85897","33502.55","37287.35","0","99906","34001","39441"
"1994","16-34 y.","no migration background","34544.71","32352.22","3594","7414","19940","46753","61403","97912","33835.63","35253.79","0","259787","31905","33536"
"1994","35-65 y.","direct migration background","34253.11","31706.28","1440","2454","17767","47531","63906","99906","33055.93","35450.29","0","301560","32674","35494"
"1994","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1994","35-65 y.","no migration background","35421.31","32929.4","5137","0","17683","49287","66468","116575","34722.52","36120.1","0","301560","32569","34205"
"1994","66 and older","direct migration background","4424.83","0","174","0","0","0","22037","52520","2412.52","6437.14","0","64423","0","0"
"1994","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1994","66 and older","no migration background","2747.99","0","1343","0","0","0","6749","45300","2090","3405.98","0","93336","0","0"
"1995","16-34 y.","direct migration background","29108.23","26763.11","945","2301","15068","40852","56257","87229","27622.87","30593.59","0","390116","26485","28735"
"1995","16-34 y.","indirect migration background","35977.37","33568.22","479","6340","18407","48419","66724","88667","33894.07","38060.67","0","259060","31230","36685"
"1995","16-34 y.","no migration background","34705.44","32198.34","3538","6187","19429","46323","62774","104610","33949.97","35460.91","0","390116","32230","33940"
"1995","35-65 y.","direct migration background","31685.55","29135.41","1655","0","13498","44380","61151","106497","30542.88","32828.22","0","326832","29604","32053"
"1995","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1995","35-65 y.","no migration background","35934.2","33592","5171","0","17408","49749","69331","119012","35218.34","36650.06","0","326832","34021","35484"
"1995","66 and older","direct migration background","3504.33","0","214","0","0","0","7772","50292","1472.02","5536.64","0","77358","0","0"
"1995","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1995","66 and older","no migration background","2529.2","0","1334","0","0","0","6136","43626","1852.79","3205.61","0","121687","0","0"
"1996","16-34 y.","direct migration background","30917.94","27076.49","845","4540","17333","40443","58875","92679","29425.82","32410.06","0","165260","27227","29808"
"1996","16-34 y.","indirect migration background","39241.74","34621.34","512","6314","19889","52513","68736","107381","36791.32","41692.16","0","433269","30882","36327"
"1996","16-34 y.","no migration background","36440.14","33688.8","3424","7873","19685","48795","67133","111156","35642.5","37237.78","0","321705","33745","35790"
"1996","35-65 y.","direct migration background","33191.45","30146","1545","0","11746","47956","66468","117444","32010.6","34372.3","0","266287","29808","31853"
"1996","35-65 y.","indirect migration background","36623.09","40864.38","31","15562","24555","45047","59975","76097","29353.84","43892.34","0","85897","25616","43345"
"1996","35-65 y.","no migration background","36760.76","33570.96","5189","0","16822","51505","71581","126887","36005.82","37515.7","0","321705","34347","36194"
"1996","66 and older","direct migration background","2793.34","0","231","0","0","0","3559","43406","936.75","4649.93","0","61355","0","0"
"1996","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1996","66 and older","no migration background","2747.69","0","1342","0","0","0","5778","47003","2041.8","3453.58","0","130104","0","0"
"1997","16-34 y.","direct migration background","30216.91","26792","783","3318","17537","41670","56805","92033","28742.87","31690.95","0","176906","27610","29859"
"1997","16-34 y.","indirect migration background","36019.08","33234","535","4704","19685","51334","62590","91818","34076.23","37961.93","0","241841","31905","37064"
"1997","16-34 y.","no migration background","36329.46","33883","3318","6269","19971","49084","65965","105801","35499.51","37159.41","0","356862","34666","36752"
"1997","35-65 y.","direct migration background","33536.55","29618.08","1471","0","11466","48317","65803","115418","32280.99","34792.11","0","324261","29144","32723"
"1997","35-65 y.","indirect migration background","39299.8","37838.36","33","10615","26618","54796","65190","78739","31884.12","46715.48","0","78739","26817","49749"
"1997","35-65 y.","no migration background","36757.07","33530.71","5162","0","16274","52689","71506","123605","35994.5","37519.64","0","356862","34559","36232"
"1997","66 and older","direct migration background","3489.82","0","238","0","0","0","11084","70277","1402.33","5577.31","0","96762","0","0"
"1997","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1997","66 and older","no migration background","2782.02","0","1368","0","0","0","5215","47243","2129.87","3434.17","0","124039","0","0"
"1998","16-34 y.","direct migration background","29962.87","25365.22","722","5788","17435","39063","57469","96882","28368.98","31556.76","0","152931","26945","29885"
"1998","16-34 y.","indirect migration background","36691.4","34487","554","5215","19531","50986","66940","92084","34697.56","38685.24","0","278564","32135","37171"
"1998","16-34 y.","no migration background","36830.15","34612.8","3609","6442","20219","49244","67740","109519","36035.48","37624.82","0","252170","34942","36619"
"1998","35-65 y.","direct migration background","34135.65","30966.52","1445","0","14848","48003","67122","122710","32858.49","35412.81","0","313115","29553","32211"
"1998","35-65 y.","indirect migration background","38394.88","37938.35","44","3804","23780","54708","65190","90396","31461.14","45328.62","0","90396","26229","50654"
"1998","35-65 y.","no migration background","36959.77","34539.47","6062","0","16157","51927","73606","118122","36219.71","37699.83","0","564977","34901","36497"
"1998","66 and older","direct migration background","3297.27","0","254","0","0","0","6089","53536","1409.41","5185.13","0","82861","0","0"
"1998","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1998","66 and older","no migration background","2690.85","0","1631","0","0","0","3681","46144","2113.02","3268.68","0","109570","0","0"
"1999","16-34 y.","direct migration background","31224.58","27850.4","639","8672","19088","40494","53379","106659","29635.53","32813.63","0","147968","28182","30805"
"1999","16-34 y.","indirect migration background","36787.14","33234","553","6238","19685","52919","64715","104917","34943.9","38630.38","0","165206","31347","35484"
"1999","16-34 y.","no migration background","37934.3","34666","3425","6519","20247","51150","70252","117520","37090.01","38778.59","0","264442","35588","37406"
"1999","35-65 y.","direct migration background","35544.47","31496","1332","0","17384","47857","66953","121687","34155.93","36933.01","0","325182","30371","32902"
"1999","35-65 y.","indirect migration background","41047.01","39784.79","52","9909","22650","57776","66161","83085","35039.17","47054.85","0","83085","28019","48686"
"1999","35-65 y.","no migration background","38270.43","35894.24","5932","0","16811","54120","76095","129515","37530.11","39010.75","0","330117","36097","37948"
"1999","66 and older","direct migration background","1925.59","0","252","0","0","0","3529","33146","428.62","3422.56","0","60798","0","0"
"1999","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1999","66 and older","no migration background","2511.16","0","1576","0","0","0","3319","44329","1941.67","3080.65","0","134669","0","0"
"2000","16-34 y.","direct migration background","30632.44","27252","992","3865","17409","41121","57367","118945","29208.46","32056.42","0","158505","27917","30026"
"2000","16-34 y.","indirect migration background","39834.84","36113","716","6647","21922","55414","70845","125648","37989.35","41680.33","0","172714","34563","38551"
"2000","16-34 y.","no migration background","39572.09","35313.09","5437","7401","21628","52714","72552","138816","38787.64","40356.54","0","614039","36378","37790"
"2000","35-65 y.","direct migration background","36362.21","32399.61","1991","0","16719","50503","70459","160425","35094.64","37629.78","0","260759","31136","33617"
"2000","35-65 y.","indirect migration background","45686.47","37476.42","97","9484","25595","62559","75671","238064","38992.03","52380.91","0","238064","33950","45101"
"2000","35-65 y.","no migration background","39174.45","35825.54","11391","0","17179","55092","77563","134981","38595.06","39753.84","0","614039","36660","37938"
"2000","66 and older","direct migration background","3615.76","0","361","0","0","0","12936","50567","1858.76","5372.76","0","125931","0","0"
"2000","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2000","66 and older","no migration background","2900.09","0","3261","0","0","0","3865","49882","2475.8","3324.38","0","151117","0","0"
"2001","16-34 y.","direct migration background","29087.52","27431.81","835","2148","14647","39932","56600","92538","27594.41","30580.63","0","189894","28223","30882"
"2001","16-34 y.","indirect migration background","39934.33","35869.84","655","3865","20032","55342","72778","131402","37778.5","42090.16","0","297674","33940","37989"
"2001","16-34 y.","no migration background","39682.35","35797.9","4810","6749","20861","53379","72378","133027","38883.18","40481.52","0","264103","36922","38298"
"2001","35-65 y.","direct migration background","36428.51","32002.22","1769","0","13852","49526","69543","164674","34799.91","38057.11","0","492828","32058","34120"
"2001","35-65 y.","indirect migration background","50804.46","42152.76","104","20912","30683","70507","93413","205539","44695.86","56913.06","0","205539","36322","47806"
"2001","35-65 y.","no migration background","40017.02","36813","10445","0","17381","56038","78268","142650","39394.63","40639.41","0","492828","37986","39293"
"2001","66 and older","direct migration background","3794.51","0","341","0","0","0","8590","61846","1582.85","6006.17","0","160139","0","0"
"2001","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2001","66 and older","no migration background","3004.83","0","3086","0","0","0","6749","55271","2566.72","3442.94","0","128890","0","0"
"2002","16-34 y.","direct migration background","30952.84","29306.85","745","5712","18000","39600","52850","102371","28953.65","32952.03","0","286946","30800","33601"
"2002","16-34 y.","indirect migration background","38281.01","35208.72","638","3450","18900","50525","68496","169600","35594.35","40967.67","0","290798","35900","40902"
"2002","16-34 y.","no migration background","39048.68","34765.29","4803","5101","19800","52132","72675","134189","38017.85","40079.51","0","473767","39581","42150"
"2002","35-65 y.","direct migration background","34561.89","31409.37","1722","0","12520","47812","65619","154820","32527.93","36595.85","0","829900","33903","36124"
"2002","35-65 y.","indirect migration background","49142.77","38666.07","130","15750","25996","64700","102009","192000","41553.42","56732.12","0","249176","40300","56734"
"2002","35-65 y.","no migration background","40849.48","36342.28","11478","0","17000","55450","79300","157630","39996.65","41702.31","0","950298","43780","45250"
"2002","66 and older","direct migration background","3387.83","0","353","0","0","0","12000","50730","1840.41","4935.25","0","108700","0","0"
"2002","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2002","66 and older","no migration background","2783.35","0","3272","0","0","0","3900","48004","2160.24","3406.46","0","360000","0","0"
"2003","16-34 y.","direct migration background","30566.83","29736.42","680","1115","14821","41160","54980","102764","28494.03","32639.63","0","261400","31300","34600"
"2003","16-34 y.","indirect migration background","39444.15","35089.23","638","4492","19200","56125","74901","147936","36594.81","42293.49","0","444000","35940","41550"
"2003","16-34 y.","no migration background","39987.96","35795.5","4568","4920","19650","54639","75134","139441","38945.53","41030.39","0","405999","39286","41900"
"2003","35-65 y.","direct migration background","35246.89","31174.35","1604","0","14370","48585","68400","145094","33204.2","37289.58","0","466000","34400","37472"
"2003","35-65 y.","indirect migration background","49117.05","41850.21","138","0","26100","69328","96536","199720","41801.37","56432.73","0","206240","41613","59600"
"2003","35-65 y.","no migration background","42183.95","37850","10965","0","17150","58455","82650","166715","41353.37","43014.53","0","540000","44340","46050"
"2003","66 and older","direct migration background","2894.97","0","361","0","0","0","9840","52342","1266.57","4523.37","0","191153","0","0"
"2003","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2003","66 and older","no migration background","3299.72","0","3329","0","0","0","4641","60900","2608.41","3991.03","0","540000","0","0"
"2004","16-34 y.","direct migration background","31611.42","29580.48","628","2880","13870","43100","56453","99200","29210.92","34011.92","0","388500","31400","35580"
"2004","16-34 y.","indirect migration background","38624.06","36133.2","647","4717","15843","53400","71060","157705","36016.68","41231.44","0","282977","36530","42000"
"2004","16-34 y.","no migration background","39113.14","35092.22","4371","3250","18000","53800","75150","135126","38051.22","40175.06","0","275700","39000","41700"
"2004","35-65 y.","direct migration background","34490.2","30351.64","1558","0","11700","49214","68561","138780","32785.48","36194.92","0","282977","33600","36750"
"2004","35-65 y.","indirect migration background","43128.83","40164.5","152","1200","21996","55875","84349","167600","36555.54","49702.12","0","229563","40345","54205"
"2004","35-65 y.","no migration background","42204.97","38000.98","10560","0","17536","58400","81769","161000","41328.69","43081.25","0","785424","44516","46344"
"2004","66 and older","direct migration background","3538.72","0","366","0","0","0","13400","65300","2040.07","5037.37","0","84000","0","0"
"2004","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2004","66 and older","no migration background","3114.38","0","3439","0","0","0","4320","56242","2446.46","3782.3","0","371800","0","0"
"2005","16-34 y.","direct migration background","29371.19","26996.71","534","2250","11760","41000","56400","96662","27082.08","31660.3","0","258000","28678","33600"
"2005","16-34 y.","indirect migration background","37175.42","33906.31","667","2800","16050","55200","68750","124750","34614.45","39736.39","0","240740","33648","38700"
"2005","16-34 y.","no migration background","38881.34","35279.68","4143","3410","15960","53906","76380","132047","37764.59","39998.09","0","365356","39226","41241"
"2005","35-65 y.","direct migration background","34048.73","30143.83","1479","0","12000","49510","68937","126000","32342.11","35755.35","0","258000","33493","37180"
"2005","35-65 y.","indirect migration background","49152.27","43561.5","156","7440","29385","61200","91411","144000","42863.13","55441.41","0","235415","42428","54000"
"2005","35-65 y.","no migration background","42679.58","38691.03","10014","0","18850","58647","83035","155000","41831.45","43527.71","0","579999","45015","46800"
"2005","66 and older","direct migration background","3792.74","0","371","0","0","0","12000","84063","2187.64","5397.84","0","102000","0","0"
"2005","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2005","66 and older","no migration background","2977.1","0","3436","0","0","0","5400","59073","2362.55","3591.65","0","480000","0","0"
"2006","16-34 y.","direct migration background","29891.83","28954.61","547","600","9945","42600","59650","92600","27715.64","32068.02","0","222890","30344","35000"
"2006","16-34 y.","indirect migration background","34922.51","31911.59","668","1320","14103","52700","67550","118310","32525.75","37319.27","0","239664","32763","37416"
"2006","16-34 y.","no migration background","38982.08","34300.16","4235","2800","15313","53545","78041","153180","37797.27","40166.89","0","582850","37913","39900"
"2006","35-65 y.","direct migration background","34738.81","31200","1455","0","12000","50500","68200","136002","33052.04","36425.58","0","283537","32904","37180"
"2006","35-65 y.","indirect migration background","44727.83","41642.36","182","761","21696","60107","79754","136002","38970.44","50485.22","0","262513","39500","48499"
"2006","35-65 y.","no migration background","43916.53","39090","10802","0","18374","60101","84672","174680","43072.62","44760.44","0","992880","44435","45877"
"2006","66 and older","direct migration background","3916.32","0","397","0","0","0","11640","78750","2050.98","5781.66","0","226200","0","0"
"2006","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2006","66 and older","no migration background","3151.7","0","4082","0","0","0","4380","60000","2433.98","3869.42","0","992880","0","0"
"2007","16-34 y.","direct migration background","30214.36","27774.19","460","1440","11700","42000","60203","109900","27685.69","32743.03","0","258000","30000","34331"
"2007","16-34 y.","indirect migration background","36107.23","33461.3","646","2000","10000","49920","72498","151600","33342.02","38872.44","0","272435","34370","39005"
"2007","16-34 y.","no migration background","39996.91","34550","3965","2630","16900","55734","80509","145934","38724.14","41269.68","0","604825","38400","40920"
"2007","35-65 y.","direct migration background","35455.47","31617.69","1306","0","12162","49669","72000","136414","33561.15","37349.79","0","361200","35002","38600"
"2007","35-65 y.","indirect migration background","46167.42","40294.96","188","4000","25400","63680","87090","126700","40161.88","52172.96","0","288443","40650","51504"
"2007","35-65 y.","no migration background","44922.91","40292","9995","0","20401","60628","86600","177300","44017.43","45828.39","0","604825","45408","47000"
"2007","66 and older","direct migration background","2785.39","0","383","0","0","0","7000","42000","1245.31","4325.47","0","110856","0","0"
"2007","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2007","66 and older","no migration background","3336.22","0","4011","0","0","0","5800","58100","2723.25","3949.19","0","6e+05","0","0"
"2008","16-34 y.","direct migration background","31247.05","30627.41","375","3602","16880","41966","57550","108000","28696.53","33797.57","0","197570","30910","34800"
"2008","16-34 y.","indirect migration background","37856.18","33580.04","626","2481","17400","53900","77266","124989","35270.72","40441.64","0","259601","33616","39650"
"2008","16-34 y.","no migration background","41458.13","37509.57","3631","3560","18000","56766","78380","162579","40001.28","42914.98","0","906996","40080","42600"
"2008","35-65 y.","direct migration background","36128.72","31200","1170","0","14100","50500","74900","148167","34178.92","38078.52","0","254400","34400","38700"
"2008","35-65 y.","indirect migration background","47352.53","44362.01","193","7203","22025","65700","89000","182800","41496.43","53208.63","0","252613","44073","53520"
"2008","35-65 y.","no migration background","46608.08","42000","9331","320","21339","63500","89115","180260","45709.55","47506.61","0","6e+05","46708","48200"
"2008","66 and older","direct migration background","3157.66","0","375","0","0","0","6000","51360","1815.44","4499.88","0","114700","0","0"
"2008","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2008","66 and older","no migration background","3325.17","0","3974","0","0","0","5280","60159","2707.22","3943.12","0","6e+05","0","0"
"2009","16-34 y.","direct migration background","32114.07","29526.47","306","0","18534","42200","61975","112901","29143.68","35084.46","0","199250","31160","36100"
"2009","16-34 y.","indirect migration background","41222.98","35000","560","4200","21442","55100","76200","135372","38330.41","44115.55","0","273191","35000","40600"
"2009","16-34 y.","no migration background","42847.66","37521.63","3377","3675","19216","58737","83700","153500","41373.37","44321.95","0","647322","41000","43380"
"2009","35-65 y.","direct migration background","38256.24","32288.07","1029","0","16148","51376","79503","154050","36208.25","40304.23","0","241800","35300","39600"
"2009","35-65 y.","indirect migration background","47087.18","42405.36","191","4800","24536","59700","85502","154800","40977.33","53197.03","0","292451","42000","53820"
"2009","35-65 y.","no migration background","48574.77","42545","8681","1201","23402","66000","92354","198000","47454.68","49694.86","0","1220406","47312","48920"
"2009","66 and older","direct migration background","3857.97","0","341","0","0","0","14400","59166","2201.37","5514.57","0","120000","0","0"
"2009","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2009","66 and older","no migration background","3230.75","0","3872","0","0","0","5710","59870","2618.95","3842.55","0","480000","0","0"
"2010","16-34 y.","direct migration background","31383.29","29800","943","0","14400","42090","62560","106000","29712.1","33054.48","0","212400","23400","26150"
"2010","16-34 y.","indirect migration background","40989.79","38400","837","2400","15600","56700","84440","126700","38578.67","43400.91","0","360000","31600","36000"
"2010","16-34 y.","no migration background","44369.9","39529.16","5170","2916","18108","60352","87950","169404","43288.18","45451.62","0","506024","36000","37592"
"2010","35-65 y.","direct migration background","40481.14","34195.21","1658","0","14760","56471","87896","167720","38745.66","42216.62","0","310000","30500","33416"
