"year","age_gr","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1989","16-34 y.","Female","30722.81","27710.39","1842","8487","17997","39738","53185","110439","29779.64","31665.98","0","296956","27917","29425"
"1989","16-34 y.","Male","31909.66","28488","1931","9572","18524","41364","54458","113430","30972.63","32846.69","0","272876","28581","30831"
"1989","35-65 y.","Female","27577.74","26071.16","2457","0","12271","38920","53043","102361","26728.19","28427.29","0","301361","27610","29128"
"1989","35-65 y.","Male","32253.39","29740.85","2450","5369","19940","42028","55015","111795","31417.71","33089.07","0","301361","29706","31370"
"1989","66 and older","Female","2505.74","0","629","0","0","0","2454","46740","1532.82","3478.66","0","99205","0","0"
"1989","66 and older","Male","3870.08","0","400","0","0","0","15492","60148","2577.34","5162.82","0","121048","0","0"
"1990","16-34 y.","Female","31973.97","28736.49","1794","9858","18764","40745","53243","106598","30855.97","33091.97","0","473150","29062","30664"
"1990","16-34 y.","Male","33639.17","29865.5","1864","9408","19429","42565","56408","121882","32478.95","34799.39","0","473150","29962","31567"
"1990","35-65 y.","Female","29209.04","27835.45","2389","0","13887","41047","55830","106758","28312.23","30105.85","0","239336","29041","30678"
"1990","35-65 y.","Male","33477.73","30931.71","2409","7040","20559","43613","57274","107235","32589.49","34365.97","0","306775","30984","32825"
"1990","66 and older","Female","2230.64","0","644","0","0","0","291","42744","1152.47","3308.81","0","183452","0","0"
"1990","66 and older","Male","3830.13","0","417","0","0","0","16617","46893","2482.11","5178.15","0","183452","0","0"
"1991","16-34 y.","Female","32468.87","28939","1774","8692","18611","41830","55751","122920","31429.34","33508.4","0","324668","29553","31802"
"1991","16-34 y.","Male","34550.59","30636","1849","9970","20235","45525","58952","113476","33556.49","35544.69","0","278603","31265","33490"
"1991","35-65 y.","Female","31447.22","29462.82","2380","0","16182","43416","60077","115171","30523.37","32371.07","0","205971","30698","32729"
"1991","35-65 y.","Male","34751.16","32620","2387","7714","21423","45658","60435","105040","33883.79","35618.53","0","324668","32978","34636"
"1991","66 and older","Female","2280.03","0","653","0","0","0","491","46656","1314.23","3245.83","0","100646","0","0"
"1991","66 and older","Male","3354.26","0","423","0","0","0","15339","42258","2285.89","4422.63","0","74649","0","0"
"1992","16-34 y.","Female","30362.64","26769","2504","8183","17793","40597","54555","96685","29630.07","31095.21","0","148759","26320","27891"
"1992","16-34 y.","Male","33675.02","29803.9","2496","9285","19634","44260","61080","106622","32855.54","34494.5","0","206877","28939","30933"
"1992","35-65 y.","Female","30786.09","27610","3474","0","13600","43865","61457","105250","30021.52","31550.66","0","304729","27365","28844"
"1992","35-65 y.","Male","33738.21","30678","3437","6263","19654","45658","61713","104431","33016.28","34460.14","0","304729","29650","31035"
"1992","66 and older","Female","2266.73","0","923","0","0","0","3488","43100","1487.96","3045.5","0","113614","0","0"
"1992","66 and older","Male","3293.63","0","557","0","0","0","13805","37771","2388.08","4199.18","0","76080","0","0"
"1993","16-34 y.","Female","31934.15","28594.69","2452","7056","18611","42892","58441","94384","31100.39","32767.91","0","257717","28479","29911"
"1993","16-34 y.","Male","34688.99","31563.44","2468","9363","20452","45956","62167","98019","33834.57","35543.41","0","257717","31004","33055"
"1993","35-65 y.","Female","32596.6","29449.23","3394","0","14112","46528","63844","111871","31749.48","33443.72","0","404432","29219","30957"
"1993","35-65 y.","Male","36556.96","33442.14","3364","6136","20861","48920","66084","118072","35732.89","37381.03","0","404432","32190","33899"
"1993","66 and older","Female","2408.33","0","939","0","0","0","2996","42892","1622.13","3194.53","0","108343","0","0"
"1993","66 and older","Male","2955.32","0","561","0","0","0","10788","40545","2094.82","3815.82","0","80171","0","0"
"1994","16-34 y.","Female","33212.73","30831","2437","7076","19531","44738","60332","95364","32375.94","34049.52","0","233251","30575","32406"
"1994","16-34 y.","Male","35662.34","33110.79","2381","8232","21014","48806","62940","99859","34765.6","36559.08","0","259787","32954","35075"
"1994","35-65 y.","Female","33418.23","30850.59","3317","0","14112","47601","65507","113732","32550.12","34286.34","0","301560","31087","33065"
"1994","35-65 y.","Male","37041.68","34393.09","3288","4602","21577","50260","67057","117462","36206.05","37877.31","0","301560","33935","35688"
"1994","66 and older","Female","2544.21","0","950","0","0","0","3835","47591","1713.03","3375.39","0","93336","0","0"
"1994","66 and older","Male","3498.83","0","571","0","0","0","15646","45300","2568.72","4428.94","0","86378","0","0"
"1995","16-34 y.","Female","32993.54","30241.34","2512","5517","18355","45084","61457","96711","32114.01","33873.07","0","390116","29982","31879"
"1995","16-34 y.","Male","34906.15","32188.84","2450","5690","19429","46778","63554","104743","33968.88","35843.42","0","390116","31853","34052"
"1995","35-65 y.","Female","33279.78","30704.2","3456","0","12783","47448","67093","110439","32411.42","34148.14","0","326832","31434","33234"
"1995","35-65 y.","Male","37239.47","34887.47","3398","2178","20247","50352","69035","119012","36390.71","38088.23","0","326832","34026","35739"
"1995","66 and older","Female","2310.44","0","962","0","0","0","1657","50292","1493.99","3126.89","0","108905","0","0"
"1995","66 and older","Male","3152.49","0","592","0","0","0","12782","43306","2098.01","4206.97","0","121687","0","0"
"1996","16-34 y.","Female","34190.32","31716.94","2423","6136","19276","46272","62542","104090","33312.36","35068.28","0","149502","31291","33234"
"1996","16-34 y.","Male","37511.44","33543.79","2358","7935","19736","50582","69331","117745","36463.53","38559.35","0","433269","33285","35586"
"1996","35-65 y.","Female","33694.31","29716.44","3415","0","10737","49084","69270","126887","32775.5","34613.12","0","321705","31035","33170"
"1996","35-65 y.","Male","38678.12","36026.04","3350","0","20605","53021","71939","126226","37787.72","39568.52","0","321705","34563","36813"
"1996","66 and older","Female","2438.45","0","972","0","0","0","1841","46681","1567.74","3309.16","0","130104","0","0"
"1996","66 and older","Male","3297.86","0","607","0","0","0","12271","43406","2296.49","4299.23","0","105460","0","0"
"1997","16-34 y.","Female","34325.58","31470.89","2332","5338","18713","46707","63531","103789","33371.33","35279.83","0","356862","32232","34389"
"1997","16-34 y.","Male","36658.94","33745","2304","6527","20065","49708","67363","106911","35677.7","37640.18","0","241841","33745","36242"
"1997","35-65 y.","Female","33768.11","30258.82","3376","0","9919","50209","69019","117316","32834.08","34702.14","0","356862","31536","33694"
"1997","35-65 y.","Male","38728.23","35309.52","3290","0","20002","53788","72348","123605","37814.76","39641.7","0","356862","35023","36813"
"1997","66 and older","Female","2527.15","0","970","0","0","0","2608","51334","1684.24","3370.06","0","124039","0","0"
"1997","66 and older","Male","3407.68","0","643","0","0","0","13805","45501","2444.38","4370.98","0","96762","0","0"
"1998","16-34 y.","Female","34694.46","32279.49","2467","4550","19046","46963","64776","102481","33767.92","35621","0","252170","32629","34972"
"1998","16-34 y.","Male","37095.45","33682.81","2418","7383","19940","49646","69433","111513","36114.52","38076.38","0","278564","33664","36302"
"1998","35-65 y.","Female","34275.32","31189","3817","0","10379","49851","70865","118122","33352.01","35198.63","0","564977","31905","33745"
"1998","35-65 y.","Male","38780.91","36403.95","3734","0","20861","53353","73626","118122","37883.92","39677.9","0","564977","35586","37375"
"1998","66 and older","Female","2290.99","0","1127","0","0","0","923","47857","1575.36","3006.62","0","109570","0","0"
"1998","66 and older","Male","3522.23","0","764","0","0","0","15891","50107","2614.08","4430.38","0","82861","0","0"
"1999","16-34 y.","Female","36435.81","33359.96","2346","6022","20360","49186","66180","106659","35483.02","37388.6","0","181570","33401","35402"
"1999","16-34 y.","Male","37561.22","33560.64","2271","7490","19634","50903","70175","121687","36525.5","38596.94","0","264442","33796","35928"
"1999","35-65 y.","Female","35595.84","32876","3699","0","10686","51896","73626","127663","34660.49","36531.19","0","330117","33214","35316"
"1999","35-65 y.","Male","40139.3","37324","3617","0","21219","55245","75945","129987","39229.02","41049.58","0","330117","36506","38698"
"1999","66 and older","Female","1999.85","0","1078","0","0","0","920","44850","1308.75","2690.95","0","134669","0","0"
"1999","66 and older","Male","3170.31","0","757","0","0","0","9303","43562","2333.17","4007.45","0","114243","0","0"
"2000","16-34 y.","Female","37596.58","33822","3686","5982","20518","50183","69156","126033","36690.89","38502.27","0","614039","34257","36107"
"2000","16-34 y.","Male","39018.73","34264.24","3459","7363","21270","52433","71733","134387","38058.02","39979.44","0","497998","35228","37023"
"2000","35-65 y.","Female","36967.96","33234","6828","0","12271","53144","75671","137500","36216.36","37719.56","0","614039","33592","35204"
"2000","35-65 y.","Male","40676.99","37031.15","6651","0","20886","55871","77563","138829","39941.4","41412.58","0","497998","37478","39063"
"2000","66 and older","Female","2648.48","0","2095","0","0","0","1494","50004","2095.7","3201.26","0","151117","0","0"
"2000","66 and older","Male","3500.79","0","1545","0","0","0","9629","49882","2854.62","4146.96","0","151117","0","0"
"2001","16-34 y.","Female","37040.18","33745","3264","3860","18940","51524","69574","121519","36112.89","37967.47","0","233149","34461","36557"
"2001","16-34 y.","Male","39312.06","34853.03","3036","6289","21157","52765","71683","134087","38303.17","40320.95","0","297674","35995","37887"
"2001","35-65 y.","Female","37552.99","33910.56","6259","0","12271","53700","76029","144113","36739.14","38366.84","0","492828","34896","36568"
"2001","35-65 y.","Male","41660.94","38040","6059","0","20912","56753","78279","147637","40836.48","42485.4","0","492828","38654","40188"
"2001","66 and older","Female","2618.92","0","1958","0","0","0","1968","52765","2030.78","3207.06","0","160139","0","0"
"2001","66 and older","Male","3754.17","0","1487","0","0","0","12404","61355","3055.93","4452.41","0","160139","0","0"
"2002","16-34 y.","Female","36943.05","32978.27","3205","3840","18000","49945","69162","134098","35733.51","38152.59","0","391452","36650","38995"
"2002","16-34 y.","Male","38634.17","33919","2981","6308","21284","50016","71406","132657","37337.19","39931.15","0","473767","38595","41108"
"2002","35-65 y.","Female","37984.62","33525.68","6760","0","12300","52700","75900","156000","36885.11","39084.13","0","950298","39950","42057"
"2002","35-65 y.","Male","42144.45","37683","6570","0","20401","55712","78650","163406","41023.4","43265.5","0","950298","44000","45900"
"2002","66 and older","Female","2182.4","0","2014","0","0","0","951","45800","1477.95","2886.85","0","300121","0","0"
"2002","66 and older","Male","3826.39","0","1627","0","0","0","10768","55498","2857","4795.78","0","360000","0","0"
"2003","16-34 y.","Female","38077.54","34800","3064","2860","18005","52822","72506","143416","36856.96","39298.12","0","338700","37324","39550"
"2003","16-34 y.","Male","39071.2","34667.92","2822","5900","19602","52509","73472","132300","37735.4","40407","0","444000","38800","41200"
"2003","35-65 y.","Female","39016.27","34771.09","6470","0","11940","55674","79050","163137","37932.23","40100.31","0","540000","40511","42300"
"2003","35-65 y.","Male","43558.48","39000","6237","0","20722","59100","82777","165604","42472.51","44644.45","0","480000","44900","47118"
"2003","66 and older","Female","2624.51","0","2032","0","0","0","2240","52700","1941.8","3307.22","0","191153","0","0"
"2003","66 and older","Male","4178.91","0","1672","0","0","0","9100","69895","3022.14","5335.68","0","540000","0","0"
"2004","16-34 y.","Female","36414.64","33160","2937","2593","15365","50700","71204","128964","35153.28","37676","0","388500","36636","39000"
"2004","16-34 y.","Male","39548.62","35474.06","2709","5158","19200","53710","72756","139850","38214.79","40882.45","0","275700","38950","42140"
"2004","35-65 y.","Female","38979.3","34927.14","6281","0","12250","55520","78000","155320","37897.33","40061.27","0","696000","40740","42900"
"2004","35-65 y.","Male","43219.03","38801.04","5989","0","21249","58224","81600","160488","42061.56","44376.5","0","785424","44960","47100"
"2004","66 and older","Female","2486.82","0","2086","0","0","0","2301","48750","1784.63","3189.01","0","350000","0","0"
"2004","66 and older","Male","4077.36","0","1731","0","0","0","10080","57495","3001.69","5153.03","0","371800","0","0"
"2005","16-34 y.","Female","36578.67","33594.46","2786","2640","14400","52000","71849","129603","35246.88","37910.46","0","365356","36210","39030"
"2005","16-34 y.","Male","38252.28","34541.11","2558","3720","16900","51800","73610","131186","36883.64","39620.92","0","321000","37943","41106"
"2005","35-65 y.","Female","39148.52","35750","6006","0","13380","55200","79250","151153","38072.87","40224.17","0","579999","40910","43140"
"2005","35-65 y.","Male","43836.27","39652.64","5643","1440","21996","59788","82906","150970","42739.81","44932.73","0","579999","45603","47936"
"2005","66 and older","Female","2412.66","0","2073","0","0","0","2600","55200","1846.45","2978.87","0","172595","0","0"
"2005","66 and older","Male","3954.32","0","1746","0","0","0","12061","61251","2890.38","5018.26","0","480000","0","0"
"2006","16-34 y.","Female","35342.31","32004.88","2850","930","12810","50610","70300","127946","34007.26","36677.36","0","454229","35550","38086"
"2006","16-34 y.","Male","38911.77","33857.45","2600","3105","16021","52594","76333","173247","37423.41","40400.13","0","582850","36940","39600"
"2006","35-65 y.","Female","39891.45","35301.47","6458","0","12870","56500","81203","162945","38814.97","40967.93","0","992880","40212","42174"
"2006","35-65 y.","Male","45345.8","40412.55","5981","1440","22502","60360","84600","174680","44257.81","46433.79","0","582850","45100","46995"
"2006","66 and older","Female","2358.1","0","2397","0","0","0","1800","52333","1817.38","2898.82","0","178930","0","0"
"2006","66 and older","Male","4405.79","0","2095","0","0","0","12000","69237","3100.11","5711.47","0","992880","0","0"
"2007","16-34 y.","Female","36571.47","31997.82","2642","1760","14548","51552","73204","143000","35070.35","38072.59","0","604825","35810","38136"
"2007","16-34 y.","Male","39883.2","35000.81","2429","3240","16710","54800","79947","143000","38315.6","41450.8","0","433300","38071","41196"
"2007","35-65 y.","Female","41022.72","36679.68","5974","0","14400","57600","81854","165270","39872.08","42173.36","0","604825","41660","43545"
"2007","35-65 y.","Male","46123.3","41400","5515","1275","24100","61056","86348","177300","44941.56","47305.04","0","604825","46000","48342"
"2007","66 and older","Female","2405.6","0","2352","0","0","0","2884","49360","1845.41","2965.79","0","200894","0","0"
"2007","66 and older","Male","4470.38","0","2053","0","0","0","12240","60000","3421.79","5518.97","0","6e+05","0","0"
"2008","16-34 y.","Female","38530.56","33600","2416","2160","16305","54000","74780","162579","36865.33","40195.79","0","906996","37200","39600"
"2008","16-34 y.","Male","40862.19","37304.56","2216","4440","18858","56000","77280","147261","39081.27","42643.11","0","906996","39300","42439"
"2008","35-65 y.","Female","42071.48","37570.32","5577","0","14418","59181","84860","169550","40917.4","43225.56","0","6e+05","42460","44726"
"2008","35-65 y.","Male","48145.19","42460.17","5117","2851","25035","63600","90100","181670","46976.49","49313.89","0","466823","47398","49500"
"2008","66 and older","Female","2388.78","0","2308","0","0","0","3000","56450","1815.5","2962.06","0","170500","0","0"
"2008","66 and older","Male","4531.01","0","2052","0","0","0","14979","64700","3495.82","5566.2","0","6e+05","0","0"
"2009","16-34 y.","Female","40037.94","35127.82","2186","3528","19060","54730","76883","151615","38390.09","41685.79","0","537000","37100","40439"
"2009","16-34 y.","Male","42840.42","37448.27","2057","3900","20100","58375","83621","151897","40932.26","44748.58","0","647322","41200","44072"
"2009","35-65 y.","Female","43880.73","38725.16","5178","0","16849","60683","87500","169340","42504.37","45257.09","0","1220406","43200","45600"
"2009","35-65 y.","Male","50211.39","43200","4723","3600","26750","66332","93519","201600","48714.88","51707.9","0","1220406","48232","50514"
"2009","66 and older","Female","2134.79","0","2224","0","0","0","2760","48000","1606.03","2663.55","0","126000","0","0"
"2009","66 and older","Male","4820.93","0","1995","0","0","0","16557","67859","3756.99","5884.87","0","480000","0","0"
"2010","16-34 y.","Female","40949.26","35097.69","3988","2400","15948","57536","84045","153110","39812.92","42085.6","0","506024","30450","32450"
"2010","16-34 y.","Male","43501.78","38400","2962","3000","18066","58327","87750","169028","42078.85","44924.71","0","468552","36245","38401"
"2010","35-65 y.","Female","44619.52","38752.31","7170","0","16804","62020","90450","180000","43582.65","45656.39","0","720000","38235","40385"
"2010","35-65 y.","Male","49667.21","43557.03","6236","4200","25300","67202","95400","179500","48562.43","50771.99","0","720000","45709","47632"
"2010","66 and older","Female","2119.57","0","2142","0","0","0","3473","44708","1551.47","2687.67","0","152800","0","0"
"2010","66 and older","Male","5062.24","0","1934","0","0","0","18263","68491","4164.96","5959.52","0","256800","0","0"
"2011","16-34 y.","Female","44453.53","37616.87","4158","2400","17817","61800","87760","186600","43174.35","45732.71","0","950000","32400","34500"
"2011","16-34 y.","Male","44517.61","38830.24","3190","3600","16928","62700","88148","175200","43154.58","45880.64","0","588000","35510","38200"
"2011","35-65 y.","Female","45685.18","39600","8963","100","17000","63865","92000","189690","44724.91","46645.45","0","950000","38203","40140"
"2011","35-65 y.","Male","51806.9","45600","7492","4800","26400","69450","98366","192000","50757.66","52856.14","0","950000","46600","48212"
"2011","66 and older","Female","3015.4","0","2714","0","0","0","4890","57010","2455.57","3575.23","0","250000","0","0"
"2011","66 and older","Male","5780.16","0","2498","0","0","451","19200","72000","4869.65","6690.67","0","5e+05","0","0"
"2012","16-34 y.","Female","45071.65","38060.33","3855","3140","18838","61804","88258","174959","43584.22","46559.08","0","1283600","34050","36250"
"2012","16-34 y.","Male","46956.63","40197.62","3038","3984","20000","64480","89500","184779","45210.99","48702.27","0","1283600","36956","39500"
"2012","35-65 y.","Female","47056.73","40029.31","8847","0","17832","64402","93200","185915","45903.74","48209.72","0","2612459","39300","41444"
"2012","35-65 y.","Male","53396.43","46800","7274","4200","26586","71300","100600","196268","52083.36","54709.5","0","2612459","47800","49440"
"2012","66 and older","Female","2478","0","2714","0","0","0","4404","50330","2000.57","2955.43","0","175182","0","0"
"2012","66 and older","Male","5255.84","0","2548","0","0","0","18000","71880","4334.54","6177.14","0","502500","0","0"
"2013","16-34 y.","Female","44810.46","37175.5","4681","2510","17640","64351","91357","168064","43535.46","46085.46","0","1183850","33493","35747"
"2013","16-34 y.","Male","47807.6","40600","3759","3800","19200","66063","95600","183731","46351.04","49264.16","0","1183850","36640","38900"
"2013","35-65 y.","Female","47984.68","40913.14","9692","0","17600","67200","97162","184100","46959.84","49009.52","0","1877400","39555","41300"
"2013","35-65 y.","Male","53529.19","46632.41","8074","3602","26500","72200","103350","185500","52422.82","54635.56","0","1877400","46852","48632"
"2013","66 and older","Female","2694.97","0","2634","0","0","0","4800","60000","2202.46","3187.48","0","136300","0","0"
"2013","66 and older","Male","5283.04","0","2476","0","0","0","18000","72000","4372.51","6193.57","0","522000","0","0"
"2014","16-34 y.","Female","46110.74","39701.33","3879","3120","16253","66614","92840","188690","44915.63","47305.85","0","426101","35650","38197"
"2014","16-34 y.","Male","47853.5","39600.89","3282","3690","16216","68251","98600","185387","46443.6","49263.4","0","572300","37250","39900"
"2014","35-65 y.","Female","49300.19","41487.45","8560","0","18510","67481","98600","194400","48122.73","50477.65","0","2377356","41400","43300"
"2014","35-65 y.","Male","55093.87","48000","7055","3902","27600","72385","104550","194400","53940.75","56246.99","0","1030000","49000","50950"
"2014","66 and older","Female","2637.68","0","2565","0","0","0","4800","51600","2125.95","3149.41","0","151200","0","0"
"2014","66 and older","Male","5568.97","0","2445","0","0","0","19086","75600","4583.95","6553.99","0","572300","0","0"
"2015","16-34 y.","Female","47715.25","39900","3934","3600","16850","67997","94926","183000","46506.23","48924.27","0","590561","35000","37466"
"2015","16-34 y.","Male","48232.66","41544.8","3347","2670","16800","68102","99904","172286","46836.15","49629.17","0","433800","36777","39312"
"2015","35-65 y.","Female","50003.19","43945.51","8360","1134","19560","69660","101322","175700","48940.87","51065.51","0","1884495","42931","44950"
"2015","35-65 y.","Male","55394.27","48520.87","6902","3520","28200","75200","105420","180402","54312.49","56476.05","0","665329","49600","51750"
"2015","66 and older","Female","2591.17","0","2550","0","0","0","4804","50400","2102.19","3080.15","0","134800","0","0"
"2015","66 and older","Male","6399.73","0","2419","0","0","650","22626","82500","5355.86","7443.6","0","442103","0","0"
"2016","16-34 y.","Female","46604.3","40800","3343","3450","18200","65666","96600","182660","45217.97","47990.63","0","656260","37000","39910"
"2016","16-34 y.","Male","49284.57","40957.19","2871","2800","16800","68591","98445","228800","47359.67","51209.47","0","970200","38564","42000"
"2016","35-65 y.","Female","52922.5","45808.68","7715","1884","21482","72000","103777","213993","51578.36","54266.64","0","2942079","44800","46800"
"2016","35-65 y.","Male","57454.81","51168.38","6245","3840","28918","76103","107720","205200","56135.18","58774.44","0","1296823","52000","54011"
"2016","66 and older","Female","2977.05","0","2449","0","0","0","5400","56442","2267.3","3686.8","0","420100","0","0"
"2016","66 and older","Male","7408.42","0","2334","0","0","2640","25300","94158","6189.16","8627.68","0","439741","0","0"
"2017","16-34 y.","Female","47974.47","42001.14","4006","3000","19200","67488","95869","163080","46573.08","49375.86","0","1443616","35000","37920"
"2017","16-34 y.","Male","46828.2","40100","3970","2250","17144","68332","97392","164800","45490.99","48165.41","0","515400","30300","33100"
"2017","35-65 y.","Female","54413.84","46901.53","8887","2400","22568","75760","107450","204014","53382.35","55445.33","0","900500","45199","47000"
"2017","35-65 y.","Male","59626.72","52561.08","7546","4029","29800","79700","113850","213500","58398.44","60855","0","1443616","51320","53400"
"2017","66 and older","Female","2859.87","0","2562","0","0","0","5160","55996","2164.86","3554.88","0","380825","0","0"
"2017","66 and older","Male","7304.82","0","2481","0","0","2558","26000","90000","6303.3","8306.34","0","425400","0","0"
"2018","16-34 y.","Female","50692.78","43445.31","4167","3096","20400","70796","103650","178699","49179.71","52205.85","0","1213192","30246","33240"
"2018","16-34 y.","Male","49682.58","41549.61","4355","2200","18132","70835","105068","176800","48295.56","51069.6","0","1158448","23800","27859"
"2018","35-65 y.","Female","55566.1","49032.83","8733","1800","23462","75750","108000","219025","54426.8","56705.4","0","1389898","44400","46800"
"2018","35-65 y.","Male","62037.75","55779.07","7544","4612","30400","81400","116900","229275","60716.59","63358.91","0","1389898","48960","51250"
"2018","66 and older","Female","3327.62","0","2606","0","0","0","5400","68000","2738.25","3916.99","0","250000","0","0"
"2018","66 and older","Male","7553.83","0","2485","0","0","3000","26000","89239","6329.82","8777.84","0","879528","0","0"
"2019","16-34 y.","Female","51196.65","44786.47","3716","3400","21600","71828","101030","201075","49550.1","52843.2","0","1207688","33750","37107"
"2019","16-34 y.","Male","51284.76","43793.89","3857","3600","22200","69341","104300","192318","49882.07","52687.45","0","474000","27600","31200"
"2019","35-65 y.","Female","58366.45","50600","8689","2520","25500","79861","114000","212600","56966.3","59766.6","0","1257488","49920","52440"
"2019","35-65 y.","Male","65716.96","57600","8119","5297","32500","86290","122400","241164","63713.88","67720.04","0","1708102","58400","60859"
"2019","66 and older","Female","3999.37","0","2615","0","0","0","7200","75606","2774.79","5223.95","0","665412","0","0"
"2019","66 and older","Male","9095.85","0","2662","0","0","4557","29757","110200","7400.14","10791.56","0","780511","0","0"
