"year","e11103","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","East Germany","","","","","","","","","","","","","",""
"1984","Full Time","West Germany","30087.42","27252","5678","14265","19378","36911","47859","81449","29625.01","30549.83","1227","290361","27201","28019"
"1984","Not Working","East Germany","","","","","","","","","","","","","",""
"1984","Not Working","West Germany","12072.89","0","4663","0","0","21474","33438","64820","11569.65","12576.13","0","264849","12961","14525"
"1984","Part Time","East Germany","","","","","","","","","","","","","",""
"1984","Part Time","West Germany","24964.55","23200.85","1890","4745","12809","33506","44247","80730","24113.13","25815.97","286","290361","22756","24261"
"1985","Full Time","East Germany","","","","","","","","","","","","","",""
"1985","Full Time","West Germany","31081.29","27734","4986","14470","19470","37511","51487","89438","30559.4","31603.18","1365","359884","27917","28658"
"1985","Not Working","East Germany","","","","","","","","","","","","","",""
"1985","Not Working","West Germany","11941.17","0","4233","0","0","21372","33541","66072","11421.91","12460.43","0","271803","13600","15254"
"1985","Part Time","East Germany","","","","","","","","","","","","","",""
"1985","Part Time","West Germany","25662.4","23675.02","1868","4934","13432","33945","47908","82829","24859.1","26465.7","178","258470","23724","25335"
"1986","Full Time","East Germany","","","","","","","","","","","","","",""
"1986","Full Time","West Germany","31876.11","28796","4865","15032","20094","39063","52030","83357","31341.31","32410.91","2113","448945","29261","30422"
"1986","Not Working","East Germany","","","","","","","","","","","","","",""
"1986","Not Working","West Germany","11788.32","0","3945","0","0","21165","34512","67792","11192.49","12384.15","0","448945","13842","15594"
"1986","Part Time","East Germany","","","","","","","","","","","","","",""
"1986","Part Time","West Germany","26467.33","24937.7","1833","4908","12885","34921","47957","83132","25663.25","27271.41","184","217401","25151","26587"
"1987","Full Time","East Germany","","","","","","","","","","","","","",""
"1987","Full Time","West Germany","32938.27","29859","4899","15364","21045","40724","54493","94441","32467.93","33408.61","1176","206521","30575","31388"
"1987","Not Working","East Germany","","","","","","","","","","","","","",""
"1987","Not Working","West Germany","11755.63","0","3799","0","0","21480","35453","64678","11176.63","12334.63","0","186323","13866","15840"
"1987","Part Time","East Germany","","","","","","","","","","","","","",""
"1987","Part Time","West Germany","26813.83","25392.44","1815","5031","13396","36148","48547","91930","25994.86","27632.8","102","206521","25708","27038"
"1988","Full Time","East Germany","","","","","","","","","","","","","",""
"1988","Full Time","West Germany","34203.79","30882","4602","16055","21730","43051","55092","93337","33695.64","34711.94","614","187082","31327","32545"
"1988","Not Working","East Germany","","","","","","","","","","","","","",""
"1988","Not Working","West Germany","11921.5","0","3572","0","0","22062","36603","66853","11306.12","12536.88","0","186323","13933","16049"
"1988","Part Time","East Germany","","","","","","","","","","","","","",""
"1988","Part Time","West Germany","27736.79","25883.23","1848","5542","14981","36915","49125","81116","26897.71","28575.87","276","310964","26204","27673"
"1989","Full Time","East Germany","","","","","","","","","","","","","",""
"1989","Full Time","West Germany","36082.86","32007","4556","16617","22702","44335","59387","116989","35500.89","36664.83","1687","301361","32555","33490"
"1989","Not Working","East Germany","","","","","","","","","","","","","",""
"1989","Not Working","West Germany","12729.09","0","3439","0","0","23264","37294","76694","12041.68","13416.5","0","230630","14981","16822"
"1989","Part Time","East Germany","","","","","","","","","","","","","",""
"1989","Part Time","West Germany","29844.18","27942","1714","5489","15255","39727","53144","104007","28867.07","30821.29","51","296956","27942","29434"
"1990","Full Time","East Germany","","","","","","","","","","","","","",""
"1990","Full Time","West Germany","37639.61","33334","4439","17435","23494","46119","59463","107627","36935.87","38343.35","1841","473150","34037","35121"
"1990","Not Working","East Germany","","","","","","","","","","","","","",""
"1990","Not Working","West Germany","13222.31","0","3345","0","0","23556","39016","87668","12502.83","13941.79","0","211067","14316","16668"
"1990","Part Time","East Germany","","","","","","","","","","","","","",""
"1990","Part Time","West Germany","30830.2","28686.28","1733","5752","16320","41374","55129","113347","29830.35","31830.05","123","185906","29002","30534"
"1991","Full Time","East Germany","","","","","","","","","","","","","",""
"1991","Full Time","West Germany","38572.98","34846.45","4436","17946","23928","48240","62551","113476","37958.6","39187.36","754","324668","35688","36813"
"1991","Not Working","East Germany","","","","","","","","","","","","","",""
"1991","Not Working","West Germany","13270.09","0","3269","0","0","23573","40575","79639","12526","14014.18","0","278603","12629","16670"
"1991","Part Time","East Germany","","","","","","","","","","","","","",""
"1991","Part Time","West Germany","32973.36","30232.22","1761","6156","18253","42284","57038","127261","31955.97","33990.75","153","254440","30694","32493"
"1992","Full Time","East Germany","24098.89","22743","2186","10605","15722","29805","38996","60261","23612.86","24584.92","2031","71905","23571","24389"
"1992","Full Time","West Germany","40935.81","36915","4419","19506","25536","51115","66647","107857","40307.1","41564.52","1023","304729","37685","39262"
"1992","Not Working","East Germany","6227.78","0","1043","0","0","10686","20024","39421","5534.65","6920.91","0","71905","4500","6749"
"1992","Not Working","West Germany","14011.27","0","3233","0","0","24777","42771","89053","13238.34","14784.2","0","249510","12527","17179"
"1992","Part Time","East Germany","18047.23","16631.6","764","5961","9817","24116","30984","55068","17253.72","18840.74","329","71905","16888","18816"
"1992","Part Time","West Germany","34945.01","33171.29","1746","7040","18299","46595","63198","105882","33905.52","35984.5","143","257180","32720","34972"
"1993","Full Time","East Germany","28985.81","27207.94","1939","12445","18321","36711","45863","74969","28306.87","29664.75","1534","211982","27968","29274"
"1993","Full Time","West Germany","42995.05","39275.45","4330","20043","26587","53992","69230","118072","42323.98","43666.12","3100","404432","39615","40852"
"1993","Not Working","East Germany","8439.09","3885.25","1254","0","0","12885","24335","47034","7660.04","9218.14","0","211982","6933","9203"
"1993","Not Working","West Germany","13915.69","0","3191","0","0","24721","43204","89476","13066.03","14765.35","0","257717","8743","14874"
"1993","Part Time","East Germany","20803.97","19533.76","647","5164","10410","27228","38316","57980","19764.36","21843.58","337","77736","19582","22663"
"1993","Part Time","West Germany","37054.97","34461.46","1817","6752","19204","50081","67306","107611","35908.85","38201.09","72","404432","34211","36353"
"1994","Full Time","East Germany","32765.99","31010.69","1863","13703","20513","41721","52663","80714","31986.24","33545.74","1023","167627","32007","33506"
"1994","Full Time","West Germany","44013.4","40203.98","4122","21014","28129","55189","71121","116476","43316.08","44710.72","2556","301560","40520","42053"
"1994","Not Working","East Germany","9345.88","1023","1336","0","0","15167","26587","55935","8501.5","10190.26","0","167627","7363","9663"
"1994","Not Working","West Germany","14279.83","0","3253","0","0","26383","44176","86306","13448.1","15111.56","0","259787","8692","14681"
"1994","Part Time","East Germany","23922.79","21730","589","4646","9919","34257","47149","81239","22537.11","25308.47","469","113353","22474","25616"
"1994","Part Time","West Germany","37172.41","35023","1781","7099","18407","51429","67010","115654","36052.54","38292.28","358","301560","34717","37069"
"1995","Full Time","East Germany","35457.73","33193.46","1788","16157","22446","44519","56753","89120","34628.98","36286.48","3088","188360","34487","35893"
"1995","Full Time","West Germany","44653.54","40901.6","4130","20452","28193","55260","73217","125829","43931.39","45375.69","1227","390116","40597","42008"
"1995","Not Working","East Germany","8830.75","0","1313","0","0","14112","27150","61713","7928.48","9733.02","0","107011","6117","8406"
"1995","Not Working","West Germany","13948.26","0","3525","0","0","25028","44994","86868","13144.55","14751.97","0","390116","7669","14112"
"1995","Part Time","East Germany","24235.37","21885.3","604","5113","11581","33490","45511","88126","22843.71","25627.03","230","95100","22701","25718"
"1995","Part Time","West Germany","36031.95","33188.97","2010","5422","15799","48470","68794","111155","34896.56","37167.34","256","326832","33162","35484"
"1996","Full Time","East Germany","35804.92","33086.82","1791","15185","21986","45812","59520","94078","34950.3","36659.54","2761","136555","34359","36404"
"1996","Full Time","West Germany","46766.8","42225.14","3962","21065","28760","59105","78125","126887","45977.8","47555.8","2505","433269","41681","43296"
"1996","Not Working","East Germany","7966.66","0","1296","0","0","12399","26792","62020","7002.53","8930.79","0","114803","0","1841"
"1996","Not Working","West Germany","14182.4","0","3375","0","0","25115","46121","94853","13327.1","15037.7","0","321705","6187","12095"
"1996","Part Time","East Germany","25098.62","22578.93","609","4406","10124","34533","48915","83430","23596.76","26600.48","92","136555","23877","26403"
"1996","Part Time","West Germany","37069.24","33761.18","2092","6136","15339","50597","70652","134598","35968.3","38170.18","56","321705","34026","36813"
"1997","Full Time","East Germany","37217.18","33581.96","1713","16310","22582","47550","61419","89486","36158.06","38276.3","562","356862","35586","37652"
"1997","Full Time","West Germany","47036.94","42949","3893","20605","29783","59821","76285","125267","46283.75","47790.13","2045","324261","42642","44176"
"1997","Not Working","East Germany","8418.82","0","1333","0","0","11811","29624","69536","7308.39","9529.25","0","356862","0","1023"
"1997","Not Working","West Germany","14104.13","0","3419","0","0","25053","46323","92620","13264.65","14943.61","0","236268","5737","11632"
"1997","Part Time","East Germany","24889.77","21922.92","605","4939","10339","34614","50311","85897","23384.59","26394.95","102","154213","24184","27242"
"1997","Part Time","West Germany","36399.14","33415.13","1952","5369","15435","49084","68147","121176","35287.22","37511.06","51","324261","34410","36651"
"1998","Full Time","East Germany","36944.54","34193.14","1764","15594","22712","46834","62378","101183","36003.62","37885.46","2945","243591","35617","37657"
"1998","Full Time","West Germany","47425.26","42897","4243","21883","30124","59489","78320","121399","46659.26","48191.26","624","564977","42539","44176"
"1998","Not Working","East Germany","7684.6","0","1429","0","0","8232","28579","68973","6701.55","8667.65","0","243591","0","0"
"1998","Not Working","West Germany","14215.36","0","4010","0","0","25410","46528","89962","13410.2","15020.52","0","564977","2147","5931"
"1998","Part Time","East Germany","27575.37","24910.81","692","4541","12271","37806","52921","87278","26010.04","29140.7","450","198724","26638","29859"
"1998","Part Time","West Germany","38941.28","35277.4","2189","7976","18407","51589","74853","121278","37853.98","40028.58","102","313115","35228","37589"
"1999","Full Time","East Germany","38471.79","35587.07","1706","16566","23494","47550","65771","100207","37465.11","39478.47","2454","330117","36711","38767"
"1999","Full Time","West Germany","48605.92","44176","4145","21707","30669","61559","80017","134146","47834","49377.84","460","325182","43741","45505"
"1999","Not Working","East Germany","7595.44","0","1383","0","0","6463","27035","76234","6506.87","8684.01","0","330117","0","0"
