"year","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","general elemantary","17188.92","16238.94","3468","0","0","27050","37401","68002","16588.88","17788.96","0","250028","19173","20401"
"1984","higher education","30293.66","30215.13","793","0","14046","42437","56140","95100","28474.59","32112.73","0","290361","30422","33234"
"1984","higher vocational","24970.78","24494.98","660","0","10737","36461","49084","85079","23458.54","26483.02","0","197819","24542","27712"
"1984","in school","30460.81","28923.6","187","11095","19282","39116","50234","80730","27818.61","33103.01","0","155894","25974","30885"
"1984","inadequately","19920.96","18749","1019","0","11811","26332","37414","66274","18889.37","20952.55","0","197150","21025","22522"
"1984","middle vocational","21816.97","21116","5725","0","6990","31496","42130","75671","21336.67","22297.27","0","264849","22241","23193"
"1984","vocational + Abi","21710.26","19432.34","312","0","8283","32110","41568","79088","19385.11","24035.41","0","250028","19369","23213"
"1985","general elemantary","17595.17","16295.29","3079","0","0","27559","38551","70865","16949.87","18240.47","0","266639","19761","21219"
"1985","higher education","30882.36","29911","758","0","15308","43795","57915","91547","29353.88","32410.84","0","157474","30524","33387"
"1985","higher vocational","24328.25","24542","621","0","8590","35734","48067","82113","22871.8","25784.7","0","120070","24900","28172"
"1985","in school","32393.19","28857.91","187","6874","21474","43434","53532","90621","29806.6","34979.78","0","95462","27201","34205"
"1985","inadequately","19941.98","19020","849","0","9689","28377","36706","69152","19014.48","20869.48","0","106896","20963","23826"
"1985","middle vocational","22174.12","20817.64","5198","0","5624","31751","43809","78140","21619.91","22728.33","0","359884","22497","23469"
"1985","vocational + Abi","20617.45","18260.86","280","0","6596","29911","46650","76438","18746.48","22488.42","0","83025","19276","23366"
"1986","general elemantary","17939.87","16566","2924","0","0","28796","39764","71166","17207.42","18672.32","0","448945","20861","22221"
"1986","higher education","32679.53","32864.23","751","0","17177","44900","58925","104508","31029.93","34329.13","0","210703","33029","36046"
"1986","higher vocational","24196.98","23316.77","583","0","7056","36343","47836","79156","22640.58","25753.38","0","156113","23928","27712"
"1986","in school","31452.05","30055.63","188","6391","20213","38986","52348","90192","28691.27","34212.83","0","121649","25104","31700"
"1986","inadequately","21010.2","20045.57","790","0","10226","29854","40415","83132","20012.79","22007.61","0","87313","22395","25575"
"1986","middle vocational","22682.03","21576.22","5015","0","4908","32883","44201","80211","22116.79","23247.27","0","448945","23724","24951"
"1986","vocational + Abi","22114.52","19940","278","0","7240","32211","45761","75903","20139.05","24089.99","0","82399","20631","25871"
"1987","general elemantary","18333.2","16752.6","2857","0","0","29645","41234","72043","17661.55","19004.85","0","206521","21628","23110"
"1987","higher education","32981.69","33400.48","744","0","15339","46507","58952","110439","31227.95","34735.43","0","186673","33387","36813"
"1987","higher vocational","26277.98","25738.09","569","0","8436","39012","51405","89016","24650.24","27905.72","0","125226","26383","30333"
