"year","pgisced97","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","general elemantary","Rural Area","17483.47","15633.09","720","0","0","27123","36159","76481","15964.83","19002.11","0","266639","17588","19787"
"1985","general elemantary","Urban Area","17637.22","16438","2359","0","0","27922","39164","69152","16933.81","18340.63","0","258470","20128","21679"
"1985","higher education","Rural Area","26956.84","27770.87","117","0","2301","41476","57418","76694","23378.85","30534.83","0","76694","26766","32684"
"1985","higher education","Urban Area","31686.52","30695.85","641","0","17179","44431","58696","93589","30002.62","33370.42","0","157474","30738","34257"
"1985","higher vocational","Rural Area","23662.95","24226.88","129","0","12338","31572","43409","76481","20757.23","26568.67","0","96843","22863","28070"
"1985","higher vocational","Urban Area","24513.82","24540.45","492","0","6953","36846","49102","82113","22836.48","26191.16","0","120070","24798","29195"
"1985","in school","Rural Area","32878.66","34289.09","36","0","25513","46272","53461","76481","27085.78","38671.54","0","76481","27917","39037"
"1985","in school","Urban Area","32258.15","28682.02","151","9866","20554","41185","53704","90621","29338.57","35177.73","0","95462","26229","33515"
"1985","inadequately","Rural Area","19500.51","19809.29","107","0","3988","30575","33500","54213","16501.58","22499.44","0","106896","18151","26459"
"1985","inadequately","Urban Area","20063.62","19020","742","0","10502","27809","37069","69152","19091.63","21035.61","0","94211","20963","24005"
"1985","middle vocational","Rural Area","22033.65","20958.03","1115","0","8385","30320","39836","82829","20709.09","23358.21","0","359884","21602","23267"
"1985","middle vocational","Urban Area","22216.42","20758","4083","0","4274","32365","44666","77651","21610.37","22822.47","0","358109","22599","23867"
"1985","vocational + Abi","Rural Area","16297.39","13572.23","44","0","0","29911","39267","61073","10854.13","21740.65","0","61073","12527","28530"
"1985","vocational + Abi","Urban Area","21502.6","18811.64","236","0","12015","30013","48797","76438","19511.62","23493.58","0","83025","19225","23366"
"1986","general elemantary","Rural Area","19156.44","16822.65","686","0","0","28505","39881","83132","17028.62","21284.26","0","448945","19242","22506"
"1986","general elemantary","Urban Area","17488.26","16389.11","2238","0","0","29016","39753","69747","16786.71","18189.81","0","175117","20904","22528"
"1986","higher education","Rural Area","30657.66","33029","120","0","17179","44471","58799","72757","27117.64","34197.68","0","72757","32160","37490"
"1986","higher education","Urban Area","33103.17","32704.62","631","0","17177","44943","59156","107371","31256.54","34949.8","0","210703","32876","36813"
"1986","higher vocational","Rural Area","22827.88","23289.09","121","0","11469","32837","43848","65880","20036.76","25619","0","71683","22497","28070"
"1986","higher vocational","Urban Area","24578.07","23313.53","462","0","6392","37125","48982","79156","22752.04","26404.1","0","156113","23877","28581"
"1986","in school","Rural Area","","","","","","","","","","","","","",""
"1986","in school","Urban Area","30848.5","29855.03","165","3068","19947","39165","52152","107371","27866.21","33830.79","0","121649","24562","31234"
"1986","inadequately","Rural Area","19241.09","17821.44","105","0","2480","28154","38153","83132","16331.69","22150.49","0","83132","20452","27456"
"1986","inadequately","Urban Area","21523.37","20086.15","685","0","12220","30780","40656","73907","20460.62","22586.12","0","87313","22395","25922"
"1986","middle vocational","Rural Area","23712.34","22037","1067","0","8729","31138","43854","83992","22095.2","25329.48","0","448945","23300","25156"
"1986","middle vocational","Urban Area","22374.78","21421.1","3948","0","4090","33190","44201","79711","21804.88","22944.68","0","210703","23622","25053"
"1986","vocational + Abi","Rural Area","15677.61","6138.69","46","0","0","30794","40622","71982","10086.49","21268.73","0","71982","5734","30794"
"1986","vocational + Abi","Urban Area","23593.91","21455.12","232","0","11663","32620","48772","75903","21492.38","25695.44","0","82399","21372","26628"
"1987","general elemantary","Rural Area","19118.82","16720.88","657","0","0","29680","42486","95636","17530.4","20707.24","0","206521","19685","23069"
"1987","general elemantary","Urban Area","18052.48","16680.32","2200","0","0","29450","41057","70781","17319.79","18785.17","0","133294","21781","23417"
"1987","higher education","Rural Area","29148.6","29993.48","120","0","409","44073","58287","78125","25295.73","33001.47","0","92462","29602","37350"
"1987","higher education","Urban Area","33782.65","34054.53","624","0","17997","46630","59463","111232","31825.65","35739.65","0","186673","33541","37324"
"1987","higher vocational","Rural Area","25089.99","23686.17","116","0","11760","36545","47141","71018","21989.27","28190.71","0","78125","23213","31700"
"1987","higher vocational","Urban Area","26592.42","26002.41","453","0","6954","39727","52036","90882","24703.57","28481.27","0","125226","27150","31342"
"1987","in school","Rural Area","","","","","","","","","","","","","",""
"1987","in school","Urban Area","31850.22","30780.22","165","614","20769","41108","53581","125062","28681.07","35019.37","0","125062","28432","35568"
"1987","inadequately","Rural Area","19919.43","18876.69","100","1841","7363","29706","42555","62531","15979.97","23858.89","0","109825","21480","30473"
"1987","inadequately","Urban Area","22114.93","21703.68","662","0","13345","30933","40801","61897","21035.83","23194.03","0","84389","23775","26123"
"1987","middle vocational","Rural Area","22758.66","22342.13","1082","0","9062","32569","44631","70788","21743.43","23773.89","0","106681","24020","25922"
"1987","middle vocational","Urban Area","23463.21","22383.26","3906","0","4704","34589","46630","91034","22865.86","24060.56","0","186673","24988","26184"
"1987","vocational + Abi","Rural Area","19426.82","18629.02","42","0","0","28879","44022","78079","13070.94","25782.7","0","78079","13607","28879"
"1987","vocational + Abi","Urban Area","25351.8","21395.93","236","0","13651","35023","51221","91930","22945.94","27757.66","0","104238","22165","27456"
"1988","general elemantary","Rural Area","18665.34","17077","600","0","0","29951","43358","70349","17182.39","20148.29","0","147446","19685","22563"
"1988","general elemantary","Urban Area","18433.12","17050.73","2140","0","0","30343","43306","72779","17676.4","19189.84","0","117981","22548","23872"
"1988","higher education","Rural Area","31118.19","34130.88","111","0","9663","43713","55220","111380","26765.65","35470.73","0","111380","31918","38439"
"1988","higher education","Urban Area","36044.54","34525","591","0","19736","49327","66468","117981","33982.8","38106.28","0","187082","33950","38787"
"1988","higher vocational","Rural Area","24632.04","25825.33","111","0","13083","37483","45352","67797","21560.72","27703.36","0","81295","24542","31833"
"1988","higher vocational","Urban Area","28137.85","27415.22","430","0","9663","42041","52663","96127","26054.14","30221.56","0","163613","27405","31751"
"1988","in school","Rural Area","","","","","","","","","","","","","",""
"1988","in school","Urban Area","31406.75","31923","135","2393","20208","41415","48982","142957","27833.17","34980.33","0","142957","27252","35014"
"1988","inadequately","Rural Area","20887.09","20941.63","95","614","7158","29624","39922","70349","17253.81","24520.37","0","74686","20603","30167"
"1988","inadequately","Urban Area","21724.36","20861","607","0","10456","31381","40970","67474","20410.3","23038.42","0","128079","23775","25922"
"1988","middle vocational","Rural Area","23866.7","23126.61","1024","0","9242","34461","47806","70456","22777.13","24956.27","0","147446","24644","27058"
"1988","middle vocational","Urban Area","24102.12","23160.72","3733","0","4935","35187","47546","88198","23457.93","24746.31","0","310964","25411","26434"
"1988","vocational + Abi","Rural Area","19411.35","18734.26","36","0","0","32257","41338","81091","12569.33","26253.37","0","81091","9838","32257"
"1988","vocational + Abi","Urban Area","27771.3","23734.54","235","0","13933","35469","53931","99493","24985.29","30557.31","0","187082","23724","28837"
"1989","general elemantary","Rural Area","18632","16536.63","555","0","0","30580","42539","71351","17053.15","20210.85","0","126250","20094","24550"
"1989","general elemantary","Urban Area","19043.2","17078.97","2034","0","0","31404","44710","72495","18203.49","19882.91","0","230630","23008","24849"
"1989","higher education","Rural Area","33008.74","30456.16","108","0","9031","45377","61171","301361","26593.19","39424.29","0","301361","29859","38920"
"1989","higher education","Urban Area","39842.7","36755.44","591","0","20656","53729","69664","160126","37287.46","42397.94","0","276098","36046","40699"
"1989","higher vocational","Rural Area","26279.02","27395.02","108","0","10021","39063","50738","83201","22887.79","29670.25","0","83903","25760","35992"
"1989","higher vocational","Urban Area","28946.96","28478.86","408","0","11044","42949","54710","104007","26789.67","31104.25","0","128993","28861","33643"
"1989","in school","Rural Area","","","","","","","","","","","","","",""
"1989","in school","Urban Area","35058.7","32271.82","148","5496","23351","44994","54785","117895","31442.78","38674.62","0","161134","28847","34154"
