"plh0226","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","16-34 y.","West Germany","138","0.0340950663089935","0.0284471962282767","0.0397429363897102"
"1 Strongly disagree","2005","16-34 y.","East Germany","33","0.0284223435699914","0.0195612133608806","0.0372834737791021"
"1 Strongly disagree","2005","35-65 y.","West Germany","305","0.0381243190050475","0.0341395986877405","0.0421090393223545"
"1 Strongly disagree","2005","35-65 y.","East Germany","78","0.035374488220424","0.0284476954010446","0.0423012810398034"
"1 Strongly disagree","2005","66 and older","West Germany","96","0.0344378960299596","0.0276836405033577","0.0411921515565616"
"1 Strongly disagree","2005","66 and older","East Germany","","","",""
"2 on scale 1-7 ","2005","16-34 y.","West Germany","273","0.0631778398474737","0.0556063263653749","0.0707493533295725"
"2 on scale 1-7 ","2005","16-34 y.","East Germany","87","0.0585997739517168","0.046075414138466","0.0711241337649676"
"2 on scale 1-7 ","2005","35-65 y.","West Germany","602","0.0780703562951993","0.0724878490563799","0.0836528635340186"
"2 on scale 1-7 ","2005","35-65 y.","East Germany","183","0.0751800404106184","0.0652925148774025","0.0850675659438343"
"2 on scale 1-7 ","2005","66 and older","West Germany","229","0.0800774078461703","0.0700243143672229","0.0901305013251176"
"2 on scale 1-7 ","2005","66 and older","East Germany","64","0.063795821909643","0.0483604764662919","0.0792311673529941"
"3 on scale 1-7 ","2005","16-34 y.","West Germany","470","0.121660686243127","0.11148700730685","0.131834365179404"
"3 on scale 1-7 ","2005","16-34 y.","East Germany","191","0.144525683795482","0.125775893249778","0.163275474341186"
"3 on scale 1-7 ","2005","35-65 y.","West Germany","1172","0.133054092707933","0.12598689170184","0.140121293714025"
"3 on scale 1-7 ","2005","35-65 y.","East Germany","391","0.145873053137594","0.132637061266158","0.159109045009029"
"3 on scale 1-7 ","2005","66 and older","West Germany","341","0.129831190797872","0.117381448794101","0.142280932801643"
"3 on scale 1-7 ","2005","66 and older","East Germany","144","0.136868671162434","0.115160391241369","0.158576951083498"
"4 on scale 1-7","2005","16-34 y.","West Germany","938","0.234684034765776","0.221494365799748","0.247873703731804"
"4 on scale 1-7","2005","16-34 y.","East Germany","325","0.230105171996375","0.207661221211439","0.252549122781311"
"4 on scale 1-7","2005","35-65 y.","West Germany","2080","0.232718322169574","0.223925464832625","0.241511179506524"
"4 on scale 1-7","2005","35-65 y.","East Germany","648","0.238059799859603","0.222089568072058","0.254030031647148"
"4 on scale 1-7","2005","66 and older","West Germany","685","0.239158247689073","0.223358180809874","0.254958314568272"
"4 on scale 1-7","2005","66 and older","East Germany","243","0.256867075225358","0.229272582200511","0.284461568250206"
"5 on scale 1-7","2005","16-34 y.","West Germany","1004","0.2630517875161","0.249348939221918","0.276754635810282"
"5 on scale 1-7","2005","16-34 y.","East Germany","325","0.251208310406547","0.228081383613735","0.27433523719936"
"5 on scale 1-7","2005","35-65 y.","West Germany","2084","0.224740994970581","0.216055353791998","0.233426636149164"
"5 on scale 1-7","2005","35-65 y.","East Germany","664","0.229576488760377","0.213806324675733","0.245346652845021"
"5 on scale 1-7","2005","66 and older","West Germany","634","0.2223372266141","0.206935449923296","0.237739003304905"
"5 on scale 1-7","2005","66 and older","East Germany","220","0.224169271451826","0.197829835162308","0.250508707741344"
"6 on scale 1-7","2005","16-34 y.","West Germany","780","0.191253876587169","0.179013832968846","0.203493920205492"
"6 on scale 1-7","2005","16-34 y.","East Germany","284","0.209723643231895","0.188014953690884","0.231432332772906"
"6 on scale 1-7","2005","35-65 y.","West Germany","1776","0.192217544333532","0.184018163753047","0.200416924914017"
"6 on scale 1-7","2005","35-65 y.","East Germany","564","0.192796919844397","0.178004160419602","0.207589679269192"
"6 on scale 1-7","2005","66 and older","West Germany","479","0.171209012231375","0.157256420189017","0.185161604273733"
"6 on scale 1-7","2005","66 and older","East Germany","164","0.178085042314008","0.15392141596829","0.202248668659725"
"7 Strongly agree","2005","16-34 y.","West Germany","363","0.0920767087313606","0.0830781862022926","0.101075231260429"
