"year","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","general elemantary","1247.66","1074","3300","511","767","1534","2045","3221","1216.09","1279.23","26","30790","1227","1278"
"1984","higher education","1936.69","1790","736","920","1278","2505","3068","5113","1868.81","2004.57","169","7669","1790","1943"
"1984","higher vocational","1794.07","1534","621","754","1023","2045","2556","6136","1611.53","1976.61","8","42028","1534","1636"
"1984","in school","1738.34","1534","180","971","1227","2045","2562","3835","1606.62","1870.06","0","9715","1483","1687"
"1984","inadequately","1284.97","1074","1000","570","818","1534","2045","3323","1236.36","1333.58","102","12782","1227","1278"
"1984","middle vocational","1463.2","1278","5369","665","971","1790","2301","4090","1434.75","1491.65","8","30790","1329","1380"
"1984","vocational + Abi","1752.56","1432","290","716","1023","2025","2556","5113","1466.25","2038.87","189","42028","1278","1534"
"1985","general elemantary","1307.88","1125","2930","511","767","1636","2147","3579","1258.67","1357.09","102","30678","1253","1278"
"1985","higher education","2012.15","1841","715","997","1380","2556","3323","5113","1938.66","2085.64","153","9715","1841","2045"
"1985","higher vocational","1623.32","1534","575","716","1023","2045","2556","4193","1504.82","1741.82","202","30678","1534","1636"
"1985","in school","1887.34","1790","182","989","1337","2301","2812","4397","1771.75","2002.93","307","6902","1534","1892"
"1985","inadequately","1293.81","1176","818","460","828","1636","2045","3579","1243.97","1343.65","153","13805","1278","1432"
"1985","middle vocational","1482.74","1329","4893","665","971","1790","2403","4090","1455.66","1509.82","0","30678","1421","1478"
"1985","vocational + Abi","1459.22","1284.8","260","614","895","1892","2556","4090","1367.16","1551.28","0","4550","1304","1534"
"1986","general elemantary","1338.94","1176","2799","538","795","1687","2301","3886","1307.39","1370.49","0","20452","1278","1380"
"1986","higher education","2201.48","1943","708","1023","1406","2556","3155","6136","1995.31","2407.65","0","49190","1943","2045"
"1986","higher vocational","1643.43","1534","542","767","1023","2045","2710","4295","1574.25","1712.61","66","5624","1534","1738"
"1986","in school","2010.49","1790","178","1023","1304","2352","2914","5113","1768.17","2252.81","205","20452","1585","1943"
"1986","inadequately","1375.86","1253.57","767","547","818","1687","2173","4218","1311.49","1440.23","26","13549","1380","1534"
"1986","middle vocational","1570.25","1417.23","4759","716","1023","1892","2505","4090","1529.24","1611.26","0","49190","1503","1534"
"1986","vocational + Abi","1515.65","1300.12","254","767","1023","1790","2556","3963","1422.56","1608.74","205","4602","1329","1534"
"1987","general elemantary","1389.6","1244.37","2755","562","818","1790","2301","3732","1354.98","1424.22","0","18407","1391","1457"
"1987","higher education","2110.3","2043.66","707","1023","1406","2556","3068","5215","1989.66","2230.94","0","33234","2045","2096"
"1987","higher vocational","1813.95","1636","537","767","1074","2147","2710","5113","1643.35","1984.55","97","33234","1646","1790"
"1987","in school","1977.45","1892","175","920","1304","2454","2965","6095","1836.29","2118.61","358","6095","1738","1994"
"1987","inadequately","1463.98","1327.16","744","614","920","1764","2199","6902","1404.57","1523.39","0","10226","1432","1534"
"1987","middle vocational","1591.88","1432","4755","726","1023","1943","2556","4571","1563.17","1620.59","0","30678","1534","1534"
"1987","vocational + Abi","1624.01","1432","259","762","1023","2045","2556","4550","1492.42","1755.6","230","12782","1432","1651"
"1988","general elemantary","1380.54","1232","2658","562","818","1790","2352","4039","1351.49","1409.59","79","7669","1432","1511"
"1988","higher education","2287.91","2045","660","1023","1534","2608","3323","6136","2118.46","2457.36","0","35790","2045","2199"
"1988","higher vocational","1797.37","1636","508","818","1145","2199","2812","5113","1715.27","1879.47","0","10226","1687","1841"
"1988","in school","2127.93","1917","155","869","1432","2447","3068","6902","1849.33","2406.53","409","20452","1738","1994"
"1988","inadequately","1417.25","1298.07","677","606","946","1790","2275","3579","1346.62","1487.88","31","17384","1432","1534"
"1988","middle vocational","1631.68","1534","4559","767","1023","2045","2556","4602","1600.61","1662.75","0","25565","1534","1585"
"1988","vocational + Abi","1732.82","1534","257","779","1125","2045","2812","4602","1569.85","1895.79","153","17384","1534","1779"
"1989","general elemantary","1439.6","1278","2510","595","859","1841","2556","3784","1407.99","1471.21","0","6647","1483","1534"
"1989","higher education","2334.72","2147","664","1023","1534","2812","3579","5624","2210.25","2459.19","153","33234","2096","2301"
"1989","higher vocational","1903","1732.46","493","869","1192","2301","2965","5113","1753.33","2052.67","0","33234","1764","1943"
"1989","in school","2057.62","1903.41","165","1125","1534","2505","3068","4806","1918.81","2196.43","307","7311","1790","2045"
"1989","inadequately","1501.75","1480.12","642","600","997","1892","2525","3477","1439.58","1563.92","92","5880","1534","1713"
"1989","middle vocational","1688.5","1534","4446","767","1074","2045","2659","4602","1660.34","1716.66","92","20452","1600","1636"
"1989","vocational + Abi","1796.89","1585","268","821","1176","2250","2912","5113","1688.95","1904.83","0","6136","1585","1892"
"1990","general elemantary","1432.69","1253.81","2921","511","779","1878","2556","4172","1385.42","1479.96","0","38347","1355","1432"
"1990","higher education","1846.66","1534","1644","767","1023","2454","3211","5215","1794.94","1898.38","0","10226","1278","1329"
"1990","higher vocational","1810.72","1534","743","716","1023","2301","2812","5113","1656.48","1964.96","0","38347","1380","1534"
"1990","in school","2285.84","2045","185","930","1452","2858","3579","6647","2105.11","2466.57","51","9520","1738","2045"
"1990","inadequately","1568.85","1432","636","614","1023","2045","2505","4090","1501.21","1636.49","153","5573","1585","1790"
"1990","middle vocational","1599.64","1430.44","6879","614","945","2045","2659","4704","1571.84","1627.44","0","38347","1304","1380"
"1990","vocational + Abi","1754.52","1534","360","764","1074","2250","3001","5113","1661.26","1847.78","153","5624","1432","1713"
"1991","general elemantary","1462.67","1278","2781","527","818","1943","2556","4090","1429.4","1495.94","77","7669","1483","1534"
"1991","higher education","1974.73","1721.26","1630","818","1176","2556","3323","6136","1923.9","2025.56","102","10021","1534","1534"
"1991","higher vocational","1852.91","1708.28","723","803","1176","2331","3068","4806","1784.43","1921.39","291","7669","1585","1790"
"1991","in school","2448.22","2092.52","158","1278","1687","3068","3835","6647","2266.41","2630.03","266","7669","2045","2403"
"1991","inadequately","1650.21","1534","641","665","1125","2045","2556","4499","1581.69","1718.73","210","6238","1636","1790"
