"year","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(0) in school","1737.74","1534","181","971","1227","2045","2562","3835","1606.6","1868.88","0","9715","1483","1687"
"1984","(1a) inadequately completed","1289.92","1074","1094","562","818","1534","2020","3323","1242.34","1337.5","102","12782","1227","1278"
"1984","(1b) general elementary school","1193.3","1023","2878","489","716","1534","2045","3221","1158.81","1227.79","26","30790","1125","1227"
"1984","(1c) basic vocational qualification","1433.65","1278","4018","665","920","1738","2301","4090","1397.62","1469.68","8","30790","1278","1329"
"1984","(2a) intermediate vocational","1612.97","1534","1304","767","1058","2045","2556","4346","1566.92","1659.02","8","12271","1534","1534"
"1984","(2b) intermediate general qualification","1549.88","1534","446","665","1023","1892","2403","4602","1481.87","1617.89","199","6136","1534","1585"
"1984","(2c_gen) general maturity certificate","1594.36","1317.24","389","383","818","2045","2556","5113","1437.32","1751.4","153","16873","1278","1432"
"1984","(2c_voc) vocational maturity certificate","1902.99","1534","426","767","1023","2045","2556","5113","1621.41","2184.57","97","42028","1410","1534"
"1984","(3a) lower tertiary education","1865.58","1687","248","1023","1278","2301","2914","6136","1757.22","1973.94","398","6136","1636","1892"
"1984","(3b) higher tertiary education","1977.45","1892","488","920","1278","2556","3068","5113","1891.06","2063.84","169","7669","1790","2045"
"1985","(0) in school","1887.34","1790","182","989","1337","2301","2812","4397","1771.75","2002.93","307","6902","1534","1892"
"1985","(1a) inadequately completed","1295.41","1176","881","527","869","1636","2045","3068","1248.32","1342.5","153","13805","1278","1432"
"1985","(1b) general elementary school","1244.35","1029.51","2519","501","741","1534","2045","3579","1188.98","1299.72","102","30678","1188","1278"
"1985","(1c) basic vocational qualification","1432.02","1278","3595","665","971","1790","2301","3656","1403.17","1460.87","0","30678","1331","1432"
"1985","(2a) intermediate vocational","1663.72","1534","1259","767","1023","2045","2556","4193","1586.93","1740.51","0","30678","1534","1636"
"1985","(2b) intermediate general qualification","1618.33","1534","440","665","1023","2045","2556","3579","1535.78","1700.88","153","10737","1534","1687"
"1985","(2c_gen) general maturity certificate","1520.83","1380","364","409","767","2045","2659","4274","1414.44","1627.22","0","10737","1278","1534"
"1985","(2c_voc) vocational maturity certificate","1517.09","1432","391","665","971","1968","2556","4090","1442.12","1592.06","0","4550","1432","1534"
"1985","(3a) lower tertiary education","1951.88","1790","230","920","1329","2301","3323","6647","1816.33","2087.43","153","9715","1738","2045"
"1985","(3b) higher tertiary education","2044.27","1892","485","1023","1380","2556","3323","4755","1956.92","2131.62","205","6902","1841","2045"
"1986","(0) in school","2020.14","1790","179","1023","1304","2370","2991","5113","1778.55","2261.73","205","20452","1585","1943"
"1986","(1a) inadequately completed","1389.88","1278","829","588","844","1687","2301","4090","1329.57","1450.19","26","13549","1411","1534"
"1986","(1b) general elementary school","1256.65","1074","2385","511","767","1539","2045","3681","1226.19","1287.11","0","14827","1278","1329"
"1986","(1c) basic vocational qualification","1513.87","1329","3454","716","978","1830","2326","4090","1473.86","1553.88","0","40903","1432","1513"
"1986","(2a) intermediate vocational","1730.11","1534","1221","767","1074","2045","2608","4602","1622.32","1837.9","66","49190","1611","1738"
"1986","(2b) intermediate general qualification","1722.54","1534","440","739","1048","2147","2659","4295","1610.42","1834.66","153","20452","1534","1738"
"1986","(2c_gen) general maturity certificate","1638.67","1455.95","388","409","767","2096","2812","5113","1511.47","1765.87","0","18407","1380","1534"
"1986","(2c_voc) vocational maturity certificate","1559.98","1380","380","767","1023","1892","2761","3963","1481.42","1638.54","205","4602","1432","1534"
"1986","(3a) lower tertiary education","1997.29","1790","234","1023","1329","2301","2914","6136","1833.18","2161.4","291","15339","1790","1943"
"1986","(3b) higher tertiary education","2317.19","2045","474","1023","1483","2556","3323","6391","2020.13","2614.25","0","49190","2045","2199"
"1987","(0) in school","1990.35","1892","176","920","1304","2454","3068","6095","1847.97","2132.73","358","6095","1738","2004"
"1987","(1a) inadequately completed","1409.32","1309.79","804","629","934","1764","2199","3579","1356.79","1461.85","0","6902","1432","1534"
"1987","(1b) general elementary school","1329.46","1176","2370","552","767","1636","2244","3579","1294.09","1364.83","0","12782","1355","1432"
"1987","(1c) basic vocational qualification","1520.55","1380","3431","716","1023","1841","2454","4425","1492.17","1548.93","51","18407","1483","1534"
"1987","(2a) intermediate vocational","1792.26","1632.2","1250","818","1176","2108","2812","5113","1707.89","1876.63","89","30678","1687","1790"
"1987","(2b) intermediate general qualification","1747.58","1625.55","414","690","1023","2096","2608","5113","1631.91","1863.25","256","18407","1636","1790"
"1987","(2c_gen) general maturity certificate","1692.32","1579.44","368","460","920","2301","2812","5113","1576.54","1808.1","0","12782","1534","1790"
"1987","(2c_voc) vocational maturity certificate","1814.92","1534","383","818","1074","2122","2787","4944","1624.02","2005.82","230","33234","1534","1700"
"1987","(3a) lower tertiary education","1877.21","1790","239","920","1278","2301","2812","5113","1752.73","2001.69","307","10226","1790","2045"
"1987","(3b) higher tertiary education","2245.31","2045","468","1023","1534","2556","3323","6136","2075.24","2415.38","0","33234","2045","2209"
"1988","(0) in school","2127.93","1917","155","869","1432","2447","3068","6902","1849.33","2406.53","409","20452","1738","1994"
"1988","(1a) inadequately completed","1441.76","1329","728","614","971","1790","2301","3579","1374.28","1509.24","31","17384","1483","1559"
"1988","(1b) general elementary school","1312.36","1176","2274","562","787","1641","2199","3579","1282.74","1341.98","51","5772","1355","1432"
"1988","(1c) basic vocational qualification","1572.62","1432","3300","742","1023","1943","2556","4550","1535.92","1609.32","0","25565","1534","1534"
"1988","(2a) intermediate vocational","1805.88","1687","1214","818","1202","2158","2812","5113","1745.99","1865.77","51","20452","1790","1790"
"1988","(2b) intermediate general qualification","1744.99","1585","410","716","1074","2199","2914","5215","1656.14","1833.84","256","7669","1636","1790"
"1988","(2c_gen) general maturity certificate","1713.34","1636","327","531","1023","2298","2863","4602","1615.61","1811.07","179","7352","1570","1841"
"1988","(2c_voc) vocational maturity certificate","1789.05","1586.04","373","839","1145","2168","2812","5215","1664.18","1913.92","153","17384","1595","1790"
"1988","(3a) lower tertiary education","2218.33","1994","220","1023","1380","2551","3068","9203","1887.99","2548.67","256","35790","1943","2045"
"1988","(3b) higher tertiary education","2326.65","2147","440","1061","1585","2812","3579","5624","2132.58","2520.72","0","35790","2045","2301"
"1989","(0) in school","2058.1","1906.61","166","1125","1534","2505","3068","4806","1920.06","2196.14","307","7311","1790","2045"
"1989","(1a) inadequately completed","1490.91","1455.37","701","614","997","1841","2525","3579","1430.45","1551.37","92","5880","1534","1687"
"1989","(1b) general elementary school","1381.34","1227","2154","578","818","1790","2403","3579","1347.87","1414.81","0","6647","1432","1534"
"1989","(1c) basic vocational qualification","1609.81","1534","3171","767","1057","1943","2556","4256","1578.25","1641.37","92","20452","1534","1624"
"1989","(2a) intermediate vocational","1894.73","1790","1205","869","1278","2352","3068","5113","1835.43","1954.03","0","20452","1790","1892"
"1989","(2b) intermediate general qualification","1763.44","1687","380","767","1099","2250","2863","5113","1678.03","1848.85","179","5624","1687","1943"
"1989","(2c_gen) general maturity certificate","1831.87","1687","337","547","1023","2439","3068","5369","1720.86","1942.88","153","7311","1534","1943"
"1989","(2c_voc) vocational maturity certificate","1933.48","1636","378","869","1176","2301","3068","5113","1746.76","2120.2","0","33234","1636","1943"
"1989","(3a) lower tertiary education","2106.34","1994","217","1023","1380","2556","3068","6647","1958.02","2254.66","153","10226","1943","2147"
"1989","(3b) higher tertiary education","2453.64","2301","447","1023","1534","3068","3784","5369","2283.87","2623.41","256","33234","2250","2456"
"1990","(0) in school","2415.15","2191.39","154","1074","1636","3017","3579","6647","2214.79","2615.51","51","9520","1917","2301"
"1990","(1a) inadequately completed","1532.14","1380","719","665","1074","1892","2378","4090","1468.63","1595.65","153","5573","1534","1769"
"1990","(1b) general elementary school","1382.33","1180.23","2422","496","767","1790","2490","4090","1330.83","1433.83","0","38347","1329","1432"
"1990","(1c) basic vocational qualification","1567.4","1380","4418","588","920","1994","2556","4704","1529.18","1605.62","0","38347","1329","1401"
"1990","(2a) intermediate vocational","1658.98","1457","2591","716","971","2045","2812","4602","1615.16","1702.8","189","38347","1176","1278"
"1990","(2b) intermediate general qualification","1684.03","1534","526","614","971","2096","2556","4857","1570.07","1797.99","66","25565","1391","1534"
"1990","(2c_gen) general maturity certificate","1804.54","1559","374","562","971","2301","3068","5215","1692.6","1916.48","0","9520","1534","1790"
"1990","(2c_voc) vocational maturity certificate","1910.8","1636","476","869","1176","2378","3068","5113","1735.67","2085.93","153","38347","1534","1790"
"1990","(3a) lower tertiary education","1566.42","1278","875","716","971","1994","2710","5113","1508.27","1624.57","205","10226","1125","1176"
"1990","(3b) higher tertiary education","2095.74","1790","769","818","1227","2812","3579","5215","2011.69","2179.79","0","10226","1488","1636"
"1991","(0) in school","2468.12","2134.85","149","1322","1692","3068","3950","6647","2280.09","2656.15","266","7669","2045","2516"
"1991","(1a) inadequately completed","1604.99","1534","705","690","1125","2045","2556","4346","1541.13","1668.85","210","6238","1585","1790"
"1991","(1b) general elementary school","1410.7","1258.48","2294","511","804","1841","2556","4090","1373.78","1447.62","77","7669","1432","1534"
"1991","(1c) basic vocational qualification","1617.81","1483","4267","675","997","2045","2700","4602","1591.35","1644.27","205","7669","1483","1534"
"1991","(2a) intermediate vocational","1726.78","1534","2538","746","1023","2199","3017","5113","1691.25","1762.31","102","10226","1380","1483"
"1991","(2b) intermediate general qualification","1741.97","1585","510","767","1125","2199","2863","4561","1666.99","1816.95","253","6136","1534","1790"
"1991","(2c_gen) general maturity certificate","1988.8","1808.21","371","665","1227","2556","3323","5113","1875.39","2102.21","358","10021","1687","2045"
