"year","e11102","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","college entrance qualification","1913.35","1790","804","920","1278","2352","2965","5113","1831.84","1994.86","184","16873","1738","1892"
"1984","Employed","lower secondary degree","1539.66","1432","3305","818","1023","1790","2301","3870","1503.58","1575.74","138","30790","1432","1483"
"1984","Employed","no degree/no degree yet","1458.99","1278","709","665","920","1738","2096","5113","1397.43","1520.55","102","12782","1278","1432"
"1984","Employed","Other degree","1369.84","1272.69","1093","716","920","1585","2045","3323","1303.2","1436.48","77","20452","1329","1432"
"1984","Employed","secondary school degree","1683.21","1534","1208","842","1202","2045","2556","4602","1636.48","1729.94","8","12271","1534","1636"
"1984","Not Employed","college entrance qualification","1832.55","1380","400","486","920","2045","2659","16873","1520.19","2144.91","97","42028","1278","1534"
"1984","Not Employed","lower secondary degree","1121.93","971","2464","476","665","1278","1803","3221","1080.33","1163.53","8","30790","1023","1023"
"1984","Not Employed","no degree/no degree yet","1465.58","1329","567","614","971","1841","2556","3323","1399.37","1531.79","0","9715","1074","1278"
"1984","Not Employed","Other degree","1137.91","1020.4","313","537","798","1329","1687","3012","1054.33","1221.49","77","10226","971","1074"
"1984","Not Employed","secondary school degree","1476.64","1355","609","614","920","1821","2556","4090","1413.72","1539.56","86","6136","1380","1534"
"1985","Employed","college entrance qualification","1901.59","1790","793","767","1227","2454","3068","4397","1836.82","1966.36","128","6902","1790","1943"
"1985","Employed","lower secondary degree","1590.92","1483","2971","818","1032","1841","2454","4090","1548.54","1633.3","0","30678","1519","1534"
"1985","Employed","no degree/no degree yet","1423.97","1329","543","731","920","1738","2147","3375","1359.74","1488.2","193","13805","1432","1534"
"1985","Employed","Other degree","1424.14","1278","938","767","920","1687","2045","3656","1337.96","1510.32","391","26076","1380","1508"
"1985","Employed","secondary school degree","1734.3","1585","1166","849","1207","2045","2556","4193","1667.46","1801.14","0","30678","1605","1738"
