"year","pgcasmin","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(0) in school","Female","1765.82","1668.15","90","931","1125","2045","2562","9715","1538.29","1993.35","0","9715","1432","1790"
"1984","(0) in school","Male","1710.36","1534","91","971","1227","2158","2659","3068","1573.78","1846.94","205","3835","1432","1738"
"1984","(1a) inadequately completed","Female","1197.58","1074","607","511","767","1534","1994","3012","1142.42","1252.74","102","9715","1176","1278"
"1984","(1a) inadequately completed","Male","1395.55","1125","487","614","869","1534","2045","12782","1313.57","1477.53","153","12782","1176","1278"
"1984","(1b) general elementary school","Female","1139.36","1023","1928","460","665","1432","1943","3068","1105.76","1172.96","26","15339","1074","1176"
"1984","(1b) general elementary school","Male","1355.61","1176","950","588","854","1559","2199","3323","1276.79","1434.43","102","30790","1227","1278"
"1984","(1c) basic vocational qualification","Female","1423.94","1278","1619","598","920","1725","2301","4602","1362.48","1485.4","8","30790","1278","1380"
"1984","(1c) basic vocational qualification","Male","1440.59","1278","2399","767","971","1738","2206","3988","1396.73","1484.45","77","30790","1278","1329"
"1984","(2a) intermediate vocational","Female","1544.12","1432.18","745","665","971","1943","2556","3732","1485.3","1602.94","8","10226","1483","1534"
"1984","(2a) intermediate vocational","Male","1707.82","1534","559","971","1227","2045","2556","5113","1634.49","1781.15","8","12271","1534","1636"
"1984","(2b) intermediate general qualification","Female","1459.36","1483","279","614","971","1841","2301","2914","1378.65","1540.07","199","6136","1410","1534"
"1984","(2b) intermediate general qualification","Male","1729.09","1636","167","920","1278","2045","2556","5113","1609.3","1848.88","230","5113","1534","1790"
"1984","(2c_gen) general maturity certificate","Female","1482.12","1278","160","358","614","1892","2556","5113","1253.02","1711.22","251","16873","1125","1432"
"1984","(2c_gen) general maturity certificate","Male","1671.55","1380","229","389","920","2096","2659","16873","1457.09","1886.01","153","16873","1278","1534"
"1984","(2c_voc) vocational maturity certificate","Female","2024.75","1534","165","665","971","2045","2812","16873","1494.42","2555.08","189","42028","1278","1534"
"1984","(2c_voc) vocational maturity certificate","Male","1823.29","1534","261","767","1023","2045","2556","5113","1506.17","2140.41","97","42028","1380","1534"
"1984","(3a) lower tertiary education","Female","1726.93","1534","69","920","1227","2147","2965","3579","1544.41","1909.45","398","3835","1467","1943"
"1984","(3a) lower tertiary education","Male","1917.77","1732.67","179","1023","1432","2301","2863","6136","1784.42","2051.12","555","6136","1636","1943"
"1984","(3b) higher tertiary education","Female","1834.85","1636","169","665","1023","2556","3068","6136","1673.3","1996.4","176","7669","1636","1943"
"1984","(3b) higher tertiary education","Male","2056.29","2045","319","1023","1457","2556","3068","5113","1955.11","2157.47","169","7669","1841","2045"
"1985","(0) in school","Female","1877.46","1888.63","73","971","1278","2378","2556","3375","1715.31","2039.61","511","3375","1483","2045"
"1985","(0) in school","Male","1893.77","1637.39","109","1023","1380","2301","2812","6902","1732.45","2055.09","307","6902","1534","1892"
"1985","(1a) inadequately completed","Female","1235.53","1176","496","460","767","1585","2045","2965","1183.48","1287.58","153","4090","1278","1462"
"1985","(1a) inadequately completed","Male","1360.19","1213.9","385","722","920","1636","2045","3375","1275.55","1444.83","170","13805","1278","1462"
"1985","(1b) general elementary school","Female","1194.7","1023","1679","460","690","1534","1994","3579","1128.59","1260.81","102","30678","1125","1227"
"1985","(1b) general elementary school","Male","1395.6","1227","840","614","920","1650","2147","3579","1295.15","1496.05","183","30678","1278","1380"
"1985","(1c) basic vocational qualification","Female","1419.48","1278","1462","593","920","1790","2301","4090","1364.09","1474.87","0","30678","1329","1432"
"1985","(1c) basic vocational qualification","Male","1441.18","1278","2133","757","1023","1790","2301","3579","1410.75","1471.61","0","10737","1329","1432"
"1985","(2a) intermediate vocational","Female","1601.73","1534","714","672","989","2045","2556","4090","1503.9","1699.56","0","30678","1534","1657"
"1985","(2a) intermediate vocational","Male","1747.45","1534","545","946","1176","2045","2556","5113","1624.57","1870.33","409","30678","1534","1636"
"1985","(2b) intermediate general qualification","Female","1590","1534","275","614","997","2045","2556","6136","1474.48","1705.52","153","10737","1432","1636"
"1985","(2b) intermediate general qualification","Male","1674.12","1636","165","818","1227","2045","2556","3323","1566.21","1782.03","307","4755","1447","1790"
"1985","(2c_gen) general maturity certificate","Female","1478.83","1315.83","153","368","706","1965","2556","6902","1284.8","1672.86","0","10737","1176","1534"
"1985","(2c_gen) general maturity certificate","Male","1551.96","1432","211","445","767","2147","2812","4193","1432.6","1671.32","205","4366","1278","1534"
"1985","(2c_voc) vocational maturity certificate","Female","1485.15","1176","156","562","869","2045","2710","4193","1356.35","1613.95","202","4550","1227","1559"
"1985","(2c_voc) vocational maturity certificate","Male","1539.35","1463.88","235","716","1023","1965","2556","3784","1447.76","1630.94","0","4090","1432","1585"
"1985","(3a) lower tertiary education","Female","1792.65","1567.62","68","767","1074","2147","3323","6647","1558.26","2027.04","614","6647","1483","2045"
"1985","(3a) lower tertiary education","Male","2017.27","1790","162","1023","1432","2403","3323","6647","1850.96","2183.58","153","9715","1738","2045"
"1985","(3b) higher tertiary education","Female","1899.73","1595.73","168","946","1278","2454","3323","4366","1747.42","2052.04","307","6136","1585","2045"
"1985","(3b) higher tertiary education","Male","2125.86","2045","317","1023","1534","2556","3323","5113","2018.97","2232.75","205","6902","1994","2147"
"1986","(0) in school","Female","1962.19","1890.51","67","1074","1534","2199","2863","3835","1759.65","2164.73","869","6136","1636","2045"
"1986","(0) in school","Male","2053.39","1752.99","112","1023","1278","2505","3068","5113","1684.03","2422.75","205","20452","1534","1841"
"1986","(1a) inadequately completed","Female","1356.24","1225.91","461","537","716","1738","2301","3886","1274.92","1437.56","26","13549","1432","1534"
"1986","(1a) inadequately completed","Male","1427.59","1278","368","746","920","1636","2147","4218","1337.34","1517.84","184","13549","1329","1534"
"1986","(1b) general elementary school","Female","1220.07","1023","1567","511","716","1534","2045","3579","1181.11","1259.03","0","14827","1202","1278"
"1986","(1b) general elementary school","Male","1363.69","1278","818","639","920","1738","2147","3886","1315.91","1411.47","276","5113","1288","1432"
"1986","(1c) basic vocational qualification","Female","1511.9","1329","1406","614","920","1841","2352","4090","1433.97","1589.83","0","40903","1432","1534"
"1986","(1c) basic vocational qualification","Male","1515.3","1352.61","2048","777","1023","1790","2326","4090","1474.13","1556.47","26","20452","1432","1513"
"1986","(2a) intermediate vocational","Female","1680.2","1534","698","716","1023","2045","2556","4090","1535.3","1825.1","66","49190","1534","1738"
"1986","(2a) intermediate vocational","Male","1798.73","1632.77","523","971","1227","2045","2659","5113","1637.31","1960.15","337","40903","1616","1790"
"1986","(2b) intermediate general qualification","Female","1646.8","1432","277","614","1023","2045","2556","4704","1484.75","1808.85","153","20452","1432","1636"
"1986","(2b) intermediate general qualification","Male","1870.58","1825.32","163","951","1278","2352","2914","3911","1744.42","1996.74","327","5113","1559","1994"
"1986","(2c_gen) general maturity certificate","Female","1438.33","1329","160","383","665","2045","2556","4218","1291.1","1585.56","205","5113","1278","1575"
"1986","(2c_gen) general maturity certificate","Male","1786.96","1534","228","460","920","2301","3155","5113","1596.34","1977.58","0","18407","1380","1636"
"1986","(2c_voc) vocational maturity certificate","Female","1482","1227","156","614","920","1841","2659","4397","1350.05","1613.95","257","4602","1227","1534"
"1986","(2c_voc) vocational maturity certificate","Male","1616.93","1534","224","818","1074","1943","2812","3963","1519.81","1714.05","205","4346","1447","1585"
"1986","(3a) lower tertiary education","Female","1847.13","1729.13","66","767","1227","2301","3068","6136","1595.63","2098.63","460","6136","1534","1943"
"1986","(3a) lower tertiary education","Male","2054.83","1817.14","168","1023","1380","2454","2914","6136","1847.52","2262.14","291","15339","1790","2045"
"1986","(3b) higher tertiary education","Female","2146.82","1790","163","869","1278","2556","3323","5624","1552.65","2740.99","0","49190","1687","2199"
"1986","(3b) higher tertiary education","Male","2410.88","2045","311","1023","1635","2556","3323","6391","2079.58","2742.18","0","49190","2045","2250"
"1987","(0) in school","Female","1860.24","1841","84","779","1176","2250","2710","5113","1661.66","2058.82","358","5113","1534","2045"
"1987","(0) in school","Male","2122.59","2015.37","92","1023","1329","2556","3323","6095","1916.92","2328.26","581","6095","1738","2045"
"1987","(1a) inadequately completed","Female","1373.41","1278.94","454","511","895","1738","2199","3579","1301.3","1445.52","0","6902","1432","1559"
"1987","(1a) inadequately completed","Male","1448.8","1329","350","818","1023","1790","2199","3579","1372.17","1525.43","153","5113","1363","1534"
"1987","(1b) general elementary school","Female","1282.58","1125","1540","515","746","1590","2153","3579","1238.85","1326.31","0","12782","1278","1380"
"1987","(1b) general elementary school","Male","1468.43","1329","830","665","920","1790","2403","4039","1408.7","1528.16","0","11248","1406","1534"
"1987","(1c) basic vocational qualification","Female","1495.52","1380","1402","639","920","1841","2505","4571","1448.2","1542.84","102","12782","1477","1534"
"1987","(1c) basic vocational qualification","Male","1538.77","1432","2029","767","1023","1841","2403","4090","1503.61","1573.93","51","18407","1483","1534"
"1987","(2a) intermediate vocational","Female","1739.58","1538.26","710","767","1023","2045","2710","4550","1628.38","1850.78","89","30678","1636","1790"
"1987","(2a) intermediate vocational","Male","1865.63","1682.13","540","966","1278","2178","2812","5369","1735.8","1995.46","307","30678","1659","1790"
"1987","(2b) intermediate general qualification","Female","1639.64","1511.47","249","639","997","1994","2531","3579","1481.62","1797.66","256","18407","1534","1764"
"1987","(2b) intermediate general qualification","Male","1947.86","1790","165","1002","1380","2352","3068","5113","1783.41","2112.31","291","8692","1667","2036"
"1987","(2c_gen) general maturity certificate","Female","1591.85","1473.58","149","435","716","2096","2659","5624","1418.82","1764.88","256","7669","1380","1790"
"1987","(2c_gen) general maturity certificate","Male","1758.85","1636","219","511","997","2454","2914","4499","1603.01","1914.69","0","12782","1575","1790"
"1987","(2c_voc) vocational maturity certificate","Female","1913.87","1366.78","166","818","1023","2045","3068","5113","1516.4","2311.34","307","33234","1278","1703"
"1987","(2c_voc) vocational maturity certificate","Male","1737.73","1612.89","217","818","1125","2122","2556","4944","1588.41","1887.05","230","12782","1534","1790"
"1987","(3a) lower tertiary education","Female","1656.2","1595.65","70","614","1023","2147","2710","3579","1450.17","1862.23","358","5113","1534","2045"
"1987","(3a) lower tertiary education","Male","1965.42","1841","169","1023","1329","2352","2812","5113","1811.3","2119.54","307","10226","1790","2045"
"1987","(3b) higher tertiary education","Female","1930.76","1636","166","920","1125","2454","3170","6136","1744.73","2116.79","0","10226","1636","2147"
"1987","(3b) higher tertiary education","Male","2431.81","2147","302","1278","1712","2582","3323","6136","2189.36","2674.26","256","33234","2096","2301"
"1988","(0) in school","Female","2242.45","1901.45","68","869","1278","2556","3221","20452","1662.63","2822.27","409","20452","1636","2045"
"1988","(0) in school","Male","2039.51","1917.04","87","971","1534","2378","3068","6902","1822.09","2256.93","562","6902","1726","2045"
"1988","(1a) inadequately completed","Female","1395.47","1278","421","508","879","1790","2199","3553","1293.17","1497.77","31","17384","1483","1636"
"1988","(1a) inadequately completed","Male","1495.23","1367.55","307","879","1023","1790","2301","3579","1417.71","1572.75","312","5113","1380","1611"
"1988","(1b) general elementary school","Female","1264.48","1125","1452","562","754","1631","2147","3579","1227.53","1301.43","51","5772","1278","1380"
"1988","(1b) general elementary school","Male","1447.45","1329","822","716","936","1790","2352","3835","1398.36","1496.54","235","5113","1432","1534"
"1988","(1c) basic vocational qualification","Female","1538.95","1409.14","1356","639","971","1943","2556","4550","1482.36","1595.54","179","25565","1534","1534"
"1988","(1c) basic vocational qualification","Male","1597.05","1457","1944","818","1033","1943","2505","4550","1548.82","1645.28","0","25565","1534","1534"
"1988","(2a) intermediate vocational","Female","1762.78","1636","699","785","1074","2147","2787","4448","1677.25","1848.31","256","20452","1738","1841"
"1988","(2a) intermediate vocational","Male","1866.88","1737.91","515","971","1278","2199","2812","5624","1786.23","1947.53","51","10226","1726","1815"
"1988","(2b) intermediate general qualification","Female","1639.91","1534","262","614","971","2055","2812","4602","1535.07","1744.75","256","5772","1534","1790"
"1988","(2b) intermediate general qualification","Male","1991.1","1892","148","997","1380","2403","3017","5772","1831","2151.2","271","7669","1687","2045"
"1988","(2c_gen) general maturity certificate","Female","1576.18","1523.95","121","531","818","2173","2556","3732","1431.17","1721.19","409","4090","1483","1892"
"1988","(2c_gen) general maturity certificate","Male","1792.22","1735.11","206","562","1023","2301","2965","5215","1662.28","1922.16","179","7352","1595","1943"
"1988","(2c_voc) vocational maturity certificate","Female","1743.23","1486.49","162","869","1053","2045","2965","5215","1597.04","1889.42","307","6136","1432","1790"
"1988","(2c_voc) vocational maturity certificate","Male","1825.85","1679.67","211","839","1202","2199","2812","6136","1635.06","2016.64","153","17384","1636","1790"
"1988","(3a) lower tertiary education","Female","1779.36","1622.45","63","787","1125","2147","2914","4602","1567.4","1991.32","511","4602","1534","2045"
"1988","(3a) lower tertiary education","Male","2383.59","2045","157","1023","1483","2556","3068","9203","1928.49","2838.69","256","35790","1968","2147"
"1988","(3b) higher tertiary education","Female","2132.09","1818.7","152","895","1278","2556","3323","5113","1668.54","2595.64","26","35790","1790","2199"
"1988","(3b) higher tertiary education","Male","2439.57","2301","288","1125","1790","2965","3579","5624","2269.35","2609.79","0","20452","2147","2403"
"1989","(0) in school","Female","2221.53","2045","79","1125","1534","2965","3564","4090","2017.98","2425.08","440","5369","1790","2147"
"1989","(0) in school","Male","1942.15","1881.02","87","1125","1534","2454","2659","4806","1751.14","2133.16","307","7311","1790","2045"
"1989","(1a) inadequately completed","Female","1412.12","1329","409","500","869","1790","2301","3835","1330.4","1493.84","92","5880","1534","1693"
"1989","(1a) inadequately completed","Male","1591.05","1493.8","292","869","1099","1943","2556","3528","1501.25","1680.85","275","5215","1534","1790"
"1989","(1b) general elementary school","Female","1326.34","1175.62","1379","562","767","1687","2301","3579","1284.76","1367.92","81","6647","1355","1483"
"1989","(1b) general elementary school","Male","1534.94","1380","775","767","1023","1892","2556","3579","1479.19","1590.69","0","5113","1534","1636"
"1989","(1c) basic vocational qualification","Female","1581.93","1432","1313","685","971","1943","2556","4448","1525.66","1638.2","92","20452","1534","1636"
"1989","(1c) basic vocational qualification","Male","1630.34","1534","1858","869","1125","1968","2556","4090","1593.96","1666.72","215","10226","1534","1636"
"1989","(2a) intermediate vocational","Female","1826.11","1738","689","782","1125","2352","3017","4602","1758.65","1893.57","153","7311","1790","1917"
"1989","(2a) intermediate vocational","Male","1990.86","1790","516","1023","1329","2352","3068","5624","1885.59","2096.13","0","20452","1790","1892"
"1989","(2b) intermediate general qualification","Female","1668.66","1534","251","728","1038","2147","2802","4346","1566.36","1770.96","179","5624","1534","1841"
"1989","(2b) intermediate general qualification","Male","1988.73","1943","129","1023","1432","2531","2965","5624","1839.1","2138.36","332","5624","1841","2199"
"1989","(2c_gen) general maturity certificate","Female","1612.79","1432","121","511","828","2324","2710","4857","1441.65","1783.93","153","5113","1380","1790"
"1989","(2c_gen) general maturity certificate","Male","1954.47","1790","216","757","1202","2480","3323","6647","1810.22","2098.72","307","7311","1644","1994"
"1989","(2c_voc) vocational maturity certificate","Female","1974.94","1534","173","844","1048","2108","3068","6136","1589.45","2360.43","0","33234","1534","1815"
"1989","(2c_voc) vocational maturity certificate","Male","1898.25","1790","205","920","1278","2352","3017","4857","1780.37","2016.13","256","5624","1687","2045"
"1989","(3a) lower tertiary education","Female","1927.12","1735.38","59","971","1278","2556","3170","4090","1694.14","2160.1","476","4755","1534","2324"
"1989","(3a) lower tertiary education","Male","2168.27","2025.08","158","1023","1534","2556","3068","6647","1983.13","2353.41","153","10226","1943","2199"
"1989","(3b) higher tertiary education","Female","2125.49","1841","155","767","1329","2812","3681","5113","1943.01","2307.97","409","6647","1790","2301"
"1989","(3b) higher tertiary education","Male","2643.07","2454.71","292","1304","1790","3068","3988","5369","2402.67","2883.47","256","33234","2339","2556"
"1990","(0) in school","Female","2567.07","2244.96","64","1406","1764","3211","4602","6647","2259.68","2874.46","51","6647","1790","2556"
"1990","(0) in school","Male","2319.25","2158.22","90","930","1636","2710","3323","6647","2050.2","2588.3","460","9520","1892","2301"
"1990","(1a) inadequately completed","Female","1508.51","1329","408","511","971","1943","2505","4090","1421.41","1595.61","153","5573","1534","1790"
"1990","(1a) inadequately completed","Male","1558.47","1416.76","311","869","1125","1841","2301","4346","1465.83","1651.11","153","5277","1534","1790"
"1990","(1b) general elementary school","Female","1320.48","1080.9","1626","435","708","1738","2403","4039","1254.36","1386.6","0","38347","1278","1329"
"1990","(1b) general elementary school","Male","1566.17","1385.27","796","614","971","1943","2608","4141","1487.71","1644.63","205","20452","1483","1636"
"1990","(1c) basic vocational qualification","Female","1499.3","1278","1938","511","818","1892","2556","5011","1439.13","1559.47","0","38347","1258","1329"
"1990","(1c) basic vocational qualification","Male","1620.77","1467.15","2480","665","1023","2045","2556","4602","1571.61","1669.93","0","38347","1406","1509"
"1990","(2a) intermediate vocational","Female","1668.4","1534","1350","716","920","2147","2812","4602","1597.44","1739.36","230","38347","1176","1278"
"1990","(2a) intermediate vocational","Male","1647.81","1432","1241","716","1023","2045","2812","5113","1598.73","1696.89","189","8692","1156","1278"
"1990","(2b) intermediate general qualification","Female","1512.2","1432","326","562","869","2045","2556","4172","1423.24","1601.16","66","5624","1329","1534"
"1990","(2b) intermediate general qualification","Male","2031.42","1738","200","767","1023","2301","2761","25565","1768.83","2294.01","184","25565","1360","1790"
"1990","(2c_gen) general maturity certificate","Female","1668.77","1534","152","575","930","2199","3068","4090","1491.82","1845.72","0","6647","1432","1738"
"1990","(2c_gen) general maturity certificate","Male","1886.62","1738","222","511","1023","2378","3068","5624","1741.02","2032.22","0","9520","1534","1943"
"1990","(2c_voc) vocational maturity certificate","Female","1977.22","1534","209","920","1125","2301","3068","5113","1601.36","2353.08","242","38347","1406","1790"
"1990","(2c_voc) vocational maturity certificate","Male","1859.44","1687","267","793","1278","2418","3001","4602","1751.97","1966.91","153","5624","1534","1815"
"1990","(3a) lower tertiary education","Female","1281.15","1125","457","614","869","1432","2199","3681","1221.89","1340.41","205","6647","1023","1125"
"1990","(3a) lower tertiary education","Male","1789.43","1534","418","808","1023","2301","2843","7669","1689.38","1889.48","256","10226","1180","1334"
"1990","(3b) higher tertiary education","Female","1900.95","1534","288","767","1150","2505","3323","5113","1767.73","2034.17","183","10226","1329","1534"
"1990","(3b) higher tertiary education","Male","2208.47","2045","481","869","1278","2914","3579","6136","2100.74","2316.2","0","10226","1534","1841"
"1991","(0) in school","Female","2553.93","2364.13","67","1227","1687","3068","3835","7669","2243.16","2864.7","266","7669","2045","2556"
"1991","(0) in school","Male","2390.11","2045","82","1355","1703","2863","3950","6647","2155.67","2624.55","409","6647","1968","2516"
"1991","(1a) inadequately completed","Female","1587.66","1432","406","585","1023","2045","2608","4499","1497.82","1677.5","210","6238","1534","1790"
"1991","(1a) inadequately completed","Male","1625.8","1534","299","971","1227","2045","2556","3732","1536.95","1714.65","332","5328","1534","1790"
"1991","(1b) general elementary school","Female","1339.04","1125","1521","460","741","1790","2454","4090","1294.66","1383.42","77","7669","1329","1432"
"1991","(1b) general elementary school","Male","1617.49","1457.01","773","739","1023","2045","2761","4090","1553.27","1681.71","307","6238","1534","1738"
"1991","(1c) basic vocational qualification","Female","1550.26","1380","1874","562","859","2045","2710","4857","1508.23","1592.29","205","7669","1380","1462"
"1991","(1c) basic vocational qualification","Male","1671.83","1534","2393","767","1074","2045","2659","4502","1638.1","1705.56","205","7311","1534","1534"
"1991","(2a) intermediate vocational","Female","1730.63","1534","1339","716","1023","2260","3068","5113","1681.85","1779.41","102","10021","1380","1534"
"1991","(2a) intermediate vocational","Male","1722.15","1534","1199","767","1053","2180","2812","5113","1670.23","1774.07","102","10226","1373","1462"
"1991","(2b) intermediate general qualification","Female","1696.83","1534","316","767","1033","2045","2812","4438","1605.53","1788.13","295","5113","1534","1790"
"1991","(2b) intermediate general qualification","Male","1836.46","1738","194","818","1125","2378","2965","4602","1706.76","1966.16","253","6136","1585","1963"
"1991","(2c_gen) general maturity certificate","Female","1855.79","1637.82","154","614","1176","2556","3375","4090","1696.47","2015.11","358","7669","1585","1943"
"1991","(2c_gen) general maturity certificate","Male","2070.92","2045","217","767","1278","2556","3323","10021","1912.72","2229.12","383","10021","1738","2096"
"1991","(2c_voc) vocational maturity certificate","Female","1817.63","1534","212","920","1176","2199","3068","6136","1678.87","1956.39","320","7669","1534","1841"
"1991","(2c_voc) vocational maturity certificate","Male","1935.86","1790","276","716","1278","2494","3139","5113","1824.6","2047.12","281","6136","1764","1994"
"1991","(3a) lower tertiary education","Female","1477.9","1278","454","614","971","1790","2556","3835","1410.28","1545.52","128","6647","1278","1329"
"1991","(3a) lower tertiary education","Male","1889.8","1636","417","844","1125","2505","3068","5624","1794.52","1985.08","260","7669","1416","1585"
"1991","(3b) higher tertiary education","Female","2103.85","1790","281","767","1278","2812","3579","6647","1972.67","2235.03","102","6647","1534","1790"
"1991","(3b) higher tertiary education","Male","2284.63","2069.54","478","920","1432","3068","3579","6136","2179.74","2389.52","102","10021","1790","2045"
"1992","(0) in school","Female","2545.42","2312.01","71","1125","1790","3323","3988","6136","2293.12","2797.72","511","6136","1994","2556"
"1992","(0) in school","Male","2571.06","2300.63","71","1493","1738","3068","3988","5624","2316.51","2825.61","614","5624","1943","2756"
"1992","(1a) inadequately completed","Female","1643.26","1514.77","416","614","1023","2045","2812","5113","1550.69","1735.83","225","5624","1636","1841"
"1992","(1a) inadequately completed","Male","1714.12","1636","300","1012","1227","2045","2556","3886","1624.87","1803.37","354","5113","1738","2035"
"1992","(1b) general elementary school","Female","1416.45","1227","1452","511","818","1841","2556","4602","1370.3","1462.6","0","6391","1360","1534"
"1992","(1b) general elementary school","Male","1683.35","1528.5","762","767","1074","2045","2812","4857","1616.95","1749.75","256","6136","1585","1790"
"1992","(1c) basic vocational qualification","Female","1625.07","1470.76","1815","647","956","2045","2761","4704","1582.75","1667.39","128","8181","1493","1534"
"1992","(1c) basic vocational qualification","Male","1768.51","1627.86","2323","869","1150","2199","2863","4602","1732.82","1804.2","179","8181","1636","1738"
"1992","(2a) intermediate vocational","Female","1853.07","1636","1343","767","1074","2352","3068","6647","1802.15","1903.99","245","8692","1534","1664"
"1992","(2a) intermediate vocational","Male","1849.56","1636","1154","879","1227","2250","2965","5113","1796.14","1902.98","256","10737","1534","1636"
"1992","(2b) intermediate general qualification","Female","1726.05","1565.66","321","815","1074","2147","2914","4602","1632.12","1819.98","256","5624","1585","1790"
"1992","(2b) intermediate general qualification","Male","2083.09","1943","202","895","1278","2352","3323","6713","1934.92","2231.26","256","7669","1790","2045"
"1992","(2c_gen) general maturity certificate","Female","1797.18","1572.4","153","511","920","2301","3426","4857","1637.37","1956.99","358","6136","1636","1902"
"1992","(2c_gen) general maturity certificate","Male","2181.88","2045","210","1074","1432","2659","3835","4857","2054.19","2309.57","404","6647","1790","2045"
"1992","(2c_voc) vocational maturity certificate","Female","2012.51","1892","226","920","1233","2505","3323","6647","1864","2161.02","271","10226","1790","2045"
"1992","(2c_voc) vocational maturity certificate","Male","2011.4","1910.03","279","818","1380","2556","3375","4806","1901.93","2120.87","205","5624","1790","2045"
"1992","(3a) lower tertiary education","Female","1694.64","1534","445","762","1023","2147","2812","4857","1623.85","1765.43","205","5624","1534","1626"
"1992","(3a) lower tertiary education","Male","2024.23","1813.63","405","997","1278","2556","3119","5266","1929.36","2119.1","409","10226","1616","1841"
"1992","(3b) higher tertiary education","Female","2247.51","2069.28","283","1012","1534","2802","3835","5624","2122.11","2372.91","486","7669","1988","2199"
"1992","(3b) higher tertiary education","Male","2467.86","2301","475","1023","1636","3068","4090","6647","2365.67","2570.05","307","8692","2045","2301"
"1993","(0) in school","Female","2851.2","2556","65","1534","1892","3630","4346","7669","2549.34","3153.06","920","7669","2045","2735"
