"year","e11102","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2013","Not Employed","2265.61","2000","13585","910","1350","2800","3800","7500","2237.32","2293.9","0","37000","2138","2200"
"2014","Employed","3190.37","2900","17144","1300","2000","4000","5200","9400","3158.22","3222.52","150","65000","3000","3000"
"2014","Not Employed","2284.85","2000","9521","900","1340","2800","4000","7800","2251.68","2318.02","158","25500","2100","2200"
"2015","Employed","3292.03","3000","15906","1300","2000","4100","5500","10000","3259.93","3324.13","150","60000","3038","3135"
"2015","Not Employed","2325.69","2000","10290","900","1380","2900","4000","7500","2294.7","2356.68","0","25000","2119","2200"
"2016","Employed","3327.96","3000","15498","1300","2000","4200","5500","9600","3294.12","3361.8","195","40200","3100","3200"
"2016","Not Employed","2385.34","2000","12549","900","1370","3000","4000","8000","2354.64","2416.04","0","45000","1750","1800"
"2017","Employed","3556.63","3000","17576","1400","2000","4200","5500","9600","3396.13","3717.13","120","999999","3200","3300"
"2017","Not Employed","2414.79","2030","13767","900","1400","3000","4100","7500","2384.87","2444.71","88","60000","1805","1900"
"2018","Employed","3555.74","3200","17224","1400","2200","4500","6000","10000","3522.54","3588.94","100","60000","3300","3400"
"2018","Not Employed","2471.8","2100","11763","985","1450","3000","4300","7500","2437.36","2506.24","150","60000","2000","2008"
"2019","Employed","3702.51","3400","17708","1500","2300","4560","6000","10000","3629.18","3775.84","144","3e+05","3500","3600"
"2019","Not Employed","2661.63","2200","10753","1000","1500","3200","4500","8435","2348.31","2974.95","35","1700000","2100","2200"
