"year","age_gr","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1989","35-65 y.","Female","1783.28","1561.69","2352","767","1125","2199","2914","4857","1735.95","1830.61","102","33234","1636","1738"
"1989","35-65 y.","Male","1889.27","1738","2360","971","1278","2301","2965","5113","1843.1","1935.44","0","33234","1738","1790"
"1989","66 and older","Female","1045.63","869","594","486","623","1253","1790","3579","983.09","1108.17","81","6647","946","1023"
"1989","66 and older","Male","1435.83","1268.53","384","767","933","1636","2372","4090","1344.91","1526.75","215","10226","1230","1380"
"1990","16-34 y.","Female","1654.9","1483","2588","716","1023","2045","2812","4857","1602.55","1707.25","0","38347","1329","1432"
"1990","16-34 y.","Male","1743.14","1534","2626","767","1023","2147","2833","5113","1701.76","1784.52","0","25565","1432","1534"
"1990","35-65 y.","Female","1680.4","1483","3439","665","1023","2147","2812","5011","1641.44","1719.36","0","38347","1380","1432"
"1990","35-65 y.","Male","1801.3","1585","3434","767","1094","2250","2981","5113","1759.92","1842.68","0","38347","1437","1534"
"1990","66 and older","Female","989.82","818","899","268","532","1205","1738","3221","879.65","1099.99","0","38347","767","871"
"1990","66 and older","Male","1316.44","1202","542","511","818","1636","2166","3579","1246.25","1386.63","189","10226","1044","1227"
"1991","16-34 y.","Female","1701.83","1534","2489","734","1023","2096","2812","4602","1666.86","1736.8","102","7669","1534","1534"
"1991","16-34 y.","Male","1808.9","1636","2518","818","1140","2301","3017","5113","1771.77","1846.03","102","10021","1559","1687"
"1991","35-65 y.","Female","1784.63","1534","3382","734","1023","2301","3068","5113","1752.06","1817.2","102","10226","1534","1569"
"1991","35-65 y.","Male","1856.52","1664","3377","818","1176","2340","3068","5113","1824.66","1888.38","102","10226","1534","1636"
"1991","66 and older","Female","1004.58","839.74","877","402","573","1278","1790","3221","957.14","1052.02","77","5369","869","920"
"1991","66 and older","Male","1388.47","1278","535","676","895","1784","2301","3579","1329.18","1447.76","228","5369","1176","1345"
"1992","16-34 y.","Female","1755.21","1636","2423","767","1125","2199","2812","4908","1720.24","1790.18","0","8181","1585","1687"
"1992","16-34 y.","Male","1930.63","1790","2427","920","1278","2337","3068","5624","1892.54","1968.72","205","8181","1738","1790"
"1992","35-65 y.","Female","1905.78","1738","3358","818","1176","2454","3109","5113","1872.31","1939.25","179","10737","1687","1790"
"1992","35-65 y.","Male","1981.05","1790","3322","920","1278","2505","3170","5113","1948.59","2013.51","179","10737","1790","1841"
"1992","66 and older","Female","1108.8","946","875","499","653","1329","1994","3579","1057.52","1160.08","128","6391","997","1023"
"1992","66 and older","Male","1469.38","1278","543","767","1023","1790","2454","4090","1409.05","1529.71","239","6391","1237","1380"
"1993","16-34 y.","Female","1873.17","1790","2363","818","1278","2352","3068","5113","1835.69","1910.65","174","8181","1790","1790"
"1993","16-34 y.","Male","2005.39","1858.57","2393","920","1278","2556","3221","5113","1965.89","2044.89","153","11504","1841","1943"
"1993","35-65 y.","Female","2026.42","1790","3268","869","1278","2556","3426","5466","1988.68","2064.16","26","21474","1790","1892"
"1993","35-65 y.","Male","2132.24","1943","3248","1023","1380","2564","3579","5624","2094.43","2170.05","77","21474","1892","1994"
"1993","66 and older","Female","1172.85","997","881","530","716","1432","2045","3579","1120.54","1225.16","98","7823","1048","1176"
"1993","66 and older","Male","1577.53","1382.14","533","818","1074","1892","2556","3748","1515.14","1639.92","254","7823","1329","1462"
"1994","16-34 y.","Female","1941.8","1790","2359","895","1278","2413","3068","5057","1903.39","1980.21","153","11657","1790","1892"
"1994","16-34 y.","Male","2065.77","1943","2299","971","1380","2556","3272","5113","2022.82","2108.72","153","15339","1892","2045"
"1994","35-65 y.","Female","2071.01","1841","3201","920","1278","2556","3579","5200","2033.16","2108.86","205","15339","1841","1943"
"1994","35-65 y.","Male","2172.35","2045","3168","1023","1432","2659","3579","5113","2135.05","2209.65","256","15339","1963","2045"
"1994","66 and older","Female","1228.08","1023","896","573","767","1534","2045","4090","1175.42","1280.74","102","6136","1125","1278"
"1994","66 and older","Male","1590.12","1432","548","920","1125","1943","2505","3937","1531.6","1648.64","409","5778","1432","1534"
"1995","16-34 y.","Female","1989.53","1841","2391","869","1278","2505","3119","5409","1945.09","2033.97","205","23008","1841","1943"
"1995","16-34 y.","Male","2072.68","1943","2349","946","1355","2556","3282","5113","2030.96","2114.4","205","16873","1943","2045"
"1995","35-65 y.","Female","2161.88","1943","3294","971","1329","2597","3579","6391","2120.81","2202.95","245","23008","1943","2045"
"1995","35-65 y.","Male","2253.86","2045","3240","1023","1493","2751","3579","6084","2215.13","2292.59","256","17895","2045","2045"
"1995","66 and older","Female","1390.13","1174.91","895","639","854","1628","2352","4193","1324.43","1455.83","72","17895","1227","1338"
"1995","66 and older","Male","1719.52","1534","563","971","1227","2045","2659","4653","1653.07","1785.97","409","6136","1534","1636"
"1996","16-34 y.","Female","1981.59","1841","2311","920","1278","2505","3068","5113","1941.3","2021.88","87","17895","1917","2045"
"1996","16-34 y.","Male","2143.42","1994","2264","971","1432","2556","3375","6033","2093.63","2193.21","238","25565","2045","2045"
"1996","35-65 y.","Female","2178.5","1943","3253","971","1376","2659","3579","6136","2136.89","2220.11","78","25565","1994","2045"
"1996","35-65 y.","Male","2279.88","2045","3202","1074","1534","2796","3579","5962","2239.13","2320.63","205","25565","2045","2147"
"1996","66 and older","Female","1359.54","1155.39","898","665","869","1636","2301","3835","1304.34","1414.74","153","7414","1278","1380"
"1996","66 and older","Male","1772.03","1636","574","1023","1278","2045","2761","4090","1693.37","1850.69","402","15339","1570","1687"
"1997","16-34 y.","Female","2035.62","1943","2255","920","1329","2556","3221","5113","1993.78","2077.46","153","16259","1994","2045"
"1997","16-34 y.","Male","2114.09","2020","2232","1017","1457","2556","3323","5624","2071.32","2156.86","153","15339","2045","2045"
"1997","35-65 y.","Female","2162.45","1943","3238","1023","1380","2679","3579","6136","2123.05","2201.85","245","20452","2045","2045"
"1997","35-65 y.","Male","2287.19","2045","3172","1023","1534","2812","3579","6136","2246.71","2327.67","233","20452","2045","2147"
"1997","66 and older","Female","1372.76","1181.62","912","652","915","1738","2301","3579","1321.68","1423.84","179","6493","1278","1457"
"1997","66 and older","Male","1769.46","1634.67","619","1023","1278","2045","2761","4090","1712.16","1826.76","392","5624","1584","1687"
"1998","16-34 y.","Female","2031.39","1943","2356","920","1329","2556","3170","5113","1992.59","2070.19","205","10226","1943","2045"
"1998","16-34 y.","Male","2139.01","2020","2312","971","1380","2556","3579","5624","2094.73","2183.29","261","10226","2045","2045"
"1998","35-65 y.","Female","2203.32","1994","3589","1023","1432","2710","3579","5767","2167.46","2239.18","358","11248","2045","2045"
"1998","35-65 y.","Male","2313.04","2082.24","3527","1099","1534","2863","3579","6136","2276.1","2349.98","300","15339","2045","2147"
"1998","66 and older","Female","1415.14","1278","1041","665","920","1738","2301","3835","1366.85","1463.43","179","6391","1329","1483"
"1998","66 and older","Male","1768.18","1636","736","1023","1278","2045","2659","4193","1715.08","1821.28","358","5624","1585","1738"
"1999","16-34 y.","Female","2129.82","2045","2261","971","1432","2556","3323","6136","2085.38","2174.26","200","12782","2045","2045"
"1999","16-34 y.","Male","2230.16","2045","2169","1023","1483","2659","3579","6836","2181.99","2278.33","102","12782","2045","2096"
"1999","35-65 y.","Female","2292.89","2045","3525","1023","1494","2812","3732","6647","2254.21","2331.57","256","12782","2045","2147"
"1999","35-65 y.","Male","2357.16","2147","3446","1125","1534","2863","3732","6166","2319","2395.32","235","12782","2147","2250"
"1999","66 and older","Female","1453.39","1278","1012","683","935","1841","2352","4090","1402.04","1504.74","184","6647","1355","1483"
"1999","66 and older","Male","1845.03","1738","727","1023","1370","2147","2812","4602","1786.46","1903.6","256","6136","1687","1790"
"2000","16-34 y.","Female","2158.25","2045","3479","920","1406","2556","3528","6136","2120.41","2196.09","84","9377","2045","2096"
"2000","16-34 y.","Male","2216.24","2045","3259","1023","1483","2761","3579","6136","2176.73","2255.75","0","12782","2045","2183"
"2000","35-65 y.","Female","2336.49","2045","6292","1058","1534","2812","3835","6647","2306.38","2366.6","51","12782","2147","2224"
"2000","35-65 y.","Male","2403.34","2199","6170","1125","1534","2965","3835","6800","2372.54","2434.14","97","12782","2275","2301"
"2000","66 and older","Female","1524.35","1278","1930","703","920","1790","2556","5113","1475.92","1572.78","146","25565","1380","1483"
"2000","66 and older","Male","1924.02","1738","1436","1023","1329","2147","2965","5113","1862.67","1985.37","256","25565","1687","1790"
"2001","16-34 y.","Female","2204.69","2045","3105","933","1432","2710","3579","5624","2164.53","2244.85","230","11606","2096","2199"
"2001","16-34 y.","Male","2270.18","2045","2893","1023","1524","2812","3579","6136","2225.12","2315.24","0","21474","2147","2301"
"2001","35-65 y.","Female","2384.27","2147","5882","1115","1534","2929","3835","6647","2351.37","2417.17","112","23008","2199","2301"
"2001","35-65 y.","Male","2456.19","2301","5721","1125","1585","3068","4039","6902","2422.3","2490.08","28","23008","2301","2352"
"2001","66 and older","Female","1545.82","1329","1835","716","971","1892","2556","4653","1500.13","1591.51","307","23008","1432","1534"
"2001","66 and older","Male","1936.16","1790","1409","1074","1380","2301","3042","5113","1881.93","1990.39","358","23008","1764","1790"
"2002","16-34 y.","Female","2234.37","2000","3026","900","1400","2800","3500","7000","2172.8","2295.94","200","40000","2300","2400"
"2002","16-34 y.","Male","2284.46","2080.61","2823","1000","1500","2780","3500","7500","2218.72","2350.2","10","40000","2400","2500"
"2002","35-65 y.","Female","2428.17","2145.73","6398","1095","1500","2950","3700","8000","2369.59","2486.75","10","60000","2500","2500"
"2002","35-65 y.","Male","2501.48","2230","6241","1090","1600","3000","3750","8400","2440.98","2561.98","10","60000","2586","2700"
"2002","66 and older","Female","1578.86","1400","1893","730","1000","2000","2530","4700","1501","1656.72","230","50000","1500","1600"
"2002","66 and older","Male","2028.79","1800","1542","1025","1400","2357","3000","5700","1892.96","2164.62","350","65000","1850","1980"
"2003","16-34 y.","Female","2272.56","2100","2894","932","1400","2800","3600","6500","2189.96","2355.16","194","85000","2300","2400"
"2003","16-34 y.","Male","2370.82","2100","2662","1000","1500","2990","3900","7800","2302.9","2438.74","190","40000","2400","2500"
"2003","35-65 y.","Female","2498.26","2200","6106","1080","1600","3000","4000","8000","2447.72","2548.8","0","50000","2500","2570"
"2003","35-65 y.","Male","2549.64","2300","5909","1100","1600","3000","4000","8000","2489.78","2609.5","0","85000","2600","2700"
"2003","66 and older","Female","1639.11","1440","1901","769","1000","2000","2700","4700","1573.73","1704.49","250","40000","1500","1628"
"2003","66 and older","Male","2072.59","1850","1581","1050","1400","2450","3200","6000","1979.5","2165.68","264","40000","1900","2000"
"2004","16-34 y.","Female","2262.82","2100","2797","900","1400","2900","3560","7000","2204.15","2321.49","70","16000","2300","2400"
"2004","16-34 y.","Male","2391.79","2100","2584","1000","1500","3000","4000","7300","2316.71","2466.87","0","55000","2400","2500"
"2004","35-65 y.","Female","2510.28","2200","5925","1088","1522","3000","4000","8000","2448.29","2572.27","200","99999","2500","2600"
"2004","35-65 y.","Male","2576.79","2300","5673","1100","1650","3000","4000","8000","2508.37","2645.21","0","99999","2600","2700"
"2004","66 and older","Female","1653.01","1440.43","1972","780","1000","2000","2700","4950","1590.4","1715.62","20","30000","1600","1700"
"2004","66 and older","Male","2075.91","1850","1648","1067","1400","2486","3100","6000","1988.92","2162.9","329","30000","1900","2000"
"2005","16-34 y.","Female","2280.03","2000","2654","920","1500","2807","3600","6800","2218.23","2341.83","150","16454","2200","2300"
"2005","16-34 y.","Male","2350.29","2100","2442","999","1500","3000","4000","6800","2289.53","2411.05","211","16454","2300","2500"
"2005","35-65 y.","Female","2496.15","2200","5692","1100","1540","3000","4000","8000","2447.12","2545.18","0","30250","2500","2600"
"2005","35-65 y.","Male","2570.35","2351.56","5370","1100","1600","3150","4100","8000","2521.25","2619.45","0","35000","2630","2775"
"2005","66 and older","Female","1680.94","1480","1954","800","1080","2000","2750","5000","1612.51","1749.37","220","35000","1600","1700"
"2005","66 and older","Male","2104.71","1800","1660","1100","1400","2468","3200","6470","2010.22","2199.2","250","30250","1900","2000"
"2006","16-34 y.","Female","2247.63","2000","2705","900","1400","2800","3700","6650","2179.28","2315.98","200","35000","2200","2300"
"2006","16-34 y.","Male","2405.54","2000","2459","1000","1500","3000","4000","9000","2338.97","2472.11","0","20000","2300","2460"
"2006","35-65 y.","Female","2541.02","2200","6033","1050","1500","3000","4150","8000","2492.21","2589.83","100","35000","2500","2600"
"2006","35-65 y.","Male","2638.2","2400","5599","1100","1650","3200","4200","8000","2588.2","2688.2","0","35000","2600","2700"
"2006","66 and older","Female","1678.25","1492.17","2215","800","1048","2030","2750","4900","1621.41","1735.09","177","30000","1590","1673"
"2006","66 and older","Male","2081.3","1800","1958","1050","1400","2400","3300","6000","1999.73","2162.87","177","30000","1900","2000"
"2007","16-34 y.","Female","2336.58","2100","2541","950","1500","2930","4000","6900","2269.89","2403.27","100","25000","2300","2400"
"2007","16-34 y.","Male","2393.85","2200","2309","900","1500","3000","4000","6900","2326.68","2461.02","100","20000","2400","2500"
"2007","35-65 y.","Female","2593.98","2300","5655","1045","1503","3200","4400","8000","2542.5","2645.46","0","42667","2593","2700"
"2007","35-65 y.","Male","2677.54","2500","5237","1100","1700","3300","4500","8000","2624.33","2730.75","237","42000","2700","2800"
"2007","66 and older","Female","1709.68","1500","2214","800","1074","2020","2800","5000","1647.96","1771.4","280","35000","1600","1700"
"2007","66 and older","Male","2128.71","1800","1957","1045","1400","2500","3340","6580","2044.62","2212.8","300","42667","1946","2000"
"2008","16-34 y.","Female","2408.99","2200","2297","956","1500","3000","4000","7000","2332.94","2485.04","190","30000","2400","2500"
"2008","16-34 y.","Male","2480.52","2300","2083","945","1500","3154","4000","7000","2401.56","2559.48","100","35000","2500","2500"
"2008","35-65 y.","Female","2645.02","2400","5244","1050","1600","3236","4500","8000","2581.01","2709.03","200","99999","2650","2780"
"2008","35-65 y.","Male","2764.69","2500","4838","1100","1700","3400","4500","8000","2696.03","2833.35","0","99999","2800","2900"
"2008","66 and older","Female","1722.57","1500","2172","800","1100","2055","2860","5500","1664.21","1780.93","300","20000","1630","1700"
"2008","66 and older","Male","2143.86","1850","1951","1100","1400","2500","3480","7000","2072.11","2215.61","347","20000","1950","2000"
"2009","16-34 y.","Female","2489.53","2300","2093","1000","1600","3000","4000","7300","2409.57","2569.49","150","28700","2400","2500"
"2009","16-34 y.","Male","2579.39","2400","1952","1000","1600","3200","4300","7000","2500.78","2658","154","28700","2500","2600"
"2009","35-65 y.","Female","2702.77","2400","4906","1065","1600","3400","4500","8500","2647.03","2758.51","187","30000","2650","2800"
"2009","35-65 y.","Male","2818.92","2500","4493","1200","1780","3500","4580","8000","2762.94","2874.9","0","28700","2800","3000"
"2009","66 and older","Female","1729.71","1500","2099","814","1100","2078","2800","5000","1674.79","1784.63","260","15000","1630","1700"
"2009","66 and older","Male","2190.36","1900","1908","1100","1480","2500","3400","7000","2109.87","2270.85","269","30000","2000","2000"
"2010","16-34 y.","Female","2530.82","2300","3767","1000","1500","3200","4150","7700","2479.18","2582.46","0","26800","2200","2300"
"2010","16-34 y.","Male","2632.33","2400","2805","984","1600","3300","4500","8000","2565.24","2699.42","0","26800","2400","2500"
"2010","35-65 y.","Female","2792.8","2500","6749","1100","1680","3500","4800","9000","2744.32","2841.28","300","35000","2500","2600"
"2010","35-65 y.","Male","2881.78","2600","5872","1200","1800","3500","4800","8500","2829.48","2934.08","0","35000","2800","2900"
"2010","66 and older","Female","1823.66","1600","1991","880","1160","2200","3000","6000","1763.08","1884.24","266","15000","1700","1800"
"2010","66 and older","Male","2260.93","1999.86","1822","1150","1500","2600","3500","7000","2187.45","2334.41","321","20000","2000","2100"
"2011","16-34 y.","Female","2693.06","2500","3998","1000","1500","3350","4500","8500","2639.63","2746.49","184","35000","2400","2500"
"2011","16-34 y.","Male","2701.64","2500","3053","1000","1600","3500","4500","8000","2641.83","2761.45","40","28700","2500","2600"
"2011","35-65 y.","Female","2806.63","2500","8555","1100","1600","3500","4750","8500","2762.82","2850.44","100","55000","2550","2694"
"2011","35-65 y.","Male","2994.31","2700","7167","1200","1850","3800","5000","8500","2946.22","3042.4","80","55000","2990","3000"
"2011","66 and older","Female","1840.14","1600","2576","853","1140","2200","3000","6047","1786.88","1893.4","250","16000","1700","1800"
"2011","66 and older","Male","2227.06","2000","2388","1100","1500","2600","3500","7000","2165.07","2289.05","96","20000","2000","2050"
"2012","16-34 y.","Female","2770.15","2500","3717","1100","1650","3500","4630","7500","2710.74","2829.56","0","36500","2500","2500"
"2012","16-34 y.","Male","2825.94","2500","2919","1000","1700","3600","4800","8500","2756.66","2895.22","120","36500","2500","2602"
"2012","35-65 y.","Female","2900.6","2500","8465","1121","1700","3600","5000","9000","2834.47","2966.73","100","2e+05","2600","2703"
"2012","35-65 y.","Male","3068.74","2800","6961","1200","1900","3800","5000","9000","2990.98","3146.5","0","2e+05","3000","3000"
"2012","66 and older","Female","1918.55","1700","2563","901","1200","2300","3000","6100","1866.66","1970.44","100","15000","1800","1880"
"2012","66 and older","Male","2287.99","2000","2417","1100","1500","2700","3600","6800","2223.1","2352.88","96","30000","2000","2150"
"2013","16-34 y.","Female","2770.9","2500","4456","1000","1561","3500","5000","7500","2718.6","2823.2","0","37000","2500","2500"
"2013","16-34 y.","Male","2855.44","2500","3590","1000","1700","3600","5000","8300","2796.01","2914.87","180","37000","2500","2600"
"2013","35-65 y.","Female","2948.32","2600","9262","1134","1730","3650","5000","9000","2904.94","2991.7","200","70000","2661","2773"
"2013","35-65 y.","Male","3090.07","2800","7702","1200","1900","3900","5100","8500","3041.61","3138.53","0","70000","3000","3000"
"2013","66 and older","Female","1961.48","1749.01","2504","950","1275","2300","3100","6200","1907.67","2015.29","270","15000","1840","1980"
"2013","66 and older","Male","2318.95","2000","2369","1200","1500","2780","3600","7000","2254.67","2383.23","300","28200","2076","2200"
"2014","16-34 y.","Female","2881.02","2600","3725","1093","1700","3650","5000","9500","2828.01","2934.03","150","20000","2500","2668"
"2014","16-34 y.","Male","2928.47","2600","3158","993","1700","3800","5000","8500","2867.46","2989.48","250","29000","2600","2750"
"2014","35-65 y.","Female","3061.31","2700","8202","1200","1800","3800","5000","9500","3013.39","3109.23","205","65000","2800","2900"
"2014","35-65 y.","Male","3202.57","2900","6783","1200","2000","4000","5300","9500","3149.39","3255.75","250","65000","3000","3100"
"2014","66 and older","Female","2011.97","1779.66","2453","930","1250","2450","3200","6600","1955.72","2068.22","200","16000","1900","2000"
"2014","66 and older","Male","2383.42","2050","2344","1191","1520","2800","3800","7100","2313.87","2452.97","158","29000","2134","2249"
"2015","16-34 y.","Female","2927.56","2700","3740","1094","1700","4000","5000","8400","2875.47","2979.65","188","15200","2500","2650"
"2015","16-34 y.","Male","3025.67","2700","3189","978","1712","4000","5400","9000","2960.79","3090.55","0","24700","2600","2740"
"2015","35-65 y.","Female","3138.97","2800","7944","1200","1800","4000","5300","10000","3093.88","3184.06","303","25000","2900","3000"
"2015","35-65 y.","Male","3271.36","3000","6576","1200","2000","4100","5500","10000","3220.03","3322.69","150","60000","3064","3200"
"2015","66 and older","Female","2059.22","1800","2429","970","1300","2500","3400","6200","2004.3","2114.14","220","15000","1940","2000"
"2015","66 and older","Male","2480.78","2172.64","2318","1200","1600","3000","4000","7000","2406.61","2554.95","220","25000","2200","2365"
"2016","16-34 y.","Female","2914.28","2600","4106","1000","1700","3700","5000","8000","2858.51","2970.05","0","40000","2200","2380"
"2016","16-34 y.","Male","3010.9","2650","4267","870","1700","3900","5200","10000","2949.31","3072.49","0","45000","1853","2000"
"2016","35-65 y.","Female","3242.28","2900","8035","1202","1900","4000","5500","10000","3192.72","3291.84","0","45000","2800","2935"
"2016","35-65 y.","Male","3337.84","3000","7060","1200","2000","4200","5500","9680","3287.67","3388.01","0","40000","2950","3000"
"2016","66 and older","Female","2123.96","1895.86","2342","1000","1313","2500","3500","6800","2061.44","2186.48","0","28200","2000","2000"
"2016","66 and older","Male","2536.49","2200","2237","1200","1600","3000","4100","7500","2457.45","2615.53","0","30000","2300","2400"
"2017","16-34 y.","Female","3496.5","2800","4635","1100","1780","3900","5000","8900","3071.52","3921.48","200","999999","2300","2400"
"2017","16-34 y.","Male","2959.01","2600","4959","900","1700","3994","5300","8900","2895.48","3022.54","88","60000","1900","2000"
"2017","35-65 y.","Female","3302.41","3000","8993","1300","2000","4100","5500","10000","3256.49","3348.33","120","60000","2950","3000"
"2017","35-65 y.","Male","3602.27","3171.68","7903","1264","2050","4300","5700","10000","3350.17","3854.37","135","999999","3000","3000"
"2017","66 and older","Female","2205.31","2000","2466","1000","1400","2600","3595","6862","2144.16","2266.46","300","16000","2000","2100"
"2017","66 and older","Male","2585.47","2300","2387","1200","1700","3000","4200","7200","2508.58","2662.36","300","40000","2400","2500"
"2018","16-34 y.","Female","3213.23","3000","4108","1200","1900","4000","5500","10000","3150.41","3276.05","189","60000","2500","2600"
"2018","16-34 y.","Male","3195.14","2850","4266","1000","1800","4000","5800","10000","3130.65","3259.63","150","60000","2200","2400"
"2018","35-65 y.","Female","3414.53","3000","8439","1300","2000","4300","5750","10000","3365.73","3463.33","230","60000","3000","3000"
"2018","35-65 y.","Male","3585.66","3350","7326","1300","2200","4500","6000","10000","3532.64","3638.68","100","60000","3100","3200"
"2018","66 and older","Female","2277.89","2000","2478","1000","1400","2800","3800","7000","2220.46","2335.32","150","14200","2100","2200"
"2018","66 and older","Male","2643.3","2300","2370","1250","1730","3130","4300","7500","2566.38","2720.22","370","40000","2450","2500"
"2019","16-34 y.","Female","3296.34","3000","3609","1200","2000","4200","5500","9350","3222.25","3370.43","160","70000","2650","2800"
"2019","16-34 y.","Male","3269.23","3000","3766","1100","2000","4180","5800","9350","3195.52","3342.94","150","70000","2400","2500"
"2019","35-65 y.","Female","3585.57","3200","8301","1376","2100","4500","6000","10000","3496.21","3674.93","35","2e+05","3200","3318"
"2019","35-65 y.","Male","3881.04","3500","7800","1400","2300","4700","6200","10500","3436.75","4325.33","35","1700000","3500","3600"
"2019","66 and older","Female","2312.3","2000","2466","1032","1450","2950","3910","6500","2179.61","2444.99","100","1e+05","2200","2330"
"2019","66 and older","Male","2767.42","2427.95","2511","1300","1800","3300","4500","8300","2577.1","2957.74","159","150000","2520","2700"
