"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1989","16-34 y.","direct migration background","1701.56","1534","934","920","1150","2045","2659","5113","1649.38","1753.74","240","6647","1585","1738"
"1989","16-34 y.","indirect migration background","1725.26","1534","222","946","1176","2147","2608","5113","1607.13","1843.39","201","5880","1585","1841"
"1989","16-34 y.","no migration background","1784.35","1636","2479","804","1176","2199","2914","4857","1748.79","1819.91","0","7311","1636","1738"
"1989","35-65 y.","direct migration background","1651.27","1534","1537","818","1099","2045","2556","5113","1612.65","1689.89","256","6136","1636","1713"
"1989","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1989","35-65 y.","no migration background","1867.45","1687","3150","879","1227","2301","3017","4857","1822.05","1912.85","0","33234","1738","1790"
"1989","66 and older","direct migration background","1291.76","1055.78","65","511","767","1723","2454","5113","1080.53","1502.99","275","5113","1074","1662"
"1989","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1989","66 and older","no migration background","1179.77","1020.93","909","546","716","1457","1968","3835","1124.92","1234.62","81","10226","1043","1176"
"1990","16-34 y.","direct migration background","1730.76","1559","908","869","1135","2045","2812","4944","1668.69","1792.83","161","12271","1611","1790"
"1990","16-34 y.","indirect migration background","1850.71","1683.4","264","920","1278","2326","2965","5113","1732.41","1969.01","208","5573","1790","1994"
"1990","16-34 y.","no migration background","1694.42","1534","4042","716","1023","2045","2812","5113","1654.78","1734.06","0","38347","1296","1380"
"1990","35-65 y.","direct migration background","1685.11","1534","1623","767","1074","2045","2659","4602","1632.8","1737.42","153","20452","1636","1738"
"1990","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1990","35-65 y.","no migration background","1749.17","1534","5228","716","1023","2226","2965","5113","1715.62","1782.72","0","38347","1329","1391"
"1990","66 and older","direct migration background","1156.6","975.32","100","358","660","1457","2301","3119","997.88","1315.32","187","3569","943","1278"
"1990","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1990","66 and older","no migration background","1100.82","920","1336","363","598","1380","1892","3477","1022.13","1179.51","0","38347","902","987"
"1991","16-34 y.","direct migration background","1772.16","1636","869","872","1227","2147","2812","4090","1710.2","1834.12","253","6238","1636","1790"
"1991","16-34 y.","indirect migration background","1912.28","1799.36","301","920","1329","2301","3068","4602","1806.69","2017.87","220","5328","1805","2045"
"1991","16-34 y.","no migration background","1751.09","1534","3837","767","1074","2199","2914","5113","1722.22","1779.96","102","10021","1534","1534"
"1991","35-65 y.","direct migration background","1793.51","1636","1575","869","1176","2147","2812","5113","1750.89","1836.13","253","7669","1738","1790"
"1991","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1991","35-65 y.","no migration background","1824.67","1611","5160","767","1115","2340","3068","5113","1797.89","1851.45","102","10226","1534","1534"
"1991","66 and older","direct migration background","1169.63","1023","118","440","665","1508","2096","2769","1036.79","1302.47","210","3375","973","1304"
"1991","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1991","66 and older","no migration background","1137.59","946","1289","448","690","1503","2045","3579","1098.02","1177.16","77","5369","971","1023"
"1992","16-34 y.","direct migration background","1834.35","1790","817","1023","1278","2096","2710","5471","1769.34","1899.36","0","6391","1738","1793"
"1992","16-34 y.","indirect migration background","1980.07","1841","364","916","1380","2511","2965","5113","1887.28","2072.86","205","5624","1841","2045"
"1992","16-34 y.","no migration background","1841.54","1672","3669","818","1176","2301","3068","5624","1811.96","1871.12","205","8181","1636","1687"
"1992","35-65 y.","direct migration background","1859.11","1761.45","1540","895","1227","2301","2925","4857","1814.97","1903.25","277","10226","1790","1917"
"1992","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1992","35-65 y.","no migration background","1957.92","1790","5115","854","1227","2556","3221","5113","1930.55","1985.29","179","10737","1692","1790"
"1992","66 and older","direct migration background","1312.97","1100.35","135","460","767","1636","2505","4602","1169.74","1456.2","225","4602","1074","1432"
"1992","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1992","66 and older","no migration background","1234.76","1023","1279","537","767","1534","2096","3835","1193.41","1276.11","128","6391","1063","1172"
"1993","16-34 y.","direct migration background","1849.77","1687","790","971","1278","2250","2812","4602","1782.17","1917.37","291","7499","1687","1790"
"1993","16-34 y.","indirect migration background","2048.91","1891.73","422","946","1432","2556","3272","5113","1958.04","2139.78","256","6442","1892","2045"
"1993","16-34 y.","no migration background","1947.65","1813.4","3544","869","1278","2454","3068","5113","1916.08","1979.22","153","11504","1790","1892"
"1993","35-65 y.","direct migration background","1973.51","1790","1466","920","1278","2352","3068","5113","1924.01","2023.01","231","15339","1790","1943"
"1993","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1993","35-65 y.","no migration background","2097.87","1892","5025","920","1278","2608","3579","5624","2066.41","2129.33","26","21474","1841","1943"
"1993","66 and older","direct migration background","1380.7","1189.01","149","614","905","1687","2556","3579","1263.04","1498.36","343","3748","1176","1426"
"1993","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1993","66 and older","no migration background","1310.81","1125","1261","600","793","1611","2301","3681","1267.2","1354.42","98","7823","1191","1278"
"1994","16-34 y.","direct migration background","1945.36","1790","734","1023","1329","2301","3272","5113","1872.08","2018.64","153","7669","1687","1815"
"1994","16-34 y.","indirect migration background","2067.57","1927.83","441","869","1467","2556","3323","5011","1977.68","2157.46","153","6136","1943","2096"
"1994","16-34 y.","no migration background","2008.55","1892","3483","920","1278","2556","3068","5113","1975.11","2041.99","153","15339","1841","1943"
"1994","35-65 y.","direct migration background","1976.01","1790","1380","920","1278","2403","3068","5113","1924.89","2027.13","219","15339","1802","1963"
"1994","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1994","35-65 y.","no migration background","2148.03","1957.18","4962","971","1380","2594","3579","5200","2117.08","2178.98","205","15339","1943","2045"
"1994","66 and older","direct migration background","1377.52","1216.83","165","511","823","1687","2556","3579","1250.67","1504.37","307","5778","1278","1432"
"1994","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1994","66 and older","no migration background","1358.85","1227","1275","614","869","1636","2250","4090","1316.59","1401.11","102","6136","1278","1380"
"1995","16-34 y.","direct migration background","1855.77","1636","904","767","1156","2301","3068","6289","1779.72","1931.82","358","16873","1708","1790"
"1995","16-34 y.","indirect migration background","2091.98","1994","445","971","1329","2608","3579","5113","1996.62","2187.34","383","5624","1943","2096"
"1995","16-34 y.","no migration background","2059.61","1943","3391","920","1340","2556","3272","5113","2024.3","2094.92","205","23008","1943","2045"
"1995","35-65 y.","direct migration background","2033.7","1790","1576","920","1278","2454","3221","5624","1983.9","2083.5","245","16361","1841","1994"
"1995","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1995","35-65 y.","no migration background","2241.9","2045","4933","1023","1432","2761","3579","6136","2208.19","2275.61","256","23008","2045","2045"
"1995","66 and older","direct migration background","1460.45","1278","195","603","1007","1723","2812","3681","1340.54","1580.36","358","4252","1278","1534"
"1995","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1995","66 and older","no migration background","1520.24","1329","1257","706","971","1790","2556","4602","1467.43","1573.05","72","17895","1380","1483"
"1996","16-34 y.","direct migration background","1875.54","1636","805","895","1278","2199","2965","6136","1790.68","1960.4","256","17895","1790","1866"
"1996","16-34 y.","indirect migration background","2097.77","2045","484","1026","1450","2761","3170","4602","2018.03","2177.51","307","5726","2045","2199"
"1996","16-34 y.","no migration background","2091.99","1994","3286","920","1380","2556","3323","5778","2054.41","2129.57","87","25565","2045","2045"
"1996","35-65 y.","direct migration background","2032.46","1790","1469","920","1278","2556","3272","5573","1984.36","2080.56","307","10226","1841","1943"
"1996","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1996","35-65 y.","no migration background","2266.98","2045","4957","1023","1483","2802","3630","6136","2232.05","2301.91","78","25565","2045","2147"
"1996","66 and older","direct migration background","1510.81","1380","212","568","965","1787","2761","4231","1394.1","1627.52","220","4550","1421","1534"
"1996","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1996","66 and older","no migration background","1517.74","1329","1254","716","1007","1790","2505","4039","1467.2","1568.28","153","15339","1432","1534"
"1997","16-34 y.","direct migration background","1867.32","1738","762","869","1278","2270","3068","5113","1798.86","1935.78","332","10226","1790","1943"
"1997","16-34 y.","indirect migration background","2098.54","2024.23","504","1023","1432","2735","3323","5113","2018.26","2178.82","153","5624","1994","2199"
"1997","16-34 y.","no migration background","2107.15","2045","3221","927","1432","2556","3323","5369","2070.91","2143.39","175","16259","2045","2045"
"1997","35-65 y.","direct migration background","2053.77","1841","1416","936","1278","2556","3375","5113","1991.23","2116.31","245","20452","1841","1994"
"1997","35-65 y.","indirect migration background","2293.28","1603.03","31","1227","1483","3068","3375","4545","1949.35","2637.21","767","4545","1534","2812"
"1997","35-65 y.","no migration background","2257.95","2045","4963","1023","1483","2812","3579","6136","2226.3","2289.6","233","16259","2045","2147"
"1997","66 and older","direct migration background","1508.59","1329","229","665","1023","1790","2556","3579","1404.63","1612.55","307","5420","1329","1534"
"1997","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1997","66 and older","no migration background","1530.78","1432","1295","733","1023","1892","2556","3835","1488.71","1572.85","179","6493","1534","1534"
"1998","16-34 y.","direct migration background","1904.29","1687","695","920","1278","2342","2914","5215","1826.84","1981.74","409","10226","1790","1892"
"1998","16-34 y.","indirect migration background","2141.83","2045","526","1023","1432","2771","3323","5420","2057.72","2225.94","261","6391","1943","2147"
"1998","16-34 y.","no migration background","2111.24","2025.05","3447","920","1380","2556","3426","5471","2076.9","2145.58","205","10226","2045","2045"
"1998","35-65 y.","direct migration background","2087.35","1859.24","1364","1023","1380","2556","3528","5113","2034.99","2139.71","358","10226","1892","1994"
"1998","35-65 y.","indirect migration background","2118.31","1837.03","43","1023","1534","2556","3835","4550","1849.93","2386.69","690","4550","1534","2301"
"1998","35-65 y.","no migration background","2290.27","2045","5709","1048","1534","2812","3579","6136","2260.9","2319.64","300","15339","2045","2147"
"1998","66 and older","direct migration background","1511.89","1380","241","613","1023","1790","2556","4346","1409.76","1614.02","307","4602","1380","1534"
"1998","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1998","66 and older","no migration background","1560.51","1432","1531","767","1023","1892","2556","4090","1521.59","1599.43","179","6391","1534","1575"
"1999","16-34 y.","direct migration background","1923.23","1790","611","1023","1483","2296","2812","4602","1852.64","1993.82","276","8692","1841","2045"
"1999","16-34 y.","indirect migration background","2217.54","2045","525","1023","1508","2812","3835","5445","2129.83","2305.25","343","8692","1994","2147"
"1999","16-34 y.","no migration background","2216.08","2045","3294","971","1432","2659","3579","6166","2176.55","2255.61","102","12782","2045","2122"
"1999","35-65 y.","direct migration background","2181.7","1943","1262","1023","1432","2556","3323","7669","2121","2242.4","256","12782","1917","2045"
"1999","35-65 y.","indirect migration background","2413.97","2352","49","1227","1738","2965","3579","4602","2178.14","2649.8","614","4602","1790","2556"
"1999","35-65 y.","no migration background","2349.7","2096","5660","1074","1534","2863","3835","6136","2319.28","2380.12","235","12782","2147","2250"
"1999","66 and older","direct migration background","1521.71","1432","246","639","1023","1892","2518","4602","1414.21","1629.21","196","6051","1380","1566"
"1999","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1999","66 and older","no migration background","1623.93","1534","1487","767","1033","2001","2556","4295","1581.74","1666.12","184","6647","1534","1611"
"2000","16-34 y.","direct migration background","1916.49","1790","952","956","1329","2301","2909","5113","1853.34","1979.64","256","9203","1841","1943"
"2000","16-34 y.","indirect migration background","2281.31","2045","681","1017","1534","2833","3835","5113","2200.4","2362.22","307","7669","2045","2301"
"2000","16-34 y.","no migration background","2228.67","2045","5105","971","1459","2761","3579","6136","2196.48","2260.86","0","12782","2122","2199"
"2000","35-65 y.","direct migration background","2219.07","2045","1881","1023","1432","2556","3579","7669","2165.35","2272.79","205","12782","1994","2045"
"2000","35-65 y.","indirect migration background","2445.99","2045","92","1227","1636","2914","4653","7158","2212.77","2679.21","562","7158","1994","2505"
"2000","35-65 y.","no migration background","2394.54","2174","10489","1110","1534","2965","3835","6647","2370.99","2418.09","51","12782","2301","2301"
"2000","66 and older","direct migration background","1471","1329","343","624","971","1841","2388","3937","1377.33","1564.67","270","6902","1278","1534"
"2000","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2000","66 and older","no migration background","1707.6","1534","3005","790","1028","2045","2710","5113","1665.86","1749.34","146","25565","1534","1585"
"2001","16-34 y.","direct migration background","1980.68","1943","803","1023","1380","2357","3068","4602","1917.36","2044","332","8181","1994","2045"
"2001","16-34 y.","indirect migration background","2345.9","2096","631","971","1534","2965","3886","5726","2256.41","2435.39","281","8181","2071","2301"
"2001","16-34 y.","no migration background","2274.25","2096","4564","971","1483","2812","3681","6136","2238.49","2310.01","0","21474","2199","2301"
"2001","35-65 y.","direct migration background","2211","2045","1704","1023","1432","2623","3579","6647","2146.82","2275.18","274","23008","2045","2147"
"2001","35-65 y.","indirect migration background","2778.63","2354.32","95","1329","1852","3451","5113","6902","2531.03","3026.23","614","6902","2045","2556"
"2001","35-65 y.","no migration background","2451.05","2301","9804","1125","1559","3068","4081","6647","2425.6","2476.5","28","21474","2301","2352"
"2001","66 and older","direct migration background","1460.02","1329","329","614","971","1790","2403","3579","1362.13","1557.91","409","7669","1329","1534"
"2001","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2001","66 and older","no migration background","1728.36","1534","2900","818","1125","2045","2812","5113","1690.5","1766.22","307","23008","1611","1687"
"2002","16-34 y.","direct migration background","2005.57","2000","718","950","1400","2500","3000","5000","1919.41","2091.73","320","11000","2000","2120"
"2002","16-34 y.","indirect migration background","2427.48","2185.27","607","1000","1500","3000","3600","8000","2227.23","2627.73","280","40000","2220","2455"
"2002","16-34 y.","no migration background","2291.71","2100","4524","960","1500","2800","3500","7500","2242.25","2341.17","10","20000","2400","2500"
"2002","35-65 y.","direct migration background","2169.42","2000","1652","1000","1400","2600","3250","6900","2078.81","2260.03","200","40000","2100","2200"
"2002","35-65 y.","indirect migration background","2384.52","2100","122","1000","1670","2800","4000","7000","2037.69","2731.35","435","16000","2180","2800"
"2002","35-65 y.","no migration background","2514.73","2233.47","10865","1100","1552","3000","3800","8657","2468.1","2561.36","10","60000","2600","2700"
"2002","66 and older","direct migration background","1586.96","1300","342","578","900","2000","2633","4000","1342.79","1831.13","400","40000","1305","1550"
"2002","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2002","66 and older","no migration background","1781.43","1572.18","3078","840","1130","2100","2850","5112","1702.44","1860.42","230","65000","1750","1800"
"2003","16-34 y.","direct migration background","2085.45","2000","639","1100","1400","2500","3000","6500","1997.3","2173.6","280","10000","2000","2200"
"2003","16-34 y.","indirect migration background","2444.02","2200","609","900","1400","2870","3800","7150","2242.29","2645.75","250","40000","2200","2490"
"2003","16-34 y.","no migration background","2352.35","2105.37","4308","978","1500","3000","3890","7000","2290.4","2414.3","190","85000","2400","2500"
"2003","35-65 y.","direct migration background","2234.25","2000","1543","950","1400","2700","3400","6900","2138.63","2329.87","0","40000","2130","2300"
"2003","35-65 y.","indirect migration background","2505.61","2053.01","123","1000","1500","3100","4600","7000","2206.45","2804.77","350","10000","2100","3000"
"2003","35-65 y.","no migration background","2573.46","2300","10349","1100","1600","3000","4100","8000","2530.72","2616.2","0","85000","2600","2700"
"2003","66 and older","direct migration background","1685.95","1393.33","344","645","930","2000","2560","5200","1444.27","1927.63","385","40000","1400","1550"
"2003","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2003","66 and older","no migration background","1833.56","1600","3126","840","1200","2200","3000","5300","1777.53","1889.59","250","40000","1800","1850"
"2004","16-34 y.","direct migration background","2190.43","2092.39","605","1100","1570","2600","3010","6000","2086.74","2294.12","320","16000","2100","2280"
"2004","16-34 y.","indirect migration background","2368.26","2200","616","920","1500","3000","3650","6700","2249.1","2487.42","200","12000","2200","2500"
"2004","16-34 y.","no migration background","2348.91","2100","4160","900","1416","3000","3950","7400","2292.48","2405.34","0","55000","2400","2500"
"2004","35-65 y.","direct migration background","2326.12","2047.95","1489","1010","1500","2700","3580","8000","2177.51","2474.73","200","99999","2200","2330"
"2004","35-65 y.","indirect migration background","2500.23","2251.58","139","1000","1550","3000","4000","7100","2186.78","2813.68","450","12700","2400","2900"
"2004","35-65 y.","no migration background","2582.27","2300","9970","1100","1600","3000","4100","8000","2533.82","2630.72","0","99999","2650","2750"
"2004","66 and older","direct migration background","1624.08","1350","353","800","1025","1964","2882","5000","1503.72","1744.44","180","12000","1400","1550"
"2004","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2004","66 and older","no migration background","1852.94","1665","3256","890","1200","2213","3000","5500","1796","1909.88","20","30000","1800","1900"
"2005","16-34 y.","direct migration background","2171.23","2000","511","1000","1500","2600","3200","6400","2073.4","2269.06","400","11100","2100","2200"
"2005","16-34 y.","indirect migration background","2330.45","2150","639","1026","1570","3000","3600","6000","2221.62","2439.28","250","11500","2200","2500"
"2005","16-34 y.","no migration background","2339.07","2100","3946","908","1500","3000","4000","7000","2287.51","2390.63","150","16454","2300","2450"
"2005","35-65 y.","direct migration background","2271.4","2100","1427","1007","1500","2700","3500","6800","2189.24","2353.56","0","30250","2200","2300"
"2005","35-65 y.","indirect migration background","2676.79","2500","146","1335","1950","3250","4300","6100","2445.75","2907.83","698","7586","2400","3000"
"2005","35-65 y.","no migration background","2578.24","2300","9489","1100","1600","3200","4100","8000","2540.08","2616.4","0","35000","2700","2800"
"2005","66 and older","direct migration background","1627.05","1300","357","820","1050","2000","2800","5304","1513.42","1740.68","343","6800","1400","1520"
"2005","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2005","66 and older","no migration background","1885.48","1654.41","3247","900","1200","2200","3000","5700","1822.95","1948.01","220","35000","1800","1878"
"2006","16-34 y.","direct migration background","2125.53","2000","520","1060","1500","2500","3200","5500","2031.23","2219.83","360","9970","2000","2200"
"2006","16-34 y.","indirect migration background","2278.76","2000","622","990","1500","2900","3800","7000","2173.42","2384.1","250","11000","2100","2388"
"2006","16-34 y.","no migration background","2376.73","2000","4022","900","1400","3000","4000","8000","2319","2434.46","0","35000","2300","2400"
"2006","35-65 y.","direct migration background","2322.5","2059","1371","1030","1500","2700","3500","8000","2233.98","2411.02","325","28000","2200","2300"
"2006","35-65 y.","indirect migration background","2555.14","2400","171","1100","1600","3125","3800","7500","2306.83","2803.45","345","14500","2350","2800"
"2006","35-65 y.","no migration background","2636.89","2400","10090","1079","1600","3200","4300","8000","2598.86","2674.92","0","35000","2600","2700"
"2006","66 and older","direct migration background","1630.08","1305.73","379","710","1000","1900","2730","6000","1488.48","1771.68","177","20000","1375","1540"
"2006","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2006","66 and older","no migration background","1873.67","1650","3783","876","1200","2224","3000","5500","1821.54","1925.8","177","30000","1800","1850"
"2007","16-34 y.","direct migration background","2118.47","2028.44","448","1043","1500","2600","3000","5000","2021.77","2215.17","360","11116","2100","2250"
"2007","16-34 y.","indirect migration background","2273.12","2063.37","611","900","1500","2800","3500","6900","2164.63","2381.61","100","11000","2200","2500"
"2007","16-34 y.","no migration background","2425.56","2200","3791","900","1500","3000","4200","7000","2368.9","2482.22","100","25000","2400","2500"
"2007","35-65 y.","direct migration background","2308","2000","1253","1000","1500","2800","3500","8000","2205.28","2410.72","345","42667","2200","2300"
"2007","35-65 y.","indirect migration background","2406.61","2161.77","174","1030","1500","3050","3900","5180","2165.67","2647.55","331","12000","2300","2800"
"2007","35-65 y.","no migration background","2698.51","2500","9465","1100","1600","3300","4500","8000","2658.58","2738.44","0","42000","2700","2800"
"2007","66 and older","direct migration background","1697.63","1292","367","688","983","1900","2800","6000","1451.81","1943.45","380","42667","1380","1500"
"2007","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2007","66 and older","no migration background","1910.8","1700","3793","900","1210","2250","3000","6000","1859.3","1962.3","280","35000","1800","1900"
"2008","16-34 y.","direct migration background","2209.78","2200","357","956","1600","2700","3400","5000","2094.7","2324.86","190","9000","2200","2400"
"2008","16-34 y.","indirect migration background","2415.65","2400","590","1000","1500","3000","4000","7000","2303.23","2528.07","340","12000","2400","2530"
"2008","16-34 y.","no migration background","2488.73","2202.35","3433","900","1500","3200","4200","7100","2422.84","2554.62","100","35000","2495","2500"
"2008","35-65 y.","direct migration background","2512.97","2150","1115","1100","1500","3000","3900","8000","2321.06","2704.88","240","99999","2300","2500"
"2008","35-65 y.","indirect migration background","2523.93","2337.46","180","900","1600","3300","4000","6000","2273.68","2774.18","600","12000","2500","3000"
"2008","35-65 y.","no migration background","2743.26","2500","8787","1100","1650","3400","4500","8000","2695.7","2790.82","0","99999","2800","2900"
"2008","66 and older","direct migration background","1619.32","1300","355","680","1000","1950","2600","6100","1480.68","1757.96","383","15000","1382","1580"
"2008","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2008","66 and older","no migration background","1936.64","1700","3758","934","1238","2300","3000","6100","1887.83","1985.45","300","20000","1800","1900"
"2009","16-34 y.","direct migration background","2237.51","2014.19","287","1000","1689","2880","3500","5000","2105.48","2369.54","300","8000","2100","2500"
"2009","16-34 y.","indirect migration background","2545.38","2300","529","1150","1650","3200","4300","6000","2426.81","2663.95","340","12500","2400","2600"
"2009","16-34 y.","no migration background","2573.95","2400","3229","1000","1550","3200","4280","7500","2507.53","2640.37","150","28700","2500","2600"
"2009","35-65 y.","direct migration background","2466.38","2095.23","983","1030","1500","3000","4000","8500","2371.85","2560.91","380","13000","2200","2400"
"2009","35-65 y.","indirect migration background","2644.19","2600","181","1150","1600","3350","4000","6800","2382.19","2906.19","600","16000","2600","3000"
"2009","35-65 y.","no migration background","2815.53","2500","8235","1100","1700","3500","4600","8000","2772.41","2858.65","0","30000","2800","2950"
"2009","66 and older","direct migration background","1637.54","1303.67","328","700","1000","2000","2725","6250","1498.14","1776.94","435","12500","1400","1600"
"2009","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2009","66 and older","no migration background","1960.36","1700","3673","920","1275","2300","3000","6000","1909.17","2011.55","260","30000","1800","1900"
"2010","16-34 y.","direct migration background","2162.74","2100","898","1000","1528","2700","3200","6000","2093.13","2232.35","0","12000","2000","2100"
"2010","16-34 y.","indirect migration background","2485.32","2288","789","750","1500","3250","4200","7000","2376.58","2594.06","184","18000","2240","2500"
"2010","16-34 y.","no migration background","2673.78","2500","4885","1000","1573","3400","4500","8000","2623.05","2724.51","0","26800","2400","2500"
"2010","35-65 y.","direct migration background","2619.99","2368","1564","1200","1670","3000","4400","9000","2540.94","2699.04","322","18000","2300","2400"
