"year","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1993","indirect migration background","1994.17","1810.68","451","971","1380","2556","3196","5011","1907.24","2081.1","256","6442","1892","2045"
"1993","no migration background","1902.46","1738","9830","767","1125","2454","3186","5113","1881.53","1923.39","26","21474","1790","1790"
"1994","direct migration background","1885.47","1738","2279","818","1227","2301","3068","5113","1845.16","1925.78","153","15339","1790","1841"
"1994","indirect migration background","1998.74","1840.97","472","920","1329","2556","3104","4857","1912.88","2084.6","153","6136","1930","2096"
"1994","no migration background","1953.14","1790","9720","818","1227","2454","3272","5113","1932.11","1974.17","102","15339","1790","1872"
"1995","direct migration background","1907.97","1636","2675","818","1176","2301","3068","5624","1867.85","1948.09","245","16873","1790","1841"
"1995","indirect migration background","2042.57","1916.35","476","971","1329","2547","3323","5113","1951.74","2133.4","383","5624","1943","2071"
"1995","no migration background","2045.9","1790","9581","895","1278","2556","3323","5624","2023.05","2068.75","72","23008","1912","1943"
"1996","direct migration background","1915.05","1687","2486","869","1227","2301","3068","5113","1874.14","1955.96","220","17895","1790","1841"
"1996","indirect migration background","2067.75","2045","519","1023","1432","2608","3068","4525","1990.47","2145.03","307","5726","2045","2199"
"1996","no migration background","2068.12","1841","9497","920","1278","2556","3375","5778","2044.36","2091.88","78","25565","2004","2045"
"1997","direct migration background","1922.82","1738","2407","869","1253","2352","3144","5113","1878.7","1966.94","245","20452","1790","1892"
"1997","indirect migration background","2067.25","1943","542","920","1329","2735","3221","5113","1989.72","2144.78","153","5624","1943","2193"
"1997","no migration background","2070.71","1892","9479","920","1309","2556","3323","5624","2048.83","2092.59","175","16259","2045","2045"
"1998","direct migration background","1947.82","1738","2300","879","1278","2375","3068","5113","1907.17","1988.47","307","10226","1790","1892"
"1998","indirect migration background","2110.83","1943","574","1023","1432","2710","3323","5369","2030.89","2190.77","261","6391","1943","2066"
"1998","no migration background","2093.58","1892","10687","931","1329","2556","3477","5624","2073.16","2114","179","15339","2035","2045"
"1999","direct migration background","2003.56","1790","2119","971","1355","2352","3068","7669","1959.74","2047.38","196","12782","1841","1943"
"1999","indirect migration background","2191.91","2045","580","1023","1429","2761","3579","5445","2109.8","2274.02","343","8692","1994","2147"
"1999","no migration background","2165.32","1994","10441","971","1380","2659","3579","6136","2143.35","2187.29","102","12782","2045","2045"
"2000","direct migration background","2025.21","1841","3176","920","1278","2454","3170","6391","1986.26","2064.16","205","12782","1866","1943"
"2000","indirect migration background","2256.97","2045","791","1023","1534","2812","3835","5624","2181.74","2332.2","307","7669","2045","2199"
"2000","no migration background","2207.24","2045","18599","971","1380","2710","3579","6136","2189.56","2224.92","0","25565","2045","2096"
"2001","direct migration background","2038.81","1892","2836","946","1329","2556","3293","5726","1994.06","2083.56","274","23008","1994","2045"
"2001","indirect migration background","2379.39","2096.5","741","1023","1534","2965","4090","6902","2296.48","2462.3","281","8181","2066","2301"
"2001","no migration background","2251.19","2045","17268","1023","1432","2812","3656","6136","2232.39","2269.99","0","23008","2147","2199"
"2002","direct migration background","2035.41","1930","2712","850","1300","2500","3130","6000","1967.64","2103.18","200","40000","2000","2100"
"2002","indirect migration background","2383.47","2100","744","1000","1500","2900","3600","7000","2209.77","2557.17","280","40000","2250","2450"
"2002","no migration background","2297.43","2000","18467","1000","1424","2800","3500","8000","2264.22","2330.64","10","65000","2400","2500"
"2003","direct migration background","2111.15","2000","2526","900","1320","2500","3200","6500","2039.95","2182.35","0","40000","2000","2130"
"2003","indirect migration background","2438.38","2100","744","900","1400","2900","4000","7000","2265.71","2611.05","250","40000","2209","2500"
"2003","no migration background","2352.17","2050","17783","1000","1475","2900","3900","7500","2321.03","2383.31","0","85000","2420","2500"
"2004","direct migration background","2179.56","2000","2447","960","1400","2600","3430","6500","2083.39","2275.73","180","99999","2042","2200"
"2004","indirect migration background","2373.24","2200","766","980","1500","3000","3650","7050","2260.33","2486.15","200","12700","2300","2500"
"2004","no migration background","2352.73","2000","17386","1000","1450","2930","3900","7540","2319.6","2385.86","0","99999","2430","2500"
"2005","direct migration background","2140.46","2000","2295","960","1400","2600","3300","6500","2081.22","2199.7","0","30250","2045","2200"
"2005","indirect migration background","2381.67","2200","795","1100","1600","3000","3700","6100","2283.27","2480.07","250","11500","2285","2500"
"2005","no migration background","2358.84","2000","16682","1000","1470","3000","4000","7500","2330.64","2387.04","0","35000","2400","2500"
"2006","direct migration background","2157.43","2000","2270","943","1375","2600","3300","7200","2094.21","2220.65","177","28000","2000","2100"
"2006","indirect migration background","2328.03","2100","804","1000","1500","3000","3800","7500","2229.4","2426.66","250","14500","2200","2400"
"2006","no migration background","2391.02","2025","17895","990","1410","3000","4000","8000","2363.14","2418.9","0","35000","2400","2440"
"2007","direct migration background","2156.4","1950","2068","948","1300","2600","3400","7000","2076.87","2235.93","345","42667","2035","2200"
"2007","indirect migration background","2290.75","2059.39","796","950","1500","2900","3600","6500","2191.34","2390.16","100","12000","2300","2500"
"2007","no migration background","2440.23","2100","17049","1000","1480","3000","4100","7600","2411.75","2468.71","0","42000","2450","2500"
"2008","direct migration background","2283.54","2000","1827","923","1400","2800","3600","8000","2160.28","2406.8","190","99999","2100","2300"
"2008","indirect migration background","2429.71","2300","780","980","1500","3000","4000","7000","2325.88","2533.54","340","12000","2400","2600"
"2008","no migration background","2481.91","2150","15978","1000","1500","3000","4200","7674","2449.5","2514.32","0","99999","2500","2500"
"2009","direct migration background","2269.35","2000","1598","972","1370","2800","3700","8000","2198.79","2339.91","300","13000","2042","2200"
"2009","indirect migration background","2563.06","2400","716","1150","1644","3200","4150","6200","2452.53","2673.59","340","16000","2500","2700"
"2009","no migration background","2541.4","2200","15137","1000","1500","3163","4300","7900","2510.67","2572.13","0","30000","2500","2500"
"2010","direct migration background","2375.06","2200","2759","1000","1500","2800","3900","8000","2321.19","2428.93","0","18000","2100","2200"
"2010","indirect migration background","2576.4","2380","1156","944","1500","3300","4500","7500","2467.58","2685.22","184","35000","2400","2500"
"2010","no migration background","2614.82","2300","19091","1023","1500","3300","4468","8000","2587.25","2642.39","0","35000","2500","2500"
"2011","direct migration background","2407.42","2164.61","3149","1000","1400","3000","4000","8000","2356.52","2458.32","250","19500","2200","2300"
"2011","indirect migration background","2730.51","2500","1349","1000","1650","3500","4500","8000","2633.33","2827.69","40","25000","2500","2680"
"2011","no migration background","2667.81","2300","23239","1000","1500","3400","4500","8500","2642.43","2693.19","80","55000","2500","2550"
"2012","direct migration background","2486.8","2300","2973","1010","1500","3000","4200","7500","2431.25","2542.35","250","30000","2300","2450"
"2012","indirect migration background","2901.38","2600","1323","1061","1800","3750","5000","8000","2799.54","3003.22","0","30000","2500","2768"
"2012","no migration background","2755.28","2400","22746","1099","1600","3500","4800","8500","2718.35","2792.21","0","2e+05","2500","2600"
"2013","direct migration background","2425.76","2200","6085","1000","1440","3000","4000","7270","2389.96","2461.56","200","28000","2300","2358"
"2013","indirect migration background","2813.82","2500","2102","1083","1650","3500","4800","8200","2737.09","2890.55","200","30000","2500","2700"
"2013","no migration background","2806.19","2469.29","21696","1100","1600","3500","5000","8200","2777.96","2834.42","0","70000","2685","2700"
"2014","direct migration background","2591.04","2300","5004","1000","1500","3100","4400","9500","2546.84","2635.24","160","36000","2400","2500"
"2014","indirect migration background","2874.55","2600","1853","980","1600","3600","5000","8000","2795.43","2953.67","250","25000","2600","2800"
"2014","no migration background","2889","2500","19808","1100","1700","3600","5000","9000","2859.32","2918.68","150","65000","2780","2800"
"2015","direct migration background","2614.27","2300","5700","1000","1490","3300","4500","8500","2574.24","2654.3","188","25000","2382","2440"
"2015","indirect migration background","3036.48","2800","1723","1020","1800","4000","5000","10000","2955.31","3117.65","250","20000","2800","3000"
"2015","no migration background","2964.31","2518","18773","1138","1700","3900","5000","9000","2934.87","2993.75","0","60000","2800","2900"
"2016","direct migration background","2658.59","2300","8897","912","1450","3330","4500","9680","2626.78","2690.4","0","32000","1600","1700"
"2016","indirect migration background","3089.07","2700","1609","950","1800","4000","5200","10500","2987.94","3190.2","250","32000","2900","3000"
"2016","no migration background","3033.43","2650","17542","1200","1780","3950","5200","9000","3000.88","3065.98","0","45000","2952","3000"
"2017","direct migration background","2640.62","2300","9782","900","1500","3400","4500","8000","2612.49","2668.75","88","30000","1700","1758"
"2017","indirect migration background","3098.04","2860.91","1747","1100","1800","4000","5200","10000","3012.06","3184.02","190","16000","3000","3100"
"2017","no migration background","3239.83","2800","19814","1200","1800","4000","5200","9200","3096.76","3382.9","120","999999","3000","3000"
"2018","direct migration background","2849.92","2500","8176","1000","1500","3600","5000","8700","2815.57","2884.27","150","24500","1900","2000"
"2018","indirect migration background","3288.38","3000","1736","1260","2000","4000","5500","10500","3203.91","3372.85","180","15000","3000","3063"
"2018","no migration background","3226.13","2900","19075","1210","1900","4000","5500","10000","3193.06","3259.2","100","60000","3000","3100"
"2019","direct migration background","2995.03","2500","7248","1023","1600","3800","5288","10000","2934.14","3055.92","100","1e+05","2000","2050"
"2019","indirect migration background","3542.28","3195.49","1685","1200","2000","4400","5800","10000","3135.89","3948.67","280","3e+05","3234","3500"
"2019","no migration background","3386.2","3000","19528","1300","2000","4200","5790","10000","3206.1","3566.3","35","1700000","3333","3403"
