"year","pgisced97","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","general elemantary","Rural Area","1240.36","1125","679","511","767","1625","2122","3068","1192.74","1287.98","205","4090","1176","1304"
"1985","general elemantary","Urban Area","1333.07","1125","2251","511","767","1636","2147","3579","1270.67","1395.47","102","30678","1253","1278"
"1985","higher education","Rural Area","1970.79","1790","109","1023","1432","2556","3272","4295","1805.5","2136.08","340","4295","1738","2147"
"1985","higher education","Urban Area","2020.67","1841","606","997","1380","2556","3323","6136","1939.05","2102.29","153","9715","1841","2045"
"1985","higher vocational","Rural Area","1539.23","1432","117","690","1023","1998","2556","4090","1401.47","1676.99","332","4602","1380","1534"
"1985","higher vocational","Urban Area","1645.94","1534","458","716","1023","2045","2556","4193","1501.3","1790.58","202","30678","1534","1687"
"1985","in school","Rural Area","1783.44","1777.17","35","920","1329","2378","2710","2965","1553.89","2012.99","307","2965","1432","2147"
"1985","in school","Urban Area","1916.27","1790","147","1023","1380","2301","2812","4397","1782.86","2049.68","511","6902","1534","1892"
"1985","inadequately","Rural Area","1278.83","1243.26","100","409","614","1841","2199","3068","1151.81","1405.85","220","3068","1278","1534"
"1985","inadequately","Urban Area","1297.83","1176","718","574","869","1611","2045","3579","1243.77","1351.89","153","13805","1278","1416"
"1985","middle vocational","Rural Area","1440.83","1329","1041","675","997","1790","2301","3732","1399.43","1482.23","205","6136","1380","1519"
"1985","middle vocational","Urban Area","1495.31","1329","3852","665","971","1790","2454","4090","1462.78","1527.84","0","30678","1401","1457"
"1985","vocational + Abi","Rural Area","1412.75","1490.04","35","690","1023","1571","2045","3451","1195.92","1629.58","486","3451","1278","1595"
"1985","vocational + Abi","Urban Area","1467.03","1269.17","225","578","869","1892","2710","4090","1365.57","1568.49","0","4550","1278","1534"
"1986","general elemantary","Rural Area","1304.91","1125","660","511","767","1790","2301","3451","1247.8","1362.02","153","4612","1227","1380"
"1986","general elemantary","Urban Area","1351.86","1176","2139","562","818","1687","2301","4218","1314.51","1389.21","0","20452","1304","1380"
"1986","higher education","Rural Area","2752.46","1939.72","113","1023","1479","2556","3323","49190","1578.91","3926.01","389","49190","1790","2301"
"1986","higher education","Urban Area","2084.91","1943","595","971","1380","2556","3068","5624","1979.93","2189.89","0","18407","1943","2045"
"1986","higher vocational","Rural Area","1531.5","1432","111","665","1023","1994","2480","3479","1392.82","1670.18","383","4602","1432","1790"
"1986","higher vocational","Urban Area","1674.64","1534","431","818","1023","2045","2735","4295","1595.21","1754.07","66","5624","1534","1790"
"1986","in school","Rural Area","","","","","","","","","","","","","",""
