"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1992","indirect migration background","Female","1851.79","1785.01","193","869","1074","2454","2863","5624","1715.83","1987.75","205","5624","1790","2045"
"1992","indirect migration background","Male","1930.87","1790","200","920","1350","2403","2863","4602","1814.14","2047.6","511","5113","1790","2045"
"1992","no migration background","Female","1681.96","1534","5262","626","971","2173","2965","4908","1655.99","1707.93","128","10737","1534","1534"
"1992","no migration background","Male","1895.32","1708","4801","869","1227","2352","3068","5113","1868.39","1922.25","179","10737","1687","1738"
"1993","direct migration background","Female","1764.72","1636","1155","767","1148","2199","2812","4857","1712.6","1816.84","231","6442","1687","1790"
"1993","direct migration background","Male","1962.34","1790","1250","971","1278","2378","3068","5113","1906.34","2018.34","291","15339","1790","1892"
"1993","indirect migration background","Female","1905.47","1709.34","224","869","1278","2301","3068","6442","1776.86","2034.08","256","6442","1738","2045"
"1993","indirect migration background","Male","2083.97","1994","227","1125","1480","2556","3303","4112","1967.16","2200.78","460","5113","1943","2250"
"1993","no migration background","Female","1791.94","1534","5133","685","1023","2301","3068","5113","1762.97","1820.91","26","21474","1687","1790"
"1993","no migration background","Male","2022.59","1841","4697","920","1278","2556","3323","5215","1992.5","2052.68","77","21474","1841","1892"
"1994","direct migration background","Female","1798.59","1687","1108","767","1130","2265","3068","4857","1744","1853.18","153","5778","1790","1841"
"1994","direct migration background","Male","1967.86","1775.49","1171","971","1278","2413","3068","5287","1908.86","2026.86","377","15339","1790","1892"
"1994","indirect migration background","Female","1867.5","1738.18","237","868","1161","2413","3068","4857","1749.96","1985.04","153","5287","1790","2045"
"1994","indirect migration background","Male","2126.1","2014.3","235","1161","1534","2556","3272","5011","2001.83","2250.37","394","6136","2045","2301"
"1994","no migration background","Female","1848.83","1636","5111","716","1074","2352","3068","5113","1819.83","1877.83","102","15339","1764","1790"
"1994","no migration background","Male","2067.54","1892","4609","997","1329","2556","3426","5113","2037.19","2097.89","153","15339","1892","1994"
"1995","direct migration background","Female","1796.55","1622.49","1316","767","1074","2301","3068","4602","1743.44","1849.66","245","16873","1738","1790"
"1995","direct migration background","Male","2016.26","1694.25","1359","920","1278","2372","3068","7669","1956.42","2076.1","358","16873","1790","1892"
"1995","indirect migration background","Female","1950.28","1790","240","920","1227","2424","3272","4602","1821.93","2078.63","383","5624","1790","2045"
"1995","indirect migration background","Male","2133.13","2037.78","236","1023","1432","2654","3579","5113","2004.43","2261.83","445","5624","1994","2301"
"1995","no migration background","Female","1963.17","1738","5024","767","1168","2480","3272","5725","1929.7","1996.64","72","23008","1790","1892"
"1995","no migration background","Male","2136.13","1943","4557","1023","1432","2556","3426","5369","2105.5","2166.76","205","17895","1994","2045"
"1996","direct migration background","Female","1821.21","1609.56","1230","767","1125","2301","3068","4857","1764.84","1877.58","220","17895","1790","1846"
"1996","direct migration background","Male","2005.88","1738","1256","971","1278","2403","3170","6033","1946.67","2065.09","307","17895","1790","1892"
"1996","indirect migration background","Female","1967.02","1892","263","1023","1278","2454","3068","4525","1861.36","2072.68","307","4602","1841","2080"
"1996","indirect migration background","Male","2167.41","2069.87","256","1074","1534","2812","3170","5726","2054.89","2279.93","307","5726","2045","2301"
"1996","no migration background","Female","1956.91","1755.1","4969","806","1150","2505","3323","5624","1925.04","1988.78","78","25565","1892","1943"
"1996","no migration background","Male","2189.01","2045","4528","1023","1483","2556","3579","5821","2153.68","2224.34","205","25565","2045","2045"
"1997","direct migration background","Female","1815.03","1585","1187","808","1144","2301","3068","4602","1753.1","1876.96","245","20452","1790","1892"
"1997","direct migration background","Male","2027.98","1790","1220","971","1283","2556","3323","6136","1965.16","2090.8","332","20452","1790","1943"
"1997","indirect migration background","Female","2015.63","1943","263","869","1329","2556","3323","4545","1909.17","2122.09","153","4545","1841","2107"
"1997","indirect migration background","Male","2119.85","1960.96","279","1023","1432","2812","3068","5113","2007.87","2231.83","153","5624","2014","2301"
"1997","no migration background","Female","1970.06","1790","4955","862","1181","2556","3221","5522","1939.85","2000.27","179","16259","1943","2045"
"1997","no migration background","Male","2179.55","2045","4524","1023","1508","2659","3477","5678","2147.98","2211.12","175","16259","2045","2045"
"1998","direct migration background","Female","1849.02","1681.76","1138","818","1227","2301","3068","5113","1793.81","1904.23","307","10226","1790","1861"
"1998","direct migration background","Male","2044.4","1790","1162","997","1278","2556","3323","5215","1984.89","2103.91","358","10226","1790","1943"
"1998","indirect migration background","Female","2025.42","1895.39","279","971","1329","2556","3170","4857","1930.15","2120.69","332","4857","1790","2045"
"1998","indirect migration background","Male","2186.03","2045","295","1023","1483","2771","3528","5624","2061.18","2310.88","261","6391","2045","2301"
"1998","no migration background","Female","1995.53","1790","5569","895","1227","2556","3375","5369","1967.65","2023.41","179","11248","1902","1994"
"1998","no migration background","Male","2198.8","2045","5118","1023","1483","2710","3579","5726","2168.96","2228.64","281","15339","2045","2045"
"1999","direct migration background","Female","1948.92","1790","1052","879","1278","2301","3017","7669","1889.23","2008.61","196","12782","1790","1943"
"1999","direct migration background","Male","2058.04","1790","1067","1023","1394","2403","3221","6647","1993.98","2122.1","307","12782","1841","1994"
"1999","indirect migration background","Female","2072.61","1943","289","920","1278","2556","3579","5113","1958.23","2186.99","363","8692","1841","2096"
"1999","indirect migration background","Male","2311.04","2053.6","291","1099","1534","2965","4090","5445","2193.32","2428.76","343","6136","2045","2250"
"1999","no migration background","Female","2073.14","1841","5457","915","1278","2556","3477","6136","2042.56","2103.72","184","12782","1994","2045"
"1999","no migration background","Male","2264.86","2045","4984","1048","1534","2761","3579","6136","2233.39","2296.33","102","12782","2045","2147"
"2000","direct migration background","Female","2017.76","1790","1613","899","1278","2403","3068","7669","1961.48","2074.04","205","12782","1815","1943"
"2000","direct migration background","Male","2032.85","1841","1563","920","1350","2541","3221","5113","1979.03","2086.67","256","12782","1892","1994"
"2000","indirect migration background","Female","2212.9","2045","405","971","1432","2643","3681","5624","2110.19","2315.61","409","7158","2045","2199"
"2000","indirect migration background","Male","2303.02","2045","386","1023","1534","2965","3835","5113","2192.56","2413.48","307","7669","2045","2301"
"2000","no migration background","Female","2111.36","1892","9683","885","1278","2556","3579","6136","2087.07","2135.65","51","25565","2045","2045"
"2000","no migration background","Male","2309.74","2045","8916","1074","1534","2812","3732","6136","2284.06","2335.42","0","25565","2147","2212"
"2001","direct migration background","Female","2009.56","1841","1443","920","1278","2505","3170","7158","1946.28","2072.84","274","23008","1943","2045"
"2001","direct migration background","Male","2069.07","1917","1393","977","1329","2556","3323","5369","2005.76","2132.38","281","23008","1994","2045"
"2001","indirect migration background","Female","2268.8","2045","377","896","1432","2812","4090","6391","2157.37","2380.23","281","7158","2045","2199"
"2001","indirect migration background","Male","2491.3","2283.3","364","1176","1687","3068","4090","6902","2368.88","2613.72","307","8181","2147","2516"
"2001","no migration background","Female","2157.49","1953.61","9002","920","1278","2695","3579","5982","2131.85","2183.13","112","23008","2045","2096"
"2001","no migration background","Male","2350.66","2096","8266","1125","1534","2904","3784","6391","2323.14","2378.18","0","23008","2219","2301"
"2002","direct migration background","Female","2007.48","1900","1399","800","1257","2500","3200","5700","1914.65","2100.31","241","40000","2000","2050"
"2002","direct migration background","Male","2065.37","1990.62","1313","900","1350","2500","3068","6000","1966.26","2164.48","200","40000","2000","2150"
"2002","indirect migration background","Female","2279.89","2000","391","896","1270","2750","3485","7000","2038.23","2521.55","280","40000","2085","2400"
"2002","indirect migration background","Male","2497.42","2200","353","1000","1551","3000","3650","7500","2246.73","2748.11","435","40000","2300","2560"
"2002","no migration background","Female","2197.35","2000","9527","900","1300","2700","3500","7500","2153.09","2241.61","10","60000","2300","2400"
"2002","no migration background","Male","2402.87","2100","8940","1100","1500","2900","3600","8000","2353.13","2452.61","10","65000","2500","2500"
"2003","direct migration background","Female","2087.08","1959.32","1310","860","1300","2500","3200","6100","1983.12","2191.04","258","40000","2000","2120"
"2003","direct migration background","Male","2136.39","2000","1216","910","1400","2540","3200","6900","2039.63","2233.15","0","40000","2000","2200"
"2003","indirect migration background","Female","2435.22","2098.53","388","900","1400","2900","4000","6750","2198.87","2671.57","250","40000","2112","2400"
"2003","indirect migration background","Male","2441.69","2162.84","356","900","1450","2870","3700","7500","2187.87","2695.51","300","40000","2300","2558"
"2003","no migration background","Female","2250.34","2000","9203","900","1330","2800","3700","7000","2208.69","2291.99","0","85000","2300","2400"
"2003","no migration background","Male","2459.05","2200","8580","1100","1500","3000","4000","7900","2412.56","2505.54","0","85000","2500","2500"
"2004","direct migration background","Female","2168.42","1900","1274","900","1330","2510","3500","6538","1998.55","2338.29","180","99999","2000","2100"
"2004","direct migration background","Male","2191.47","2000","1173","1000","1500","2600","3400","6500","2112.3","2270.64","200","12000","2100","2250"
"2004","indirect migration background","Female","2381.41","2200","402","920","1500","2900","3600","6750","2221.85","2540.97","400","12700","2200","2500"
"2004","indirect migration background","Male","2364.83","2100","364","1000","1500","3000","3700","8000","2204.65","2525.01","200","12000","2261","2500"
"2004","no migration background","Female","2238.43","2000","9018","900","1300","2800","3605","7400","2198.04","2278.82","20","55000","2300","2400"
"2004","no migration background","Male","2472.7","2180","8368","1080","1575","3000","4000","8000","2419.49","2525.91","0","99999","2500","2550"
"2005","direct migration background","Female","2094.36","1985","1212","918","1300","2500","3200","6500","2005.65","2183.07","0","30250","2000","2106"
"2005","direct migration background","Male","2191.58","2000","1083","1000","1450","2650","3400","6500","2114.68","2268.48","200","11100","2100","2238"
"2005","indirect migration background","Female","2378.98","2200","408","1040","1660","3000","3600","6000","2249.58","2508.38","250","7586","2200","2500"
"2005","indirect migration background","Male","2384.37","2172.78","387","1100","1550","3000","3870","7000","2235","2533.74","300","11500","2300","2700"
"2005","no migration background","Female","2260.89","2000","8680","950","1360","2850","3800","7300","2222.04","2299.74","150","35000","2300","2395"
"2005","no migration background","Male","2461.31","2200","8002","1065","1510","3000","4000","7500","2420.4","2502.22","0","35000","2500","2500"
"2006","direct migration background","Female","2096.66","1950","1208","900","1300","2500","3150","8000","2007.18","2186.14","177","28000","2000","2091"
"2006","direct migration background","Male","2223.54","2000","1062","1000","1450","2630","3400","6800","2134.63","2312.45","325","20000","2082","2200"
"2006","indirect migration background","Female","2330.44","2163.24","421","900","1560","2850","3750","6500","2196.89","2463.99","310","14500","2157","2400"
"2006","indirect migration background","Male","2325.69","2020.53","383","1089","1500","3000","3800","8000","2179.28","2472.1","250","11000","2150","2500"
"2006","no migration background","Female","2274.75","2000","9324","900","1300","2829","3900","7500","2236.4","2313.1","100","35000","2260","2308"
"2006","no migration background","Male","2512.71","2200","8571","1050","1500","3000","4000","8000","2472.21","2553.21","0","35000","2500","2500"
"2007","direct migration background","Female","2093.5","1842.25","1113","900","1250","2550","3300","7000","1986.99","2200.01","360","42667","2000","2100"
"2007","direct migration background","Male","2225.96","2000","955","970","1400","2700","3500","7000","2106.51","2345.41","345","42667","2100","2250"
"2007","indirect migration background","Female","2283.95","2154.02","420","1000","1600","2900","3500","5450","2154.95","2412.95","100","12000","2200","2500"
"2007","indirect migration background","Male","2297.5","2000","376","895","1400","3000","3800","8000","2144.09","2450.91","331","11000","2200","2600"
"2007","no migration background","Female","2340.65","2000","8877","932","1342","3000","4000","7600","2301.48","2379.82","0","35000","2300","2400"
"2007","no migration background","Male","2544.52","2258.39","8172","1050","1550","3100","4200","7600","2503.11","2585.93","100","42000","2500","2550"
"2008","direct migration background","Female","2247.59","2000","982","900","1380","2700","3480","8000","2033.73","2461.45","190","99999","2000","2200"
"2008","direct migration background","Male","2322.72","2100","845","983","1400","2880","3750","8000","2225.92","2419.52","347","15000","2200","2400"
"2008","indirect migration background","Female","2404.83","2300","408","900","1500","3000","4000","6200","2262.77","2546.89","450","12000","2400","2600"
"2008","indirect migration background","Male","2454.34","2379.78","372","1000","1500","3000","4000","7750","2301.83","2606.85","340","12000","2400","2700"
"2008","no migration background","Female","2362.62","2000","8323","941","1321","3000","4000","7500","2321.33","2403.91","200","35000","2380","2450"
"2008","no migration background","Male","2606.09","2300","7655","1100","1600","3200","4381","8000","2555.58","2656.6","0","99999","2500","2600"
"2009","direct migration background","Female","2208.33","2000","865","900","1300","2700","3700","8000","2113.84","2302.82","300","13000","2000","2200"
"2009","direct migration background","Male","2337.66","2000","733","1000","1435","2900","3900","8000","2231.62","2443.7","300","12500","2100","2300"
"2009","indirect migration background","Female","2581.38","2400","376","1150","1700","3200","4000","6800","2424.25","2738.51","340","16000","2400","2600"
"2009","indirect migration background","Male","2545.2","2311.13","340","1150","1600","3200","4300","5800","2389.7","2700.7","390","12500","2500","3000"
"2009","no migration background","Female","2416.85","2029.77","7857","990","1400","3000","4000","7900","2374.22","2459.48","150","30000","2400","2500"
"2009","no migration background","Male","2670.55","2400","7280","1120","1650","3300","4500","8000","2626.33","2714.77","0","30000","2508","2600"
"2010","direct migration background","Female","2381.89","2100","1525","1000","1450","2800","4000","9000","2305.63","2458.15","0","18000","2000","2200"
"2010","direct migration background","Male","2367.17","2200","1234","1000","1500","2800","3864","7000","2292.05","2442.29","200","12000","2100","2280"
"2010","indirect migration background","Female","2544.21","2300","638","944","1500","3400","4500","7214","2387.85","2700.57","184","35000","2240","2500"
"2010","indirect migration background","Male","2605.72","2499.6","518","900","1600","3300","4500","8000","2457.78","2753.66","359","18000","2500","2700"
"2010","no migration background","Female","2493.08","2100","10344","1000","1400","3200","4200","8000","2456.79","2529.37","0","26800","2300","2400"
"2010","no migration background","Male","2740.18","2500","8747","1107","1700","3400","4500","8000","2698.24","2782.12","0","35000","2600","2700"
"2011","direct migration background","Female","2366.61","2150","1760","980","1400","3000","4000","7000","2298.9","2434.32","250","16500","2155","2300"
"2011","direct migration background","Male","2455.52","2200","1389","1000","1490","3000","4000","8000","2378.32","2532.72","300","19500","2200","2400"
"2011","indirect migration background","Female","2692.09","2360.47","740","1000","1550","3400","4500","8000","2549.08","2835.1","360","25000","2300","2500"
"2011","indirect migration background","Male","2764.78","2585.1","609","1000","1700","3500","4500","8000","2637.78","2891.78","40","15000","2600","3000"
"2011","no migration background","Female","2543.35","2171.87","12629","1000","1400","3200","4500","8500","2509.23","2577.47","100","55000","2400","2500"
"2011","no migration background","Male","2798.44","2500","10610","1100","1700","3500","4700","8500","2760.68","2836.2","80","55000","2700","2800"
"2012","direct migration background","Female","2446.57","2300","1649","1000","1500","3000","4000","7000","2377.5","2515.64","375","15000","2300","2400"
"2012","direct migration background","Male","2531.55","2350","1324","1020","1550","3000","4400","8000","2441.21","2621.89","250","30000","2350","2500"
"2012","indirect migration background","Female","2778.99","2500","729","1100","1700","3500","5000","7000","2631.46","2926.52","355","30000","2450","2600"
"2012","indirect migration background","Male","3014.66","2800","594","1000","1980","4000","5000","8200","2878.23","3151.09","0","15000","2700","3000"
"2012","no migration background","Female","2635.06","2200","12367","1000","1500","3400","4502","8000","2586.41","2683.71","0","2e+05","2500","2500"
"2012","no migration background","Male","2882.13","2500","10379","1180","1730","3600","5000","8500","2825.76","2938.5","96","2e+05","2700","2800"
"2013","direct migration background","Female","2434.4","2200","3342","1000","1400","3000","4000","7500","2384.9","2483.9","200","28000","2250","2358"
"2013","direct migration background","Male","2416.43","2200","2743","1000","1500","3000","4000","7200","2364.72","2468.14","305","20000","2300","2400"
"2013","indirect migration background","Female","2722.6","2400","1107","1000","1600","3370","4600","9000","2607.07","2838.13","300","30000","2400","2540"
"2013","indirect migration background","Male","2896.99","2767.32","995","1100","1800","3600","4900","7800","2798.12","2995.86","200","13000","2600","2900"
"2013","no migration background","Female","2681.61","2300","11773","1049","1500","3400","4720","8000","2644.16","2719.06","0","70000","2500","2600"
"2013","no migration background","Male","2937.88","2600","9923","1200","1800","3687","5000","8300","2895.2","2980.56","0","70000","2800","2950"
"2014","direct migration background","Female","2646.59","2300","2724","1000","1500","3200","4500","10000","2582.19","2710.99","160","36000","2400","2500"
"2014","direct migration background","Male","2531.86","2300","2280","1030","1550","3000","4000","8000","2472.73","2590.99","250","17000","2400","2500"
"2014","indirect migration background","Female","2823.34","2500","988","1150","1600","3500","5000","8000","2711.52","2935.16","300","25000","2500","2800"
"2014","indirect migration background","Male","2918.37","2700","865","936","1630","3700","5200","8000","2806.86","3029.88","250","18000","2700","3000"
"2014","no migration background","Female","2754.05","2400","10668","1050","1510","3500","4900","9000","2714.78","2793.32","150","65000","2600","2674"
"2014","no migration background","Male","3031.43","2653.34","9140","1200","1800","3854","5000","9000","2986.49","3076.37","158","65000","2900","3000"
"2015","direct migration background","Female","2650.78","2300","3068","1052","1500","3300","4500","8000","2594.4","2707.16","188","25000","2300","2455"
"2015","direct migration background","Male","2576.66","2300","2632","960","1400","3257","4500","9000","2520.07","2633.25","250","20000","2350","2500"
"2015","indirect migration background","Female","2930.47","2642.74","926","977","1700","3700","5000","9000","2821.88","3039.06","399","16000","2600","2950"
"2015","indirect migration background","Male","3131.07","3000","797","1100","1850","4000","5200","10000","3009.11","3253.03","250","20000","2800","3000"
"2015","no migration background","Female","2822.05","2400","10119","1100","1600","3600","5000","8600","2783.86","2860.24","200","25000","2700","2800"
"2015","no migration background","Male","3113.87","2760.27","8654","1200","1850","4000","5400","9108","3068.41","3159.33","0","60000","3000","3000"
"2016","direct migration background","Female","2715.06","2300","4144","1000","1500","3478","4500","8700","2667.27","2762.85","0","32000","1800","1890"
"2016","direct migration background","Male","2602.54","2300","4753","800","1400","3270","4500","9680","2560.62","2644.46","0","32000","1470","1500"
"2016","indirect migration background","Female","3112.3","2600","874","1092","1750","3900","5000","10500","2973.92","3250.68","394","32000","2800","3000"
"2016","indirect migration background","Male","3067.11","2784.79","735","900","1800","4000","5400","10500","2918.83","3215.39","250","25000","2992","3200"
"2016","no migration background","Female","2890.41","2500","9465","1100","1620","3700","5000","8500","2846.33","2934.49","0","45000","2800","2859"
"2016","no migration background","Male","3182.85","2850","8077","1200","1900","4000","5490","9000","3134.74","3230.96","0","45000","3000","3100"
"2017","direct migration background","Female","2744.12","2400","4590","1000","1600","3400","4500","8500","2701.38","2786.86","170","30000","1810","1950"
"2017","direct migration background","Male","2530.96","2266.89","5192","800","1392","3260","4500","8000","2494.4","2567.52","88","12000","1520","1600"
"2017","indirect migration background","Female","3080.14","2724.45","936","1200","1800","3900","5100","10000","2965.47","3194.81","300","16000","2880","3000"
"2017","indirect migration background","Male","3114.1","3000","811","1100","1900","4000","5300","10000","2984.44","3243.76","190","15000","3000","3200"
"2017","no migration background","Female","3123.19","2600","10568","1200","1700","3800","5000","9000","2933.71","3312.67","120","999999","2991","3000"
"2017","no migration background","Male","3359.59","2900","9246","1300","2000","4000","5500","9500","3142.58","3576.6","184","999999","3100","3200"
"2018","direct migration background","Female","2911.28","2500","3896","1040","1650","3600","5000","9000","2861.23","2961.33","150","24500","2000","2100"
"2018","direct migration background","Male","2786.85","2500","4280","900","1435","3600","5000","8700","2739.95","2833.75","150","24500","1800","1850"
"2018","indirect migration background","Female","3245.8","3000","939","1300","1900","4000","5500","10000","3133.21","3358.39","400","15000","2850","3000"
"2018","indirect migration background","Male","3328.92","3100","797","1200","2000","4000","5500","10500","3201.27","3456.57","180","14000","3000","3300"
"2018","no migration background","Female","3081.57","2700","10190","1200","1780","4000","5200","10000","3037.21","3125.93","189","60000","3000","3000"
"2018","no migration background","Male","3375.22","3000","8885","1300","2000","4200","5800","10000","3325.83","3424.61","100","60000","3200","3300"
"2019","direct migration background","Female","3048","2600","3407","1100","1645","4000","5300","10000","2949.55","3146.45","100","1e+05","2100","2200"
"2019","direct migration background","Male","2941.04","2500","3841","1000","1600","3700","5104","10000","2866.58","3015.5","150","81000","1900","2000"
"2019","indirect migration background","Female","3382.72","3000","885","1250","1962","4348","5800","9500","3071.58","3693.86","450","120000","3100","3500"
"2019","indirect migration background","Male","3692.23","3300","799","1200","2000","4500","6000","11000","2907.37","4477.09","280","3e+05","3300","3600"
"2019","no migration background","Female","3200.42","2800","10084","1200","1800","4000","5500","9800","3127.57","3273.27","35","2e+05","3100","3200"
"2019","no migration background","Male","3578.96","3050","9437","1400","2100","4470","6000","10000","3214.61","3943.31","35","1700000","3500","3600"
