"year","e11103","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","(0) in school","","","","","","","","","","","","","",""
"1984","Full Time","(1a) inadequately completed","1481.62","1278","581","665","920","1738","2096","12782","1411.22","1552.02","205","12782","1329","1503"
"1984","Full Time","(1b) general elementary school","1479.41","1326.17","999","767","1023","1687","2301","3323","1407.6","1551.22","205","30790","1329","1432"
"1984","Full Time","(1c) basic vocational qualification","1586.15","1449.55","2177","869","1074","1841","2403","4090","1537.16","1635.14","138","30790","1432","1534"
"1984","Full Time","(2a) intermediate vocational","1694.76","1534","717","866","1176","2045","2556","4602","1633.29","1756.23","8","12271","1534","1639"
"1984","Full Time","(2b) intermediate general qualification","1583","1534","121","785","1125","1943","2301","3375","1459.52","1706.48","199","4602","1534","1713"
"1984","Full Time","(2c_gen) general maturity certificate","1423.31","1432","76","486","997","1738","2454","2935","1288.27","1558.35","251","3323","1278","1534"
"1984","Full Time","(2c_voc) vocational maturity certificate","1681.23","1585","233","818","1048","2045","2556","4602","1590","1772.46","189","5113","1534","1636"
"1984","Full Time","(3a) lower tertiary education","2018.9","1859.21","159","1130","1483","2326","3068","6136","1874.35","2163.45","555","6136","1738","2045"
"1984","Full Time","(3b) higher tertiary education","2181.6","2080.41","277","1125","1585","2556","3068","6136","2075.25","2287.95","614","7669","2045","2250"
"1984","Not Working","(0) in school","1723.65","1534","172","931","1125","2045","2562","3835","1587.26","1860.04","0","9715","1483","1687"
"1984","Not Working","(1a) inadequately completed","1113.83","981.26","395","511","665","1380","1943","3012","1044.3","1183.36","167","9715","1023","1074"
"1984","Not Working","(1b) general elementary school","1041.19","920","1446","428","608","1278","1790","3068","998.49","1083.89","26","15339","971","1023"
"1984","Not Working","(1c) basic vocational qualification","1208.71","1023","1262","527","754","1380","1815","4346","1141.44","1275.98","8","30790","1023","1074"
"1984","Not Working","(2a) intermediate vocational","1440.4","1278","371","614","920","1790","2531","3579","1361.13","1519.67","86","6136","1278","1483"
"1984","Not Working","(2b) intermediate general qualification","1535.88","1491.5","225","562","936","1917","2556","5113","1428.33","1643.43","239","6136","1432","1585"
"1984","Not Working","(2c_gen) general maturity certificate","1618.85","1278","215","358","767","2215","2812","5113","1429.7","1808","153","16873","1278","1432"
"1984","Not Working","(2c_voc) vocational maturity certificate","2422.11","1380","120","537","941","2045","2659","42028","1439.09","3405.13","97","42028","1023","1534"
"1984","Not Working","(3a) lower tertiary education","1487.56","1503.06","55","767","1023","1751","2352","3068","1335.63","1639.49","398","3068","1278","1636"
"1984","Not Working","(3b) higher tertiary education","1499.42","1278","92","416","716","2045","2812","5113","1282.63","1716.21","169","5113","1074","1534"
"1984","Part Time","(0) in school","","","","","","","","","","","","","",""
"1984","Part Time","(1a) inadequately completed","1219.03","1149.23","118","665","920","1432","1790","3579","1095.34","1342.72","102","4346","1125","1401"
