"year","regtyp","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1996","Rural Area","East Germany","1708.08","1559","2329","803","1176","2096","2608","4346","1675.36","1740.8","205","5916","1790","1790"
"1996","Rural Area","West Germany","2132.73","1892","1930","869","1278","2659","3579","5113","2066.12","2199.34","179","25565","2045","2045"
"1996","Urban Area","East Germany","1732.94","1588.27","1255","818","1188","2147","2812","3988","1689.71","1776.17","256","6136","1738","1841"
"1996","Urban Area","West Germany","2126.43","1943","6987","936","1329","2556","3579","5962","2099.03","2153.83","78","15339","2045","2045"
"1997","Rural Area","East Germany","1742.03","1636","2316","818","1202","2096","2812","4090","1705.03","1779.03","233","16259","1790","1841"
"1997","Rural Area","West Germany","2075.12","1892","1908","869","1278","2556","3446","5624","2022.37","2127.87","153","15339","2045","2147"
"1997","Urban Area","East Germany","1745.96","1630.28","1242","767","1135","2147","2761","4602","1696.57","1795.35","357","9203","1738","1790"
"1997","Urban Area","West Germany","2137.94","1958","6961","971","1329","2659","3528","5678","2111.48","2164.4","153","20452","2045","2045"
"1998","Rural Area","East Germany","1737.84","1636","2475","869","1221","2096","2664","4090","1704.81","1770.87","230","6391","1790","1790"
"1998","Rural Area","West Germany","2116.1","1943","2164","920","1329","2659","3579","5624","2070.49","2161.71","179","8692","2045","2045"
"1998","Urban Area","East Germany","1807.51","1687","1254","869","1227","2193","2812","4602","1757.17","1857.85","284","11248","1790","1841"
"1998","Urban Area","West Germany","2160.27","1968","7668","971","1380","2659","3579","5726","2135.12","2185.42","205","15339","2045","2045"
"1999","Rural Area","East Germany","1781.41","1636","2429","864","1278","2147","2761","4193","1745.24","1817.58","235","12782","1790","1892"
"1999","Rural Area","West Germany","2194","2045","2098","1012","1380","2710","3579","7669","2145.9","2242.1","102","11248","2045","2199"
"1999","Urban Area","East Germany","1845.07","1738","1245","818","1176","2275","2812","5113","1792.35","1897.79","307","10226","1790","1892"
"1999","Urban Area","West Germany","2234.14","2045","7368","1023","1432","2761","3605","6136","2206.87","2261.41","196","12782","2045","2096"
"2000","Rural Area","East Germany","1823.03","1662","3736","869","1227","2250","2965","4602","1792.98","1853.08","0","8181","1790","1790"
"2000","Rural Area","West Germany","2233.39","2045","3967","1023","1483","2710","3579","6136","2196.4","2270.38","179","13805","2096","2199"
"2000","Urban Area","East Germany","1873.55","1723","1839","818","1234","2301","3068","5931","1828.24","1918.86","256","10239","1790","1890"
"2000","Urban Area","West Germany","2277.15","2045","13024","1022","1432","2812","3732","6391","2254.91","2299.39","51","25565","2147","2199"
"2001","Rural Area","East Germany","1861.75","1738","3554","920","1278","2301","3017","4857","1831.46","1892.04","0","10737","1841","1943"
"2001","Rural Area","West Germany","2272.44","2045","3603","1023","1483","2761","3579","6391","2229.67","2315.21","273","21474","2199","2301"
"2001","Urban Area","East Germany","1904.31","1790","1749","826","1227","2352","3068","5113","1856.32","1952.3","256","14316","1841","1943"
"2001","Urban Area","West Germany","2323.77","2045","11939","1023","1483","2914","3835","6391","2300","2347.54","112","23008","2250","2301"
"2002","Rural Area","East Germany","1901.98","1800","3492","890","1250","2400","3000","5700","1858.53","1945.43","160","10300","2000","2000"
"2002","Rural Area","West Germany","2265.99","2086.85","3779","1000","1475","2800","3500","7000","2211.24","2320.74","200","15000","2415","2500"
"2002","Urban Area","East Germany","1890.67","1775","1790","830","1200","2300","3000","5500","1828.72","1952.62","268","15000","1950","2000"
"2002","Urban Area","West Germany","2380.35","2085","12862","1000","1500","2900","3600","8000","2334.87","2425.83","10","65000","2500","2500"
"2003","Rural Area","East Germany","1930.95","1800","3419","900","1250","2400","3000","5000","1890.06","1971.84","190","12000","2000","2000"
"2003","Rural Area","West Germany","2328.5","2200","3565","1000","1500","3000","3700","6900","2273.99","2383.01","264","16000","2450","2500"
"2003","Urban Area","East Germany","1945.59","1800","1800","822","1220","2400","3100","6000","1882.3","2008.88","0","12500","2000","2000"
"2003","Urban Area","West Germany","2442.04","2120","12269","1000","1500","3000","4000","8000","2398.97","2485.11","0","85000","2500","2510"
"2004","Rural Area","East Germany","1926.17","1800","3288","900","1300","2350","3060","5200","1883.62","1968.72","70","12000","2000","2000"
"2004","Rural Area","West Germany","2365.36","2100","3542","1000","1500","2963","3600","7000","2267.56","2463.16","150","99999","2500","2500"
"2004","Urban Area","East Germany","1914.47","1800","1788","835","1200","2450","3100","5100","1851.61","1977.33","0","15000","2000","2000"
"2004","Urban Area","West Germany","2445.25","2138.36","11981","1000","1500","3000","4000","8000","2404.67","2485.83","0","60000","2500","2600"
"2005","Rural Area","East Germany","1907.77","1728.33","3188","832","1200","2300","3000","5500","1864.05","1951.49","0","16000","1900","2000"
"2005","Rural Area","West Germany","2337.39","2150","3399","1000","1500","3000","3700","6800","2282.75","2392.03","0","20000","2499","2500"
"2005","Urban Area","East Germany","1930.23","1800","1715","835","1254","2400","3000","5500","1865.75","1994.71","211","13000","1950","2000"
"2005","Urban Area","West Germany","2455.94","2200","11470","1020","1500","3000","4000","8000","2419.61","2492.27","150","35000","2500","2600"
"2006","Rural Area","East Germany","1873.5","1700","3360","800","1200","2400","3100","5000","1832.81","1914.19","0","9500","1900","2000"
"2006","Rural Area","West Germany","2439.67","2100","3734","1000","1486","3000","3800","9100","2384.63","2494.71","150","30000","2400","2500"
"2006","Urban Area","East Germany","1917.55","1800","1794","800","1215","2400","3000","5000","1858.18","1976.92","200","15000","1940","2000"
"2006","Urban Area","West Germany","2477.95","2129.75","12081","1000","1500","3000","4100","8000","2441.25","2514.65","0","35000","2500","2520"
"2007","Rural Area","East Germany","1922.26","1705.32","3233","820","1200","2400","3200","5000","1880.72","1963.8","100","10000","2000","2000"
"2007","Rural Area","West Germany","2334.66","2100","3544","1000","1500","3000","3784","6900","2286.32","2383","250","15000","2450","2500"
"2007","Urban Area","East Germany","1974.02","1800","1727","800","1289","2450","3100","5500","1906.12","2041.92","220","17000","1963","2000"
"2007","Urban Area","West Germany","2560.2","2200","11409","1000","1500","3100","4400","8000","2520.94","2599.46","0","42667","2590","2650"
"2008","Rural Area","East Germany","1919.68","1758","3011","800","1200","2400","3300","5000","1875.09","1964.27","0","10150","2000","2000"
"2008","Rural Area","West Germany","2504.24","2300","3310","1000","1500","3000","4000","8000","2407.36","2601.12","190","99999","2500","2600"
"2008","Urban Area","East Germany","1999.01","1800","1638","900","1300","2500","3160","5100","1933.22","2064.8","154","15000","2000","2050"
"2008","Urban Area","West Germany","2592.34","2300","10626","1050","1500","3200","4400","8000","2551.82","2632.86","100","40000","2600","2700"
"2009","Rural Area","East Germany","2020.98","1850","2895","870","1279","2600","3400","5000","1974.06","2067.9","0","12000","2000","2100"
"2009","Rural Area","West Germany","2521.54","2300","3138","1020","1550","3140","4114","7700","2465.73","2577.35","269","17000","2500","2600"
"2009","Urban Area","East Germany","2061.92","1900","1565","805","1330","2500","3300","5500","1996.63","2127.21","154","20000","2000","2000"
"2009","Urban Area","West Germany","2652.59","2313","9853","1058","1600","3300","4500","8500","2610.89","2694.29","187","30000","2600","2700"
"2010","Rural Area","East Germany","2044.76","1900","3358","830","1220","2600","3500","5500","2000.88","2088.64","200","15000","2000","2000"
"2010","Rural Area","West Germany","2568.89","2378.14","4537","1100","1600","3200","4000","8000","2521.39","2616.39","0","21000","2500","2500"
"2010","Urban Area","East Germany","2110.8","1880","1894","800","1300","2600","3500","5600","2046.82","2174.78","0","20000","2000","2050"
"2010","Urban Area","West Germany","2735.33","2400","13217","1100","1600","3400","4700","9000","2699.43","2771.23","0","35000","2510","2600"
"2011","Rural Area","East Germany","2138.29","1944.68","3981","850","1300","2642","3700","6500","2094.89","2181.69","160","14000","2000","2014"
"2011","Rural Area","West Germany","2597.97","2400","5901","1030","1600","3200","4200","8500","2558.03","2637.91","80","23000","2500","2600"
"2011","Urban Area","East Germany","2121.36","1900","2236","880","1300","2700","3600","6000","2065.45","2177.27","300","12500","2000","2200"
"2011","Urban Area","West Germany","2799.73","2500","15619","1100","1600","3500","5000","9000","2765.81","2833.65","40","55000","2700","2750"
"2012","Rural Area","East Germany","2151.69","1977.63","3913","850","1300","2766","3700","6500","2106.86","2196.52","100","17000","2000","2100"
"2012","Rural Area","West Germany","2673.05","2500","5875","1100","1700","3400","4300","7200","2616.9","2729.2","0","90000","2550","2645"
"2012","Urban Area","East Germany","2239.03","2000","2193","881","1300","2800","3800","6500","2176.47","2301.59","207","21000","2000","2200"
"2012","Urban Area","West Germany","2902.5","2500","15061","1140","1700","3650","5000","9000","2851.84","2953.16","0","2e+05","2750","2800"
"2013","Rural Area","East Germany","2233.37","2000","3809","908","1338","2900","3900","6800","2188.95","2277.79","260","15000","2050","2164"
"2013","Rural Area","West Germany","2698.56","2500","6317","1110","1700","3400","4500","8000","2656.88","2740.24","200","30000","2600","2700"
"2013","Urban Area","East Germany","2270.56","2000","2192","877","1400","3000","3800","7500","2207.77","2333.35","300","18000","2098","2200"
"2013","Urban Area","West Germany","2921.97","2500","17565","1110","1700","3636","5000","8600","2889.34","2954.6","0","70000","2700","2800"
"2014","Rural Area","East Germany","2240.71","2000","3505","900","1400","2900","3800","7000","2194.16","2287.26","205","15000","2200","2260"
"2014","Rural Area","West Germany","2728.42","2500","5673","1180","1700","3500","4500","8000","2686.75","2770.09","200","28000","2700","2800"
"2014","Urban Area","East Germany","2331.7","2000","2036","900","1329","3000","4000","7200","2269.48","2393.92","291","18500","2167","2300"
"2014","Urban Area","West Germany","3053.99","2600","15451","1150","1750","3900","5200","10000","3017.91","3090.07","150","65000","2900","3000"
"2015","Rural Area","East Germany","2292.44","2000","3363","903","1377","3000","4000","6500","2244.79","2340.09","300","15000","2200","2300"
"2015","Rural Area","West Germany","2850.48","2600","5610","1200","1750","3500","4900","8500","2807.98","2892.98","220","25000","2700","2800"
"2015","Urban Area","East Germany","2452.93","2100","2013","900","1400","3100","4000","9800","2379.87","2525.99","270","20000","2200","2400"
"2015","Urban Area","West Germany","3101.15","2700","15210","1200","1780","4000","5400","10000","3066.98","3135.32","0","60000","2900","3000"
"2016","Rural Area","East Germany","2395.52","2100","3627","960","1420","3000","4000","7000","2347.13","2443.91","0","15000","2100","2200"
"2016","Rural Area","West Germany","2952.73","2608.67","5965","1200","1800","3750","5000","8500","2906.74","2998.72","0","32000","2500","2600"
"2016","Urban Area","East Germany","2398.5","2066","2144","850","1300","3000","4000","7800","2331.58","2465.42","0","20800","2054","2200"
"2016","Urban Area","West Germany","3151.45","2800","16312","1200","1800","4000","5500","10000","3115.69","3187.21","0","45000","2600","2700"
"2017","Rural Area","East Germany","2431.79","2150","4000","1000","1450","3100","4000","7500","2384.56","2479.02","88","16000","2230","2350"
"2017","Rural Area","West Germany","3000.3","2800","6769","1200","1800","3800","5000","8500","2956.95","3043.65","100","37500","2600","2734"
"2017","Urban Area","East Germany","2496.82","2200","2267","990","1450","3200","4200","7000","2425.41","2568.23","150","20000","2200","2400"
"2017","Urban Area","West Germany","3369.14","2800","18307","1200","1900","4000","5500","10000","3214.29","3523.99","100","999999","2680","2750"
"2018","Rural Area","East Germany","2512.85","2278","3791","1000","1400","3200","4200","7500","2464.13","2561.57","150","12500","2300","2500"
"2018","Rural Area","West Germany","3108.27","2900","6119","1300","1900","4000","5000","9500","3064.32","3152.22","189","15000","2850","3000"
"2018","Urban Area","East Germany","2601.64","2400","2204","1100","1600","3500","4300","6800","2536.81","2666.47","175","15000","2300","2500"
"2018","Urban Area","West Germany","3365.03","3000","16873","1235","2000","4200","6000","10000","3327.67","3402.39","100","60000","2850","3000"
"2019","Rural Area","East Germany","2668.1","2450.75","3724","1000","1577","3500","4500","7500","2597.37","2738.83","250","40000","2600","2700"
"2019","Rural Area","West Germany","3238.85","3000","5846","1340","2000","4000","5000","10000","3153.23","3324.47","35","150000","3000","3100"
"2019","Urban Area","East Germany","2721.71","2500","1681","1150","1600","3500","4500","7000","2613.33","2830.09","165","45000","2500","2700"
"2019","Urban Area","West Germany","3570.89","3000","15602","1295","2000","4500","6000","10000","3343.33","3798.45","100","1700000","3080","3200"
