"year","e11102","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","general elemantary","1463.59","1380","1640","767","1023","1790","2301","3323","1416.03","1511.15","199","30790","1380","1432"
"1984","Employed","higher education","2065.3","1943","589","1023","1534","2556","3068","6136","1991.23","2139.37","409","7669","1892","2045"
"1984","Employed","higher vocational","1757.94","1534","449","920","1176","2045","2608","4602","1670.67","1845.21","8","12271","1534","1687"
"1984","Employed","in school","","","","","","","","","","","","","",""
"1984","Employed","inadequately","1440.29","1278","623","665","920","1687","2045","5113","1376.73","1503.85","102","12782","1329","1483"
"1984","Employed","middle vocational","1577.91","1457","3608","818","1023","1892","2454","4090","1541.53","1614.29","8","30790","1432","1534"
"1984","Employed","vocational + Abi","1554.13","1534","216","716","1023","2045","2429","4090","1462.44","1645.82","189","5113","1329","1534"
"1984","Not Employed","general elemantary","1106.28","946","1660","435","614","1380","1994","3068","1065.79","1146.77","26","15339","1023","1023"
"1984","Not Employed","higher education","1494.72","1432","147","537","920","1892","2484","5113","1348.9","1640.54","169","5113","1278","1534"
"1984","Not Employed","higher vocational","1873.33","1176","172","511","818","1790","2505","30790","1250.74","2495.92","97","42028","1125","1432"
"1984","Not Employed","in school","1723.65","1534","172","931","1125","2045","2562","3835","1587.26","1860.04","0","9715","1483","1687"
"1984","Not Employed","inadequately","1095.43","976.96","377","486","690","1329","1892","3012","1023.8","1167.06","205","9715","1023","1074"
"1984","Not Employed","middle vocational","1273.38","1074","1761","533","767","1534","2132","4090","1230.25","1316.51","8","16873","1125","1176"
"1984","Not Employed","vocational + Abi","2200.53","1391.49","74","614","1023","1790","2556","42028","1093.93","3307.13","189","42028","1023","1483"
"1985","Employed","general elemantary","1562.4","1432","1473","767","1023","1815","2403","3579","1482.06","1642.74","153","30678","1432","1534"
"1985","Employed","higher education","2107.1","1998.16","577","1023","1483","2556","3323","6136","2024.69","2189.51","153","9715","1943","2045"
"1985","Employed","higher vocational","1758.26","1534","419","818","1135","2045","2556","4602","1602.54","1913.98","202","30678","1534","1790"
"1985","Employed","in school","","","","","","","","","","","","","",""
"1985","Employed","inadequately","1442.29","1329","489","716","920","1790","2147","3579","1372.07","1512.51","391","13805","1432","1534"
