"year","e11102","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","Female","1577.78","1534","2728","767","1023","1943","2556","4090","1543.16","1612.4","8","20452","1534","1534"
"1984","Employed","Male","1636.58","1534","4441","869","1074","1943","2556","4090","1604.27","1668.89","8","30790","1432","1534"
"1984","Not Employed","Female","1239.84","1023","3149","471","690","1534","2045","3835","1195.84","1283.84","0","42028","1074","1125"
"1984","Not Employed","Male","1342.65","1063.45","1241","562","806","1534","2301","4602","1257.61","1427.69","97","42028","1053","1176"
"1985","Employed","Female","1661.17","1534","2502","741","1023","2045","2556","4193","1607.83","1714.51","0","30678","1534","1585"
"1985","Employed","Male","1659.05","1534","3988","869","1125","2045","2556","4090","1628.35","1689.75","0","30678","1534","1534"
"1985","Not Employed","Female","1227.32","1024.3","2818","481","716","1534","2096","3579","1192.13","1262.51","0","30678","1125","1176"
"1985","Not Employed","Male","1339.43","1125","1172","562","818","1534","2147","4090","1273.53","1405.33","0","30678","1156","1278"
"1986","Employed","Female","1745.72","1534","2483","767","1117","2045","2556","4295","1683.09","1808.35","0","49190","1585","1687"
"1986","Employed","Male","1741.79","1534","3880","920","1176","2045","2659","4295","1706.57","1777.01","0","40903","1534","1600"
"1986","Not Employed","Female","1272.26","1059.5","2612","511","741","1534","2147","3681","1223.89","1320.63","0","49190","1194","1278"
"1986","Not Employed","Male","1423.08","1125","1141","614","869","1636","2301","5113","1314.74","1531.42","0","49190","1176","1278"
"1987","Employed","Female","1768.88","1585","2534","767","1125","2058","2710","5113","1718.11","1819.65","0","33234","1636","1738"
"1987","Employed","Male","1809.47","1636","3904","920","1227","2147","2761","5113","1773.17","1845.77","0","33234","1636","1687"
"1987","Not Employed","Female","1303.71","1125","2533","523","767","1636","2260","4090","1269.4","1338.02","0","12782","1278","1329"
"1987","Not Employed","Male","1365.68","1227","1082","614","869","1687","2301","4193","1314.01","1417.35","0","12782","1278","1329"
"1988","Employed","Female","1785.09","1636","2467","818","1125","2147","2812","4602","1737.06","1833.12","51","35790","1704","1790"
"1988","Employed","Male","1862.39","1687","3723","946","1278","2170","2863","5113","1823.16","1901.62","0","35790","1672","1745"
"1988","Not Employed","Female","1326.39","1125","2376","537","767","1662","2301","3732","1287.54","1365.24","26","20452","1278","1329"
"1988","Not Employed","Male","1403.84","1227","1047","593","910","1738","2301","4428","1353.39","1454.29","0","7669","1278","1427"
"1989","Employed","Female","1853.75","1738","2448","818","1227","2301","2965","4857","1810.87","1896.63","0","33234","1790","1840"
"1989","Employed","Male","1912.88","1767.85","3581","1023","1329","2301","3068","5113","1882.2","1943.56","0","20452","1790","1790"
"1989","Not Employed","Female","1379.67","1202","2269","548","779","1695","2480","4090","1340.65","1418.69","81","20452","1329","1421"
"1989","Not Employed","Male","1516.13","1308.98","1027","670","946","1841","2531","4806","1436.02","1596.24","0","33234","1380","1508"
"1990","Employed","Female","1982.68","1841","2445","869","1278","2403","3068","5113","1917.71","2047.65","0","38347","1874","1943"
"1990","Employed","Male","2033.2","1841","3490","1023","1380","2454","3068","5215","1991.3","2075.1","0","38347","1841","1943"
"1990","Not Employed","Female","1446.43","1278","2178","562","818","1790","2556","4602","1391.93","1500.93","0","38347","1380","1462"
"1990","Not Employed","Male","1584.95","1380","1029","665","1023","1943","2556","4602","1513.33","1656.57","0","25565","1432","1534"
"1991","Employed","Female","2010.88","1892","2465","872","1278","2556","3221","5880","1972.34","2049.42","182","10226","1943","2045"
"1991","Employed","Male","2092.58","1943","3467","1074","1432","2556","3272","5369","2060.26","2124.9","256","10226","1943","2045"
"1991","Not Employed","Female","1505.25","1316.5","2122","588","851","1938","2556","4561","1465.14","1545.36","77","10021","1483","1534"
"1991","Not Employed","Male","1600.03","1448.71","992","762","1023","2030","2556","4090","1545.29","1654.77","228","10021","1524","1555"
"1992","Employed","Female","1917.1","1790","3867","828","1207","2454","3068","5113","1887.19","1947.01","0","10737","1738","1790"
"1992","Employed","Male","2017.96","1841","4956","1023","1329","2531","3170","5113","1991.62","2044.3","256","10737","1790","1841"
"1992","Not Employed","Female","1444.99","1278","2789","537","818","1841","2556","4602","1410.96","1479.02","128","8692","1329","1432"
"1992","Not Employed","Male","1545.2","1329","1336","694","1002","1943","2556","4602","1497.67","1592.73","179","7669","1329","1483"
"1993","Employed","Female","2077.12","1943","3672","946","1329","2556","3375","5215","2045.04","2109.2","174","15339","1892","1994"
"1993","Employed","Male","2158.47","2045","4756","1023","1457","2564","3579","5317","2130.1","2186.84","220","15339","1994","2045"
"1993","Not Employed","Female","1504.33","1278","2840","588","869","1892","2556","4704","1466.62","1542.04","26","21474","1409","1483"
"1993","Not Employed","Male","1638.1","1404.85","1418","716","1023","1994","2761","5113","1581.17","1695.03","77","21474","1380","1534"
"1994","Employed","Female","2165.63","2045","3534","1012","1432","2608","3579","5277","2130.83","2200.43","153","15339","2045","2045"
"1994","Employed","Male","2218.65","2045","4535","1074","1534","2659","3579","5113","2188.38","2248.92","153","15339","2045","2045"
"1994","Not Employed","Female","1537.71","1329","2922","614","920","1963","2608","4602","1503.86","1571.56","102","10226","1483","1534"
"1994","Not Employed","Male","1657.5","1483","1480","782","1074","2045","2608","5113","1608.03","1706.97","174","15339","1503","1534"
"1995","Employed","Female","2219.16","2045","3550","1023","1432","2684","3579","5880","2181.03","2257.29","245","23008","2045","2045"
"1995","Employed","Male","2274.12","2045","4592","1115","1534","2761","3579","5624","2243.15","2305.09","205","17895","2045","2045"
"1995","Not Employed","Female","1689.3","1432","3030","665","1012","2045","2914","5113","1649.47","1729.13","72","23008","1534","1585"
"1995","Not Employed","Male","1754","1534","1560","818","1150","2045","2812","5113","1704.2","1803.8","286","16361","1534","1636"
"1996","Employed","Female","2220.94","2045","3546","1023","1432","2659","3579","5880","2182.29","2259.59","87","25565","2045","2147"
"1996","Employed","Male","2303.72","2045","4531","1125","1534","2812","3579","5962","2270.04","2337.4","238","25565","2045","2147"
"1996","Not Employed","Female","1678.8","1498","2916","692","1023","2045","2965","5113","1643.31","1714.29","78","10993","1585","1636"
"1996","Not Employed","Male","1819.51","1636","1509","869","1227","2199","2863","5113","1759.95","1879.07","205","25565","1636","1738"
"1997","Employed","Female","2230.99","2045","3443","1023","1483","2710","3579","5624","2193.66","2268.32","153","20452","2045","2147"
"1997","Employed","Male","2309.96","2084.11","4423","1125","1534","2812","3579","5880","2278.95","2340.97","153","16259","2071","2147"
"1997","Not Employed","Female","1698.08","1534","2962","706","1023","2045","3017","4857","1662.76","1733.4","179","16259","1636","1687"
"1997","Not Employed","Male","1806.27","1636","1600","895","1227","2107","2812","5113","1751.42","1861.12","233","20452","1636","1738"
"1998","Employed","Female","2250.73","2045","3689","1023","1534","2761","3579","5880","2216.52","2284.94","284","11248","2045","2147"
"1998","Employed","Male","2357.52","2147","4726","1135","1560","2863","3707","6136","2326.5","2388.54","261","15339","2136","2199"
"1998","Not Employed","Female","1738.27","1534","3297","767","1023","2113","3068","5113","1705.5","1771.04","179","10226","1636","1687"
"1998","Not Employed","Male","1795.17","1636","1849","818","1227","2147","2873","4857","1750.19","1840.15","281","10226","1636","1738"
"1999","Employed","Female","2334.28","2147","3752","1074","1534","2812","3630","6136","2298.01","2370.55","256","12782","2147","2250"
"1999","Employed","Male","2415","2210.08","4666","1176","1636","2965","3835","6263","2382.3","2447.7","102","12782","2199","2301"
"1999","Not Employed","Female","1786.17","1534","3046","767","1074","2147","3068","5624","1748.49","1823.85","184","12782","1687","1790"
"1999","Not Employed","Male","1830.98","1687","1676","869","1278","2147","2863","5113","1784.87","1877.09","235","8692","1687","1790"
"2000","Employed","Female","2365.77","2199","6375","1074","1534","2914","3835","6136","2336.4","2395.14","51","12782","2301","2301"
"2000","Employed","Male","2434.93","2301","7782","1176","1636","3068","3835","6647","2407.96","2461.9","0","13805","2301","2301"
"2000","Not Employed","Female","1831.69","1570","5326","767","1058","2234","3068","6136","1800.55","1862.83","84","25565","1692","1790"
"2000","Not Employed","Male","1894.21","1687","3083","920","1278","2301","3068","5113","1854.4","1934.02","256","25565","1738","1790"
"2001","Employed","Female","2413.7","2301","6047","1125","1534","2965","3835","6136","2381.97","2445.43","112","23008","2301","2352"
"2001","Employed","Male","2500.55","2301","7115","1227","1667","3068","4090","6902","2470.56","2530.54","217","23008","2352","2454"
"2001","Not Employed","Female","1844.49","1636","4775","767","1099","2301","3068","5624","1812.06","1876.92","273","23008","1790","1790"
"2001","Not Employed","Male","1901.14","1738","2908","920","1278","2301","3068","5369","1861.52","1940.76","0","23008","1790","1790"
"2002","Employed","Female","2477.4","2200","6487","1100","1533","3000","3700","8000","2422.3","2532.5","10","60000","2500","2600"
"2002","Employed","Male","2540.67","2300","7570","1200","1678","3000","3800","8000","2490.7","2590.64","10","60000","2600","2700"
"2002","Not Employed","Female","1851.25","1600","4830","780","1090","2300","3000","6000","1796.08","1906.42","230","60000","1882","2000"
"2002","Not Employed","Male","1975.58","1800","3036","890","1269","2310","3000","6000","1885.09","2066.07","10","65000","1886","2000"
"2003","Employed","Female","2550.26","2300","6193","1150","1600","3000","4000","7700","2496.91","2603.61","200","85000","2500","2600"
"2003","Employed","Male","2609.2","2400","7098","1200","1700","3000","4000","8000","2558.83","2659.57","0","85000","2650","2730"
"2003","Not Employed","Female","1905.69","1700","4708","800","1100","2340","3100","6018","1853.53","1957.85","0","50000","1900","2000"
"2003","Not Employed","Male","2027.91","1800","3054","880","1300","2430","3200","6500","1955.08","2100.74","0","50000","1900","2000"
"2004","Employed","Female","2517.34","2300","6014","1100","1600","3000","4000","8000","2468.58","2566.1","240","55000","2580","2650"
"2004","Employed","Male","2652.92","2400","6778","1200","1762","3100","4100","8000","2594.23","2711.61","0","99999","2700","2800"
"2004","Not Employed","Female","1935.14","1700","4680","800","1100","2400","3199","6000","1869.81","2000.47","20","99999","1900","2000"
"2004","Not Employed","Male","2015.3","1800","3127","900","1300","2490","3199","6330","1945.19","2085.41","0","55000","1920","2000"
"2005","Employed","Female","2518.72","2300","5812","1100","1600","3000","4000","8000","2473.26","2564.18","154","30000","2600","2700"
"2005","Employed","Male","2628.25","2400","6400","1200","1700","3200","4200","7750","2584.54","2671.96","0","30000","2700","2800"
"2005","Not Employed","Female","1936.02","1660","4488","810","1155","2400","3200","6500","1883.99","1988.05","0","35000","1840","1925"
"2005","Not Employed","Male","2017.91","1800","3072","900","1300","2468","3300","6200","1956.35","2079.47","0","35000","1900","2000"
"2006","Employed","Female","2554.8","2300","6051","1060","1555","3000","4100","8000","2507.06","2602.54","125","35000","2500","2600"
"2006","Employed","Male","2681.04","2400","6595","1200","1700","3214","4200","8000","2634.89","2727.19","0","35000","2650","2750"
"2006","Not Employed","Female","1929.92","1650","4902","800","1150","2400","3300","6000","1881.94","1977.9","100","35000","1810","1900"
"2006","Not Employed","Male","2056.23","1800","3421","850","1300","2500","3360","7000","2000.95","2111.51","0","30000","1900","2000"
"2007","Employed","Female","2622.18","2400","5766","1100","1600","3200","4500","8000","2573.42","2670.94","0","42667","2600","2700"
"2007","Employed","Male","2732.99","2500","6210","1200","1700","3300","4500","8000","2683.97","2782.01","150","42667","2700","2800"
"2007","Not Employed","Female","1963.67","1700","4644","800","1138","2466","3300","6580","1913.13","2014.21","100","35000","1872","1992"
"2007","Not Employed","Male","2031.46","1800","3293","850","1300","2500","3450","6500","1975.39","2087.53","100","35000","1950","2000"
"2008","Employed","Female","2667.96","2500","5423","1110","1600","3300","4500","8000","2618.61","2717.31","200","30000","2700","2800"
"2008","Employed","Male","2789.41","2500","5823","1200","1800","3400","4500","8000","2730.94","2847.88","0","99999","2800","2900"
"2008","Not Employed","Female","1989.89","1700","4290","800","1149","2450","3300","6600","1920.02","2059.76","190","99999","1900","2000"
"2008","Not Employed","Male","2104.54","1800","3049","888","1300","2500","3500","6800","2039.26","2169.82","100","35000","1955","2000"
"2009","Employed","Female","2714.51","2500","5216","1095","1700","3400","4500","8000","2660.6","2768.42","187","30000","2650","2800"
"2009","Employed","Male","2858.05","2600","5473","1300","1850","3500","4600","8000","2806.63","2909.47","0","30000","2818","3000"
"2009","Not Employed","Female","1997.16","1700","3882","850","1200","2500","3400","6800","1946.29","2048.03","150","25000","1891","2000"
"2009","Not Employed","Male","2155.55","1872.87","2880","880","1330","2600","3690","7000","2096.03","2215.07","154","30000","2000","2025"
"2010","Employed","Female","2823.77","2500","7278","1130","1700","3500","4600","9000","2780.19","2867.35","0","26800","2500","2600"
"2010","Employed","Male","2918.97","2600","7445","1240","1850","3500","4800","8500","2873.8","2964.14","0","35000","2800","2880"
"2010","Not Employed","Female","2038.27","1724.54","5229","850","1200","2500","3500","7000","1991.58","2084.96","184","35000","1938","2000"
"2010","Not Employed","Male","2213.47","1900","3054","894","1380","2730","3700","7000","2153.8","2273.14","0","25000","2000","2050"
"2011","Employed","Female","2877.19","2600","8783","1160","1750","3600","5000","8500","2836.3","2918.08","100","55000","2667","2700"
"2011","Employed","Male","3032.95","2750","8738","1300","1950","3800","5000","8500","2990.69","3075.21","80","55000","2980","3000"
"2011","Not Employed","Female","2077.44","1750","6346","852","1200","2500","3500","7720","2033.75","2121.13","184","35000","2000","2000"
"2011","Not Employed","Male","2172.36","1900","3870","863","1305","2700","3700","7000","2124.36","2220.36","40","20000","2000","2000"
"2012","Employed","Female","2971.13","2634.45","8767","1200","1800","3700","5000","8800","2907.9","3034.36","0","2e+05","2700","2800"
"2012","Employed","Male","3127.36","2800","8380","1312","2000","3900","5000","9000","3060.73","3193.99","248","2e+05","3000","3000"
"2012","Not Employed","Female","2151.31","1800","5978","900","1250","2600","3700","7000","2106.24","2196.38","100","36500","2000","2000"
"2012","Not Employed","Male","2249.28","2000","3917","865","1400","2800","3844","7150","2196.01","2302.55","0","36500","2000","2100"
"2013","Employed","Female","3051.13","2800","8462","1200","1800","3800","5000","8680","3006.38","3095.88","200","70000","2800","3000"
"2013","Employed","Male","3204.39","3000","7836","1400","2000","4000","5200","8500","3156.2","3252.58","0","70000","3000","3100"
"2013","Not Employed","Female","2204.01","1900","7760","900","1300","2700","3700","7250","2165.66","2242.36","0","37000","2100","2200"
"2013","Not Employed","Male","2343.4","2000","5825","931","1450","3000","4000","7800","2301.65","2385.15","200","37000","2200","2240"
"2014","Employed","Female","3115.05","2800","8776","1200","1840","4000","5000","9500","3070.45","3159.65","150","65000","2900","3000"
"2014","Employed","Male","3257.86","3000","8368","1305","2000","4000","5400","9000","3211.58","3304.14","250","65000","3000","3100"
"2014","Not Employed","Female","2242.05","1900","5604","903","1300","2700","3900","7800","2198.77","2285.33","160","25500","2100","2200"
"2014","Not Employed","Male","2342.39","2000","3917","900","1410","2900","4000","7800","2290.74","2394.04","158","25500","2150","2200"
"2015","Employed","Female","3190.83","3000","8194","1288","1900","4000","5200","9800","3148.19","3233.47","280","25000","3000","3000"
