"year","regtyp","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Rural Area","Female","1288.82","1054.53","2379","460","731","1636","2301","4090","1254.49","1323.15","0","20452","1023","1074"
"1990","Rural Area","Male","1457.25","1278","2239","581","869","1841","2556","4602","1420.94","1493.56","153","20452","1125","1176"
"1990","Urban Area","Female","1628.58","1406","4498","614","920","2045","2812","5113","1584.69","1672.47","0","38347","1483","1534"
"1990","Urban Area","Male","1838.57","1636","4326","818","1176","2301","2965","5113","1801.41","1875.73","0","38347","1585","1674"
"1991","Rural Area","Female","1374.19","1215.66","2326","460","772","1790","2556","3681","1343.27","1405.11","77","5624","1202","1278"
"1991","Rural Area","Male","1540.24","1355","2198","716","920","2045","2556","3835","1508.62","1571.86","102","5624","1278","1329"
"1991","Urban Area","Female","1688.99","1508","4373","614","971","2147","3042","5113","1659.66","1718.32","102","10226","1534","1636"
"1991","Urban Area","Male","1894.89","1738","4191","869","1227","2352","3068","5113","1864.96","1924.82","102","10226","1738","1790"
"1992","Rural Area","Female","1493.09","1278","2237","537","869","1943","2556","4090","1460.19","1525.99","128","6713","1380","1458"
"1992","Rural Area","Male","1718.51","1534","2099","798","1023","2147","2812","5113","1683.47","1753.55","239","6713","1534","1534"
"1992","Urban Area","Female","1772.53","1584.62","4357","714","1023","2301","3068","5113","1742.77","1802.29","0","10737","1687","1790"
"1992","Urban Area","Male","1976.75","1790","4139","971","1278","2454","3119","5113","1946.62","2006.88","179","10737","1790","1892"
"1993","Rural Area","Female","1616.63","1432","2199","600","920","2045","2812","4448","1575.64","1657.62","26","21474","1534","1585"
"1993","Rural Area","Male","1846.58","1654.49","2051","869","1176","2301","3068","4530","1804.12","1889.04","77","21474","1687","1790"
"1993","Urban Area","Female","1868.19","1650.11","4313","767","1082","2378","3119","5184","1837.04","1899.34","174","15339","1790","1841"
"1993","Urban Area","Male","2089.79","1892","4123","997","1329","2556","3339","5624","2057.54","2122.04","153","15339","1943","2030"
"1994","Rural Area","Female","1681","1534","2171","630","1023","2096","2863","4346","1642.06","1719.94","102","15339","1636","1738"
"1994","Rural Area","Male","1897.6","1738","2016","920","1278","2301","3068","5113","1855.56","1939.64","264","15339","1790","1790"
"1994","Urban Area","Female","1914.23","1738","4285","767","1125","2454","3272","5113","1882.1","1946.36","153","15339","1790","1892"
"1994","Urban Area","Male","2125.93","1943","3999","1023","1380","2556","3528","5200","2092.62","2159.24","153","15339","1968","2045"
"1995","Rural Area","Female","1836.74","1636","2201","741","1094","2301","3068","4704","1794.61","1878.87","72","17895","1738","1790"
"1995","Rural Area","Male","2027.63","1790","2081","971","1329","2556","3068","5113","1983.41","2071.85","256","17895","1841","1943"
"1995","Urban Area","Female","1985.85","1749.19","4379","818","1176","2505","3323","5725","1949.47","2022.23","205","23008","1841","1943"
"1995","Urban Area","Male","2159.14","1994","4071","1023","1432","2582","3579","5624","2125.71","2192.57","205","16873","2045","2045"
"1996","Rural Area","Female","1845.83","1636","2190","767","1074","2352","3068","4857","1799.35","1892.31","179","25565","1790","1841"
"1996","Rural Area","Male","2084.41","1809.1","2069","1023","1380","2556","3323","5113","2030.52","2138.3","205","25565","1892","2045"
"1996","Urban Area","Female","1980.01","1790","4271","823","1176","2556","3323","5778","1946.67","2013.35","78","15339","1892","1994"
"1996","Urban Area","Male","2196.05","2045","3971","1023","1452","2608","3579","5962","2160.77","2231.33","256","15339","2045","2045"
"1997","Rural Area","Female","1846.96","1671.14","2171","793","1125","2301","3068","4704","1803.04","1890.88","153","16259","1819","1943"
"1997","Rural Area","Male","2039.26","1841","2053","971","1380","2556","3221","5113","1993.78","2084.74","175","16259","1943","2045"
"1997","Urban Area","Female","1993.82","1790","4233","869","1227","2556","3323","5369","1960.85","2026.79","205","20452","1943","2045"
"1997","Urban Area","Male","2206.79","2045","3970","1023","1496","2710","3579","5697","2172.49","2241.09","153","20452","2045","2045"
"1998","Rural Area","Female","1856.88","1686.42","2375","818","1176","2301","3068","5113","1818.62","1895.14","179","8692","1790","1892"
"1998","Rural Area","Male","2067.63","1841","2264","1023","1380","2556","3323","5266","2026.71","2108.55","261","8692","1942","2045"
"1998","Urban Area","Female","2029.43","1790","4611","920","1278","2556","3415","5471","1998.4","2060.46","205","11248","1943","2045"
"1998","Urban Area","Male","2224.75","2045","4311","1023","1483","2761","3579","5783","2191.23","2258.27","281","15339","2045","2045"
"1999","Rural Area","Female","1929.1","1790","2333","844","1176","2454","3068","5624","1887.62","1970.58","184","12782","1892","1994"
"1999","Rural Area","Male","2126.95","1943","2194","1023","1432","2556","3323","6136","2083.7","2170.2","102","12782","2045","2045"
"1999","Urban Area","Female","2111.71","1892","4465","920","1296","2556","3579","6136","2077.38","2146.04","196","12782","2045","2045"
"1999","Urban Area","Male","2285.47","2045","4148","1074","1534","2812","3630","6136","2250.12","2320.82","256","12782","2045","2147"
"2000","Rural Area","Female","1977.18","1790","3962","869","1227","2505","3308","5184","1943.89","2010.47","179","12782","1892","1994"
"2000","Rural Area","Male","2153.45","1943","3741","1023","1483","2556","3579","5624","2117.99","2188.91","0","13805","2045","2045"
"2000","Urban Area","Female","2157.14","1943","7739","911","1278","2659","3579","6136","2128.92","2185.36","51","25565","2045","2045"
"2000","Urban Area","Male","2326.04","2045","7124","1048","1534","2812","3732","6391","2296.64","2355.44","97","25565","2147","2250"
"2001","Rural Area","Female","2022.72","1892","3668","920","1278","2556","3323","5324","1986.98","2058.46","273","21474","1994","2045"
"2001","Rural Area","Male","2185.87","2045","3489","1023","1432","2608","3528","5675","2146.26","2225.48","0","21474","2045","2096"
"2001","Urban Area","Female","2194.42","2020","7154","920","1329","2761","3656","6136","2164.44","2224.4","112","23008","2045","2147"
"2001","Urban Area","Male","2378.54","2147","6534","1125","1534","2965","3835","6647","2347.03","2410.05","217","23008","2250","2301"
"2002","Rural Area","Female","2040.5","1876.73","3722","900","1250","2500","3250","6400","1991.66","2089.34","200","15000","2100","2200"
"2002","Rural Area","Male","2193.68","2000","3549","1000","1482","2700","3400","7000","2141.18","2246.18","160","15000","2200","2300"
"2002","Urban Area","Female","2234.03","2000","7595","900","1300","2700","3500","8000","2179.73","2288.33","10","60000","2300","2400"
"2002","Urban Area","Male","2437.33","2150","7057","1073","1500","3000","3700","8000","2375.96","2498.7","10","65000","2500","2556"
"2003","Rural Area","Female","2096.38","2000","3597","900","1300","2600","3400","6000","2048.98","2143.78","194","16000","2100","2200"
"2003","Rural Area","Male","2236","2000","3387","1000","1450","2800","3500","6600","2184.75","2287.25","190","16000","2210","2350"
"2003","Urban Area","Female","2296.18","2000","7304","900","1370","2800","3878","7500","2244.21","2348.15","0","85000","2400","2500"
"2003","Urban Area","Male","2497.08","2200","6765","1100","1500","3000","4000","8000","2439.7","2554.46","0","85000","2500","2565"
"2004","Rural Area","Female","2113.1","1947.9","3523","900","1280","2650","3490","6000","2039.73","2186.47","70","99999","2100","2200"
"2004","Rural Area","Male","2275.7","2000","3307","1000","1500","2800","3500","6254","2192.84","2358.56","200","99999","2200","2300"
"2004","Urban Area","Female","2288.48","2000","7171","906","1350","2800","3880","8000","2240.94","2336.02","20","55000","2400","2500"
"2004","Urban Area","Male","2502.58","2200","6598","1100","1600","3000","4000","8000","2446.82","2558.34","0","60000","2500","2600"
"2005","Rural Area","Female","2095.65","1900","3416","900","1300","2650","3500","6000","2046.37","2144.93","0","16000","2000","2150"
"2005","Rural Area","Male","2250.19","2000","3171","1000","1425","2900","3560","6500","2197.91","2302.47","0","20000","2200","2300"
"2005","Urban Area","Female","2309.95","2000","6884","960","1400","2900","3900","7500","2264.24","2355.66","150","35000","2300","2400"
"2005","Urban Area","Male","2501.09","2200","6301","1100","1600","3000","4000","7500","2453.64","2548.54","154","35000","2500","2600"
"2006","Rural Area","Female","2105.58","1850","3682","900","1250","2600","3500","7000","2058.48","2152.68","100","20000","2000","2150"
"2006","Rural Area","Male","2337.01","2000","3412","1000","1408","2800","3700","9000","2284.05","2389.97","0","30000","2200","2300"
"2006","Urban Area","Female","2320.89","2000","7271","920","1340","2900","4000","7747","2274.91","2366.87","125","35000","2300","2400"
"2006","Urban Area","Male","2525.87","2200","6604","1100","1584","3000","4150","7800","2478.19","2573.55","0","35000","2500","2600"
"2007","Rural Area","Female","2103.71","1900","3505","900","1300","2700","3500","6000","2058.33","2149.09","230","15000","2008","2200"
"2007","Rural Area","Male","2246.52","2000","3272","963","1450","2900","3650","6400","2199.82","2293.22","100","12000","2200","2300"
"2007","Urban Area","Female","2398.97","2000","6905","970","1400","3000","4000","8000","2350.65","2447.29","0","42667","2400","2500"
"2007","Urban Area","Male","2608","2300","6231","1080","1600","3200","4500","8000","2555.75","2660.25","150","42667","2550","2700"
"2008","Rural Area","Female","2202.01","2000","3260","884","1300","2800","3700","6400","2125.88","2278.14","190","99999","2080","2200"
"2008","Rural Area","Male","2365.05","2100","3061","970","1461","3000","3800","6990","2284.18","2445.92","0","99999","2300","2400"
"2008","Urban Area","Female","2417.61","2060","6453","980","1400","3000","4100","8000","2367.94","2467.28","200","35000","2400","2500"
"2008","Urban Area","Male","2654.72","2400","5811","1140","1600","3200","4500","8000","2601.08","2708.36","100","40000","2600","2742"
"2009","Rural Area","Female","2238.17","2000","3118","900","1300","2900","3800","7000","2186.29","2290.05","150","15000","2100","2260"
"2009","Rural Area","Male","2432.21","2200","2915","1060","1516","3000","4000","7500","2378.51","2485.91","0","17000","2300","2500"
"2009","Urban Area","Female","2475.44","2100","5980","1000","1435","3000","4200","8000","2423.79","2527.09","187","30000","2450","2500"
"2009","Urban Area","Male","2712.21","2400","5438","1128","1650","3400","4500","8200","2657.95","2766.47","154","30000","2600","2800"
"2010","Rural Area","Female","2291.39","2000","4259","960","1320","3000","3977","7000","2247.67","2335.11","150","20000","2100","2200"
"2010","Rural Area","Male","2467.09","2200","3636","1050","1538","3100","4000","7200","2415.49","2518.69","0","21000","2360","2500"
"2010","Urban Area","Female","2564.29","2200","8248","1000","1500","3200","4500","8500","2520.81","2607.77","0","35000","2374","2468"
"2010","Urban Area","Male","2784.48","2500","6863","1150","1700","3500","4800","9000","2735.35","2833.61","0","35000","2600","2750"
"2011","Rural Area","Female","2353.06","2000","5333","950","1400","3000","4000","8000","2312.95","2393.17","100","23000","2200","2300"
"2011","Rural Area","Male","2516.24","2300","4549","1000","1600","3100","4000","7500","2471.42","2561.06","80","23000","2500","2500"
"2011","Urban Area","Female","2605.06","2200","9796","1000","1450","3300","4500","8500","2563.72","2646.4","300","55000","2500","2500"
"2011","Urban Area","Male","2866.38","2500","8059","1140","1700","3600","5000","8500","2820.73","2912.03","40","55000","2800","2800"
"2012","Rural Area","Female","2421.02","2150","5269","1000","1500","3000","4000","7000","2369.79","2472.25","0","90000","2300","2400"
"2012","Rural Area","Male","2559.35","2400","4519","1020","1600","3200","4100","7000","2501.24","2617.46","96","90000","2500","2500"
"2012","Urban Area","Female","2705.23","2300","9476","1033","1500","3500","4800","8500","2646.28","2764.18","100","2e+05","2500","2500"
"2012","Urban Area","Male","2976.71","2500","7778","1200","1800","3700","5000","9000","2907.2","3046.22","0","2e+05","2800","2950"
"2013","Rural Area","Female","2458.77","2200","5440","1000","1500","3000","4200","7500","2416.93","2500.61","200","30000","2400","2500"
"2013","Rural Area","Male","2604.21","2400","4686","1000","1600","3300","4350","8000","2557.37","2651.05","244","30000","2500","2600"
"2013","Urban Area","Female","2735.81","2300","10782","1020","1500","3500","5000","8400","2695.71","2775.91","0","70000","2500","2500"
"2013","Urban Area","Male","2989.27","2600","8975","1200","1800","3700","5000","8500","2944.28","3034.26","0","70000","2800","2850"
"2014","Rural Area","Female","2474.8","2200","4899","1002","1500","3100","4200","7000","2432.4","2517.2","200","28000","2400","2500"
"2014","Rural Area","Male","2635.97","2400","4279","1063","1600","3300","4400","8000","2588.6","2683.34","261","28000","2500","2650"
"2014","Urban Area","Female","2863.19","2500","9481","1060","1570","3600","5000","10000","2819.13","2907.25","150","65000","2600","2700"
"2014","Urban Area","Male","3107.81","2700","8006","1200","1850","4000","5200","9000","3058.49","3157.13","158","65000","2900","3000"
"2015","Rural Area","Female","2568.35","2300","4796","1009","1500","3250","4500","7500","2524.5","2612.2","220","25000","2438","2500"
"2015","Rural Area","Male","2739.45","2500","4177","1030","1675","3500","4600","8500","2691.59","2787.31","300","25000","2600","2700"
"2015","Urban Area","Female","2907.03","2500","9317","1100","1600","3800","5000","9800","2866.1","2947.96","188","25000","2700","2800"
"2015","Urban Area","Male","3168.55","2800","7906","1200","1800","4000","5500","10000","3119.75","3217.35","0","60000","3000","3000"
"2016","Rural Area","Female","2669.3","2400","4890","1100","1590","3420","4500","8000","2622.73","2715.87","0","32000","2400","2500"
"2016","Rural Area","Male","2843.61","2500","4702","1100","1700","3600","4769","8500","2793.41","2893.81","0","32000","2400","2500"
"2016","Urban Area","Female","2966.4","2500","9593","1100","1632","3800","5100","9400","2921.39","3011.41","0","45000","2500","2600"
"2016","Urban Area","Male","3189.52","2800","8863","1180","1841","4000","5500","10000","3142","3237.04","0","45000","2500","2600"
"2017","Rural Area","Female","2719.6","2500","5501","1100","1600","3500","4600","8000","2674.68","2764.52","200","37500","2500","2500"
"2017","Rural Area","Male","2881.83","2600","5268","1100","1800","3600","5000","8200","2834.44","2929.22","88","37500","2500","2500"
"2017","Urban Area","Female","3210.46","2600","10593","1200","1710","3920","5000","10000","3021.31","3399.61","120","999999","2600","2700"
"2017","Urban Area","Male","3365.05","2900","9981","1200","1900","4000","5500","9500","3163.38","3566.72","100","999999","2600","2700"
"2018","Rural Area","Female","2805.21","2500","5132","1100","1600","3500","4900","8000","2759.57","2850.85","150","15000","2600","2700"
"2018","Rural Area","Male","2998.59","2800","4778","1190","1800","3800","5000","9000","2950.11","3047.07","230","15000","2700","2800"
"2018","Urban Area","Female","3181.78","2800","9893","1200","1800","4000","5500","10000","3135.71","3227.85","200","60000","2750","2800"
"2018","Urban Area","Male","3404.91","3000","9184","1200","2000","4300","6000","10000","3354.66","3455.16","100","60000","2800","2900"
"2019","Rural Area","Female","2937.81","2700","4853","1200","1724","3750","5000","8800","2871.85","3003.77","35","80000","2800","2950"
"2019","Rural Area","Male","3137.86","2900","4717","1200","2000","4000","5000","10000","3038.75","3236.97","35","150000","3000","3000"
"2019","Urban Area","Female","3324.89","3000","8768","1200","1900","4200","5800","10000","3234.82","3414.96","100","2e+05","3000","3000"
"2019","Urban Area","Male","3701.43","3200","8515","1380","2100","4500","6000","10000","3294.3","4108.56","150","1700000","3050","3200"
