"plh0039","year","education","n","percent","lower_confidence","upper_confidence"
"Big worries","2008","lower secondary degree","2723","0.432487077105234","0.420409721263218","0.444564432947249"
"Big worries","2008","secondary school degree","2078","0.366011307299496","0.353552780515809","0.378469834083183"
"Big worries","2008","college entrance qualification","1357","0.25595066161465","0.244022842331827","0.267878480897473"
"Big worries","2008","Other degree","393","0.400464248371684","0.369140510394173","0.431787986349194"
"Big worries","2008","no degree/no degree yet","161","0.349941973975107","0.309972492989808","0.389911454960406"
"Some worries","2008","lower secondary degree","2973","0.45362094689005","0.441484515973805","0.465757377806296"
"Some worries","2008","secondary school degree","2858","0.494033787191855","0.481103214295007","0.506964360088703"
"Some worries","2008","college entrance qualification","2898","0.55825868687183","0.54468543811008","0.571831935633581"
"Some worries","2008","Other degree","430","0.465948214329511","0.434058937117077","0.497837491541944"
"Some worries","2008","no degree/no degree yet","280","0.490502957959212","0.448609512786939","0.532396403131486"
"No worries","2008","lower secondary degree","768","0.113891976004716","0.106147584217333","0.121636367792099"
"No worries","2008","secondary school degree","807","0.139954905508649","0.130981994570962","0.148927816446336"
"No worries","2008","college entrance qualification","887","0.185790651513519","0.175159947511627","0.196421355515412"
"No worries","2008","Other degree","117","0.133587537298806","0.111839028661993","0.155336045935619"
"No worries","2008","no degree/no degree yet","106","0.159555068065681","0.128867366577106","0.190242769554256"
"Big worries","2009","lower secondary degree","2453","0.424481812361393","0.411896529426386","0.437067095296399"
"Big worries","2009","secondary school degree","1861","0.354143709588803","0.341403200252477","0.366884218925129"
"Big worries","2009","college entrance qualification","1201","0.245677035404455","0.233617441345769","0.257736629463142"
"Big worries","2009","Other degree","311","0.40367552897392","0.369845689426984","0.437505368520856"
"Big worries","2009","no degree/no degree yet","140","0.346236539517901","0.303762717481271","0.388710361554532"
"Some worries","2009","lower secondary degree","2771","0.462957058346619","0.450260711591229","0.475653405102008"
"Some worries","2009","secondary school degree","2809","0.514187909690502","0.50087343099097","0.527502388390034"
"Some worries","2009","college entrance qualification","2814","0.565190764318507","0.551303437653262","0.579078090983752"
"Some worries","2009","Other degree","385","0.473143803271363","0.438717924495488","0.507569682047237"
"Some worries","2009","no degree/no degree yet","245","0.452566966806233","0.408131320876897","0.497002612735569"
"No worries","2009","lower secondary degree","701","0.112561129291989","0.10451351120311","0.120608747380867"
