"plh0039","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"Big worries","2008","(0) in school","West Germany","66","0.289801976264761","0.235986502417556","0.343617450111967"
"Big worries","2008","(0) in school","East Germany","","","",""
"Big worries","2008","(1a) inadequately completed","West Germany","60","0.388708377090917","0.315432706334799","0.461984047847035"
"Big worries","2008","(1a) inadequately completed","East Germany","","","",""
"Big worries","2008","(1b) general elementary school","West Germany","572","0.416568068134879","0.390585918087931","0.442550218181827"
"Big worries","2008","(1b) general elementary school","East Germany","66","0.367545343009068","0.29970041505098","0.435390270967155"
"Big worries","2008","(1c) basic vocational qualification","West Germany","1800","0.440118629435787","0.425159345969098","0.455077912902476"
"Big worries","2008","(1c) basic vocational qualification","East Germany","433","0.414799692174028","0.384444756252181","0.445154628095875"
"Big worries","2008","(2b) intermediate general qualification","West Germany","131","0.389580287925547","0.339065406295155","0.440095169555939"
"Big worries","2008","(2b) intermediate general qualification","East Germany","33","0.288983899961586","0.208876603199865","0.369091196723307"
"Big worries","2008","(2a) intermediate vocational","West Germany","1129","0.374771141864674","0.357498331122756","0.392043952606592"
"Big worries","2008","(2a) intermediate vocational","East Germany","549","0.340388279069041","0.317300066455645","0.363476491682437"
"Big worries","2008","(2c_gen) general maturity certificate","West Germany","141","0.233339600497487","0.199094769791602","0.267584431203372"
"Big worries","2008","(2c_gen) general maturity certificate","East Germany","","","",""
"Big worries","2008","(2c_voc) vocational maturity certificate","West Germany","398","0.320427581450755","0.294402180432673","0.346452982468837"
"Big worries","2008","(2c_voc) vocational maturity certificate","East Germany","53","0.246729692004471","0.188969671711875","0.304489712297067"
"Big worries","2008","(3a) lower tertiary education","West Germany","308","0.314696081554899","0.286154706684525","0.343237456425272"
"Big worries","2008","(3a) lower tertiary education","East Germany","234","0.386447680166269","0.348303166864529","0.424592193468009"
"Big worries","2008","(3b) higher tertiary education","West Germany","536","0.249123379278282","0.22985260605567","0.268394152500894"
"Big worries","2008","(3b) higher tertiary education","East Germany","159","0.269207675638456","0.2342377618815","0.304177589395413"
"Some worries","2008","(0) in school","West Germany","156","0.539551017686756","0.480425659570922","0.59867637580259"
"Some worries","2008","(0) in school","East Germany","40","0.404301461178721","0.298723087542654","0.509879834814788"
"Some worries","2008","(1a) inadequately completed","West Germany","74","0.461154202791552","0.386220194203223","0.536088211379881"
"Some worries","2008","(1a) inadequately completed","East Germany","","","",""
"Some worries","2008","(1b) general elementary school","West Germany","622","0.45008008331622","0.423860147570962","0.476300019061478"
"Some worries","2008","(1b) general elementary school","East Germany","86","0.39640472468058","0.327572857142084","0.465236592219077"
"Some worries","2008","(1c) basic vocational qualification","West Germany","1985","0.45890776351391","0.443891002777465","0.473924524250354"
"Some worries","2008","(1c) basic vocational qualification","East Germany","438","0.441734919983349","0.411139322931429","0.472330517035269"
"Some worries","2008","(2b) intermediate general qualification","West Germany","172","0.473108215946843","0.421389523560504","0.524826908333182"
"Some worries","2008","(2b) intermediate general qualification","East Germany","55","0.324749531734524","0.241993006161566","0.407506057307482"
"Some worries","2008","(2a) intermediate vocational","West Germany","1532","0.506130926352045","0.488290805621903","0.523971047082188"
"Some worries","2008","(2a) intermediate vocational","East Germany","803","0.492585606746385","0.468225393691296","0.516945819801474"
