"plh0039","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Big worries","2008","Full Time","1-pers.-HH","300","0.28313259720517","0.255869530907329","0.310395663503011"
"Big worries","2008","Full Time","(Married) couple without C. ","737","0.318589813279525","0.299699507481011","0.337480119078038"
"Big worries","2008","Full Time","Single parent ","103","0.327558317412746","0.277818215945603","0.37729841887989"
"Big worries","2008","Full Time","Couple + C. LE 16 ","475","0.310219021292034","0.287315439159355","0.333122603424714"
"Big worries","2008","Full Time","Couple + C. GT 16 ","461","0.312948137482118","0.289698437121351","0.336197837842885"
"Big worries","2008","Full Time","Couple + C. LE and GT 16","145","0.26673723165551","0.229014531934592","0.304459931376428"
"Big worries","2008","Part Time","1-pers.-HH","157","0.348835455037876","0.305091167024764","0.392579743050988"
"Big worries","2008","Part Time","(Married) couple without C. ","395","0.384040206416599","0.354965965251554","0.413114447581645"
"Big worries","2008","Part Time","Single parent ","114","0.322322312194871","0.274309827958692","0.37033479643105"
"Big worries","2008","Part Time","Couple + C. LE 16 ","385","0.353648530955108","0.325858555834098","0.381438506076119"
"Big worries","2008","Part Time","Couple + C. GT 16 ","290","0.365395056505094","0.334004650355228","0.396785462654961"
"Big worries","2008","Part Time","Couple + C. LE and GT 16","117","0.302371265545437","0.256313925918985","0.348428605171889"
"Big worries","2008","Not Working","1-pers.-HH","675","0.440045248995182","0.415172286744599","0.464918211245765"
"Big worries","2008","Not Working","(Married) couple without C. ","1688","0.480162394288695","0.463943275918476","0.496381512658913"
"Big worries","2008","Not Working","Single parent ","122","0.309307291987088","0.262835030455481","0.355779553518695"
"Big worries","2008","Not Working","Couple + C. LE 16 ","177","0.340540316277378","0.298793449685827","0.382287182868929"
"Big worries","2008","Not Working","Couple + C. GT 16 ","301","0.344634894967943","0.31402485626271","0.375244933673176"
"Big worries","2008","Not Working","Couple + C. LE and GT 16","97","0.336378694668382","0.283179975343944","0.389577413992821"
"Some worries","2008","Full Time","1-pers.-HH","556","0.536213620690672","0.506035772974048","0.566391468407295"
"Some worries","2008","Full Time","(Married) couple without C. ","1258","0.54556350203447","0.52537621345932","0.56575079060962"
"Some worries","2008","Full Time","Single parent ","178","0.467285176250312","0.414407369780461","0.520162982720162"
"Some worries","2008","Full Time","Couple + C. LE 16 ","843","0.527721586442193","0.503003487271684","0.552439685612701"
"Some worries","2008","Full Time","Couple + C. GT 16 ","829","0.535992503932518","0.510987422673691","0.560997585191346"
"Some worries","2008","Full Time","Couple + C. LE and GT 16","293","0.541687808142332","0.499188059117389","0.584187557167276"
"Some worries","2008","Part Time","1-pers.-HH","203","0.426554830490807","0.381160767988188","0.471948892993426"
"Some worries","2008","Part Time","(Married) couple without C. ","532","0.465729366995095","0.43591048733678","0.49554824665341"
"Some worries","2008","Part Time","Single parent ","184","0.461585496483275","0.410372303751496","0.512798689215054"
"Some worries","2008","Part Time","Couple + C. LE 16 ","605","0.527352782431521","0.498333475740713","0.55637208912233"
"Some worries","2008","Part Time","Couple + C. GT 16 ","482","0.495636413721323","0.463043938742917","0.528228888699728"
"Some worries","2008","Part Time","Couple + C. LE and GT 16","215","0.549118248712506","0.499220531535238","0.599015965889774"
"Some worries","2008","Not Working","1-pers.-HH","647","0.42807583679343","0.403282672660723","0.452869000926136"
"Some worries","2008","Not Working","(Married) couple without C. ","1601","0.433382624374046","0.417295440846951","0.449469807901141"
"Some worries","2008","Not Working","Single parent ","189","0.511400354366749","0.46114140810506","0.561659300628437"
"Some worries","2008","Not Working","Couple + C. LE 16 ","256","0.53589707668396","0.491963826100106","0.579830327267813"
"Some worries","2008","Not Working","Couple + C. GT 16 ","479","0.492560857297867","0.460360215466672","0.524761499129061"
"Some worries","2008","Not Working","Couple + C. LE and GT 16","145","0.487520319749839","0.431239364143411","0.543801275356268"
"No worries","2008","Full Time","1-pers.-HH","193","0.180653782104158","0.15737192589228","0.203935638316037"
"No worries","2008","Full Time","(Married) couple without C. ","342","0.135846684686005","0.121955520097517","0.149737849274493"
"No worries","2008","Full Time","Single parent ","61","0.205156506336942","0.162358996822049","0.247954015851836"
"No worries","2008","Full Time","Couple + C. LE 16 ","249","0.162059392265773","0.14381382734933","0.180304957182216"
"No worries","2008","Full Time","Couple + C. GT 16 ","238","0.151059358585364","0.133103801061722","0.169014916109006"
"No worries","2008","Full Time","Couple + C. LE and GT 16","90","0.191574960202158","0.158007353344501","0.225142567059815"
"No worries","2008","Part Time","1-pers.-HH","96","0.224609714471317","0.186306068438376","0.262913360504258"
"No worries","2008","Part Time","(Married) couple without C. ","148","0.150230426588305","0.128871796337696","0.171589056838915"
"No worries","2008","Part Time","Single parent ","66","0.216092191321855","0.173810784287636","0.258373598356073"
"No worries","2008","Part Time","Couple + C. LE 16 ","147","0.11899868661337","0.10017835719907","0.137819016027671"
"No worries","2008","Part Time","Couple + C. GT 16 ","132","0.138968529773583","0.116419304793342","0.161517754753825"
"No worries","2008","Part Time","Couple + C. LE and GT 16","50","0.148510485742057","0.112850216247721","0.184170755236393"
"No worries","2008","Not Working","1-pers.-HH","208","0.131878914211388","0.114924600706818","0.148833227715959"
"No worries","2008","Not Working","(Married) couple without C. ","356","0.0864549813372591","0.0773315267993007","0.0955784358752175"
"No worries","2008","Not Working","Single parent ","69","0.179292353646163","0.140723971930499","0.217860735361827"
"No worries","2008","Not Working","Couple + C. LE 16 ","62","0.123562607038663","0.0945725231443581","0.152552690932967"
"No worries","2008","Not Working","Couple + C. GT 16 ","146","0.16280424773419","0.139025500428171","0.18658299504021"
"No worries","2008","Not Working","Couple + C. LE and GT 16","61","0.176100985581778","0.133212109877027","0.218989861286529"
"Big worries","2009","Full Time","1-pers.-HH","276","0.29354945012103","0.265268112842437","0.321830787399624"
"Big worries","2009","Full Time","(Married) couple without C. ","646","0.302777144667112","0.283547284454086","0.322007004880139"
"Big worries","2009","Full Time","Single parent ","98","0.260819010395832","0.215272092000199","0.306365928791466"
"Big worries","2009","Full Time","Couple + C. LE 16 ","395","0.296600766070793","0.272717318978696","0.320484213162891"
"Big worries","2009","Full Time","Couple + C. GT 16 ","429","0.314293125653225","0.290365443157986","0.338220808148463"
"Big worries","2009","Full Time","Couple + C. LE and GT 16","134","0.295910119070814","0.255412253003991","0.336407985137637"
"Big worries","2009","Part Time","1-pers.-HH","128","0.306700862028679","0.263663402758212","0.349738321299146"
"Big worries","2009","Part Time","(Married) couple without C. ","389","0.369100691526972","0.34037398054217","0.397827402511775"
"Big worries","2009","Part Time","Single parent ","108","0.370384813704767","0.319204938667653","0.421564688741882"
"Big worries","2009","Part Time","Couple + C. LE 16 ","319","0.333359950462491","0.304429818334248","0.362290082590735"
"Big worries","2009","Part Time","Couple + C. GT 16 ","262","0.339444317167456","0.308015442122366","0.370873192212545"
"Big worries","2009","Part Time","Couple + C. LE and GT 16","105","0.219662597880678","0.17830674365968","0.261018452101677"
"Big worries","2009","Not Working","1-pers.-HH","618","0.42160482454504","0.396231246627443","0.446978402462637"
"Big worries","2009","Not Working","(Married) couple without C. ","1494","0.47423205233559","0.457368286822433","0.491095817848747"
"Big worries","2009","Not Working","Single parent ","101","0.380536518329534","0.324752779196896","0.436320257462173"
"Big worries","2009","Not Working","Couple + C. LE 16 ","141","0.353633936921701","0.308018892035033","0.399248981808369"
"Big worries","2009","Not Working","Couple + C. GT 16 ","277","0.318422199853831","0.286766944929712","0.350077454777951"
"Big worries","2009","Not Working","Couple + C. LE and GT 16","81","0.293595415326487","0.241975904309719","0.345214926343255"
"Some worries","2009","Full Time","1-pers.-HH","534","0.518694826464254","0.487664621451832","0.549725031476676"
"Some worries","2009","Full Time","(Married) couple without C. ","1213","0.5539458874075","0.533141438300481","0.574750336514519"
"Some worries","2009","Full Time","Single parent ","215","0.589145398495106","0.538110259062683","0.640180537927528"
"Some worries","2009","Full Time","Couple + C. LE 16 ","776","0.558432852256955","0.532467525870035","0.584398178643875"
"Some worries","2009","Full Time","Couple + C. GT 16 ","775","0.528133101352174","0.502402769051818","0.553863433652529"
"Some worries","2009","Full Time","Couple + C. LE and GT 16","250","0.500395189192473","0.456033502659608","0.544756875725339"
"Some worries","2009","Part Time","1-pers.-HH","223","0.49139797398204","0.44473907139666","0.538056876567419"
"Some worries","2009","Part Time","(Married) couple without C. ","565","0.508550751927165","0.478790271501899","0.538311232352431"
"Some worries","2009","Part Time","Single parent ","183","0.496291074849799","0.443301175625202","0.549280974074395"
"Some worries","2009","Part Time","Couple + C. LE 16 ","552","0.542730161739328","0.512157992007597","0.573302331471058"
"Some worries","2009","Part Time","Couple + C. GT 16 ","475","0.521767934769698","0.488613022157132","0.554922847382264"
"Some worries","2009","Part Time","Couple + C. LE and GT 16","225","0.60580826217881","0.556994859669046","0.654621664688573"
"Some worries","2009","Not Working","1-pers.-HH","649","0.454351852421051","0.428767814598071","0.479935890244032"
"Some worries","2009","Not Working","(Married) couple without C. ","1573","0.440644347230081","0.423877547889477","0.457411146570685"
"Some worries","2009","Not Working","Single parent ","138","0.449584503967718","0.392429719738191","0.506739288197246"
"Some worries","2009","Not Working","Couple + C. LE 16 ","223","0.498976837246378","0.451272160145599","0.546681514347157"
"Some worries","2009","Not Working","Couple + C. GT 16 ","418","0.482012051346865","0.44805928192868","0.51596482076505"
"Some worries","2009","Not Working","Couple + C. LE and GT 16","158","0.505441405492725","0.448770939771664","0.562111871213785"
"No worries","2009","Full Time","1-pers.-HH","186","0.187755723414716","0.163503121178661","0.212008325650771"
"No worries","2009","Full Time","(Married) couple without C. ","334","0.143276967925388","0.12861348331866","0.157940452532116"
"No worries","2009","Full Time","Single parent ","44","0.150035591109062","0.112992134910833","0.187079047307291"
"No worries","2009","Full Time","Couple + C. LE 16 ","234","0.144966381672251","0.126557170742291","0.163375592602212"
"No worries","2009","Full Time","Couple + C. GT 16 ","242","0.157573772994602","0.138794799406489","0.176352746582714"
"No worries","2009","Full Time","Couple + C. LE and GT 16","104","0.203694691736713","0.16796182652554","0.239427556947885"
"No worries","2009","Part Time","1-pers.-HH","90","0.201901163989281","0.164436094163666","0.239366233814896"
"No worries","2009","Part Time","(Married) couple without C. ","130","0.122348556545863","0.102841402632018","0.141855710459707"
"No worries","2009","Part Time","Single parent ","51","0.133324111445434","0.0972979704677481","0.169350252423121"
"No worries","2009","Part Time","Couple + C. LE 16 ","149","0.123909887798181","0.103690156663872","0.14412961893249"
"No worries","2009","Part Time","Couple + C. GT 16 ","135","0.138787748062846","0.11584103352788","0.161734462597812"
"No worries","2009","Part Time","Couple + C. LE and GT 16","55","0.174529139940512","0.136614880814377","0.212443399066647"
"No worries","2009","Not Working","1-pers.-HH","188","0.124043323033908","0.107106006492465","0.140980639575352"
