"plh0039","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Some worries","2012","Couple + C. GT 16 ","1551","0.521631388855829","0.503647972993735","0.539614804717924"
"Some worries","2012","Couple + C. LE and GT 16","576","0.537298096145852","0.507670805537122","0.566925386754583"
"No worries","2012","1-pers.-HH","727","0.201602446392846","0.188597681799523","0.21460721098617"
"No worries","2012","(Married) couple without C. ","1181","0.152440951194395","0.144618430913749","0.160263471475041"
"No worries","2012","Single parent ","241","0.199593855472504","0.176913144731863","0.222274566213146"
"No worries","2012","Couple + C. LE 16 ","627","0.201492289131805","0.187284900172215","0.215699678091395"
"No worries","2012","Couple + C. GT 16 ","572","0.197216727042949","0.182892208883498","0.211541245202401"
"No worries","2012","Couple + C. LE and GT 16","212","0.194473695235273","0.170955502776199","0.217991887694346"
"Big worries","2013","1-pers.-HH","1081","0.315752938683384","0.300238193984988","0.331267683381781"
"Big worries","2013","(Married) couple without C. ","2666","0.347967563226414","0.337266394502559","0.358668731950268"
"Big worries","2013","Single parent ","303","0.250494157615796","0.224969460789936","0.276018854441655"
"Big worries","2013","Couple + C. LE 16 ","678","0.227871476594009","0.212219758320464","0.243523194867554"
"Big worries","2013","Couple + C. GT 16 ","740","0.281271584158206","0.264068294053321","0.298474874263092"
"Big worries","2013","Couple + C. LE and GT 16","265","0.273502053782582","0.244914819274939","0.302089288290224"
"Some worries","2013","1-pers.-HH","1668","0.481565902958635","0.464888089742539","0.49824371617473"
"Some worries","2013","(Married) couple without C. ","3763","0.493518851770836","0.482286757340536","0.504750946201135"
"Some worries","2013","Single parent ","550","0.504724703860196","0.4752720187176","0.534177389002791"
"Some worries","2013","Couple + C. LE 16 ","1467","0.544988702800231","0.526407360644186","0.563570044956275"
"Some worries","2013","Couple + C. GT 16 ","1380","0.537572997837247","0.518496155453142","0.556649840221352"
"Some worries","2013","Couple + C. LE and GT 16","486","0.521904757706622","0.489869553862383","0.553939961550861"
"No worries","2013","1-pers.-HH","699","0.202681158357981","0.189263177596364","0.216099139119599"
"No worries","2013","(Married) couple without C. ","1182","0.158513585002751","0.150308482162795","0.166718687842706"
"No worries","2013","Single parent ","254","0.244781138524009","0.219453210128197","0.270109066919821"
"No worries","2013","Couple + C. LE 16 ","614","0.22713982060576","0.211505848033361","0.242773793178159"
"No worries","2013","Couple + C. GT 16 ","504","0.181155418004547","0.166418978034848","0.195891857974245"
"No worries","2013","Couple + C. LE and GT 16","183","0.204593188510796","0.178722088719836","0.230464288301757"
"Big worries","2014","1-pers.-HH","","","",""
"Big worries","2014","(Married) couple without C. ","","","",""
"Big worries","2014","Single parent ","","","",""
"Big worries","2014","Couple + C. LE 16 ","","","",""
"Big worries","2014","Couple + C. GT 16 ","","","",""
"Big worries","2014","Couple + C. LE and GT 16","","","",""
"Some worries","2014","1-pers.-HH","","","",""
"Some worries","2014","(Married) couple without C. ","","","",""
"Some worries","2014","Single parent ","","","",""
"Some worries","2014","Couple + C. LE 16 ","","","",""
"Some worries","2014","Couple + C. GT 16 ","","","",""
"Some worries","2014","Couple + C. LE and GT 16","","","",""
"No worries","2014","1-pers.-HH","","","",""
"No worries","2014","(Married) couple without C. ","","","",""
"No worries","2014","Single parent ","","","",""
"No worries","2014","Couple + C. LE 16 ","","","",""
"No worries","2014","Couple + C. GT 16 ","","","",""
"No worries","2014","Couple + C. LE and GT 16","","","",""
"Big worries","2015","1-pers.-HH","","","",""
"Big worries","2015","(Married) couple without C. ","","","",""
"Big worries","2015","Single parent ","","","",""
"Big worries","2015","Couple + C. LE 16 ","","","",""
"Big worries","2015","Couple + C. GT 16 ","","","",""
"Big worries","2015","Couple + C. LE and GT 16","","","",""
"Some worries","2015","1-pers.-HH","","","",""
"Some worries","2015","(Married) couple without C. ","","","",""
"Some worries","2015","Single parent ","","","",""
"Some worries","2015","Couple + C. LE 16 ","","","",""
"Some worries","2015","Couple + C. GT 16 ","","","",""
"Some worries","2015","Couple + C. LE and GT 16","","","",""
"No worries","2015","1-pers.-HH","","","",""
"No worries","2015","(Married) couple without C. ","","","",""
"No worries","2015","Single parent ","","","",""
"No worries","2015","Couple + C. LE 16 ","","","",""
"No worries","2015","Couple + C. GT 16 ","","","",""
"No worries","2015","Couple + C. LE and GT 16","","","",""
"Big worries","2016","1-pers.-HH","","","",""
"Big worries","2016","(Married) couple without C. ","","","",""
"Big worries","2016","Single parent ","","","",""
"Big worries","2016","Couple + C. LE 16 ","","","",""
"Big worries","2016","Couple + C. GT 16 ","","","",""
"Big worries","2016","Couple + C. LE and GT 16","","","",""
"Some worries","2016","1-pers.-HH","","","",""
"Some worries","2016","(Married) couple without C. ","","","",""
"Some worries","2016","Single parent ","","","",""
"Some worries","2016","Couple + C. LE 16 ","","","",""
"Some worries","2016","Couple + C. GT 16 ","","","",""
"Some worries","2016","Couple + C. LE and GT 16","","","",""
"No worries","2016","1-pers.-HH","","","",""
"No worries","2016","(Married) couple without C. ","","","",""
"No worries","2016","Single parent ","","","",""
"No worries","2016","Couple + C. LE 16 ","","","",""
"No worries","2016","Couple + C. GT 16 ","","","",""
"No worries","2016","Couple + C. LE and GT 16","","","",""
"Big worries","2017","1-pers.-HH","","","",""
"Big worries","2017","(Married) couple without C. ","","","",""
"Big worries","2017","Single parent ","","","",""
"Big worries","2017","Couple + C. LE 16 ","","","",""
"Big worries","2017","Couple + C. GT 16 ","","","",""
"Big worries","2017","Couple + C. LE and GT 16","","","",""
"Some worries","2017","1-pers.-HH","","","",""
"Some worries","2017","(Married) couple without C. ","","","",""
"Some worries","2017","Single parent ","","","",""
"Some worries","2017","Couple + C. LE 16 ","","","",""
"Some worries","2017","Couple + C. GT 16 ","","","",""
"Some worries","2017","Couple + C. LE and GT 16","","","",""
"No worries","2017","1-pers.-HH","","","",""
"No worries","2017","(Married) couple without C. ","","","",""
"No worries","2017","Single parent ","","","",""
"No worries","2017","Couple + C. LE 16 ","","","",""
"No worries","2017","Couple + C. GT 16 ","","","",""
"No worries","2017","Couple + C. LE and GT 16","","","",""
"Big worries","2018","1-pers.-HH","1616","0.397878274681231","0.382930743888702","0.412825805473759"
"Big worries","2018","(Married) couple without C. ","3717","0.469169289160653","0.458236339219921","0.480102239101386"
"Big worries","2018","Single parent ","782","0.350589116928963","0.3306956282716","0.370482605586325"
"Big worries","2018","Couple + C. LE 16 ","1856","0.331738275581968","0.319240254515734","0.344236296648201"
"Big worries","2018","Couple + C. GT 16 ","1148","0.386905776495681","0.369492035852341","0.404319517139021"
"Big worries","2018","Couple + C. LE and GT 16","769","0.379521899893833","0.359165410996375","0.399878388791291"
"Some worries","2018","1-pers.-HH","1863","0.456679356985605","0.441467368483272","0.471891345487939"
"Some worries","2018","(Married) couple without C. ","3481","0.428616458078531","0.417774871657556","0.439458044499506"
"Some worries","2018","Single parent ","1058","0.485326672866193","0.464489688539264","0.506163657193122"
"Some worries","2018","Couple + C. LE 16 ","2792","0.519476874869225","0.506214832120527","0.532738917617923"
"Some worries","2018","Couple + C. GT 16 ","1445","0.481112875409204","0.463248584191534","0.498977166626874"
"Some worries","2018","Couple + C. LE and GT 16","1067","0.447737437219492","0.426877849061175","0.46859702537781"
"No worries","2018","1-pers.-HH","640","0.145442368333164","0.134676022091094","0.156208714575234"
"No worries","2018","(Married) couple without C. ","806","0.102214252760816","0.0955777904349048","0.108850715086727"
"No worries","2018","Single parent ","370","0.164084210204844","0.14864352339542","0.179524897014268"
"No worries","2018","Couple + C. LE 16 ","804","0.148784849548807","0.139338387264699","0.158231311832915"
"No worries","2018","Couple + C. GT 16 ","412","0.131981348095115","0.119879640322212","0.144083055868019"
"No worries","2018","Couple + C. LE and GT 16","347","0.172740662886675","0.156882993725323","0.188598332048027"
