"plh0039","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Big worries","2008","16-34 y.","(0) in school","92","0.317902497619816","0.269530581436849","0.366274413802784"
"Big worries","2008","16-34 y.","(1a) inadequately completed","","","",""
"Big worries","2008","16-34 y.","(1b) general elementary school","98","0.347407119045655","0.292980049892697","0.401834188198613"
"Big worries","2008","16-34 y.","(1c) basic vocational qualification","149","0.364334242679104","0.318848188182278","0.40982029717593"
"Big worries","2008","16-34 y.","(2b) intermediate general qualification","101","0.309724901217009","0.261144887399841","0.358304915034178"
"Big worries","2008","16-34 y.","(2a) intermediate vocational","274","0.299343984471329","0.269766858502805","0.328921110439852"
"Big worries","2008","16-34 y.","(2c_gen) general maturity certificate","115","0.200440201802927","0.168381009960255","0.232499393645598"
"Big worries","2008","16-34 y.","(2c_voc) vocational maturity certificate","107","0.25433973479199","0.212440928477531","0.296238541106449"
"Big worries","2008","16-34 y.","(3a) lower tertiary education","44","0.256249823752154","0.195287669367243","0.317211978137066"
"Big worries","2008","16-34 y.","(3b) higher tertiary education","69","0.216723207368642","0.172537155614584","0.260909259122701"
"Big worries","2008","35-65 y.","(0) in school","","","",""
"Big worries","2008","35-65 y.","(1a) inadequately completed","36","0.381132308301785","0.286416124404024","0.475848492199546"
"Big worries","2008","35-65 y.","(1b) general elementary school","245","0.424925379042937","0.384969759958045","0.464880998127829"
"Big worries","2008","35-65 y.","(1c) basic vocational qualification","1146","0.413709200711233","0.395668992477959","0.431749408944506"
"Big worries","2008","35-65 y.","(2b) intermediate general qualification","41","0.454363819265078","0.353708295020202","0.555019343509955"
"Big worries","2008","35-65 y.","(2a) intermediate vocational","1146","0.361887834029036","0.345222418789796","0.378553249268275"
"Big worries","2008","35-65 y.","(2c_gen) general maturity certificate","38","0.260817316196404","0.182582600449352","0.339052031943455"
"Big worries","2008","35-65 y.","(2c_voc) vocational maturity certificate","267","0.308730728939344","0.27798023492106","0.339481222957628"
"Big worries","2008","35-65 y.","(3a) lower tertiary education","306","0.279428074230919","0.252478806141761","0.306377342320077"
"Big worries","2008","35-65 y.","(3b) higher tertiary education","436","0.232035740416957","0.212120954510486","0.251950526323429"
"Big worries","2008","66 and older","(0) in school","","","",""
"Big worries","2008","66 and older","(1a) inadequately completed","","","",""
"Big worries","2008","66 and older","(1b) general elementary school","295","0.42908851178657","0.392291417687868","0.465885605885271"
"Big worries","2008","66 and older","(1c) basic vocational qualification","938","0.489325619032137","0.467132763599057","0.511518474465218"
"Big worries","2008","66 and older","(2b) intermediate general qualification","","","",""
"Big worries","2008","66 and older","(2a) intermediate vocational","258","0.494317628773582","0.451345350880803","0.537289906666361"
"Big worries","2008","66 and older","(2c_gen) general maturity certificate","","","",""
"Big worries","2008","66 and older","(2c_voc) vocational maturity certificate","77","0.437457749836354","0.362220054161986","0.512695445510721"
"Big worries","2008","66 and older","(3a) lower tertiary education","192","0.514862908053275","0.464679096216889","0.565046719889662"
"Big worries","2008","66 and older","(3b) higher tertiary education","190","0.355487820107073","0.313235305696977","0.397740334517169"
"Some worries","2008","16-34 y.","(0) in school","196","0.510376827388685","0.458449072300359","0.56230458247701"
"Some worries","2008","16-34 y.","(1a) inadequately completed","","","",""
"Some worries","2008","16-34 y.","(1b) general elementary school","130","0.440923532296125","0.384170160184159","0.497676904408091"
"Some worries","2008","16-34 y.","(1c) basic vocational qualification","214","0.492106832388763","0.444853793253295","0.539359871524231"
"Some worries","2008","16-34 y.","(2b) intermediate general qualification","172","0.467436245553226","0.415015225883326","0.519857265223125"
"Some worries","2008","16-34 y.","(2a) intermediate vocational","478","0.519843742904395","0.487577679510023","0.552109806298767"
"Some worries","2008","16-34 y.","(2c_gen) general maturity certificate","355","0.596956057826877","0.557675100759072","0.636237014894683"
"Some worries","2008","16-34 y.","(2c_voc) vocational maturity certificate","239","0.582453979505255","0.535007168762656","0.629900790247854"
"Some worries","2008","16-34 y.","(3a) lower tertiary education","112","0.54708910131993","0.477578604069724","0.616599598570136"
"Some worries","2008","16-34 y.","(3b) higher tertiary education","190","0.523144982556414","0.469580234304639","0.57670973080819"
"Some worries","2008","35-65 y.","(0) in school","","","",""
"Some worries","2008","35-65 y.","(1a) inadequately completed","43","0.467236211485802","0.369933935182095","0.56453848778951"
"Some worries","2008","35-65 y.","(1b) general elementary school","273","0.450498447811151","0.410283219445633","0.49071367617667"
"Some worries","2008","35-65 y.","(1c) basic vocational qualification","1374","0.471681366051694","0.45339574391089","0.489966988192498"
"Some worries","2008","35-65 y.","(2b) intermediate general qualification","39","0.414838544818383","0.315238032821047","0.514439056815719"
"Some worries","2008","35-65 y.","(2a) intermediate vocational","1647","0.513846198895544","0.496512787208166","0.531179610582922"
"Some worries","2008","35-65 y.","(2c_gen) general maturity certificate","63","0.587571386281203","0.499859163045634","0.675283609516772"
"Some worries","2008","35-65 y.","(2c_voc) vocational maturity certificate","470","0.534571926840012","0.501369647142379","0.567774206537646"
"Some worries","2008","35-65 y.","(3a) lower tertiary education","568","0.504037071146377","0.474008882554054","0.534065259738699"
"Some worries","2008","35-65 y.","(3b) higher tertiary education","1000","0.583554601458672","0.560297934261107","0.606811268656237"
"Some worries","2008","66 and older","(0) in school","","","",""
"Some worries","2008","66 and older","(1a) inadequately completed","","","",""
"Some worries","2008","66 and older","(1b) general elementary school","305","0.441639593417877","0.404720842684409","0.478558344151346"
"Some worries","2008","66 and older","(1c) basic vocational qualification","835","0.424906509448814","0.402960372265751","0.446852646631878"
"Some worries","2008","66 and older","(2b) intermediate general qualification","","","",""
"Some worries","2008","66 and older","(2a) intermediate vocational","210","0.409747791276514","0.367478638779209","0.45201694377382"
"Some worries","2008","66 and older","(2c_gen) general maturity certificate","","","",""
"Some worries","2008","66 and older","(2c_voc) vocational maturity certificate","76","0.505421164093281","0.4295923382477","0.581249989938861"
"Some worries","2008","66 and older","(3a) lower tertiary education","161","0.406270637002566","0.356954666460096","0.455586607545035"
"Some worries","2008","66 and older","(3b) higher tertiary education","239","0.49088598505532","0.446757148844453","0.535014821266187"
"No worries","2008","16-34 y.","(0) in school","68","0.171720674991499","0.132544430989243","0.210896918993756"
"No worries","2008","16-34 y.","(1a) inadequately completed","","","",""
"No worries","2008","16-34 y.","(1b) general elementary school","66","0.21166934865822","0.164975720669426","0.258362976647015"
"No worries","2008","16-34 y.","(1c) basic vocational qualification","67","0.143558924932133","0.110417001784352","0.176700848079914"
