"plh0039","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Big worries","2008","Not Employed","1-pers.-HH","675","0.440045248995182","0.415172286744599","0.464918211245765","1"
"Big worries","2008","Not Employed","(Married) couple without C. ","1688","0.480162394288695","0.463943275918476","0.496381512658913","1"
"Big worries","2008","Not Employed","Single parent ","122","0.309307291987088","0.262835030455481","0.355779553518695","1"
"Big worries","2008","Not Employed","Couple + C. LE 16 ","177","0.340540316277378","0.298793449685827","0.382287182868929","1"
"Big worries","2008","Not Employed","Couple + C. GT 16 ","301","0.344634894967943","0.31402485626271","0.375244933673176","1"
"Big worries","2008","Not Employed","Couple + C. LE and GT 16","97","0.336378694668382","0.283179975343944","0.389577413992821","1"
"Big worries","2008","Employed","1-pers.-HH","457","0.302942624883468","0.27972625595992","0.326158993807015","1"
"Big worries","2008","Employed","(Married) couple without C. ","1132","0.339601537571113","0.323711261942438","0.355491813199789","1"
"Big worries","2008","Employed","Single parent ","217","0.324881727706422","0.290335684269533","0.359427771143312","1"
"Big worries","2008","Employed","Couple + C. LE 16 ","860","0.327747224421701","0.310055076547309","0.345439372296092","1"
"Big worries","2008","Employed","Couple + C. GT 16 ","751","0.332671868239753","0.313945909552237","0.351397826927268","1"
"Big worries","2008","Employed","Couple + C. LE and GT 16","262","0.28215072536015","0.252910237563312","0.311391213156988","1"
"No worries","2008","Employed","Couple + C. GT 16 ","370","0.146512356462785","0.132458288433281","0.160566424492289","3"
"No worries","2008","Not Employed","1-pers.-HH","208","0.131878914211388","0.114924600706818","0.148833227715959","3"
"No worries","2008","Not Employed","Single parent ","69","0.179292353646163","0.140723971930499","0.217860735361827","3"
"No worries","2008","Not Employed","Couple + C. LE 16 ","62","0.123562607038663","0.0945725231443581","0.152552690932967","3"
"No worries","2008","Not Employed","Couple + C. GT 16 ","146","0.16280424773419","0.139025500428171","0.18658299504021","3"
"No worries","2008","Employed","1-pers.-HH","289","0.193906907851534","0.173932722241341","0.213881093461726","3"
"No worries","2008","Employed","(Married) couple without C. ","490","0.140464337913841","0.128805411314772","0.15212326451291","3"
"No worries","2008","Employed","Single parent ","127","0.210746711205778","0.180662796851185","0.24083062556037","3"
"No worries","2008","Employed","Couple + C. LE and GT 16","140","0.172947431025001","0.148374836745825","0.197520025304178","3"
"No worries","2008","Not Employed","(Married) couple without C. ","356","0.0864549813372591","0.0773315267993007","0.0955784358752175","3"
"No worries","2008","Not Employed","Couple + C. LE and GT 16","61","0.176100985581778","0.133212109877027","0.218989861286529","3"
"No worries","2008","Employed","Couple + C. LE 16 ","396","0.144680038885142","0.131420959844302","0.157939117925983","3"
"Some worries","2008","Employed","Couple + C. GT 16 ","1311","0.520815775297463","0.50096124455928","0.540670306035645","2"
"Some worries","2008","Not Employed","Single parent ","189","0.511400354366749","0.46114140810506","0.561659300628437","2"
"Some worries","2008","Not Employed","Couple + C. LE 16 ","256","0.53589707668396","0.491963826100106","0.579830327267813","2"
"Some worries","2008","Employed","1-pers.-HH","759","0.503150467264999","0.477890009057951","0.528410925472046","2"
"Some worries","2008","Employed","(Married) couple without C. ","1790","0.519934124515046","0.503170490955777","0.536697758074315","2"
"Some worries","2008","Employed","Couple + C. LE and GT 16","508","0.544901843614849","0.512547017390884","0.577256669838813","2"
"Some worries","2008","Not Employed","1-pers.-HH","647","0.42807583679343","0.403282672660723","0.452869000926136","2"
"Some worries","2008","Not Employed","(Married) couple without C. ","1601","0.433382624374046","0.417295440846951","0.449469807901141","2"
"Some worries","2008","Not Employed","Couple + C. GT 16 ","479","0.492560857297867","0.460360215466672","0.524761499129061","2"
"Some worries","2008","Not Employed","Couple + C. LE and GT 16","145","0.487520319749839","0.431239364143411","0.543801275356268","2"
"Some worries","2008","Employed","Single parent ","362","0.4643715610878","0.427583206674383","0.501159915501216","2"
"Some worries","2008","Employed","Couple + C. LE 16 ","1448","0.527572736693157","0.508755606237337","0.546389867148977","2"
"Big worries","2009","Not Employed","1-pers.-HH","618","0.42160482454504","0.396231246627443","0.446978402462637","1"
"Big worries","2009","Not Employed","(Married) couple without C. ","1494","0.47423205233559","0.457368286822433","0.491095817848747","1"
"Big worries","2009","Not Employed","Single parent ","101","0.380536518329534","0.324752779196896","0.436320257462173","1"
"Big worries","2009","Not Employed","Couple + C. LE 16 ","141","0.353633936921701","0.308018892035033","0.399248981808369","1"
"Big worries","2009","Not Employed","Couple + C. GT 16 ","277","0.318422199853831","0.286766944929712","0.350077454777951","1"
"Big worries","2009","Not Employed","Couple + C. LE and GT 16","81","0.293595415326487","0.241975904309719","0.345214926343255","1"
"Big worries","2009","Employed","1-pers.-HH","404","0.297616796680678","0.273977449193428","0.321256144167929","1"
"Big worries","2009","Employed","(Married) couple without C. ","1035","0.324905483120604","0.308870419737082","0.340940546504125","1"
"Big worries","2009","Employed","Single parent ","206","0.317508625658545","0.282999349441813","0.352017901875277","1"
"Big worries","2009","Employed","Couple + C. LE 16 ","714","0.312409686661998","0.293962958831444","0.330856414492553","1"
"Big worries","2009","Employed","Couple + C. GT 16 ","691","0.324040400799881","0.304987929090274","0.343092872509488","1"
"Big worries","2009","Employed","Couple + C. LE and GT 16","239","0.261824438263395","0.232661861767495","0.290987014759294","1"
"No worries","2009","Employed","Couple + C. GT 16 ","377","0.150293300663176","0.135745554737931","0.16484104658842","3"
"No worries","2009","Employed","Couple + C. LE and GT 16","159","0.190656527694389","0.164598997904935","0.216714057483843","3"
"No worries","2009","Not Employed","1-pers.-HH","188","0.124043323033908","0.107106006492465","0.140980639575352","3"
"No worries","2009","Not Employed","(Married) couple without C. ","301","0.0851236004343288","0.07569888482757","0.0945483160410876","3"
"No worries","2009","Not Employed","Single parent ","52","0.169878977702747","0.126732820443197","0.213025134962298","3"
"No worries","2009","Not Employed","Couple + C. LE 16 ","58","0.147389225831921","0.113567159060518","0.181211292603324","3"
"No worries","2009","Not Employed","Couple + C. GT 16 ","137","0.199565748799304","0.1724080940479","0.226723403550707","3"
"No worries","2009","Not Employed","Couple + C. LE and GT 16","60","0.200963179180788","0.155542446087257","0.24638391227432","3"
"No worries","2009","Employed","1-pers.-HH","276","0.192130493930588","0.171760614222568","0.212500373638608","3"
"No worries","2009","Employed","(Married) couple without C. ","464","0.136294365332095","0.124547237423661","0.14804149324053","3"
"No worries","2009","Employed","Single parent ","95","0.141389030558317","0.115559555625577","0.167218505491057","3"
"No worries","2009","Employed","Couple + C. LE 16 ","383","0.135910673688166","0.122271177699392","0.14955016967694","3"
