"plh0039","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"Big worries","2008","in school","West Germany","66","0.291625275168395","0.237511534646435","0.345739015690354"
"Big worries","2008","in school","East Germany","","","",""
"Big worries","2008","inadequately","West Germany","60","0.410760707004234","0.335694164152078","0.48582724985639"
"Big worries","2008","inadequately","East Germany","","","",""
"Big worries","2008","general elemantary","West Germany","693","0.410683326730899","0.387406844333454","0.433959809128344"
"Big worries","2008","general elemantary","East Germany","96","0.353723487716135","0.300064891480114","0.407382083952156"
"Big worries","2008","middle vocational","West Germany","2833","0.398566783599945","0.387280440861226","0.409853126338664"
"Big worries","2008","middle vocational","East Germany","875","0.346048163061594","0.327430486505323","0.364665839617865"
"Big worries","2008","vocational + Abi","West Germany","303","0.319365446738336","0.289449122687678","0.349281770788994"
"Big worries","2008","vocational + Abi","East Germany","40","0.229599460683679","0.165620413520699","0.293578507846659"
"Big worries","2008","higher vocational","West Germany","370","0.386724648441057","0.357126802652112","0.416322494230002"
"Big worries","2008","higher vocational","East Germany","154","0.40365457396969","0.35393056052534","0.45337858741404"
"Big worries","2008","higher education","West Germany","844","0.272745263282035","0.256679113843097","0.288811412720973"
"Big worries","2008","higher education","East Germany","393","0.330223949703593","0.304089883215701","0.356358016191486"
"Some worries","2008","in school","West Germany","154","0.536654087391622","0.477284595174283","0.596023579608961"
"Some worries","2008","in school","East Germany","39","0.39994721852349","0.293915150508896","0.505979286538085"
"Some worries","2008","inadequately","West Germany","71","0.444379291949432","0.368561307134772","0.520197276764092"
"Some worries","2008","inadequately","East Germany","","","",""
"Some worries","2008","general elemantary","West Germany","784","0.456105485265444","0.432539834552662","0.479671135978226"
"Some worries","2008","general elemantary","East Germany","136","0.370393124815176","0.316197483397586","0.424588766232766"
"Some worries","2008","middle vocational","West Germany","3541","0.485936946371991","0.474415496500224","0.497458396243758"
"Some worries","2008","middle vocational","East Germany","1222","0.494117483893529","0.474550482742851","0.513684485044207"
"Some worries","2008","vocational + Abi","West Germany","501","0.548485385369544","0.516553415907797","0.580417354831292"
"Some worries","2008","vocational + Abi","East Germany","89","0.545163287608692","0.469412857374072","0.620913717843312"
"Some worries","2008","higher vocational","West Germany","547","0.496582299683462","0.466195058017001","0.526969541349924"
"Some worries","2008","higher vocational","East Germany","170","0.426073402384527","0.375956677992259","0.476190126776794"
"Some worries","2008","higher education","West Germany","1612","0.536406507960988","0.518417566897517","0.55439544902446"
