"plh0039","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Big worries","2008","Schleswig-Holstein","1-pers.-HH","33","0.307708202344741","0.217247028158725","0.398169376530756","1"
"Big worries","2008","Schleswig-Holstein","(Married) couple without C. ","67","0.318927936716988","0.257757937585147","0.38009793584883","1"
"Big worries","2008","Schleswig-Holstein","Single parent ","5","","","","1"
"Big worries","2008","Schleswig-Holstein","Couple + C. LE 16 ","19","","","","1"
"Big worries","2008","Schleswig-Holstein","Couple + C. GT 16 ","25","","","","1"
"Big worries","2008","Schleswig-Holstein","Couple + C. LE and GT 16","3","","","","1"
"Big worries","2008","Hamburg","1-pers.-HH","24","","","","1"
"Big worries","2008","Hamburg","(Married) couple without C. ","38","0.419248197264681","0.323016468155559","0.515479926373803","1"
"Big worries","2008","Hamburg","Single parent ","3","","","","1"
"Big worries","2008","Hamburg","Couple + C. LE 16 ","14","","","","1"
"Big worries","2008","Hamburg","Couple + C. GT 16 ","6","","","","1"
"Big worries","2008","Hamburg","Couple + C. LE and GT 16","5","","","","1"
"Big worries","2008","Lower Saxony","1-pers.-HH","100","0.446703492178393","0.38482910807514","0.508577876281646","1"
"Big worries","2008","Lower Saxony","(Married) couple without C. ","282","0.483656426349342","0.44506036156004","0.522252491138644","1"
"Big worries","2008","Lower Saxony","Single parent ","32","0.285042036939057","0.192290288508398","0.377793785369717","1"
"Big worries","2008","Lower Saxony","Couple + C. LE 16 ","121","0.357158994495944","0.304659432084336","0.409658556907552","1"
"Big worries","2008","Lower Saxony","Couple + C. GT 16 ","97","0.323797054612655","0.269183742870245","0.378410366355065","1"
"Big worries","2008","Lower Saxony","Couple + C. LE and GT 16","39","0.424690349171125","0.334349078120115","0.515031620222136","1"
"Big worries","2008","Bremen","1-pers.-HH","7","","","","1"
"Big worries","2008","Bremen","(Married) couple without C. ","20","","","","1"
"Big worries","2008","Bremen","Single parent ","4","","","","1"
"Big worries","2008","Bremen","Couple + C. LE 16 ","6","","","","1"
"Big worries","2008","Bremen","Couple + C. GT 16 ","4","","","","1"
"Big worries","2008","Bremen","Couple + C. LE and GT 16","","","","","1"
"Big worries","2008","North Rhine-Westphalia","1-pers.-HH","235","0.389707753579452","0.349459504822736","0.429956002336168","1"
"Big worries","2008","North Rhine-Westphalia","(Married) couple without C. ","621","0.45056720901203","0.424931171170077","0.476203246853982","1"
"Big worries","2008","North Rhine-Westphalia","Single parent ","70","0.279239455450812","0.217372848229432","0.341106062672192","1"
"Big worries","2008","North Rhine-Westphalia","Couple + C. LE 16 ","231","0.323103587666073","0.288107618156694","0.358099557175452","1"
"Big worries","2008","North Rhine-Westphalia","Couple + C. GT 16 ","253","0.362523994823304","0.326523944736303","0.398524044910305","1"
"Big worries","2008","North Rhine-Westphalia","Couple + C. LE and GT 16","81","0.316145186344269","0.259075794869719","0.373214577818819","1"
"Big worries","2008","Hesse","1-pers.-HH","53","0.273516888319865","0.208396546216244","0.338637230423486","1"
"Big worries","2008","Hesse","(Married) couple without C. ","199","0.404977027203495","0.362331718694143","0.447622335712846","1"
"Big worries","2008","Hesse","Single parent ","21","","","","1"
"Big worries","2008","Hesse","Couple + C. LE 16 ","97","0.331720262223964","0.27503237110651","0.388408153341418","1"
"Big worries","2008","Hesse","Couple + C. GT 16 ","59","0.320469145942638","0.255794986202406","0.385143305682869","1"
"Big worries","2008","Hesse","Couple + C. LE and GT 16","23","","","","1"
"Big worries","2008","Rhineland-Palatinate,Saarland","1-pers.-HH","80","0.429362847946782","0.359529688728717","0.499196007164847","1"
"Big worries","2008","Rhineland-Palatinate,Saarland","(Married) couple without C. ","135","0.376191712681472","0.324925502578098","0.427457922784845","1"
"Big worries","2008","Rhineland-Palatinate,Saarland","Single parent ","24","","","","1"
"Big worries","2008","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","64","0.326943058153871","0.259528516962278","0.394357599345464","1"
"Big worries","2008","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","73","0.379031646096607","0.310938522757317","0.447124769435896","1"
"Big worries","2008","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","25","","","","1"
"Big worries","2008","Baden-Württemberg","1-pers.-HH","127","0.352266474813942","0.30257661642773","0.401956333200153","1"
"Big worries","2008","Baden-Württemberg","(Married) couple without C. ","281","0.351169371461912","0.317713780855687","0.384624962068137","1"
"Big worries","2008","Baden-Württemberg","Single parent ","46","0.330187135663433","0.250561574072133","0.409812697254732","1"
"Big worries","2008","Baden-Württemberg","Couple + C. LE 16 ","137","0.352517968627288","0.30709681967766","0.397939117576917","1"
"Big worries","2008","Baden-Württemberg","Couple + C. GT 16 ","107","0.280355730004992","0.238575554474917","0.322135905535067","1"
"Big worries","2008","Baden-Württemberg","Couple + C. LE and GT 16","56","0.350693266729948","0.280394108482253","0.420992424977643","1"
"Big worries","2008","Bavaria","1-pers.-HH","155","0.39927188704373","0.352095870731824","0.446447903355637","1"
"Big worries","2008","Bavaria","(Married) couple without C. ","362","0.401080519516354","0.369881285878974","0.432279753153733","1"
"Big worries","2008","Bavaria","Single parent ","45","0.315667381579657","0.243424010486693","0.387910752672621","1"
"Big worries","2008","Bavaria","Couple + C. LE 16 ","167","0.325927072166295","0.285287296562362","0.366566847770228","1"
"Big worries","2008","Bavaria","Couple + C. GT 16 ","147","0.40046305905087","0.355879133500239","0.4450469846015","1"
"Big worries","2008","Bavaria","Couple + C. LE and GT 16","63","0.283496485380912","0.221497715296564","0.345495255465259","1"
"Big worries","2008","Berlin","1-pers.-HH","72","0.43168404461186","0.357661878349922","0.505706210873797","1"
"Big worries","2008","Berlin","(Married) couple without C. ","127","0.483214788618833","0.423274668692301","0.543154908545366","1"
"Big worries","2008","Berlin","Single parent ","22","","","","1"
"Big worries","2008","Berlin","Couple + C. LE 16 ","37","0.49215152174125","0.391619878299415","0.592683165183086","1"
"Big worries","2008","Berlin","Couple + C. GT 16 ","32","0.303581388614775","0.211603119938955","0.395559657290594","1"
"Big worries","2008","Berlin","Couple + C. LE and GT 16","6","","","","1"
"Big worries","2008","Brandenburg","1-pers.-HH","41","0.241178228331478","0.17006021230878","0.312296244354177","1"
"Big worries","2008","Brandenburg","(Married) couple without C. ","134","0.329743758358526","0.278315205952032","0.38117231076502","1"
"Big worries","2008","Brandenburg","Single parent ","6","","","","1"
"Big worries","2008","Brandenburg","Couple + C. LE 16 ","23","","","","1"
"Big worries","2008","Brandenburg","Couple + C. GT 16 ","45","0.238161894571874","0.17316784418033","0.303155944963418","1"
"Big worries","2008","Brandenburg","Couple + C. LE and GT 16","13","","","","1"
"Big worries","2008","Mecklenburg-Western Pomerania","1-pers.-HH","37","0.453600172630054","0.346497347386854","0.560702997873253","1"
"Big worries","2008","Mecklenburg-Western Pomerania","(Married) couple without C. ","89","0.453832593029792","0.385680077314748","0.521985108744837","1"
"Big worries","2008","Mecklenburg-Western Pomerania","Single parent ","11","","","","1"
"Big worries","2008","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","15","","","","1"
"Big worries","2008","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","20","","","","1"
"Big worries","2008","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","13","","","","1"
"Big worries","2008","Saxony","1-pers.-HH","69","0.26296700269569","0.20582245999832","0.32011154539306","1"
"Big worries","2008","Saxony","(Married) couple without C. ","207","0.371439693521546","0.332082289842028","0.410797097201063","1"
"Big worries","2008","Saxony","Single parent ","19","","","","1"
"Big worries","2008","Saxony","Couple + C. LE 16 ","50","0.279700327899777","0.217493767355828","0.341906888443726","1"
"Big worries","2008","Saxony","Couple + C. GT 16 ","57","0.196325481620935","0.145754387119393","0.246896576122477","1"
"Big worries","2008","Saxony","Couple + C. LE and GT 16","22","","","","1"
"Big worries","2008","Saxony-Anhalt","1-pers.-HH","44","0.418792670365627","0.330150641518091","0.507434699213164","1"
"Big worries","2008","Saxony-Anhalt","(Married) couple without C. ","135","0.495149659168948","0.439403054594799","0.550896263743097","1"
"Big worries","2008","Saxony-Anhalt","Single parent ","12","","","","1"
"Big worries","2008","Saxony-Anhalt","Couple + C. LE 16 ","28","","","","1"
"Big worries","2008","Saxony-Anhalt","Couple + C. GT 16 ","66","0.319154280390255","0.253389385709326","0.384919175071184","1"
"Big worries","2008","Saxony-Anhalt","Couple + C. LE and GT 16","3","","","","1"
"Big worries","2008","Thuringia","1-pers.-HH","55","0.329349396126204","0.249476604024722","0.409222188227686","1"
"Big worries","2008","Thuringia","(Married) couple without C. ","123","0.353940838694029","0.301547679732319","0.406333997655739","1"
"Big worries","2008","Thuringia","Single parent ","19","","","","1"
"Big worries","2008","Thuringia","Couple + C. LE 16 ","28","","","","1"
"Big worries","2008","Thuringia","Couple + C. GT 16 ","61","0.356426833857469","0.289031258326126","0.423822409388813","1"
"Big worries","2008","Thuringia","Couple + C. LE and GT 16","7","","","","1"
"No worries","2008","Hesse","Couple + C. LE 16 ","27","","","","3"
"No worries","2008","Hesse","(Married) couple without C. ","67","0.113697565540207","0.0861200108928035","0.141275120187611","3"
"No worries","2008","Hesse","Single parent ","12","","","","3"
"No worries","2008","Hesse","Couple + C. GT 16 ","27","","","","3"
