"plh0039","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"Big worries","2008","in school","Male","31","0.175639884387602","0.118607688569287","0.232672080205918","1"
"Big worries","2008","in school","Female","61","0.4657645260443","0.393293908449298","0.538235143639302","1"
"Big worries","2008","inadequately","Male","22","","","","1"
"Big worries","2008","inadequately","Female","44","0.382240878731379","0.291841644772726","0.472640112690032","1"
"Big worries","2008","general elemantary","Male","216","0.364761663133147","0.327173529696372","0.402349796569922","1"
"Big worries","2008","general elemantary","Female","573","0.422704285977101","0.396744445565821","0.448664126388382","1"
"Big worries","2008","middle vocational","Male","1653","0.354436850894736","0.340630168636662","0.36824353315281","1"
"Big worries","2008","middle vocational","Female","2055","0.42055366454863","0.407039907365018","0.434067421732242","1"
"Big worries","2008","vocational + Abi","Male","123","0.24935870197147","0.209025244916298","0.289692159026641","1"
"Big worries","2008","vocational + Abi","Female","220","0.358193907399646","0.32153104057569","0.394856774223601","1"
"Big worries","2008","higher vocational","Male","305","0.38666795730515","0.353557551893567","0.419778362716733","1"
"Big worries","2008","higher vocational","Female","219","0.395659050163613","0.355965917370734","0.435352182956491","1"
"Big worries","2008","higher education","Male","652","0.263402021080334","0.245369120126948","0.28143492203372","1"
"Big worries","2008","higher education","Female","585","0.314318104880682","0.293465483451377","0.335170726309988","1"
"No worries","2008","higher education","Male","432","0.214738316508914","0.197926959935057","0.23154967308277","3"
"No worries","2008","higher education","Female","257","0.149784272639054","0.133755056184135","0.165813489093973","3"
"No worries","2008","higher vocational","Male","109","0.14470626840873","0.120786944724627","0.168625592092833","3"
"No worries","2008","higher vocational","Female","64","0.103690225697833","0.0789438393052888","0.128436612090377","3"
"No worries","2008","middle vocational","Female","557","0.0997762436414993","0.091571829024446","0.107980658258553","3"
"No worries","2008","vocational + Abi","Male","79","0.191070251430137","0.154418992447811","0.227721510412463","3"
"No worries","2008","vocational + Abi","Female","87","0.102769159675017","0.0795498712929345","0.1259884480571","3"
"No worries","2008","general elemantary","Female","196","0.135690217887278","0.117693491658621","0.153686944115936","3"
"No worries","2008","middle vocational","Male","709","0.149783953685224","0.139483702313682","0.160084205056765","3"
"No worries","2008","inadequately","Male","17","","","","3"
"No worries","2008","inadequately","Female","22","","","","3"
"No worries","2008","general elemantary","Male","116","0.177316900280879","0.147492675115069","0.20714112544669","3"
"No worries","2008","in school","Male","42","0.215320751252698","0.153712474282398","0.276929028222998","3"
"No worries","2008","in school","Female","26","","","","3"
"Some worries","2008","higher education","Female","1062","0.535897622480264","0.513496879104984","0.558298365855544","2"
"Some worries","2008","higher education","Male","1208","0.521859662410752","0.501409566895423","0.542309757926081","2"
"Some worries","2008","higher vocational","Male","417","0.46862577428612","0.434697567437932","0.502553981134308","2"
"Some worries","2008","higher vocational","Female","300","0.500650724138555","0.460064051353201","0.541237396923909","2"
"Some worries","2008","vocational + Abi","Female","350","0.539036932925337","0.500920896544322","0.577152969306351","2"
"Some worries","2008","vocational + Abi","Male","240","0.559571046598394","0.513290071074007","0.60585202212278","2"
"Some worries","2008","middle vocational","Female","2514","0.479670091809871","0.465993763901283","0.493346419718458","2"
"Some worries","2008","general elemantary","Male","298","0.457921436585974","0.419016526114059","0.496826347057889","2"
"Some worries","2008","in school","Male","98","0.6090393643597","0.53590201213118","0.68217671658822","2"
"Some worries","2008","general elemantary","Female","622","0.44160549613562","0.41550959319179","0.467701399079451","2"
"Some worries","2008","middle vocational","Male","2249","0.49577919542004","0.481347908557026","0.510210482283055","2"
"Some worries","2008","inadequately","Female","45","0.457679105876366","0.364997123734974","0.550361088017757","2"
"Some worries","2008","in school","Female","95","0.40430839941732","0.333010043224966","0.475606755609675","2"
"Some worries","2008","inadequately","Male","34","0.425431012406468","0.312015535270867","0.538846489542069","2"
"Big worries","2009","inadequately","Male","26","","","","1"
"Big worries","2009","inadequately","Female","40","0.464927367447769","0.365670366510261","0.564184368385277","1"
"Big worries","2009","general elemantary","Male","167","0.305415376924031","0.267199922931176","0.343630830916887","1"
"Big worries","2009","general elemantary","Female","502","0.423348122170591","0.395769521470776","0.450926722870406","1"
"Big worries","2009","middle vocational","Male","1477","0.34903654492045","0.334759493816437","0.363313596024462","1"
"Big worries","2009","middle vocational","Female","1860","0.407554473351867","0.393633205539064","0.42147574116467","1"
"Big worries","2009","vocational + Abi","Male","101","0.242318411566292","0.199955247510013","0.284681575622572","1"
"Big worries","2009","vocational + Abi","Female","198","0.362555266623611","0.324405529363541","0.400705003883682","1"
