"plh0039","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence"
"Big worries","2008","Not Employed","in school","73","0.303467221310634","0.250369177596392","0.356565265024875"
"Big worries","2008","Not Employed","inadequately","43","0.415093235700504","0.325036682493363","0.505149788907645"
"Big worries","2008","Not Employed","general elemantary","478","0.406170186147465","0.378336705381831","0.4340036669131"
"Big worries","2008","Not Employed","middle vocational","1688","0.450318195107321","0.434584114683608","0.466052275531034"
"Big worries","2008","Not Employed","vocational + Abi","99","0.37623930122354","0.317011908771538","0.435466693675542"
"Big worries","2008","Not Employed","higher vocational","216","0.472370473985493","0.426648889849473","0.518092058121512"
"Big worries","2008","Not Employed","higher education","474","0.411407236819649","0.383077026706812","0.439737446932486"
"Big worries","2008","Employed","in school","19","","",""
"Big worries","2008","Employed","inadequately","23","","",""
"Big worries","2008","Employed","general elemantary","311","0.401962634742855","0.368506318656183","0.435418950829527"
"Big worries","2008","Employed","middle vocational","2020","0.348329850991","0.336168589843966","0.360491112138034"
"Big worries","2008","Employed","vocational + Abi","244","0.288334624229894","0.257737658345514","0.318931590114273"
"Big worries","2008","Employed","higher vocational","308","0.347467352813025","0.317283319593967","0.377651386032083"
"Big worries","2008","Employed","higher education","763","0.236451812906104","0.22134004606309","0.251563579749118"
"Some worries","2008","Not Employed","in school","157","0.502919308378385","0.445174299969976","0.560664316786794"
"Some worries","2008","Not Employed","inadequately","49","0.418608628945217","0.328443719697886","0.508773538192548"
"Some worries","2008","Not Employed","general elemantary","532","0.447704174002434","0.419522683860575","0.475885664144293"
"Some worries","2008","Not Employed","middle vocational","1720","0.44973217503143","0.433999956265677","0.465464393797182"
"Some worries","2008","Not Employed","vocational + Abi","125","0.515751533497856","0.454652277714421","0.57685078928129"
"Some worries","2008","Not Employed","higher vocational","194","0.426056968034051","0.380768922131217","0.471345013936885"
"Some worries","2008","Not Employed","higher education","553","0.460046923508518","0.431353296509583","0.488740550507452"
"Some worries","2008","Employed","in school","36","0.525668309190193","0.404276780303093","0.647059838077294"
"Some worries","2008","Employed","inadequately","30","0.475808194976495","0.357970397059559","0.59364599289343"
"Some worries","2008","Employed","general elemantary","388","0.445336573285362","0.411422491475318","0.479250655095407"
"Some worries","2008","Employed","middle vocational","3043","0.511836213575299","0.499077184179212","0.524595242971386"
"Some worries","2008","Employed","vocational + Abi","465","0.558704011309035","0.525165179633076","0.592242842984994"
"Some worries","2008","Employed","higher vocational","523","0.510638941665649","0.478951234651684","0.542326648679614"
"Some worries","2008","Employed","higher education","1717","0.554508970550345","0.536832340820354","0.572185600280336"
"No worries","2008","Not Employed","in school","58","0.193613470310981","0.14797918387704","0.239247756744923"
"No worries","2008","Not Employed","inadequately","23","","",""
"No worries","2008","Not Employed","general elemantary","186","0.146125639850101","0.126106625053454","0.166144654646748"
"No worries","2008","Not Employed","middle vocational","433","0.0999496298612492","0.0904643545701275","0.109434905152371"
"No worries","2008","Not Employed","vocational + Abi","33","0.108009165278604","0.0700608910561275","0.145957439501081"
"No worries","2008","Not Employed","higher vocational","48","0.101572557980456","0.0739066421528108","0.129238473808102"
"No worries","2008","Not Employed","higher education","132","0.128545839671834","0.109276906986784","0.147814772356884"
"No worries","2008","Employed","in school","10","","",""
"No worries","2008","Employed","inadequately","16","","",""
"No worries","2008","Employed","general elemantary","126","0.152700791971783","0.128155954440817","0.177245629502748"
"No worries","2008","Employed","middle vocational","833","0.139833935433701","0.130981417888856","0.148686452978546"
"No worries","2008","Employed","vocational + Abi","133","0.152961364461072","0.128648589527696","0.177274139394447"
"No worries","2008","Employed","higher vocational","125","0.141893705521326","0.119774411889013","0.164012999153639"
"No worries","2008","Employed","higher education","557","0.209039216543551","0.194577592893725","0.223500840193377"
"Big worries","2009","Not Employed","in school","56","0.280369031462991","0.224352068750807","0.336385994175175"
"Big worries","2009","Not Employed","inadequately","36","0.400707500632041","0.302165937880412","0.49924906338367"
"Big worries","2009","Not Employed","general elemantary","421","0.404748065065797","0.37497382811902","0.434522302012575"
"Big worries","2009","Not Employed","middle vocational","1503","0.443954329713453","0.427547821923556","0.46036083750335"
"Big worries","2009","Not Employed","vocational + Abi","99","0.462026491978572","0.399470766974989","0.524582216982154"
"Big worries","2009","Not Employed","higher vocational","190","0.449252176869339","0.40184987877714","0.496654474961538"
"Big worries","2009","Not Employed","higher education","418","0.393290740453242","0.364463205513925","0.422118275392558"
"Big worries","2009","Employed","in school","16","","",""
"Big worries","2009","Employed","inadequately","30","0.439716965695467","0.324262891298764","0.55517104009217"
"Big worries","2009","Employed","general elemantary","248","0.359048639091347","0.324647171555092","0.393450106627603"
"Big worries","2009","Employed","middle vocational","1834","0.338968549411651","0.326509409018022","0.35142768980528"
"Big worries","2009","Employed","vocational + Abi","200","0.258763682729589","0.227606569714421","0.289920795744757"
"Big worries","2009","Employed","higher vocational","287","0.340708150063842","0.30984685783567","0.371569442292013"
"Big worries","2009","Employed","higher education","672","0.234457382601679","0.219122418962601","0.249792346240757"
"Some worries","2009","Not Employed","in school","136","0.489578271393521","0.427237056901656","0.551919485885387"
"Some worries","2009","Not Employed","inadequately","40","0.423234434318084","0.323882472376968","0.5225863962592"
"Some worries","2009","Not Employed","general elemantary","476","0.459021001149577","0.428793355494728","0.489248646804426"
"Some worries","2009","Not Employed","middle vocational","1607","0.441315307096634","0.424918863804396","0.457711750388873"
"Some worries","2009","Not Employed","vocational + Abi","125","0.433595557908847","0.371414384202234","0.49577673161546"
"Some worries","2009","Not Employed","higher vocational","193","0.459199385109477","0.411709934584677","0.506688835634277"
"Some worries","2009","Not Employed","higher education","575","0.498054915532368","0.46854777990204","0.527562051162695"
"Some worries","2009","Employed","in school","33","0.607990777538452","0.485478444164887","0.730503110912018"
"Some worries","2009","Employed","inadequately","32","0.405036340564238","0.290850794847665","0.51922188628081"
"Some worries","2009","Employed","general elemantary","370","0.467464539258557","0.43168486419869","0.503244214318424"
"Some worries","2009","Employed","middle vocational","2914","0.52872785244293","0.51558924620924","0.54186645867662"
"Some worries","2009","Employed","vocational + Abi","437","0.586209284230881","0.551170912136895","0.621247656324866"
"Some worries","2009","Employed","higher vocational","488","0.51189372464129","0.479345216271448","0.544442233011132"
"Some worries","2009","Employed","higher education","1701","0.573281348087107","0.555378553559869","0.591184142614346"
"No worries","2009","Not Employed","in school","55","0.230052697143488","0.1775666604121","0.282538733874876"
"No worries","2009","Not Employed","inadequately","19","","",""
"No worries","2009","Not Employed","general elemantary","147","0.136230933784626","0.11542273290559","0.157039134663661"
"No worries","2009","Not Employed","middle vocational","413","0.114730363189913","0.104206656429942","0.125254069949883"
"No worries","2009","Not Employed","vocational + Abi","20","","",""
"No worries","2009","Not Employed","higher vocational","40","0.0915484380211839","0.0640660628035826","0.119030813238785"
"No worries","2009","Not Employed","higher education","110","0.108654344014391","0.090288666339151","0.127020021689631"
"No worries","2009","Employed","in school","12","","",""
"No worries","2009","Employed","inadequately","9","","",""
