"plh0039","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"Big worries","2008","Mecklenburg-Western Pomerania","Male","82","0.37216570294833","0.310231456974817","0.434099948921843","1"
"Big worries","2008","Mecklenburg-Western Pomerania","Female","105","0.444295391553958","0.383546349660381","0.505044433447534","1"
"Big worries","2008","Saxony","Male","192","0.257302408144571","0.224941774609746","0.289663041679396","1"
"Big worries","2008","Saxony","Female","236","0.333502548536494","0.299278360612765","0.367726736460223","1"
"Big worries","2008","Saxony-Anhalt","Male","141","0.396689125660222","0.348566583462276","0.444811667858168","1"
"Big worries","2008","Saxony-Anhalt","Female","152","0.397195581852368","0.350287209051104","0.444103954653632","1"
"Big worries","2008","Thuringia","Male","136","0.303781976840867","0.260161763396494","0.347402190285241","1"
"Big worries","2008","Thuringia","Female","162","0.380419389070637","0.335810375092288","0.425028403048987","1"
"No worries","2008","Baden-Württemberg","Male","202","0.189338697882077","0.166586380199738","0.212091015564415","3"
"No worries","2008","Bavaria","Male","202","0.161809968340507","0.141874766947498","0.181745169733515","3"
"No worries","2008","Bavaria","Female","176","0.125210851238535","0.108122947915823","0.142298754561247","3"
"No worries","2008","Berlin","Female","48","0.100282823527253","0.070547590932143","0.130018056122362","3"
"No worries","2008","Brandenburg","Female","69","0.187309198688547","0.150560127428716","0.224058269948377","3"
"No worries","2008","Mecklenburg-Western Pomerania","Male","29","","","","3"
"No worries","2008","Saxony","Female","122","0.170169652711337","0.142891180712632","0.197448124710042","3"
"No worries","2008","Rhineland-Palatinate,Saarland","Female","57","0.108978696764648","0.084065715360731","0.133891678168565","3"
"No worries","2008","Thuringia","Male","80","0.212953317504658","0.17412249364592","0.251784141363396","3"
"No worries","2008","Thuringia","Female","57","0.135675691069183","0.104210398251342","0.167140983887023","3"
"No worries","2008","Brandenburg","Male","78","0.243269801058841","0.200904078971658","0.285635523146023","3"
"No worries","2008","Mecklenburg-Western Pomerania","Female","30","0.1183101430629","0.0788234793192466","0.157796806806553","3"
"No worries","2008","Saxony-Anhalt","Male","62","0.148099542637514","0.113159444376147","0.183039640898882","3"
"No worries","2008","Schleswig-Holstein","Male","77","0.244984522087412","0.192808004675221","0.297161039499602","3"
"No worries","2008","Schleswig-Holstein","Female","69","0.167239580125772","0.124435394643657","0.210043765607887","3"
"No worries","2008","Hamburg","Male","38","0.249204698347362","0.175414273378","0.322995123316724","3"
"No worries","2008","Hamburg","Female","28","","","","3"
"No worries","2008","Lower Saxony","Male","126","0.14471110907642","0.120905765046963","0.168516453105878","3"
"No worries","2008","Lower Saxony","Female","90","0.0890739989973293","0.0705258311752179","0.107622166819441","3"
"No worries","2008","Bremen","Male","15","","","","3"
"No worries","2008","Bremen","Female","10","","","","3"
"No worries","2008","North Rhine-Westphalia","Male","257","0.145831094149725","0.12980459703767","0.161857591261781","3"
"No worries","2008","North Rhine-Westphalia","Female","198","0.0972990557658211","0.0845165992426171","0.110081512289025","3"
"No worries","2008","Hesse","Male","89","0.139494184729449","0.112418607474673","0.166569761984224","3"
"No worries","2008","Hesse","Female","89","0.117134116299525","0.0930169204985714","0.141251312100478","3"
"No worries","2008","Rhineland-Palatinate,Saarland","Male","70","0.145323800292658","0.114277155716248","0.176370444869069","3"
"No worries","2008","Baden-Württemberg","Female","135","0.098171676299677","0.0815229563307202","0.114820396268634","3"
"No worries","2008","Berlin","Male","53","0.169906092338393","0.129325514096025","0.210486670580762","3"
"No worries","2008","Saxony","Male","170","0.27728779306584","0.244148964469539","0.310426621662141","3"
"No worries","2008","Saxony-Anhalt","Female","67","0.153434561254754","0.118884261852276","0.187984860657232","3"
"Some worries","2008","Rhineland-Palatinate,Saarland","Female","298","0.470110746486858","0.430207934630834","0.510013558342882","2"
"Some worries","2008","Lower Saxony","Male","408","0.470087401180262","0.436315264436652","0.503859537923873","2"
"Some worries","2008","Bremen","Female","40","0.437637615065599","0.324606585229375","0.550668644901822","2"
"Some worries","2008","Brandenburg","Female","221","0.515534747691198","0.468462554791553","0.562606940590842","2"
"Some worries","2008","Bavaria","Male","688","0.499988464688431","0.472922921383843","0.527054007993018","2"
"Some worries","2008","Baden-Württemberg","Female","655","0.519222486643749","0.491266512541232","0.547178460746265","2"
"Some worries","2008","Hesse","Female","344","0.510500671839166","0.473010973300189","0.547990370378143","2"
"Some worries","2008","Rhineland-Palatinate,Saarland","Male","256","0.521901004908194","0.477896364794208","0.565905645022181","2"
"Some worries","2008","Berlin","Female","177","0.438291906410192","0.389173742527454","0.487410070292929","2"
"Some worries","2008","Baden-Württemberg","Male","607","0.521839544897084","0.492829957595708","0.55084913219846","2"
"Some worries","2008","Thuringia","Male","211","0.483264705654475","0.435866624993266","0.530662786315683","2"
"Some worries","2008","Bavaria","Female","729","0.467619196154262","0.441857558945318","0.493380833363207","2"
"Some worries","2008","Berlin","Male","146","0.433665825637461","0.380115252122776","0.487216399152146","2"
"Some worries","2008","Brandenburg","Male","191","0.50466020292843","0.455291567868018","0.554028837988842","2"
"Some worries","2008","Mecklenburg-Western Pomerania","Male","123","0.523179274665205","0.459184724587154","0.587173824743255","2"
"Some worries","2008","Hesse","Male","331","0.559736589010972","0.520942021578404","0.598531156443539","2"
"Some worries","2008","Saxony","Female","371","0.496327798752168","0.460033148319659","0.532622449184677","2"
"Some worries","2008","Schleswig-Holstein","Male","117","0.464647681430775","0.404140131410284","0.525155231451266","2"
"Some worries","2008","Schleswig-Holstein","Female","137","0.513695533294155","0.45636794270043","0.571023123887881","2"
"Some worries","2008","Hamburg","Male","54","0.442138141661628","0.35741472706","0.526861556263255","2"
"Some worries","2008","Hamburg","Female","73","0.48202630297281","0.402328043069986","0.561724562875634","2"
"Some worries","2008","Lower Saxony","Female","435","0.46484517698184","0.432368029407431","0.497322324556249","2"
"Some worries","2008","Bremen","Male","31","0.467801663023392","0.344591806016241","0.591011520030544","2"
"Some worries","2008","North Rhine-Westphalia","Male","917","0.49744749007893","0.474743300278168","0.520151679879693","2"
"Some worries","2008","North Rhine-Westphalia","Female","1035","0.490615177268914","0.469053549067572","0.512176805470257","2"
"Some worries","2008","Mecklenburg-Western Pomerania","Female","122","0.437394465383143","0.376745950431842","0.498042980334444","2"
"Some worries","2008","Saxony","Male","339","0.465409798789589","0.428485067762357","0.502334529816822","2"
"Some worries","2008","Saxony-Anhalt","Male","194","0.455211331702263","0.40622517102153","0.504197492382997","2"
"Some worries","2008","Saxony-Anhalt","Female","199","0.449369856892878","0.401683745399442","0.497055968386314","2"
"Some worries","2008","Thuringia","Female","236","0.48390491986018","0.437986464447611","0.529823375272749","2"
"Big worries","2009","Schleswig-Holstein","Male","60","0.293450622775755","0.236549699385545","0.350351546165964","1"
"Big worries","2009","Schleswig-Holstein","Female","79","0.320922571692587","0.264502972537856","0.377342170847318","1"
"Big worries","2009","Hamburg","Male","30","0.29111023492308","0.211473916412192","0.370746553433968","1"
"Big worries","2009","Hamburg","Female","39","0.285881154253993","0.212083109489251","0.359679199018736","1"
"Big worries","2009","Lower Saxony","Male","269","0.339671606810353","0.306667387981839","0.372675825638867","1"
"Big worries","2009","Lower Saxony","Female","338","0.428250586574487","0.394946156051244","0.461555017097729","1"
"Big worries","2009","Bremen","Male","19","","","","1"
"Big worries","2009","Bremen","Female","24","","","","1"
"Big worries","2009","North Rhine-Westphalia","Male","601","0.324020604990927","0.302005220536477","0.346035989445377","1"
"Big worries","2009","North Rhine-Westphalia","Female","734","0.408427308281389","0.386231595985136","0.430623020577641","1"
"Big worries","2009","Hesse","Male","173","0.275779753328095","0.239564904356153","0.311994602300036","1"
"Big worries","2009","Hesse","Female","245","0.431178786440227","0.392629171242077","0.469728401638378","1"
"Big worries","2009","Rhineland-Palatinate,Saarland","Male","152","0.327719200121457","0.284871854225376","0.370566546017538","1"
"Big worries","2009","Rhineland-Palatinate,Saarland","Female","209","0.430482314803296","0.389472732859676","0.471491896746916","1"
"Big worries","2009","Baden-Württemberg","Male","290","0.334330756601042","0.305251056426506","0.363410456775577","1"
"Big worries","2009","Baden-Württemberg","Female","389","0.394474024838381","0.365578882423601","0.42336916725316","1"
"Big worries","2009","Bavaria","Male","367","0.312810146958886","0.287014823058622","0.338605470859149","1"
"Big worries","2009","Bavaria","Female","436","0.317427696716446","0.292788525042261","0.34206686839063","1"
"Big worries","2009","Berlin","Male","113","0.372891349741391","0.319742107004013","0.42604059247877","1"
"Big worries","2009","Berlin","Female","152","0.459088616868712","0.4080358985623","0.510141335175124","1"
"Big worries","2009","Brandenburg","Male","114","0.282016652143929","0.236892300822559","0.327141003465299","1"
"Big worries","2009","Brandenburg","Female","138","0.332209504537967","0.286673667560554","0.377745341515379","1"
"Big worries","2009","Mecklenburg-Western Pomerania","Male","75","0.368508442239437","0.305475972023838","0.431540912455036","1"
"Big worries","2009","Mecklenburg-Western Pomerania","Female","94","0.435596098011785","0.37425546909167","0.4969367269319","1"
"Big worries","2009","Saxony","Male","176","0.294368318455578","0.259960850661373","0.328775786249783","1"
"Big worries","2009","Saxony","Female","221","0.339226801807444","0.304002722983597","0.374450880631292","1"
"Big worries","2009","Saxony-Anhalt","Male","125","0.35111417584233","0.302346449657244","0.399881902027416","1"
"Big worries","2009","Saxony-Anhalt","Female","158","0.368362011470926","0.321091572626456","0.415632450315395","1"
"Big worries","2009","Thuringia","Male","126","0.329039262379121","0.28252592810594","0.375552596652301","1"
"Big worries","2009","Thuringia","Female","160","0.371333489938882","0.325666111057422","0.417000868820342","1"
"No worries","2009","Bremen","Female","8","","","","3"
"No worries","2009","Lower Saxony","Male","132","0.182016758898035","0.1551269484613","0.208906569334771","3"
"No worries","2009","Hesse","Female","65","0.0814446215596636","0.0601540490878145","0.102735194031513","3"
"No worries","2009","North Rhine-Westphalia","Male","259","0.160259720485857","0.143003013946246","0.177516427025468","3"
"No worries","2009","Bavaria","Female","162","0.111510831267612","0.0948493365716148","0.128172325963608","3"
"No worries","2009","Baden-Württemberg","Male","171","0.151568575483249","0.129463832454169","0.17367331851233","3"
"No worries","2009","Berlin","Female","42","0.0984381727577526","0.067917993670015","0.12895835184549","3"
"No worries","2009","Bavaria","Male","227","0.187128436556727","0.165429269652478","0.208827603460976","3"
"No worries","2009","Hesse","Male","102","0.196385431877254","0.16419337750115","0.228577486253359","3"
"No worries","2009","Brandenburg","Male","68","0.174230179937714","0.136193061807585","0.212267298067843","3"
"No worries","2009","Rhineland-Palatinate,Saarland","Male","70","0.126965375538986","0.096573604189799","0.157357146888173","3"
"No worries","2009","Rhineland-Palatinate,Saarland","Female","64","0.112889794593473","0.0866796023330247","0.13909998685392","3"
"No worries","2009","Schleswig-Holstein","Male","61","0.183820958557921","0.13541812685002","0.232223790265823","3"
"No worries","2009","Hamburg","Male","26","","","","3"
"No worries","2009","Hamburg","Female","23","","","","3"
"No worries","2009","Lower Saxony","Female","81","0.0988572949351743","0.0787686190493393","0.118945970821009","3"
"No worries","2009","Bremen","Male","10","","","","3"
"No worries","2009","North Rhine-Westphalia","Female","193","0.108556436436193","0.0945094760462508","0.122603396826135","3"
"No worries","2009","Schleswig-Holstein","Female","52","0.16921592121907","0.123901659295417","0.214530183142722","3"
"No worries","2009","Baden-Württemberg","Female","132","0.090942699470276","0.0739434872806779","0.107941911659874","3"
"No worries","2009","Berlin","Male","57","0.164477716993472","0.123733396057795","0.205222037929149","3"
"No worries","2009","Brandenburg","Female","59","0.175968596569788","0.139154288129024","0.212782905010552","3"
"No worries","2009","Mecklenburg-Western Pomerania","Male","28","","","","3"
"No worries","2009","Mecklenburg-Western Pomerania","Female","26","","","","3"
"No worries","2009","Saxony","Female","107","0.131224306746382","0.106103745966685","0.15634486752608","3"
"No worries","2009","Saxony-Anhalt","Male","58","0.192918451875895","0.152603163101888","0.233233740649902","3"
"No worries","2009","Thuringia","Male","67","0.184970285441838","0.146533880321217","0.22340669056246","3"
"No worries","2009","Thuringia","Female","64","0.154472531556034","0.120313672548935","0.188631390563132","3"
"No worries","2009","Saxony","Male","161","0.236941234902782","0.204840316385359","0.269042153420205","3"
"No worries","2009","Saxony-Anhalt","Female","50","0.147934326673275","0.113141548371076","0.182727104975475","3"
"Some worries","2009","Saxony","Female","366","0.529548891446174","0.492414301253765","0.566683481638582","2"
"Some worries","2009","Thuringia","Male","199","0.485990452179041","0.436513319965786","0.535467584392296","2"
"Some worries","2009","Schleswig-Holstein","Male","125","0.522728418666324","0.460311635677409","0.585145201655239","2"
"Some worries","2009","Schleswig-Holstein","Female","132","0.509861507088343","0.4494449830881","0.570278031088586","2"
"Some worries","2009","Hamburg","Male","69","0.46869108266695","0.381210839334985","0.556171325998915","2"
"Some worries","2009","Hamburg","Female","82","0.556822840282338","0.475686754847323","0.637958925717352","2"
"Some worries","2009","Lower Saxony","Male","390","0.478311634291612","0.443500281758326","0.513122986824898","2"
"Some worries","2009","Lower Saxony","Female","429","0.472892118490339","0.439288893651826","0.506495343328851","2"
"Some worries","2009","Bremen","Male","26","","","","2"
"Some worries","2009","Bremen","Female","30","0.55693340108913","0.43328503429705","0.68058176788121","2"
"Some worries","2009","North Rhine-Westphalia","Male","876","0.515719674523216","0.49221098104684","0.539228367999592","2"
"Some worries","2009","North Rhine-Westphalia","Female","957","0.483016255282418","0.460451690620691","0.505580819944146","2"
"Some worries","2009","Hesse","Male","310","0.527834814794651","0.487380378431364","0.568289251157938","2"
"Some worries","2009","Hesse","Female","324","0.487376592000109","0.448468940942497","0.52628424305772","2"
"Some worries","2009","Rhineland-Palatinate,Saarland","Male","239","0.545315424339557","0.499860950994549","0.590769897684565","2"
"Some worries","2009","Rhineland-Palatinate,Saarland","Female","287","0.456627890603231","0.415372190048784","0.497883591157679","2"
"Some worries","2009","Baden-Württemberg","Male","550","0.514100667915709","0.483292225067507","0.544909110763911","2"
"Some worries","2009","Baden-Württemberg","Female","578","0.514583275691343","0.48503484326759","0.544131708115097","2"
"Some worries","2009","Bavaria","Male","647","0.500061416484387","0.472243013038957","0.527879819929817","2"
"Some worries","2009","Bavaria","Female","773","0.571061472015943","0.544863460881202","0.597259483150683","2"
"Some worries","2009","Berlin","Male","148","0.462630933265136","0.407829969478543","0.51743189705173","2"
"Some worries","2009","Berlin","Female","172","0.442473210373535","0.391588898095014","0.493357522652057","2"
"Some worries","2009","Brandenburg","Male","200","0.543753167918357","0.493805267102548","0.593701068734166","2"
"Some worries","2009","Brandenburg","Female","214","0.491821898892245","0.443489418408064","0.540154379376426","2"
"Some worries","2009","Mecklenburg-Western Pomerania","Male","122","0.537760590558005","0.472615033388745","0.602906147727264","2"
"Some worries","2009","Mecklenburg-Western Pomerania","Female","131","0.476699890626836","0.414911174808727","0.538488606444945","2"
"Some worries","2009","Saxony","Male","337","0.468690446641639","0.431017030235831","0.506363863047447","2"
"Some worries","2009","Saxony-Anhalt","Male","185","0.455967372281775","0.405080760075876","0.506853984487673","2"
"Some worries","2009","Saxony-Anhalt","Female","192","0.483703661855799","0.43473059460175","0.532676729109848","2"
"Some worries","2009","Thuringia","Female","206","0.474193978505084","0.426998036552794","0.521389920457374","2"
"Big worries","2010","Schleswig-Holstein","Male","66","0.315010115427061","0.253347183120476","0.376673047733645","1"
"Big worries","2010","Schleswig-Holstein","Female","88","0.403865051154165","0.340034941503794","0.467695160804537","1"
"Big worries","2010","Hamburg","Male","23","","","","1"
"Big worries","2010","Hamburg","Female","41","0.360954050875967","0.282236409019308","0.439671692732627","1"
"Big worries","2010","Lower Saxony","Male","256","0.356488914060154","0.321430719720878","0.391547108399429","1"
"Big worries","2010","Lower Saxony","Female","300","0.400421196431295","0.366296628183456","0.434545764679134","1"
"Big worries","2010","Bremen","Male","13","","","","1"
"Big worries","2010","Bremen","Female","22","","","","1"
"Big worries","2010","North Rhine-Westphalia","Male","547","0.327136564702453","0.304311246545883","0.349961882859023","1"
"Big worries","2010","North Rhine-Westphalia","Female","683","0.410386227407356","0.387418113282467","0.433354341532245","1"
"Big worries","2010","Hesse","Male","175","0.322903949156495","0.283538948193042","0.362268950119949","1"
"Big worries","2010","Hesse","Female","215","0.38164672422302","0.342008947507996","0.421284500938044","1"
"Big worries","2010","Rhineland-Palatinate,Saarland","Male","138","0.32332072568106","0.279415819215567","0.367225632146554","1"
"Big worries","2010","Rhineland-Palatinate,Saarland","Female","203","0.404567425694451","0.362095577561857","0.447039273827045","1"
"Big worries","2010","Baden-Württemberg","Male","239","0.284507274510767","0.255494481943267","0.313520067078266","1"
"Big worries","2010","Baden-Württemberg","Female","327","0.378057277281831","0.348444204427476","0.407670350136186","1"
"Big worries","2010","Bavaria","Male","323","0.305087550426053","0.278544767024674","0.331630333827432","1"
"Big worries","2010","Bavaria","Female","420","0.348956315607157","0.322690346760486","0.375222284453827","1"
"Big worries","2010","Berlin","Male","102","0.381874148708404","0.326712334366985","0.437035963049822","1"
"Big worries","2010","Berlin","Female","130","0.372799561448546","0.322284878403509","0.423314244493582","1"
"Big worries","2010","Brandenburg","Male","114","0.296810139744329","0.248532666002862","0.345087613485795","1"
"Big worries","2010","Brandenburg","Female","124","0.356906477820716","0.308090554096928","0.405722401544504","1"
"Big worries","2010","Mecklenburg-Western Pomerania","Male","67","0.356008806241806","0.289649256911341","0.422368355572272","1"
"Big worries","2010","Mecklenburg-Western Pomerania","Female","90","0.440359464405912","0.375493768586806","0.505225160225018","1"
"Big worries","2010","Saxony","Male","182","0.309190553274826","0.272753261053175","0.345627845496477","1"
"Big worries","2010","Saxony","Female","227","0.380277740445836","0.34206561045432","0.418489870437352","1"
"Big worries","2010","Saxony-Anhalt","Male","127","0.421253788342524","0.368221304948599","0.474286271736449","1"
"Big worries","2010","Saxony-Anhalt","Female","149","0.425211116939015","0.375504663433246","0.474917570444784","1"
"Big worries","2010","Thuringia","Male","122","0.322330948592758","0.273849698210368","0.370812198975147","1"
"Big worries","2010","Thuringia","Female","157","0.393165363061835","0.345177726503293","0.441152999620377","1"
"No worries","2010","Saxony","Female","98","0.12803586398213","0.101735159843469","0.154336568120792","3"
"No worries","2010","Saxony-Anhalt","Male","50","0.205137467176026","0.161766961890572","0.248507972461481","3"
"No worries","2010","Thuringia","Male","56","0.169053402237777","0.130174633947065","0.20793217052849","3"
"No worries","2010","Thuringia","Female","61","0.150810229733431","0.115652215902657","0.185968243564204","3"
"No worries","2010","Schleswig-Holstein","Male","37","0.154525656767721","0.106544539141375","0.202506774394067","3"
"No worries","2010","Schleswig-Holstein","Female","17","","","","3"
"No worries","2010","Hamburg","Male","28","","","","3"
"No worries","2010","Hamburg","Female","28","","","","3"
"No worries","2010","Lower Saxony","Male","117","0.176233086230741","0.148343992048464","0.204122180413018","3"
"No worries","2010","Lower Saxony","Female","92","0.108909865193526","0.0872138523992939","0.130605877987758","3"
"No worries","2010","Bremen","Male","9","","","","3"
"No worries","2010","Bremen","Female","10","","","","3"
"No worries","2010","North Rhine-Westphalia","Male","300","0.204866605016455","0.185230994307269","0.22450221572564","3"
"No worries","2010","North Rhine-Westphalia","Female","198","0.102314548294343","0.0881639133246024","0.116465183264083","3"
"No worries","2010","Hesse","Male","100","0.177767989330671","0.145581588299308","0.209954390362035","3"
"No worries","2010","Hesse","Female","79","0.154237412591961","0.124767470325617","0.183707354858304","3"
"No worries","2010","Rhineland-Palatinate,Saarland","Male","64","0.12531419465684","0.0942377720005808","0.156390617313099","3"
"No worries","2010","Rhineland-Palatinate,Saarland","Female","43","0.0604659991624705","0.0398406515833211","0.0810913467416199","3"
"No worries","2010","Baden-Württemberg","Male","191","0.195535643584526","0.170031743116646","0.221039544052407","3"
"No worries","2010","Baden-Württemberg","Female","129","0.11016310203468","0.091042447184435","0.129283756884925","3"
"No worries","2010","Bavaria","Male","203","0.182902317817061","0.160617157238512","0.20518747839561","3"
"No worries","2010","Bavaria","Female","159","0.152448470440418","0.132640160631429","0.172256780249407","3"
"No worries","2010","Berlin","Male","55","0.198462365331708","0.153178759666965","0.243745970996452","3"
"No worries","2010","Berlin","Female","40","0.114105720089521","0.0808917021380851","0.147319738040958","3"
"No worries","2010","Brandenburg","Male","57","0.148852723805626","0.11123871519835","0.186466732412903","3"
"No worries","2010","Brandenburg","Female","46","0.13166327702572","0.0972105468232094","0.16611600722823","3"
"No worries","2010","Mecklenburg-Western Pomerania","Male","29","","","","3"
"No worries","2010","Mecklenburg-Western Pomerania","Female","28","","","","3"
"No worries","2010","Saxony","Male","150","0.253417943742893","0.219124483453101","0.287711404032685","3"
"No worries","2010","Saxony-Anhalt","Female","53","0.181995852897014","0.143201832357521","0.220789873436507","3"
"Some worries","2010","Schleswig-Holstein","Male","115","0.530464227805218","0.4642147837829","0.596713671827537","2"
"Some worries","2010","Saxony","Female","295","0.491686395572034","0.452334812441313","0.531037978702754","2"
"Some worries","2010","Thuringia","Male","179","0.508615649169465","0.456757202643864","0.560474095695067","2"
"Some worries","2010","Schleswig-Holstein","Female","122","0.521799591064408","0.456817751555454","0.586781430573361","2"
"Some worries","2010","Hamburg","Male","75","0.531267247584048","0.444134383410336","0.618400111757761","2"
"Some worries","2010","Hamburg","Female","74","0.42807877914494","0.34698080088763","0.50917675740225","2"
"Some worries","2010","Lower Saxony","Male","344","0.467277999709105","0.430758358967454","0.503797640450757","2"
"Some worries","2010","Lower Saxony","Female","400","0.490668938375179","0.455852858947","0.52548501780336","2"
"Some worries","2010","Bremen","Male","27","","","","2"
"Some worries","2010","Bremen","Female","27","","","","2"
"Some worries","2010","North Rhine-Westphalia","Male","776","0.467996830281093","0.443721374268001","0.492272286294184","2"
"Some worries","2010","North Rhine-Westphalia","Female","881","0.487299224298301","0.463960614326163","0.510637834270439","2"
"Some worries","2010","Hesse","Male","267","0.499328061512834","0.457234268622345","0.541421854403322","2"
"Some worries","2010","Hesse","Female","283","0.464115863185019","0.423423881403888","0.50480784496615","2"
"Some worries","2010","Rhineland-Palatinate,Saarland","Male","234","0.5513650796621","0.504680762362029","0.598049396962171","2"
"Some worries","2010","Rhineland-Palatinate,Saarland","Female","267","0.534966575143079","0.49180524530429","0.578127904981867","2"
"Some worries","2010","Baden-Württemberg","Male","499","0.519957081904707","0.487830537355286","0.552083626454129","2"
"Some worries","2010","Baden-Württemberg","Female","574","0.511779620683489","0.481252986340996","0.542306255025983","2"
"Some worries","2010","Bavaria","Male","630","0.512010131756886","0.483195448231152","0.54082481528262","2"
"Some worries","2010","Bavaria","Female","686","0.498595213952425","0.471042072709198","0.526148355195653","2"
"Some worries","2010","Berlin","Male","141","0.419663485959888","0.363632211706897","0.475694760212879","2"
"Some worries","2010","Berlin","Female","182","0.513094718461933","0.460879418874197","0.565310018049668","2"
"Some worries","2010","Brandenburg","Male","173","0.554337136450045","0.501812980759015","0.606861292141074","2"
"Some worries","2010","Brandenburg","Female","200","0.511430245153564","0.460496721529523","0.562363768777605","2"
"Some worries","2010","Mecklenburg-Western Pomerania","Male","104","0.524560124315057","0.455348581262585","0.59377166736753","2"
"Some worries","2010","Mecklenburg-Western Pomerania","Female","107","0.431996615419718","0.367271554798041","0.496721676041394","2"
"Some worries","2010","Saxony","Male","286","0.437391502982281","0.398281111066629","0.476501894897932","2"
"Some worries","2010","Saxony-Anhalt","Male","156","0.37360874448145","0.321650157284467","0.425567331678433","2"
"Some worries","2010","Saxony-Anhalt","Female","178","0.392793030163972","0.343690196757816","0.441895863570128","2"
"Some worries","2010","Thuringia","Female","180","0.456024407204734","0.407092707050741","0.504956107358728","2"
"Big worries","2011","Hamburg","Male","36","0.29749580388559","0.224091784644852","0.370899823126329","1"
"Big worries","2011","Hamburg","Female","47","0.326113624647169","0.253247220447597","0.398980028846741","1"
"Big worries","2011","Lower Saxony","Male","284","0.313672054856723","0.283291350262632","0.344052759450814","1"
"Big worries","2011","Lower Saxony","Female","389","0.418675467806953","0.388067753224433","0.449283182389474","1"
"Big worries","2011","Bremen","Male","15","","","","1"
"Big worries","2011","Bremen","Female","21","","","","1"
"Big worries","2011","North Rhine-Westphalia","Male","689","0.347190380410632","0.326087009860205","0.368293750961058","1"
"Big worries","2011","North Rhine-Westphalia","Female","842","0.404018557519674","0.383300860424651","0.424736254614697","1"
"Big worries","2011","Hesse","Male","202","0.289394625863181","0.254559525068358","0.324229726658003","1"
"Big worries","2011","Hesse","Female","282","0.366420429118043","0.331634406956866","0.401206451279219","1"
"Big worries","2011","Rhineland-Palatinate,Saarland","Male","190","0.346984650570682","0.306910412457991","0.387058888683372","1"
"Big worries","2011","Rhineland-Palatinate,Saarland","Female","253","0.413635472739723","0.375891122840517","0.451379822638929","1"
"Big worries","2011","Baden-Württemberg","Male","291","0.259157679942123","0.233996554578826","0.284318805305421","1"
"Big worries","2011","Baden-Württemberg","Female","418","0.330255450011405","0.304884267109668","0.355626632913142","1"
"Big worries","2011","Bavaria","Male","439","0.301359646911626","0.278037851068559","0.324681442754693","1"
"Big worries","2011","Bavaria","Female","575","0.325728403002234","0.303156760001856","0.348300046002612","1"
"Big worries","2011","Berlin","Male","128","0.343154862713193","0.293906640666838","0.392403084759549","1"
"Big worries","2011","Berlin","Female","153","0.368187221686845","0.321950342984495","0.414424100389195","1"
"Big worries","2011","Brandenburg","Male","129","0.327979672889108","0.28297323729577","0.372986108482445","1"
"Big worries","2011","Brandenburg","Female","173","0.363456550639458","0.319309067781412","0.407604033497504","1"
"Big worries","2011","Mecklenburg-Western Pomerania","Male","79","0.35439412730221","0.293367540043273","0.415420714561147","1"
"Big worries","2011","Mecklenburg-Western Pomerania","Female","102","0.451083165884346","0.391729466356893","0.510436865411799","1"
"Big worries","2011","Saxony","Male","191","0.305025874684741","0.270420281894791","0.33963146747469","1"
"Big worries","2011","Saxony","Female","241","0.349332115862541","0.314459477049529","0.384204754675553","1"
