"plh0039","year","e11103","sex","n","percent","lower_confidence","upper_confidence"
"No worries","2013","Not Working","Female","570","0.134480608279466","0.124085689949399","0.144875526609532"
"Big worries","2014","Full Time","Male","","","",""
"Big worries","2014","Full Time","Female","","","",""
"Big worries","2014","Part Time","Male","","","",""
"Big worries","2014","Part Time","Female","","","",""
"Big worries","2014","Not Working","Male","","","",""
"Big worries","2014","Not Working","Female","","","",""
"Some worries","2014","Full Time","Male","","","",""
"Some worries","2014","Full Time","Female","","","",""
"Some worries","2014","Part Time","Male","","","",""
"Some worries","2014","Part Time","Female","","","",""
"Some worries","2014","Not Working","Male","","","",""
"Some worries","2014","Not Working","Female","","","",""
"No worries","2014","Full Time","Male","","","",""
"No worries","2014","Full Time","Female","","","",""
"No worries","2014","Part Time","Male","","","",""
"No worries","2014","Part Time","Female","","","",""
"No worries","2014","Not Working","Male","","","",""
"No worries","2014","Not Working","Female","","","",""
"Big worries","2015","Full Time","Male","","","",""
"Big worries","2015","Full Time","Female","","","",""
"Big worries","2015","Part Time","Male","","","",""
"Big worries","2015","Part Time","Female","","","",""
"Big worries","2015","Not Working","Male","","","",""
"Big worries","2015","Not Working","Female","","","",""
"Some worries","2015","Full Time","Male","","","",""
"Some worries","2015","Full Time","Female","","","",""
"Some worries","2015","Part Time","Male","","","",""
"Some worries","2015","Part Time","Female","","","",""
"Some worries","2015","Not Working","Male","","","",""
"Some worries","2015","Not Working","Female","","","",""
"No worries","2015","Full Time","Male","","","",""
"No worries","2015","Full Time","Female","","","",""
"No worries","2015","Part Time","Male","","","",""
"No worries","2015","Part Time","Female","","","",""
"No worries","2015","Not Working","Male","","","",""
"No worries","2015","Not Working","Female","","","",""
"Big worries","2016","Full Time","Male","","","",""
"Big worries","2016","Full Time","Female","","","",""
"Big worries","2016","Part Time","Male","","","",""
"Big worries","2016","Part Time","Female","","","",""
"Big worries","2016","Not Working","Male","","","",""
"Big worries","2016","Not Working","Female","","","",""
"Some worries","2016","Full Time","Male","","","",""
"Some worries","2016","Full Time","Female","","","",""
"Some worries","2016","Part Time","Male","","","",""
"Some worries","2016","Part Time","Female","","","",""
"Some worries","2016","Not Working","Male","","","",""
"Some worries","2016","Not Working","Female","","","",""
"No worries","2016","Full Time","Male","","","",""
"No worries","2016","Full Time","Female","","","",""
"No worries","2016","Part Time","Male","","","",""
"No worries","2016","Part Time","Female","","","",""
"No worries","2016","Not Working","Male","","","",""
"No worries","2016","Not Working","Female","","","",""
"Big worries","2017","Full Time","Male","","","",""
"Big worries","2017","Full Time","Female","","","",""
"Big worries","2017","Part Time","Male","","","",""
"Big worries","2017","Part Time","Female","","","",""
"Big worries","2017","Not Working","Male","","","",""
"Big worries","2017","Not Working","Female","","","",""
"Some worries","2017","Full Time","Male","","","",""
"Some worries","2017","Full Time","Female","","","",""
"Some worries","2017","Part Time","Male","","","",""
"Some worries","2017","Part Time","Female","","","",""
"Some worries","2017","Not Working","Male","","","",""
"Some worries","2017","Not Working","Female","","","",""
"No worries","2017","Full Time","Male","","","",""
"No worries","2017","Full Time","Female","","","",""
"No worries","2017","Part Time","Male","","","",""
"No worries","2017","Part Time","Female","","","",""
"No worries","2017","Not Working","Male","","","",""
"No worries","2017","Not Working","Female","","","",""
"Big worries","2018","Full Time","Male","2036","0.33332881165747","0.321693892284113","0.344963731030826"
"Big worries","2018","Full Time","Female","1400","0.395815225443258","0.37984069957467","0.411789751311846"
"Big worries","2018","Part Time","Male","692","0.347378945096656","0.326842732601659","0.367915157591653"
"Big worries","2018","Part Time","Female","2172","0.412678716741782","0.399626120230272","0.425731313253293"
"Big worries","2018","Not Working","Male","1500","0.435006481582515","0.418509080314991","0.451503882850039"
"Big worries","2018","Not Working","Female","2374","0.518786596904308","0.504632583305995","0.53294061050262"
"Some worries","2018","Full Time","Male","3123","0.489259478330149","0.476921588451703","0.501597368208595"
"Some worries","2018","Full Time","Female","1799","0.495792690835041","0.479460235877531","0.512125145792551"
"Some worries","2018","Part Time","Male","962","0.470156039503885","0.448629061510423","0.491683017497347"
"Some worries","2018","Part Time","Female","2717","0.492370144220297","0.479115366726688","0.505624921713905"
"Some worries","2018","Not Working","Male","1491","0.429634460605804","0.413161481997735","0.446107439213874"
"Some worries","2018","Not Working","Female","1928","0.386948496720332","0.373151281461967","0.400745711978698"
"No worries","2018","Full Time","Male","1147","0.177411710012381","0.167982973267705","0.186840446757058"
"No worries","2018","Full Time","Female","401","0.108392083721701","0.0982370216779372","0.118547145765465"
"No worries","2018","Part Time","Male","411","0.182465015399459","0.16580670154366","0.199123329255258"
"No worries","2018","Part Time","Female","576","0.0949511390379208","0.0871790259635694","0.102723252112272"
"No worries","2018","Not Working","Male","478","0.135359057811681","0.123974727173539","0.146743388449823"
"No worries","2018","Not Working","Female","485","0.09426490637536","0.0859875434943077","0.102542269256412"
