"plh0039","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"Big worries","2008","1-pers.-HH","West Germany","861","0.378563453775136","0.358628253707919","0.398498653842352"
"Big worries","2008","1-pers.-HH","East Germany","271","0.336602610832942","0.3030287425905","0.370176479075383"
"Big worries","2008","(Married) couple without C. ","West Germany","2075","0.412901738672888","0.399511883756637","0.426291593589139"
"Big worries","2008","(Married) couple without C. ","East Germany","745","0.404527782278784","0.382241039931061","0.426814524626508"
"Big worries","2008","Single parent ","West Germany","265","0.324133416699035","0.291860753820728","0.356406079577343"
"Big worries","2008","Single parent ","East Germany","74","0.299212708820066","0.2453846374399","0.353040780200231"
"Big worries","2008","Couple + C. LE 16 ","West Germany","878","0.33365654667708","0.315476259911498","0.351836833442661"
"Big worries","2008","Couple + C. LE 16 ","East Germany","159","0.305553034339351","0.269146999873771","0.341959068804932"
"Big worries","2008","Couple + C. GT 16 ","West Germany","781","0.350919360218919","0.331943654067955","0.369895066369884"
"Big worries","2008","Couple + C. GT 16 ","East Germany","271","0.271407068453397","0.242796455858813","0.300017681047981"
"Big worries","2008","Couple + C. LE and GT 16","West Germany","297","0.304437548677654","0.275523504266723","0.333351593088585"
"Big worries","2008","Couple + C. LE and GT 16","East Germany","62","0.249196735468764","0.194472875787055","0.303920595150474"
"Some worries","2008","1-pers.-HH","West Germany","1068","0.468768484855728","0.448258091955477","0.489278877755979"
"Some worries","2008","1-pers.-HH","East Germany","338","0.455832640654679","0.420447191152665","0.491218090156693"
"Some worries","2008","(Married) couple without C. ","West Germany","2518","0.482260276506032","0.468671085359631","0.495849467652432"
"Some worries","2008","(Married) couple without C. ","East Germany","873","0.450324170066798","0.427732017478355","0.472916322655241"
"Some worries","2008","Single parent ","West Germany","397","0.47335217281382","0.438925524224276","0.507778821403364"
"Some worries","2008","Single parent ","East Germany","154","0.51417071385369","0.455418909804686","0.572922517902694"
"Some worries","2008","Couple + C. LE 16 ","West Germany","1360","0.527958017956663","0.508709741668433","0.547206294244893"
"Some worries","2008","Couple + C. LE 16 ","East Germany","344","0.534566295416343","0.495144151921104","0.573988438911583"
"Some worries","2008","Couple + C. GT 16 ","West Germany","1311","0.510228478580442","0.490352703833665","0.53010425332722"
"Some worries","2008","Couple + C. GT 16 ","East Germany","479","0.525342878326999","0.493214742425133","0.557471014228865"
"Some worries","2008","Couple + C. LE and GT 16","West Germany","522","0.533212625724463","0.501865232381725","0.5645600190672"
"Some worries","2008","Couple + C. LE and GT 16","East Germany","131","0.516765964168304","0.453543971670527","0.579987956666081"
"No worries","2008","1-pers.-HH","West Germany","345","0.152668061369136","0.137885362010692","0.167450760727581"
"No worries","2008","1-pers.-HH","East Germany","152","0.20756474851238","0.178750025122384","0.236379471902376"
"No worries","2008","(Married) couple without C. ","West Germany","601","0.10483798482108","0.0965067903286633","0.113169179313497"
"No worries","2008","(Married) couple without C. ","East Germany","245","0.145148047654418","0.129152735613654","0.161143359695183"
"No worries","2008","Single parent ","West Germany","146","0.202514410487145","0.174804712091666","0.230224108882623"
"No worries","2008","Single parent ","East Germany","50","0.186616577326244","0.140818371826121","0.232414782826367"
"No worries","2008","Couple + C. LE 16 ","West Germany","346","0.138385435366257","0.125071588901477","0.151699281831037"
"No worries","2008","Couple + C. LE 16 ","East Germany","112","0.159880670244305","0.130915305489233","0.188846034999377"
"No worries","2008","Couple + C. GT 16 ","West Germany","338","0.138852161200638","0.125103508735231","0.152600813666045"
"No worries","2008","Couple + C. GT 16 ","East Germany","178","0.203250053219604","0.177358955821029","0.229141150618178"
"No worries","2008","Couple + C. LE and GT 16","West Germany","154","0.162349825597883","0.139178604260401","0.185521046935366"
"No worries","2008","Couple + C. LE and GT 16","East Germany","47","0.234037300362932","0.180471349244016","0.287603251481847"
"Big worries","2009","1-pers.-HH","West Germany","764","0.361108559381438","0.340810229227216","0.38140688953566"
"Big worries","2009","1-pers.-HH","East Germany","258","0.34319922278659","0.309014743896628","0.377383701676552"
"Big worries","2009","(Married) couple without C. ","West Germany","1816","0.394008326918677","0.380245053839082","0.407771599998272"
"Big worries","2009","(Married) couple without C. ","East Germany","713","0.413431306606609","0.390700683157094","0.436161930056123"
"Big worries","2009","Single parent ","West Germany","230","0.334307587408815","0.299921017036607","0.368694157781023"
"Big worries","2009","Single parent ","East Germany","77","0.34526392241411","0.288234208034723","0.402293636793498"
"Big worries","2009","Couple + C. LE 16 ","West Germany","678","0.319137575807342","0.299863870735477","0.338411280879207"
"Big worries","2009","Couple + C. LE 16 ","East Germany","177","0.315173624009749","0.277999765812929","0.352347482206568"
"Big worries","2009","Couple + C. GT 16 ","West Germany","739","0.334700876882421","0.315478393508434","0.353923360256408"
"Big worries","2009","Couple + C. GT 16 ","East Germany","229","0.26346362224462","0.233584881956219","0.29334236253302"
"Big worries","2009","Couple + C. LE and GT 16","West Germany","273","0.283066184537667","0.254419800062114","0.31171256901322"
"Big worries","2009","Couple + C. LE and GT 16","East Germany","47","0.200274882027005","0.147630114235074","0.252919649818935"
"Some worries","2009","1-pers.-HH","West Germany","1074","0.493549343330606","0.472421180057802","0.51467750660341"
"Some worries","2009","1-pers.-HH","East Germany","332","0.440106034445954","0.404364718211304","0.475847350680604"
"Some worries","2009","(Married) couple without C. ","West Germany","2479","0.495636381840929","0.481553576924067","0.50971918675779"
"Some worries","2009","(Married) couple without C. ","East Germany","872","0.471598297955326","0.448556389540339","0.494640206370313"
"Some worries","2009","Single parent ","West Germany","389","0.516278896683937","0.479852295877755","0.552705497490119"
"Some worries","2009","Single parent ","East Germany","147","0.502400807559857","0.442427574970167","0.562374040149547"
"Some worries","2009","Couple + C. LE 16 ","West Germany","1221","0.540659484596045","0.52005433155452","0.56126463763757"
"Some worries","2009","Couple + C. LE 16 ","East Germany","330","0.561239637156981","0.52153325420165","0.600946020112313"
"Some worries","2009","Couple + C. GT 16 ","West Germany","1223","0.513355153066691","0.492994691423258","0.533715614710124"
