"plh0039","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"Big worries","2008","Schleswig-Holstein","Not Employed","79","0.350217289026291","0.289738650299758","0.410695927752825"
"Big worries","2008","Schleswig-Holstein","Employed","74","0.273912900849853","0.224585995373361","0.323239806326346"
"Big worries","2008","Hamburg","Not Employed","48","0.38443846684617","0.296292120659403","0.472584813032937"
"Big worries","2008","Hamburg","Employed","42","0.280817799054704","0.212454056845217","0.349181541264191"
"Big worries","2008","Lower Saxony","Not Employed","327","0.511449351387313","0.473823238228916","0.54907546454571"
"Big worries","2008","Lower Saxony","Employed","359","0.354122025861855","0.325426275302275","0.382817776421434"
"Big worries","2008","Bremen","Not Employed","19","","",""
"Big worries","2008","Bremen","Employed","22","","",""
"Big worries","2008","North Rhine-Westphalia","Not Employed","695","0.453592583494873","0.428622509016754","0.478562657972991"
"Big worries","2008","North Rhine-Westphalia","Employed","826","0.337944841503413","0.319024803313216","0.356864879693609"
"Big worries","2008","Hesse","Not Employed","192","0.423266264948162","0.377463801679603","0.46906872821672"
"Big worries","2008","Hesse","Employed","267","0.28733308995495","0.257176921813093","0.317489258096807"
"Big worries","2008","Rhineland-Palatinate,Saarland","Not Employed","184","0.414346907568534","0.367948143300332","0.460745671836735"
"Big worries","2008","Rhineland-Palatinate,Saarland","Employed","231","0.361095643984606","0.32453444949642","0.397656838472792"
"Big worries","2008","Baden-Württemberg","Not Employed","313","0.381279590237117","0.349170895312388","0.413388285161845"
"Big worries","2008","Baden-Württemberg","Employed","454","0.310481167235862","0.286964092234247","0.333998242237476"
"Big worries","2008","Bavaria","Not Employed","383","0.418231489127535","0.387109460073812","0.449353518181258"
"Big worries","2008","Bavaria","Employed","574","0.351941762036295","0.329799181415534","0.374084342657055"
"Big worries","2008","Berlin","Not Employed","137","0.54960018711423","0.488890111371773","0.610310262856687"
"Big worries","2008","Berlin","Employed","160","0.357787174591146","0.31412458728625","0.401449761896041"
"Big worries","2008","Brandenburg","Not Employed","145","0.342839310803305","0.295115250301422","0.390563371305188"
"Big worries","2008","Brandenburg","Employed","123","0.217613765826568","0.179362297385139","0.255865234267997"
"Big worries","2008","Mecklenburg-Western Pomerania","Not Employed","103","0.485256832900316","0.416505488195705","0.554008177604926"
"Big worries","2008","Mecklenburg-Western Pomerania","Employed","84","0.352743279522618","0.297558475382838","0.407928083662398"
"Big worries","2008","Saxony","Not Employed","210","0.400559066376545","0.359865385545371","0.441252747207719"
"Big worries","2008","Saxony","Employed","218","0.218919964874854","0.191489610228586","0.246350319521123"
"Big worries","2008","Saxony-Anhalt","Not Employed","137","0.464934961384032","0.411121551631129","0.518748371136936"
"Big worries","2008","Saxony-Anhalt","Employed","156","0.337690340929876","0.295601488431659","0.379779193428093"
"Big worries","2008","Thuringia","Not Employed","144","0.36175567380864","0.313758144407113","0.409753203210168"
"Big worries","2008","Thuringia","Employed","154","0.32480100195554","0.283629712275197","0.365972291635883"
"Some worries","2008","Schleswig-Holstein","Not Employed","100","0.460176855743286","0.39698846763467","0.523365243851902"
"Some worries","2008","Schleswig-Holstein","Employed","154","0.513412808122513","0.458129127044007","0.568696489201019"
"Some worries","2008","Hamburg","Not Employed","50","0.470603804703367","0.380161153413227","0.561046455993507"
"Some worries","2008","Hamburg","Employed","77","0.4548363212174","0.379085896379879","0.530586746054922"
"Some worries","2008","Lower Saxony","Not Employed","284","0.405506264319667","0.36854850190342","0.442464026735915"
"Some worries","2008","Lower Saxony","Employed","559","0.50808766915356","0.478090583480605","0.538084754826515"
"Some worries","2008","Bremen","Not Employed","27","","",""
"Some worries","2008","Bremen","Employed","44","0.475803925262105","0.366366972923026","0.585240877601183"
"Some worries","2008","North Rhine-Westphalia","Not Employed","681","0.451357967257458","0.426398594483514","0.476317340031402"
