"year","age_gr","pgcasmin","mean","median","n","lowerci_mean","upperci_mean","ptile10","ptile25","ptile75","ptile90"
"2017","35-65 y.","(2a) intermediate vocational","4.89","5","4357","4.84","4.94","3","4","6","7"
"2017","35-65 y.","(2b) intermediate general qualification","5.07","5","252","4.88","5.26","3","4","6","7"
"2017","35-65 y.","(2c_gen) general maturity certificate","5.03","5","599","4.89","5.17","3","4","7","7"
"2017","35-65 y.","(2c_voc) vocational maturity certificate","4.89","5","1905","4.82","4.96","3","4","6","7"
"2017","35-65 y.","(3a) lower tertiary education","4.98","5","1315","4.9","5.06","3","4","6","7"
"2017","35-65 y.","(3b) higher tertiary education","4.93","5","3144","4.88","4.98","3","4","6","7"
"2017","66 and older","(0) in school","","","","","","","","",""
"2017","66 and older","(1a) inadequately completed","4.53","5","71","4.11","4.95","2","4","6","6"
"2017","66 and older","(1b) general elementary school","4.3","4","540","4.17","4.43","2","3","6","6"
"2017","66 and older","(1c) basic vocational qualification","4.62","5","1864","4.55","4.69","3","4","6","7"
"2017","66 and older","(2a) intermediate vocational","4.84","5","874","4.74","4.94","3","4","6","7"
"2017","66 and older","(2b) intermediate general qualification","4.77","5","80","4.44","5.1","3","4","6","7"
"2017","66 and older","(2c_gen) general maturity certificate","4.94","5","60","4.5","5.38","2","4","6","7"
"2017","66 and older","(2c_voc) vocational maturity certificate","4.74","5","211","4.53","4.95","3","4","6","7"
"2017","66 and older","(3a) lower tertiary education","5.08","5","477","4.96","5.2","3","4","6","7"
"2017","66 and older","(3b) higher tertiary education","5.01","5","794","4.91","5.11","3","4","6","7"
"2018","16-34 y.","(0) in school","","","","","","","","",""
"2018","16-34 y.","(1a) inadequately completed","","","","","","","","",""
"2018","16-34 y.","(1b) general elementary school","","","","","","","","",""
"2018","16-34 y.","(1c) basic vocational qualification","","","","","","","","",""
"2018","16-34 y.","(2a) intermediate vocational","","","","","","","","",""
"2018","16-34 y.","(2b) intermediate general qualification","","","","","","","","",""
"2018","16-34 y.","(2c_gen) general maturity certificate","","","","","","","","",""
"2018","16-34 y.","(2c_voc) vocational maturity certificate","","","","","","","","",""
"2018","16-34 y.","(3a) lower tertiary education","","","","","","","","",""
"2018","16-34 y.","(3b) higher tertiary education","","","","","","","","",""
"2018","35-65 y.","(0) in school","","","","","","","","",""
"2018","35-65 y.","(1a) inadequately completed","","","","","","","","",""
"2018","35-65 y.","(1b) general elementary school","","","","","","","","",""
"2018","35-65 y.","(1c) basic vocational qualification","","","","","","","","",""
"2018","35-65 y.","(2a) intermediate vocational","","","","","","","","",""
"2018","35-65 y.","(2b) intermediate general qualification","","","","","","","","",""
"2018","35-65 y.","(2c_gen) general maturity certificate","","","","","","","","",""
"2018","35-65 y.","(2c_voc) vocational maturity certificate","","","","","","","","",""
"2018","35-65 y.","(3a) lower tertiary education","","","","","","","","",""
"2018","35-65 y.","(3b) higher tertiary education","","","","","","","","",""
"2018","66 and older","(0) in school","","","","","","","","",""
"2018","66 and older","(1a) inadequately completed","","","","","","","","",""
"2018","66 and older","(1b) general elementary school","","","","","","","","",""
"2018","66 and older","(1c) basic vocational qualification","","","","","","","","",""
"2018","66 and older","(2a) intermediate vocational","","","","","","","","",""
"2018","66 and older","(2b) intermediate general qualification","","","","","","","","",""
"2018","66 and older","(2c_gen) general maturity certificate","","","","","","","","",""
"2018","66 and older","(2c_voc) vocational maturity certificate","","","","","","","","",""
"2018","66 and older","(3a) lower tertiary education","","","","","","","","",""
"2018","66 and older","(3b) higher tertiary education","","","","","","","","",""
"2019","16-34 y.","(0) in school","5.44","6","330","5.28","5.6","3","5","7","7"
"2019","16-34 y.","(1a) inadequately completed","4.78","5","82","4.38","5.18","3","4","6","7"
"2019","16-34 y.","(1b) general elementary school","5.19","5.28","439","5.04","5.34","3","4","6","7"
"2019","16-34 y.","(1c) basic vocational qualification","5.15","5","328","4.98","5.32","3","4","6","7"
"2019","16-34 y.","(2a) intermediate vocational","5.14","5","691","5.03","5.25","3","4","6","7"
"2019","16-34 y.","(2b) intermediate general qualification","5.12","5","433","4.97","5.27","3","4","6","7"
"2019","16-34 y.","(2c_gen) general maturity certificate","5.23","5","939","5.14","5.32","3","4","6","7"
"2019","16-34 y.","(2c_voc) vocational maturity certificate","5.06","5","521","4.94","5.18","3","4","6","7"
"2019","16-34 y.","(3a) lower tertiary education","4.66","5","233","4.46","4.86","2","3","6","7"
"2019","16-34 y.","(3b) higher tertiary education","5.07","5","773","4.97","5.17","3","4","6","7"
"2019","35-65 y.","(0) in school","","","","","","","","",""
"2019","35-65 y.","(1a) inadequately completed","4.65","5","295","4.44","4.86","2","4","6","7"
"2019","35-65 y.","(1b) general elementary school","4.48","5","759","4.36","4.6","2","4","6","7"
"2019","35-65 y.","(1c) basic vocational qualification","4.52","5","2407","4.46","4.58","2","4","6","7"
"2019","35-65 y.","(2a) intermediate vocational","4.77","5","4234","4.72","4.82","3","4","6","7"
"2019","35-65 y.","(2b) intermediate general qualification","4.97","5","267","4.77","5.17","3","4","6","7"
"2019","35-65 y.","(2c_gen) general maturity certificate","4.92","5","444","4.78","5.06","3","4","6","7"
"2019","35-65 y.","(2c_voc) vocational maturity certificate","4.8","5","1884","4.73","4.87","3","4","6","7"
"2019","35-65 y.","(3a) lower tertiary education","4.8","5","1439","4.72","4.88","3","4","6","7"
"2019","35-65 y.","(3b) higher tertiary education","4.82","5","3106","4.77","4.87","3","4","6","7"
"2019","66 and older","(0) in school","","","","","","","","",""
"2019","66 and older","(1a) inadequately completed","4.6","4","61","4.16","5.04","2","4","6","7"
"2019","66 and older","(1b) general elementary school","4.2","4","458","4.05","4.35","2","3","5","7"
"2019","66 and older","(1c) basic vocational qualification","4.56","5","1744","4.49","4.63","2","4","6","7"
"2019","66 and older","(2a) intermediate vocational","4.68","5","988","4.58","4.78","2","4","6","7"
"2019","66 and older","(2b) intermediate general qualification","4.58","4","89","4.24","4.92","2","4","6","7"
"2019","66 and older","(2c_gen) general maturity certificate","4.31","4","89","3.95","4.67","2","3","6","6"
"2019","66 and older","(2c_voc) vocational maturity certificate","4.63","5","246","4.43","4.83","2","4","6","7"
"2019","66 and older","(3a) lower tertiary education","4.74","5","524","4.61","4.87","3","4","6","7"
"2019","66 and older","(3b) higher tertiary education","4.89","5","924","4.79","4.99","3","4","6","7"
