"year","e11103","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Full Time","Rural Area","4.78","5","2637","3","4","6","7","7","4.72","4.84","1","7","5","5"
"2005","Full Time","Urban Area","4.84","5","5384","3","4","6","7","7","4.8","4.88","1","7","5","5"
"2005","Not Working","Rural Area","4.55","5","2652","2","4","6","7","7","4.49","4.61","1","7","5","5"
"2005","Not Working","Urban Area","4.72","5","5178","2","4","6","7","7","4.68","4.76","1","7","5","5"
"2005","Part Time","Rural Area","4.93","5","1557","3","4","6","7","7","4.86","5","1","7","5","5"
"2005","Part Time","Urban Area","4.96","5","3254","3","4","6","7","7","4.91","5.01","1","7","5","5"
"2006","Full Time","Rural Area","","","","","","","","","","","","","",""
"2006","Full Time","Urban Area","","","","","","","","","","","","","",""
"2006","Not Working","Rural Area","","","","","","","","","","","","","",""
"2006","Not Working","Urban Area","","","","","","","","","","","","","",""
"2006","Part Time","Rural Area","","","","","","","","","","","","","",""
"2006","Part Time","Urban Area","","","","","","","","","","","","","",""
"2007","Full Time","Rural Area","","","","","","","","","","","","","",""
"2007","Full Time","Urban Area","","","","","","","","","","","","","",""
"2007","Not Working","Rural Area","","","","","","","","","","","","","",""
"2007","Not Working","Urban Area","","","","","","","","","","","","","",""
"2007","Part Time","Rural Area","","","","","","","","","","","","","",""
"2007","Part Time","Urban Area","","","","","","","","","","","","","",""
"2008","Full Time","Rural Area","","","","","","","","","","","","","",""
"2008","Full Time","Urban Area","","","","","","","","","","","","","",""
"2008","Not Working","Rural Area","","","","","","","","","","","","","",""
"2008","Not Working","Urban Area","","","","","","","","","","","","","",""
"2008","Part Time","Rural Area","","","","","","","","","","","","","",""
"2008","Part Time","Urban Area","","","","","","","","","","","","","",""
"2009","Full Time","Rural Area","4.69","5","2446","3","4","6","7","7","4.63","4.75","1","7","5","5"
