"year","e11102","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Employed","(0) in school","","","","","","","","","","","","","",""
"1990","Employed","(1a) inadequately completed","3.89","4","399","3","3","5","5","5","3.81","3.97","1","5","4","4"
"1990","Employed","(1b) general elementary school","3.73","4","1160","3","3","4","5","5","3.68","3.78","1","5","4","4"
"1990","Employed","(1c) basic vocational qualification","3.53","4","2197","3","3","4","4","5","3.5","3.56","1","5","4","4"
"1990","Employed","(2a) intermediate vocational","3.48","4","935","3","3","4","4","5","3.44","3.52","1","5","4","4"
"1990","Employed","(2b) intermediate general qualification","3.49","3.88","242","3","3","4","4","5","3.4","3.58","2","5","3","4"
"1990","Employed","(2c_gen) general maturity certificate","3.56","4","194","3","3","4","4","5","3.46","3.66","2","5","4","4"
"1990","Employed","(2c_voc) vocational maturity certificate","3.34","3","300","2","3","4","4","5","3.25","3.43","2","5","3","4"
"1990","Employed","(3a) lower tertiary education","3.26","3","189","2","3","4","4","5","3.15","3.37","1","5","3","3"
"1990","Employed","(3b) higher tertiary education","3.28","3","376","2","3","4","4","4","3.21","3.35","1","5","3","3"
"1990","Not Employed","(0) in school","3.64","4","147","3","3","4","4","5","3.53","3.75","1","5","4","4"
"1990","Not Employed","(1a) inadequately completed","4.14","4","284","3","4","5","5","5","4.05","4.23","1","5","4","4"
"1990","Not Employed","(1b) general elementary school","3.95","4","980","3","3","5","5","5","3.9","4","1","5","4","4"
"1990","Not Employed","(1c) basic vocational qualification","3.69","4","1019","3","3","4","5","5","3.64","3.74","1","5","4","4"
"1990","Not Employed","(2a) intermediate vocational","3.54","4","330","2","3","4","5","5","3.45","3.63","1","5","3","4"
"1990","Not Employed","(2b) intermediate general qualification","3.68","4","116","3","3","4","5","5","3.55","3.81","1","5","4","4"
"1990","Not Employed","(2c_gen) general maturity certificate","3.54","4","148","2","3","4","4","5","3.41","3.67","2","5","4","4"
"1990","Not Employed","(2c_voc) vocational maturity certificate","3.52","4","111","2","3","4","5","5","3.35","3.69","1","5","3","4"
"1990","Not Employed","(3a) lower tertiary education","3.12","3","48","2","3","4","4","5","2.91","3.33","2","5","3","3"
"1990","Not Employed","(3b) higher tertiary education","3.35","3","84","2","3","4","4","5","3.19","3.51","2","5","3","4"
"1991","Employed","(0) in school","","","","","","","","","","","","","",""
"1991","Employed","(1a) inadequately completed","","","","","","","","","","","","","",""
"1991","Employed","(1b) general elementary school","","","","","","","","","","","","","",""
"1991","Employed","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1991","Employed","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1991","Employed","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1991","Employed","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1991","Employed","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1991","Employed","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1991","Employed","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1991","Not Employed","(0) in school","","","","","","","","","","","","","",""
"1991","Not Employed","(1a) inadequately completed","","","","","","","","","","","","","",""
"1991","Not Employed","(1b) general elementary school","","","","","","","","","","","","","",""
"1991","Not Employed","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1991","Not Employed","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1991","Not Employed","(2b) intermediate general qualification","","","","","","","","","","","","","",""
