"plh0185","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Often","2007","35-65 y.","in school","","","","","4"
"Often","2007","35-65 y.","inadequately","16","","","","4"
"Often","2007","35-65 y.","general elemantary","78","0.132577540834297","0.108226346560243","0.15692873510835","4"
"Often","2007","35-65 y.","middle vocational","380","0.0718781201590629","0.0652605768388422","0.0784956634792837","4"
"Often","2007","35-65 y.","vocational + Abi","43","0.0578483088964795","0.0395748790450328","0.0761217387479261","4"
"Often","2007","35-65 y.","higher vocational","67","0.0717127595160047","0.0562532535947103","0.0871722654372991","4"
"Often","2007","35-65 y.","higher education","138","0.0633948575283036","0.0546970515259553","0.072092663530652","4"
"Often","2007","66 and older","in school","","","","","4"
"Often","2007","66 and older","inadequately","9","","","","4"
"Often","2007","66 and older","general elemantary","86","0.104853709372751","0.0832844045812345","0.126423014164267","4"
"Often","2007","16-34 y.","in school","14","","","","4"
"Often","2007","16-34 y.","higher education","34","0.0836897631453902","0.0606924058816217","0.106687120409159","4"
"Often","2007","66 and older","middle vocational","154","0.0649707096622625","0.0548824215518682","0.0750589977726569","4"
"Often","2007","66 and older","vocational + Abi","10","","","","4"
"Often","2007","66 and older","higher vocational","8","","","","4"
"Often","2007","66 and older","higher education","37","0.0559727113489577","0.040248931334588","0.0716964913633273","4"
"Often","2007","16-34 y.","inadequately","6","","","","4"
"Often","2007","16-34 y.","general elemantary","38","0.0598630425701292","0.0421363044938414","0.0775897806464171","4"
"Often","2007","16-34 y.","middle vocational","132","0.0592332971021689","0.0493488854307113","0.0691177087736265","4"
"Often","2007","16-34 y.","vocational + Abi","43","0.106132436142294","0.0768839126563714","0.135380959628216","4"
"Often","2007","16-34 y.","higher vocational","11","","","","4"
"Rarely","2007","35-65 y.","higher vocational","342","0.341178816456484","0.312771447707282","0.369586185205686","2"
"Rarely","2007","35-65 y.","vocational + Abi","205","0.316991264044168","0.280570328552092","0.353412199536245","2"
"Rarely","2007","66 and older","vocational + Abi","26","","","","2"
"Rarely","2007","16-34 y.","in school","107","0.303152075126869","0.254297199641547","0.352006950612192","2"
"Rarely","2007","35-65 y.","inadequately","31","0.29662383821338","0.211264980175488","0.381982696251272","2"
"Rarely","2007","35-65 y.","general elemantary","201","0.2460159961099","0.215089359327259","0.27694263289254","2"
"Rarely","2007","35-65 y.","middle vocational","1877","0.313184319883168","0.301301595108046","0.32506704465829","2"
"Rarely","2007","16-34 y.","inadequately","13","","","","2"
"Rarely","2007","66 and older","middle vocational","634","0.287856566568888","0.269324755190217","0.306388377947559","2"
"Rarely","2007","66 and older","higher vocational","93","0.277974099277943","0.228183603484047","0.327764595071839","2"
"Rarely","2007","35-65 y.","in school","","","","","2"
"Rarely","2007","35-65 y.","higher education","1003","0.333738534427149","0.316906757843527","0.350570311010771","2"
"Rarely","2007","66 and older","in school","","","","","2"
"Rarely","2007","66 and older","inadequately","13","","","","2"
"Rarely","2007","66 and older","general elemantary","242","0.321768983332135","0.288879416599671","0.354658550064598","2"
"Rarely","2007","66 and older","higher education","225","0.275542590973511","0.24498090488935","0.306104277057672","2"
"Rarely","2007","16-34 y.","general elemantary","250","0.325679264659928","0.290662002827251","0.360696526492604","2"
"Rarely","2007","16-34 y.","middle vocational","739","0.360136049763439","0.340035681145955","0.380236418380922","2"
"Rarely","2007","16-34 y.","vocational + Abi","133","0.287888813064747","0.244892660994531","0.330884965134963","2"
"Rarely","2007","16-34 y.","higher vocational","58","0.436172389044675","0.357593726881849","0.514751051207502","2"
"Rarely","2007","16-34 y.","higher education","199","0.325579704150802","0.286664933858858","0.364494474442746","2"
"Sometimes","2007","16-34 y.","general elemantary","114","0.190413911308953","0.161075626019811","0.219752196598094","3"
"Sometimes","2007","35-65 y.","in school","","","","","3"
"Sometimes","2007","16-34 y.","middle vocational","429","0.204787301404997","0.187889894317714","0.221684708492281","3"
"Sometimes","2007","16-34 y.","vocational + Abi","94","0.234281504733776","0.194061060556427","0.274501948911125","3"
"Sometimes","2007","35-65 y.","higher education","549","0.1853790696786","0.17150791661263","0.19925022274457","3"
"Sometimes","2007","35-65 y.","vocational + Abi","109","0.204629065506432","0.173051195014988","0.236206935997877","3"
"Sometimes","2007","16-34 y.","in school","56","0.175607633246072","0.135164265882424","0.216051000609719","3"
"Sometimes","2007","16-34 y.","inadequately","6","","","","3"
"Sometimes","2007","16-34 y.","higher vocational","26","","","","3"
"Sometimes","2007","35-65 y.","inadequately","29","","","","3"
