"plh0185","year","education","n","percent","lower_confidence","upper_confidence"
"Often","2007","college entrance qualification","312","0.0661159658352758","0.0595122525332855","0.0727196791372662"
"Often","2007","lower secondary degree","498","0.0758549519112966","0.0696190361302516","0.0820908676923417"
"Often","2007","no degree/no degree yet","44","0.0835211816729118","0.0605860246321591","0.106456338713664"
"Often","2007","Other degree","82","0.0799602840858508","0.0637162531682858","0.0962043150034158"
"Often","2007","secondary school degree","360","0.0687476456908535","0.0623729238644371","0.07512236751727"
"Rarely","2007","college entrance qualification","1734","0.326346690222781","0.313885876843857","0.338807503601705"
"Rarely","2007","lower secondary degree","2129","0.307756882191879","0.296885834217219","0.31862793016654"
"Rarely","2007","no degree/no degree yet","162","0.268384812027138","0.231651295043616","0.305118329010661"
"Rarely","2007","Other degree","296","0.25550300341457","0.229382422250968","0.281623584578172"
"Rarely","2007","secondary school degree","2017","0.331933734750474","0.320069653872953","0.343797815627996"
"Sometimes","2007","college entrance qualification","992","0.189257626319819","0.178847483396071","0.199667769243567"
"Sometimes","2007","lower secondary degree","1357","0.206104775759368","0.196577607739736","0.215631943779"
"Sometimes","2007","no degree/no degree yet","101","0.192605525312735","0.159915184794287","0.225295865831183"
"Sometimes","2007","Other degree","218","0.243256019338063","0.217560367392966","0.268951671283159"
"Sometimes","2007","secondary school degree","1146","0.193024400620922","0.183080999962755","0.202967801279089"
"Very often","2007","college entrance qualification","63","0.0126118965758086","0.00964622737405555","0.0155775657775617"
"Very often","2007","lower secondary degree","131","0.0181713280759662","0.0150253956333905","0.021317260518542"
"Very often","2007","no degree/no degree yet","15","","",""
"Very often","2007","Other degree","25","","",""
"Very often","2007","secondary school degree","108","0.0206903070310895","0.0171040441135533","0.0242765699486257"
"Very rare","2007","college entrance qualification","2338","0.405667821046315","0.392618483541773","0.418717158550858"
"Very rare","2007","lower secondary degree","2810","0.39211206206149","0.380613194653342","0.403610929469638"
"Very rare","2007","no degree/no degree yet","237","0.424218300523097","0.383248314519216","0.465188286526979"
"Very rare","2007","Other degree","450","0.397266551168642","0.367960520324496","0.426572582012789"
"Very rare","2007","secondary school degree","2421","0.385603911906661","0.373341001146281","0.397866822667041"
"Often","2008","college entrance qualification","278","0.0592359599996418","0.0527811403726082","0.0656907796266755"
"Often","2008","lower secondary degree","451","0.0730832240443284","0.0667431991433466","0.0794232489453102"
"Often","2008","no degree/no degree yet","30","0.0555684605726508","0.0363880793169652","0.0747488418283363"
"Often","2008","Other degree","73","0.0746952123964022","0.0579334000359872","0.0914570247568172"
"Often","2008","secondary school degree","321","0.0670557027822533","0.060588018810885","0.0735233867536217"
"Rarely","2008","college entrance qualification","1791","0.333716009230433","0.320822555950385","0.346609462510481"
"Rarely","2008","lower secondary degree","2115","0.323029134026133","0.311637983796598","0.334420284255668"
"Rarely","2008","no degree/no degree yet","192","0.323653964814172","0.284481332892506","0.362826596735838"
"Rarely","2008","Other degree","317","0.34807890685049","0.31770724496181","0.37845056873917"
"Rarely","2008","secondary school degree","2130","0.359779899242484","0.347369487936572","0.372190310548395"
"Sometimes","2008","college entrance qualification","802","0.170152722940003","0.159878012785683","0.180427433094324"
"Sometimes","2008","lower secondary degree","1259","0.199438801801921","0.189705418191677","0.209172185412165"
"Sometimes","2008","no degree/no degree yet","73","0.155055991717981","0.124750868538876","0.185361114897087"
"Sometimes","2008","Other degree","178","0.191245282411293","0.166170569709675","0.216319995112911"
"Sometimes","2008","secondary school degree","964","0.169986174102241","0.160273193140444","0.179699155064038"
"Very often","2008","college entrance qualification","58","0.00930239024004683","0.00667745329255831","0.0119273271875353"
"Very often","2008","lower secondary degree","112","0.0184028723631525","0.015128928790702","0.021676815935603"
"Very often","2008","no degree/no degree yet","14","","",""
"Very often","2008","Other degree","23","","",""
"Very often","2008","secondary school degree","91","0.0206120669268031","0.0169380494243568","0.0242860844292494"
"Very rare","2008","college entrance qualification","2209","0.427592917589875","0.41406537867408","0.441120456505671"
"Very rare","2008","lower secondary degree","2537","0.386045967764465","0.37418693737958","0.397904998149351"
"Very rare","2008","no degree/no degree yet","239","0.444971636453758","0.403363183848911","0.486580089058606"
"Very rare","2008","Other degree","354","0.359299163888925","0.328708568103718","0.389889759674132"
"Very rare","2008","secondary school degree","2239","0.382566156946219","0.369998579681741","0.395133734210697"
"Often","2009","college entrance qualification","273","0.0651448556563207","0.0582252143280115","0.0720644969846299"
"Often","2009","lower secondary degree","408","0.0650525008294311","0.0587670990881308","0.0713379025707313"
"Often","2009","no degree/no degree yet","30","0.0537947134239779","0.0337570953434877","0.073832331504468"
"Often","2009","Other degree","62","0.0757928613196449","0.0575324677208704","0.0940532549184194"
"Often","2009","secondary school degree","308","0.0600345635449266","0.0536992571520716","0.0663698699377817"
"Rarely","2009","college entrance qualification","1717","0.349706236352898","0.336334806730361","0.363077665975436"
"Rarely","2009","lower secondary degree","1910","0.332242993235798","0.320238479491544","0.344247506980053"
"Rarely","2009","no degree/no degree yet","162","0.333457668949582","0.291586235082655","0.375329102816509"
"Rarely","2009","Other degree","241","0.312496628752129","0.280517147993049","0.344476109511209"
"Rarely","2009","secondary school degree","1915","0.345646683459068","0.332963351673061","0.358330015245075"
"Sometimes","2009","college entrance qualification","823","0.182667137961065","0.171832833090683","0.193501442831447"
"Sometimes","2009","lower secondary degree","1137","0.199254636058497","0.189074376176102","0.209434895940892"
"Sometimes","2009","no degree/no degree yet","85","0.209968919719131","0.173796029875531","0.24614180956273"
"Sometimes","2009","Other degree","160","0.220955875699902","0.192330899826809","0.249580851572996"
"Sometimes","2009","secondary school degree","989","0.186953407933119","0.176555752713357","0.197351063152881"
"Very often","2009","college entrance qualification","64","0.0141193020476239","0.0108111142444598","0.0174274898507879"
"Very often","2009","lower secondary degree","101","0.0164551778920873","0.0132128584539747","0.0196974973301999"
"Very often","2009","no degree/no degree yet","11","","",""
"Very often","2009","Other degree","18","","",""
"Very often","2009","secondary school degree","93","0.0176553516572443","0.0141431363588852","0.0211675669556035"
"Very rare","2009","college entrance qualification","2009","0.388362467982093","0.374696605395663","0.402028330568522"
"Very rare","2009","lower secondary degree","2358","0.386994691984186","0.37458125475147","0.399408129216901"
"Very rare","2009","no degree/no degree yet","199","0.368922006249997","0.326067903223028","0.411776109276966"
"Very rare","2009","Other degree","326","0.37356020147486","0.340184431412524","0.406935971537196"
"Very rare","2009","secondary school degree","2096","0.389709993405642","0.376703809129559","0.402716177681725"
"Often","2010","college entrance qualification","216","0.0477336870966154","0.0416156237623602","0.0538517504308706"
"Often","2010","lower secondary degree","374","0.0712681190837404","0.0643774534113459","0.0781587847561349"
"Often","2010","no degree/no degree yet","31","0.109650709814649","0.0796614328157405","0.139639986813557"
"Often","2010","Other degree","58","0.083107315811406","0.0629580447043008","0.103256586918511"
"Often","2010","secondary school degree","300","0.0659930891747793","0.0591436389705938","0.0728425393789648"
"Rarely","2010","college entrance qualification","1690","0.376487267414984","0.362583897531446","0.390390637298522"
"Rarely","2010","lower secondary degree","1842","0.354386252221939","0.341574953103172","0.367197551340706"
"Rarely","2010","no degree/no degree yet","132","0.300037890828222","0.256052811353084","0.344022970303359"
"Rarely","2010","Other degree","247","0.383680331100006","0.34818524445383","0.419175417746181"
"Rarely","2010","secondary school degree","1899","0.360162880164174","0.346918988183768","0.37340677214458"
"Sometimes","2010","college entrance qualification","828","0.194313134061924","0.182958935438774","0.205667332685074"
"Sometimes","2010","lower secondary degree","1041","0.204322289187834","0.19352300866725","0.215121569708418"
"Sometimes","2010","no degree/no degree yet","70","0.181977493850449","0.144945974605205","0.219009013095694"
"Sometimes","2010","Other degree","130","0.181719020521341","0.153572035599653","0.209866005443028"
"Sometimes","2010","secondary school degree","869","0.180659391258993","0.170045027915447","0.191273754602539"
"Very often","2010","college entrance qualification","51","0.0130590978678039","0.0098012977906174","0.0163168979449903"
"Very often","2010","lower secondary degree","80","0.0130304493571147","0.00999306377622089","0.0160678349380085"
"Very often","2010","no degree/no degree yet","8","","",""
"Very often","2010","Other degree","10","","",""
"Very often","2010","secondary school degree","51","0.0125458621543991","0.00947514255180046","0.0156165817569977"
"Very rare","2010","college entrance qualification","1880","0.368406813558672","0.354564623373011","0.382249003744334"
"Very rare","2010","lower secondary degree","2018","0.356992890149372","0.344160545232972","0.369825235065771"
"Very rare","2010","no degree/no degree yet","176","0.392424160056639","0.345558128544648","0.439290191568631"
"Very rare","2010","Other degree","276","0.338959268368036","0.304407655449978","0.373510881286093"
"Very rare","2010","secondary school degree","1928","0.380638777247655","0.367243245465101","0.39403430903021"
"Often","2011","college entrance qualification","296","0.0590906251701749","0.0529417525843625","0.0652394977559873"
