"plh0185","year","migback","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Often","2007","direct migration background","Rural Area","35","0.0728190256635125","0.047129475279678","0.098508576047347","4"
"Often","2007","direct migration background","Urban Area","142","0.0917635235827537","0.0781597451408436","0.105367302024664","4"
"Often","2007","indirect migration background","Rural Area","7","","","","4"
"Often","2007","indirect migration background","Urban Area","46","0.0658043407242178","0.0470582960270404","0.0845503854213953","4"
"Often","2007","no migration background","Rural Area","393","0.0685243674961211","0.0623554026955658","0.0746933322966763","4"
"Often","2007","no migration background","Urban Area","708","0.0708052175345079","0.066051688961389","0.0755587461076268","4"
"Rarely","2007","direct migration background","Urban Area","499","0.271980161178778","0.251011762763173","0.292948559594383","2"
"Rarely","2007","direct migration background","Rural Area","120","0.28650176974414","0.241801317146162","0.331202222342118","2"
"Rarely","2007","indirect migration background","Rural Area","39","0.310025075602111","0.224369794535755","0.395680356668467","2"
"Rarely","2007","indirect migration background","Urban Area","209","0.312148893462001","0.277114744316657","0.347183042607346","2"
"Rarely","2007","no migration background","Rural Area","2095","0.331364003072998","0.319870522495392","0.342857483650604","2"
"Rarely","2007","no migration background","Urban Area","3534","0.315447036378787","0.306835178578997","0.324058894178578","2"
"Sometimes","2007","indirect migration background","Rural Area","22","","","","3"
"Sometimes","2007","no migration background","Urban Area","1994","0.185383994843652","0.178182167848398","0.192585821838906","3"
"Sometimes","2007","direct migration background","Urban Area","343","0.235372316470244","0.215381628561024","0.255363004379463","3"
"Sometimes","2007","no migration background","Rural Area","1331","0.211300358840251","0.201332314428991","0.221268403251512","3"
"Sometimes","2007","direct migration background","Rural Area","78","0.209235939191953","0.169020444189898","0.249451434194009","3"
"Sometimes","2007","indirect migration background","Urban Area","131","0.220594051583332","0.189243714762503","0.251944388404161","3"
"Very often","2007","direct migration background","Urban Area","48","0.0289204313386783","0.0210235642076303","0.0368172984697262","5"
"Very often","2007","direct migration background","Rural Area","5","","","","5"
"Very often","2007","indirect migration background","Rural Area","1","","","","5"
"Very often","2007","indirect migration background","Urban Area","14","","","","5"
"Very often","2007","no migration background","Rural Area","112","0.0169169747969718","0.0137680631509884","0.0200658864429552","5"
"Very often","2007","no migration background","Urban Area","175","0.0173112816975933","0.0148941367535888","0.0197284266415977","5"
"Very rare","2007","direct migration background","Rural Area","155","0.41763540847437","0.368877176102508","0.466393640846232","1"
"Very rare","2007","indirect migration background","Urban Area","272","0.380183447906389","0.343481286406342","0.416885609406436","1"
"Very rare","2007","indirect migration background","Rural Area","43","0.357824399926954","0.269047299643409","0.4466015002105","1"
"Very rare","2007","no migration background","Rural Area","2512","0.371894295793658","0.360092987587882","0.383695603999433","1"
"Very rare","2007","direct migration background","Urban Area","698","0.371963567429547","0.349188081032498","0.394739053826595","1"
"Very rare","2007","no migration background","Urban Area","4774","0.41105246954546","0.40193410333684","0.420170835754079","1"
"Often","2008","direct migration background","Rural Area","29","","","","4"
"Often","2008","indirect migration background","Rural Area","7","","","","4"
"Often","2008","indirect migration background","Urban Area","36","0.074799406161202","0.0547296013091457","0.0948692110132583","4"
"Often","2008","direct migration background","Urban Area","126","0.0854740617043908","0.0715867248625182","0.0993613985462633","4"
"Often","2008","no migration background","Rural Area","368","0.0666932645427362","0.0604251733675806","0.0729613557178919","4"
"Often","2008","no migration background","Urban Area","611","0.063286214721232","0.0586485522158776","0.0679238772265864","4"
"Rarely","2008","direct migration background","Rural Area","109","0.277626369257278","0.230575270692252","0.324677467822305","2"
"Rarely","2008","direct migration background","Urban Area","489","0.306369950627747","0.283472305637424","0.32926759561807","2"
"Rarely","2008","indirect migration background","Rural Area","43","0.325426835321348","0.238654698709274","0.412198971933422","2"
"Rarely","2008","indirect migration background","Urban Area","217","0.320263055738431","0.284667155396436","0.355858956080426","2"
"Rarely","2008","no migration background","Rural Area","2240","0.360361002296954","0.348299025821214","0.372422978772695","2"
"Rarely","2008","no migration background","Urban Area","3619","0.335263818446081","0.326271759871339","0.344255877020823","2"
"Sometimes","2008","direct migration background","Urban Area","291","0.207590372414946","0.187444677140788","0.227736067689103","3"
"Sometimes","2008","no migration background","Rural Area","1073","0.176611020637902","0.16703040224362","0.186191639032185","3"
"Sometimes","2008","direct migration background","Rural Area","89","0.262613179114955","0.216378865636787","0.308847492593123","3"
"Sometimes","2008","indirect migration background","Rural Area","16","","","","3"
"Sometimes","2008","indirect migration background","Urban Area","111","0.162409117920239","0.134270854076632","0.190547381763847","3"
"Sometimes","2008","no migration background","Urban Area","1767","0.175691495508256","0.16844277449976","0.182940216516751","3"
"Very often","2008","direct migration background","Rural Area","5","","","","5"
"Very often","2008","direct migration background","Urban Area","32","0.0215934079942841","0.0143736263144589","0.0288131896741094","5"
"Very often","2008","indirect migration background","Rural Area","2","","","","5"
"Very often","2008","indirect migration background","Urban Area","6","","","","5"
"Very often","2008","no migration background","Rural Area","97","0.015738654975025","0.0126117035193429","0.0188656064307071","5"
"Very often","2008","no migration background","Urban Area","166","0.0188041942494587","0.0162168969770066","0.0213914915219108","5"
"Very rare","2008","indirect migration background","Rural Area","44","0.413174710157422","0.321981950968502","0.504367469346341","1"
"Very rare","2008","direct migration background","Urban Area","619","0.378972207258632","0.354875206928813","0.403069207588451","1"
"Very rare","2008","direct migration background","Rural Area","116","0.351810399393287","0.301638119657121","0.401982679129452","1"
"Very rare","2008","indirect migration background","Urban Area","290","0.437206473463716","0.399362741157298","0.475050205770135","1"
"Very rare","2008","no migration background","Rural Area","2308","0.380596057547382","0.368397703274296","0.392794411820468","1"
"Very rare","2008","no migration background","Urban Area","4425","0.406954277074972","0.397596816147213","0.416311738002732","1"
"Often","2009","direct migration background","Rural Area","24","","","","4"
"Often","2009","direct migration background","Urban Area","111","0.0838014670093792","0.0689710176997523","0.0986319163190061","4"
"Often","2009","indirect migration background","Rural Area","7","","","","4"
"Often","2009","indirect migration background","Urban Area","45","0.0770106266607556","0.0556243783700968","0.0983968749514143","4"
