"plh0185","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"Sometimes","2007","higher education","West Germany","516","0.183445922042151","0.169808432098702","0.197083411985601"
"Sometimes","2007","higher education","East Germany","270","0.193583464153144","0.172097375843886","0.215069552462401"
"Often","2007","in school","West Germany","10","","",""
"Often","2007","in school","East Germany","4","","",""
"Often","2007","inadequately","West Germany","29","","",""
"Often","2007","inadequately","East Germany","2","","",""
"Often","2007","general elemantary","West Germany","167","0.0966407078019961","0.0832775035595091","0.110003912044483"
"Often","2007","general elemantary","East Germany","35","0.132772906479977","0.0961618491965393","0.169383963763414"
"Often","2007","middle vocational","West Germany","509","0.0669186998662066","0.0613388380458814","0.0724985616865319"
"Often","2007","middle vocational","East Germany","157","0.0700931370184748","0.0603395890621381","0.0798466849748116"
"Often","2007","vocational + Abi","West Germany","75","0.0705896721840768","0.0547381141835887","0.0864412301845648"
"Often","2007","vocational + Abi","East Germany","21","","",""
"Often","2007","higher vocational","West Germany","67","0.0643999222634026","0.0500880429461457","0.0787118015806596"
"Often","2007","higher vocational","East Germany","19","","",""
"Often","2007","higher education","West Germany","137","0.0624184424801176","0.0538943347825541","0.070942550177681"
"Often","2007","higher education","East Germany","72","0.0745264599563628","0.0602447317118009","0.0888081882009247"
"Very often","2007","in school","West Germany","4","","",""
"Very often","2007","in school","East Germany","1","","",""
"Very often","2007","inadequately","West Germany","10","","",""
"Very often","2007","inadequately","East Germany","","","",""
"Very often","2007","general elemantary","West Germany","46","0.0213899188756111","0.0148464248769186","0.0279334128743035"
"Very often","2007","general elemantary","East Germany","6","","",""
"Very often","2007","middle vocational","West Germany","138","0.0175544623555956","0.0146219627489011","0.0204869619622901"
"Very often","2007","middle vocational","East Germany","53","0.0216591693344185","0.0160979357553221","0.0272204029135148"
"Very often","2007","vocational + Abi","West Germany","17","","",""
"Very often","2007","vocational + Abi","East Germany","4","","",""
"Very often","2007","higher vocational","West Germany","15","","",""
"Very often","2007","higher vocational","East Germany","5","","",""
"Very often","2007","higher education","West Germany","25","","",""
"Very often","2007","higher education","East Germany","19","","",""
"Very rare","2008","in school","West Germany","128","0.488606479275971","0.428982160458121","0.54823079809382"
"Very rare","2008","in school","East Germany","34","0.391583959063583","0.285937744785859","0.497230173341308"
"Very rare","2008","inadequately","West Germany","55","0.392759482586556","0.318468216895033","0.46705074827808"
"Very rare","2008","inadequately","East Germany","5","","",""
"Very rare","2008","general elemantary","West Germany","625","0.357432814360362","0.334790848151718","0.380074780569006"
"Very rare","2008","general elemantary","East Germany","108","0.32374636647527","0.271234745028733","0.376257987921807"
"Very rare","2008","middle vocational","West Germany","2933","0.398080704896248","0.386801369266685","0.409360040525811"
"Very rare","2008","middle vocational","East Germany","909","0.355153927226077","0.336435856885366","0.373871997566787"
"Very rare","2008","vocational + Abi","West Germany","380","0.399060087428411","0.367586859409467","0.430533315447355"
"Very rare","2008","vocational + Abi","East Germany","62","0.425296685732059","0.350089056782165","0.500504314681953"
"Very rare","2008","higher vocational","West Germany","442","0.414103111706333","0.384195683129888","0.444010540282779"
"Very rare","2008","higher vocational","East Germany","119","0.353390926132741","0.304944595993384","0.401837256272098"
"Very rare","2008","higher education","West Germany","1364","0.440747964410301","0.422841274545716","0.458654654274887"
"Very rare","2008","higher education","East Germany","495","0.418675406253823","0.391260549913348","0.446090262594299"
"Rarely","2008","in school","West Germany","103","0.389490471065252","0.331325589126633","0.447655353003871"
"Rarely","2008","in school","East Germany","36","0.446700091783802","0.339095826929877","0.554304356637727"
"Rarely","2008","inadequately","West Germany","51","0.273612705312309","0.205794499382505","0.341430911242112"
"Rarely","2008","inadequately","East Germany","5","","",""
"Rarely","2008","general elemantary","West Germany","573","0.322334225670722","0.300253230502935","0.344415220838509"
"Rarely","2008","general elemantary","East Germany","110","0.367813549113942","0.313696435524874","0.421930662703011"
"Rarely","2008","middle vocational","West Germany","2431","0.334093714993552","0.323225216910647","0.344962213076457"
"Rarely","2008","middle vocational","East Germany","915","0.354244735754662","0.335537465735162","0.372952005774162"
"Rarely","2008","vocational + Abi","West Germany","321","0.335252803892419","0.304912419185573","0.365593188599265"
"Rarely","2008","vocational + Abi","East Germany","57","0.279577422969822","0.211306031737906","0.347848814201738"
"Rarely","2008","higher vocational","West Germany","362","0.330453677162963","0.301893569477921","0.359013784848005"
"Rarely","2008","higher vocational","East Germany","163","0.402807442331739","0.353100365224557","0.452514519438922"
"Rarely","2008","higher education","West Germany","1019","0.34096791913591","0.323870663504645","0.358065174767174"
"Rarely","2008","higher education","East Germany","457","0.336213080579247","0.309961252660562","0.362464908497932"
"Sometimes","2008","in school","West Germany","25","","",""
"Sometimes","2008","in school","East Germany","7","","",""
"Sometimes","2008","inadequately","West Germany","36","0.203593706423123","0.142338421671207","0.264848991175039"
"Sometimes","2008","inadequately","East Germany","4","","",""
"Sometimes","2008","general elemantary","West Germany","328","0.203361410482349","0.184345260302805","0.222377560661893"
"Sometimes","2008","general elemantary","East Germany","57","0.174480416789223","0.131887713350707","0.217073120227739"
"Sometimes","2008","middle vocational","West Germany","1299","0.182613887114969","0.17371144104944","0.191516333180498"
"Sometimes","2008","middle vocational","East Germany","484","0.18936986969565","0.174045185066095","0.204694554325205"
"Sometimes","2008","vocational + Abi","West Germany","159","0.179220509596401","0.154570691510301","0.2038703276825"
"Sometimes","2008","vocational + Abi","East Germany","27","","",""
"Sometimes","2008","higher vocational","West Germany","165","0.180205092278833","0.156867805163906","0.203542379393759"
"Sometimes","2008","higher vocational","East Germany","70","0.181425390136122","0.142369147723282","0.220481632548962"
"Sometimes","2008","higher education","West Germany","421","0.164893562418923","0.1515094636249","0.178277661212946"
"Sometimes","2008","higher education","East Germany","212","0.178324389627558","0.157053117091668","0.199595662163448"
"Often","2008","in school","West Germany","10","","",""
"Often","2008","in school","East Germany","3","","",""
"Often","2008","inadequately","West Germany","16","","",""
"Often","2008","inadequately","East Germany","5","","",""
"Often","2008","general elemantary","West Germany","156","0.0898462669219713","0.0763359650870405","0.103356568756902"
"Often","2008","general elemantary","East Germany","19","","",""
"Often","2008","middle vocational","West Germany","455","0.0692951870585156","0.0634434293094555","0.0751469448075757"
"Often","2008","middle vocational","East Germany","165","0.0809673669346841","0.0702978388952403","0.0916368949741278"
"Often","2008","vocational + Abi","West Germany","52","0.0717647664589092","0.0551768713974475","0.0883526615203708"
"Often","2008","vocational + Abi","East Germany","17","","",""
"Often","2008","higher vocational","West Germany","59","0.055902144923262","0.0419533408906778","0.0698509489558463"
"Often","2008","higher vocational","East Germany","17","","",""
"Often","2008","higher education","West Germany","120","0.0409784900366466","0.0338284492796944","0.0481285307935988"
"Often","2008","higher education","East Germany","68","0.0598238596843957","0.0466449425218057","0.0730027768469856"
"Very often","2008","in school","West Germany","4","","",""
"Very often","2008","in school","East Germany","2","","",""
"Very often","2008","inadequately","West Germany","8","","",""
"Very often","2008","inadequately","East Germany","","","",""
"Very often","2008","general elemantary","West Germany","39","0.0270252825645953","0.0193641398033881","0.0346864253258025"
"Very often","2008","general elemantary","East Germany","11","","",""
"Very often","2008","middle vocational","West Germany","117","0.0159165059367157","0.0130326825144472","0.0188003293589842"
"Very often","2008","middle vocational","East Germany","38","0.0202641003889278","0.0147529417838932","0.0257752589939624"
"Very often","2008","vocational + Abi","West Germany","18","","",""
"Very often","2008","vocational + Abi","East Germany","3","","",""
"Very often","2008","higher vocational","West Germany","14","","",""
"Very often","2008","higher vocational","East Germany","5","","",""
"Very often","2008","higher education","West Germany","29","","",""
"Very often","2008","higher education","East Germany","12","","",""
"Very rare","2009","in school","West Germany","124","0.437147548631647","0.376502851148531","0.497792246114763"
"Very rare","2009","in school","East Germany","23","","",""
"Very rare","2009","inadequately","West Germany","42","0.302778894486752","0.229495145345495","0.376062643628009"
"Very rare","2009","inadequately","East Germany","2","","",""
"Very rare","2009","general elemantary","West Germany","559","0.352784016475247","0.328864297069145","0.376703735881349"
"Very rare","2009","general elemantary","East Germany","92","0.317641831881121","0.261588659445136","0.373695004317107"
"Very rare","2009","middle vocational","West Germany","2686","0.396567150424919","0.384819494534607","0.40831480631523"
"Very rare","2009","middle vocational","East Germany","881","0.362270274292017","0.342984034967371","0.381556513616663"
"Very rare","2009","vocational + Abi","West Germany","316","0.33754724004655","0.305739048100094","0.369355431993006"
"Very rare","2009","vocational + Abi","East Germany","49","0.363541252126571","0.287071747567443","0.440010756685699"
"Very rare","2009","higher vocational","West Germany","395","0.378653568943783","0.3478093185746","0.409497819312966"
"Very rare","2009","higher vocational","East Germany","132","0.379334684304999","0.330026769558576","0.428642599051422"
"Very rare","2009","higher education","West Germany","1266","0.426125568987778","0.407883676718228","0.444367461257329"
"Very rare","2009","higher education","East Germany","493","0.413504104754356","0.385675740564296","0.441332468944416"
"Rarely","2009","in school","West Germany","88","0.375862775487838","0.316647162382244","0.435078388593432"
"Rarely","2009","in school","East Germany","21","","",""
"Rarely","2009","inadequately","West Germany","41","0.265934545584381","0.195462903859249","0.336406187309514"
"Rarely","2009","inadequately","East Germany","6","","",""
"Rarely","2009","general elemantary","West Germany","501","0.335754173355893","0.312113919238498","0.359394427473288"
"Rarely","2009","general elemantary","East Germany","91","0.379466404399492","0.321041976325731","0.437890832473252"
"Rarely","2009","middle vocational","West Germany","2192","0.330719738735901","0.31942145594644","0.342018021525361"
"Rarely","2009","middle vocational","East Germany","857","0.345658693386019","0.326576039127877","0.36474134764416"
"Rarely","2009","vocational + Abi","West Germany","300","0.379978946918517","0.347329394541938","0.412628499295096"
"Rarely","2009","vocational + Abi","East Germany","55","0.305657512214358","0.232420485469112","0.378894538959604"
"Rarely","2009","higher vocational","West Germany","317","0.343669869461154","0.313469087463755","0.373870651458552"
"Rarely","2009","higher vocational","East Germany","147","0.385755471216879","0.336289867182925","0.435221075250834"
"Rarely","2009","higher education","West Germany","949","0.333016321303182","0.315630988254653","0.350401654351712"
"Rarely","2009","higher education","East Germany","443","0.364853646303839","0.337650976658213","0.392056315949465"
"Sometimes","2009","in school","West Germany","35","0.16095898960717","0.116029576847909","0.205888402366431"
"Sometimes","2009","in school","East Germany","9","","",""
"Sometimes","2009","inadequately","West Germany","39","0.255079360407003","0.185552554078331","0.324606166735675"
"Sometimes","2009","inadequately","East Germany","6","","",""
"Sometimes","2009","general elemantary","West Germany","319","0.219480810516658","0.19876189193882","0.240199729094497"
"Sometimes","2009","general elemantary","East Germany","47","0.174136771908568","0.128477975038999","0.219795568778136"
"Sometimes","2009","middle vocational","West Germany","1254","0.193371349806504","0.183886919266554","0.202855780346455"
"Sometimes","2009","middle vocational","East Germany","457","0.209416421757832","0.193089957826541","0.225742885689123"
"Sometimes","2009","vocational + Abi","West Germany","165","0.191659450515789","0.165183195965679","0.2181357050659"
"Sometimes","2009","vocational + Abi","East Germany","35","0.243456227397862","0.175229620773002","0.311682834022723"
"Sometimes","2009","higher vocational","West Germany","155","0.190266750643866","0.165307087176944","0.215226414110788"
"Sometimes","2009","higher vocational","East Germany","65","0.163314978752768","0.1257510829247","0.200878874580836"
"Sometimes","2009","higher education","West Germany","442","0.169056359714397","0.155230434843721","0.182882284585072"
"Sometimes","2009","higher education","East Germany","193","0.164243484225707","0.143307217734311","0.185179750717102"
"Often","2009","in school","West Germany","9","","",""
"Often","2009","in school","East Germany","2","","",""
"Often","2009","inadequately","West Germany","19","","",""
"Often","2009","inadequately","East Germany","2","","",""
"Often","2009","general elemantary","West Germany","120","0.0726635825632832","0.0596692470999613","0.0856579180266051"
"Often","2009","general elemantary","East Germany","28","","",""
"Often","2009","middle vocational","West Germany","410","0.063951288889722","0.0580756885145888","0.0698268892648552"
"Often","2009","middle vocational","East Germany","154","0.0608539680600155","0.051261643024388","0.0704462930956431"
"Often","2009","vocational + Abi","West Germany","54","0.0716698254433209","0.0543192591988054","0.0890203916878364"
"Often","2009","vocational + Abi","East Germany","10","","",""
"Often","2009","higher vocational","West Germany","63","0.0665374540218448","0.0506896961789349","0.0823852118647546"
"Often","2009","higher vocational","East Germany","24","","",""
"Often","2009","higher education","West Germany","138","0.0597635948683615","0.0510192044476979","0.0685079852890251"
"Often","2009","higher education","East Germany","62","0.0482521023766981","0.0361423751496553","0.0603618296037408"
"Very often","2009","in school","West Germany","1","","",""
"Very often","2009","in school","East Germany","","","",""
"Very often","2009","inadequately","West Germany","10","","",""
"Very often","2009","inadequately","East Germany","","","",""
"Very often","2009","general elemantary","West Germany","34","0.0193174170889183","0.0124274718024028","0.0262073623754338"
"Very often","2009","general elemantary","East Germany","7","","",""
"Very often","2009","middle vocational","West Germany","119","0.0153904721429543","0.0124342547844427","0.0183466895014658"
"Very often","2009","middle vocational","East Germany","37","0.0218006425041164","0.015941133788409","0.0276601512198237"
"Very often","2009","vocational + Abi","West Germany","14","","",""
"Very often","2009","vocational + Abi","East Germany","3","","",""
"Very often","2009","higher vocational","West Germany","20","","",""
"Very often","2009","higher vocational","East Germany","4","","",""
"Very often","2009","higher education","West Germany","28","","",""
"Very often","2009","higher education","East Germany","12","","",""
"Very rare","2010","in school","West Germany","116","0.49437156423348","0.431249374538388","0.557493753928573"
"Very rare","2010","in school","East Germany","14","","",""
"Very rare","2010","inadequately","West Germany","45","0.330826345888306","0.249316031683631","0.412336660092982"
"Very rare","2010","inadequately","East Germany","2","","",""
"Very rare","2010","general elemantary","West Germany","492","0.316521987281513","0.292244555045128","0.340799419517898"
"Very rare","2010","general elemantary","East Germany","74","0.340629594666697","0.278147170839954","0.40311201849344"
"Very rare","2010","middle vocational","West Germany","2376","0.366789039374699","0.354716911838292","0.378861166911107"
"Very rare","2010","middle vocational","East Germany","803","0.357343563497852","0.337268467857274","0.377418659138429"
"Very rare","2010","vocational + Abi","West Germany","306","0.341831596285272","0.308922097980215","0.37474109459033"
"Very rare","2010","vocational + Abi","East Germany","53","0.410993976190782","0.331185455739061","0.490802496642503"
"Very rare","2010","higher vocational","West Germany","375","0.4022425193301","0.370330745490229","0.434154293169972"
"Very rare","2010","higher vocational","East Germany","117","0.354375239149398","0.304120127438976","0.404630350859821"
"Very rare","2010","higher education","West Germany","1139","0.388563261840747","0.370221973976426","0.406904549705067"
"Very rare","2010","higher education","East Germany","441","0.397073014789694","0.368443155720413","0.425702873858975"
"Rarely","2010","in school","West Germany","82","0.31703028065744","0.258282607938642","0.375777953376239"
"Rarely","2010","in school","East Germany","4","","",""
"Rarely","2010","inadequately","West Germany","34","0.239806957947188","0.165840309374823","0.313773606519552"
"Rarely","2010","inadequately","East Germany","3","","",""
"Rarely","2010","general elemantary","West Germany","466","0.349911926090984","0.325017391782128","0.37480646039984"
"Rarely","2010","general elemantary","East Germany","80","0.335944213589795","0.27367292978049","0.3982154973991"
"Rarely","2010","middle vocational","West Germany","2150","0.362237123661749","0.350197094894476","0.374277152429021"
"Rarely","2010","middle vocational","East Germany","831","0.355317829295347","0.335268191093015","0.375367467497679"
"Rarely","2010","vocational + Abi","West Germany","282","0.396528642121479","0.362588609303945","0.430468674939012"
"Rarely","2010","vocational + Abi","East Germany","52","0.316666770480881","0.241211569576758","0.392121971385005"
"Rarely","2010","higher vocational","West Germany","316","0.351517020642866","0.32044518452324","0.382588856762492"
"Rarely","2010","higher vocational","East Germany","146","0.398629195407051","0.347187628272493","0.450070762541609"
"Rarely","2010","higher education","West Germany","1006","0.373132137187889","0.354933346717276","0.391330927658502"
"Rarely","2010","higher education","East Germany","413","0.375546457886249","0.347210782778373","0.403882132994126"
"Sometimes","2010","in school","West Germany","30","0.113610724137955","0.0735460624139335","0.153675385861977"
"Sometimes","2010","in school","East Germany","7","","",""
"Sometimes","2010","inadequately","West Germany","29","","",""
"Sometimes","2010","inadequately","East Germany","2","","",""
"Sometimes","2010","general elemantary","West Germany","294","0.215971269796102","0.194492840710613","0.237449698881591"
"Sometimes","2010","general elemantary","East Germany","40","0.164515390504036","0.115636150173684","0.213394630834388"
"Sometimes","2010","middle vocational","West Germany","1129","0.19510536637425","0.185178651409487","0.205032081339013"
"Sometimes","2010","middle vocational","East Germany","386","0.20041925720231","0.183649526159977","0.217188988244643"
"Sometimes","2010","vocational + Abi","West Germany","151","0.19463974422194","0.167169817259141","0.222109671184739"
"Sometimes","2010","vocational + Abi","East Germany","33","0.219369698562927","0.15224494798977","0.286494449136085"
"Sometimes","2010","higher vocational","West Germany","171","0.205695543320374","0.179389811503096","0.232001275137653"
"Sometimes","2010","higher vocational","East Germany","62","0.167272387270687","0.128060108679118","0.206484665862256"
"Sometimes","2010","higher education","West Germany","437","0.178896439612671","0.164474521993636","0.193318357231707"
"Sometimes","2010","higher education","East Germany","208","0.171237732591023","0.149194951796411","0.193280513385635"
"Often","2010","in school","West Germany","12","","",""
"Often","2010","in school","East Germany","3","","",""
"Often","2010","inadequately","West Germany","13","","",""
"Often","2010","inadequately","East Germany","4","","",""
"Often","2010","general elemantary","West Germany","125","0.0948581676483622","0.0795637051569479","0.110152630139777"
"Often","2010","general elemantary","East Germany","21","","",""
"Often","2010","middle vocational","West Germany","388","0.062777725648559","0.0567016171806519","0.0688538341164662"
"Often","2010","middle vocational","East Germany","141","0.0730126661945759","0.0621143045750774","0.0839110278140744"
"Often","2010","vocational + Abi","West Germany","47","0.0561160702183742","0.0401481054269838","0.0720840350097646"
"Often","2010","vocational + Abi","East Germany","6","","",""
"Often","2010","higher vocational","West Germany","43","0.036960622439204","0.0246823827178575","0.0492388621605504"
"Often","2010","higher vocational","East Germany","20","","",""
"Often","2010","higher education","West Germany","110","0.0505601564793924","0.0423157171696138","0.058804595789171"
"Often","2010","higher education","East Germany","52","0.0502691811263816","0.0374841192720093","0.0630542429807539"
"Very often","2010","in school","West Germany","1","","",""
"Very often","2010","in school","East Germany","","","",""
"Very often","2010","inadequately","West Germany","7","","",""
"Very often","2010","inadequately","East Germany","1","","",""
"Very often","2010","general elemantary","West Germany","33","0.022736649183039","0.0149561480331364","0.0305171503329417"
"Very often","2010","general elemantary","East Germany","6","","",""
"Very often","2010","middle vocational","West Germany","79","0.0130907449407429","0.010243517111734","0.0159379727697518"
"Very often","2010","middle vocational","East Germany","28","","",""
"Very often","2010","vocational + Abi","West Germany","12","","",""
"Very often","2010","vocational + Abi","East Germany","2","","",""
"Very often","2010","higher vocational","West Germany","2","","",""
"Very often","2010","higher vocational","East Germany","3","","",""
"Very often","2010","higher education","West Germany","21","","",""
"Very often","2010","higher education","East Germany","8","","",""
"Very rare","2011","in school","West Germany","106","0.412946612691854","0.354859565082398","0.471033660301311"
"Very rare","2011","in school","East Germany","13","","",""
"Very rare","2011","inadequately","West Germany","89","0.467069579735675","0.398437664436932","0.535701495034418"
"Very rare","2011","inadequately","East Germany","12","","",""
"Very rare","2011","general elemantary","West Germany","685","0.349805508567024","0.328195936718356","0.371415080415691"
"Very rare","2011","general elemantary","East Germany","115","0.395489445109401","0.339881191116424","0.451097699102377"
"Very rare","2011","middle vocational","West Germany","3019","0.378861848573587","0.368125188296707","0.389598508850466"
"Very rare","2011","middle vocational","East Germany","989","0.367071033795029","0.348639112895532","0.385502954694526"
"Very rare","2011","vocational + Abi","West Germany","356","0.328184251394826","0.299452746822892","0.356915755966761"
"Very rare","2011","vocational + Abi","East Germany","62","0.367462300267386","0.296437330103078","0.438487270431693"
"Very rare","2011","higher vocational","West Germany","442","0.410424112176972","0.380585121262487","0.440263103091458"
"Very rare","2011","higher vocational","East Germany","135","0.299721079750813","0.254992023095622","0.344450136406004"
"Very rare","2011","higher education","West Germany","1403","0.407351291668508","0.390582337206933","0.424120246130083"
"Very rare","2011","higher education","East Germany","513","0.380585499314694","0.35407985077477","0.407091147854618"
"Rarely","2011","in school","West Germany","95","0.295293136527085","0.241475517866185","0.349110755187985"
"Rarely","2011","in school","East Germany","10","","",""
"Rarely","2011","inadequately","West Germany","48","0.200584875384152","0.145499622959127","0.255670127809176"
"Rarely","2011","inadequately","East Germany","8","","",""
"Rarely","2011","general elemantary","West Germany","579","0.318107232120042","0.297003658153264","0.339210806086821"
"Rarely","2011","general elemantary","East Germany","95","0.308307218880218","0.255787990738413","0.360826447022023"
"Rarely","2011","middle vocational","West Germany","2679","0.342904504058956","0.332398549645589","0.353410458472323"
"Rarely","2011","middle vocational","East Germany","903","0.346000171149335","0.327809654724248","0.364190687574423"
"Rarely","2011","vocational + Abi","West Germany","364","0.371571542801561","0.342003433497797","0.401139652105325"
"Rarely","2011","vocational + Abi","East Germany","71","0.42965624695686","0.356728907869766","0.502583586043955"
"Rarely","2011","higher vocational","West Germany","338","0.31740757069234","0.289172608153766","0.345642533230915"
"Rarely","2011","higher vocational","East Germany","157","0.425980951347077","0.377702446725226","0.474259455968928"
"Rarely","2011","higher education","West Germany","1133","0.334092667013499","0.317994992728614","0.350190341298384"
"Rarely","2011","higher education","East Germany","461","0.367637720176987","0.341315977280734","0.393959463073241"
"Sometimes","2011","in school","West Germany","55","0.216715685785103","0.168108728251089","0.265322643319118"
"Sometimes","2011","in school","East Germany","10","","",""
"Sometimes","2011","inadequately","West Germany","44","0.203720258928241","0.148315124224975","0.259125393631506"
"Sometimes","2011","inadequately","East Germany","5","","",""
"Sometimes","2011","general elemantary","West Germany","418","0.224107331710454","0.205212629409468","0.243002034011441"
"Sometimes","2011","general elemantary","East Germany","57","0.199651911392871","0.154190170900684","0.245113651885058"
"Sometimes","2011","middle vocational","West Germany","1515","0.195763939244198","0.186981952222697","0.204545926265699"
"Sometimes","2011","middle vocational","East Germany","535","0.20039010414486","0.185082921287827","0.215697287001894"
"Sometimes","2011","vocational + Abi","West Germany","233","0.225560244354013","0.199986194440849","0.251134294267177"
"Sometimes","2011","vocational + Abi","East Germany","29","","",""
"Sometimes","2011","higher vocational","West Germany","193","0.201447380866231","0.17711803549564","0.225776726236822"
"Sometimes","2011","higher vocational","East Germany","82","0.187169736851244","0.149088300978247","0.22525117272424"
"Sometimes","2011","higher education","West Germany","569","0.18998737528946","0.176598902794668","0.203375847784252"
"Sometimes","2011","higher education","East Germany","243","0.191003588084955","0.169544281083397","0.212462895086513"
"Often","2011","in school","West Germany","17","","",""
"Often","2011","in school","East Germany","2","","",""
"Often","2011","inadequately","West Germany","12","","",""
"Often","2011","inadequately","East Germany","3","","",""
"Often","2011","general elemantary","West Germany","147","0.0849297946067086","0.0722979015080885","0.0975616877053286"
"Often","2011","general elemantary","East Germany","28","","",""
"Often","2011","middle vocational","West Germany","509","0.06893636202287","0.0633291298954996","0.0745435941502404"
"Often","2011","middle vocational","East Germany","153","0.0693318079978785","0.0596181736109527","0.0790454423848043"
"Often","2011","vocational + Abi","West Germany","55","0.0539918522589039","0.0401630055530946","0.0678206989647132"
"Often","2011","vocational + Abi","East Germany","14","","",""
"Often","2011","higher vocational","West Germany","56","0.0525849753373109","0.0390455942336266","0.0661243564409953"
"Often","2011","higher vocational","East Germany","26","","",""
"Often","2011","higher education","West Germany","159","0.0548431328279278","0.0470728676555197","0.0626133980003359"
"Often","2011","higher education","East Germany","59","0.0495493733264048","0.037702452226049","0.0613962944267607"
"Very often","2011","in school","West Germany","3","","",""
"Very often","2011","in school","East Germany","","","",""
"Very often","2011","inadequately","West Germany","10","","",""
"Very often","2011","inadequately","East Germany","","","",""
"Very often","2011","general elemantary","West Germany","42","0.0230501329957715","0.0162505222102602","0.0298497437812829"
"Very often","2011","general elemantary","East Germany","2","","",""
"Very often","2011","middle vocational","West Germany","120","0.0135333461003888","0.0109760649888349","0.0160906272119426"
"Very often","2011","middle vocational","East Germany","47","0.0172068829128972","0.0122340918816592","0.0221796739441352"
"Very often","2011","vocational + Abi","West Germany","18","","",""
"Very often","2011","vocational + Abi","East Germany","1","","",""
"Very often","2011","higher vocational","West Germany","15","","",""
"Very often","2011","higher vocational","East Germany","3","","",""
"Very often","2011","higher education","West Germany","34","0.0137255332006054","0.00975465768251184","0.0176964087186989"
"Very often","2011","higher education","East Germany","13","","",""
"Very rare","2012","in school","West Germany","105","0.410947321007342","0.349958781809547","0.471935860205137"
"Very rare","2012","in school","East Germany","13","","",""
"Very rare","2012","inadequately","West Germany","72","0.398489445584006","0.330122682905657","0.466856208262354"
"Very rare","2012","inadequately","East Germany","18","","",""
