"plh0185","year","e11102","regtyp","n","percent","lower_confidence","upper_confidence"
"Often","2008","Not Employed","Urban Area","365","0.085848039798405","0.0779890255488466","0.0937070540479633"
"Rarely","2008","Employed","Rural Area","1542","0.383459548611669","0.368338425911613","0.398580671311726"
"Rarely","2008","Employed","Urban Area","2761","0.33690214294218","0.326495358560637","0.347308927323724"
"Rarely","2008","Not Employed","Rural Area","850","0.306239394478737","0.288432869795972","0.324045919161502"
"Rarely","2008","Not Employed","Urban Area","1564","0.319505046384282","0.306423924187126","0.332586168581437"
"Sometimes","2008","Employed","Rural Area","633","0.162341556864145","0.15087344793172","0.17380966579657"
"Sometimes","2008","Employed","Urban Area","1266","0.173281598951708","0.164948032878975","0.181615165024442"
"Sometimes","2008","Not Employed","Rural Area","545","0.215950375592219","0.20005420271855","0.231846548465888"
"Sometimes","2008","Not Employed","Urban Area","903","0.189750520579213","0.178750473204884","0.200750567953541"
"Very often","2008","Employed","Rural Area","62","0.0157316265414047","0.0118618396389234","0.019601413443886"
"Very often","2008","Employed","Urban Area","101","0.0156407835204147","0.0129087758389066","0.0183727912019227"
"Very often","2008","Not Employed","Rural Area","42","0.0141696814054942","0.00960379662672813","0.0187355661842603"
"Very often","2008","Not Employed","Urban Area","103","0.0228458193276526","0.0186542311826021","0.0270374074727032"
"Very rare","2008","Employed","Rural Area","1529","0.379463814213169","0.364373016035841","0.394554612390496"
"Very rare","2008","Employed","Urban Area","3388","0.418898663475511","0.408035500825769","0.429761826125254"
"Very rare","2008","Not Employed","Rural Area","939","0.378870135042663","0.360129676553137","0.397610593532189"
"Very rare","2008","Not Employed","Urban Area","1946","0.382050573910448","0.368419484012378","0.395681663808519"
"Often","2009","Employed","Rural Area","211","0.0536414952501536","0.0465152500554161","0.060767740444891"
"Often","2009","Employed","Urban Area","392","0.05598236444471","0.050727148675613","0.061237580213807"
"Often","2009","Not Employed","Rural Area","192","0.0824950376801721","0.0714304710720193","0.093559604288325"
"Often","2009","Not Employed","Urban Area","315","0.0759214641759711","0.0681269500014006","0.0837159783505416"
"Rarely","2009","Employed","Rural Area","1458","0.375690815448758","0.360372971885961","0.391008659011555"
"Rarely","2009","Employed","Urban Area","2542","0.346642125115811","0.335763071580657","0.357521178650965"
"Rarely","2009","Not Employed","Rural Area","752","0.32750408795094","0.308629848041801","0.34637832786008"
"Rarely","2009","Not Employed","Urban Area","1375","0.306793732929479","0.293222890612327","0.32036457524663"
"Sometimes","2009","Employed","Rural Area","660","0.187148502141139","0.174812306116499","0.199484698165779"
"Sometimes","2009","Employed","Urban Area","1271","0.177774829634293","0.169034951058945","0.186514708209641"
"Sometimes","2009","Not Employed","Rural Area","486","0.220372872832224","0.203702749164067","0.237042996500381"
"Sometimes","2009","Not Employed","Urban Area","854","0.208140823992568","0.196193932097431","0.220087715887705"
"Very often","2009","Employed","Rural Area","58","0.0164225764124621","0.012402749066226","0.0204424037586983"
"Very often","2009","Employed","Urban Area","110","0.0141385532829414","0.0114396625148897","0.0168374440509931"
"Very often","2009","Not Employed","Rural Area","44","0.0180194695478407","0.012669655045127","0.0233692840505545"
"Very often","2009","Not Employed","Urban Area","80","0.019315520124231","0.0152653788052065","0.0233656614432555"
"Very rare","2009","Employed","Rural Area","1453","0.367096610747488","0.351851121115554","0.382342100379422"
"Very rare","2009","Employed","Urban Area","3036","0.405462127522245","0.394238330878128","0.416685924166362"
"Very rare","2009","Not Employed","Rural Area","901","0.351608531988823","0.332405728736975","0.370811335240671"
"Very rare","2009","Not Employed","Urban Area","1812","0.389828458777751","0.375476371500098","0.404180546055404"
"Often","2010","Employed","Rural Area","172","0.0470408824897537","0.0400255059704604","0.054056259009047"
"Often","2010","Employed","Urban Area","336","0.047247259319015","0.0422236272063344","0.0522708914316957"
"Often","2010","Not Employed","Rural Area","176","0.104542802491928","0.0916278385610868","0.11745776642277"
"Often","2010","Not Employed","Urban Area","322","0.0911590451832322","0.0824259593804725","0.0998921309859918"
"Rarely","2010","Employed","Rural Area","1374","0.401819304683579","0.385574753557694","0.418063855809464"
"Rarely","2010","Employed","Urban Area","2493","0.364814401028115","0.353416477933786","0.376212324122443"
"Rarely","2010","Not Employed","Rural Area","724","0.336814220777127","0.316864513615166","0.356763927939088"
"Rarely","2010","Not Employed","Urban Area","1374","0.335997039653911","0.321666035167418","0.350328044140403"
"Sometimes","2010","Employed","Rural Area","590","0.186856467769328","0.173940891355566","0.199772044183091"
"Sometimes","2010","Employed","Urban Area","1177","0.183880704053832","0.174708275957523","0.193053132150142"
"Sometimes","2010","Not Employed","Rural Area","456","0.213082675290394","0.195797955772598","0.23036739480819"
"Sometimes","2010","Not Employed","Urban Area","799","0.201756785617635","0.189580758926801","0.213932812308468"
"Very often","2010","Employed","Rural Area","28","","",""
"Very often","2010","Employed","Urban Area","67","0.0115655121534347","0.00903390803454203","0.0140971162723275"
"Very often","2010","Not Employed","Rural Area","42","0.0171618733531741","0.011679772046109","0.0226439746602392"
"Very often","2010","Not Employed","Urban Area","70","0.0163658894919347","0.0125163347817014","0.0202154442021679"
"Very rare","2010","Employed","Rural Area","1335","0.356966918445178","0.341092173256755","0.372841663633601"
"Very rare","2010","Employed","Urban Area","2779","0.392492123445603","0.380930179932008","0.404054066959198"
"Very rare","2010","Not Employed","Rural Area","758","0.328398428087376","0.308574938840085","0.348221917334667"
"Very rare","2010","Not Employed","Urban Area","1608","0.354721240053288","0.340205433205485","0.369237046901091"
"Often","2011","Employed","Rural Area","240","0.052321115926889","0.0457535769376354","0.0588886549161427"
"Often","2011","Employed","Urban Area","452","0.0603975165045642","0.0552536172024316","0.0655414158066969"
"Often","2011","Not Employed","Rural Area","204","0.0860721451094762","0.0756909738254146","0.0964533163935377"
"Often","2011","Not Employed","Urban Area","370","0.0786997922681814","0.0714298634101524","0.0859697211262103"
"Rarely","2011","Employed","Rural Area","1655","0.378358978190657","0.364055046961618","0.392662909419696"
"Rarely","2011","Employed","Urban Area","2917","0.353690148408285","0.343366274082968","0.364014022733602"
"Rarely","2011","Not Employed","Rural Area","887","0.321794546333091","0.304503189825685","0.339085902840497"
"Rarely","2011","Not Employed","Urban Area","1583","0.299058868560403","0.286697632532931","0.311420104587875"
"Sometimes","2011","Employed","Rural Area","850","0.197574849547215","0.185831238609151","0.209318460485278"
"Sometimes","2011","Employed","Urban Area","1537","0.189082193840687","0.180626980419191","0.197537407262183"
"Sometimes","2011","Not Employed","Rural Area","571","0.213406058159596","0.198241220797862","0.22857089552133"
"Sometimes","2011","Not Employed","Urban Area","1087","0.212150487615324","0.201112588106538","0.22318838712411"
"Very often","2011","Employed","Rural Area","54","0.0135993469372827","0.0101833359342323","0.0170153579403332"
"Very often","2011","Employed","Urban Area","99","0.0113276933346097","0.00904257988786232","0.0136128067813571"
"Very often","2011","Not Employed","Rural Area","50","0.0171456511266273","0.012340791995957","0.0219505102572975"
"Very often","2011","Not Employed","Urban Area","115","0.0249519421808206","0.0207407217761058","0.0291631625855353"
"Very rare","2011","Employed","Rural Area","1617","0.358145709397957","0.344004659349991","0.372286759445923"
"Very rare","2011","Employed","Urban Area","3234","0.385502447911854","0.374992889018077","0.396012006805631"
"Very rare","2011","Not Employed","Rural Area","1092","0.361581599271209","0.343798193216937","0.379365005325481"
"Very rare","2011","Not Employed","Urban Area","2115","0.385138909375272","0.372000584787912","0.398277233962632"
"Often","2012","Employed","Rural Area","183","0.0446534208046836","0.038535299884005","0.0507715417253621"
"Often","2012","Employed","Urban Area","426","0.0526168287488213","0.0477561518988397","0.0574775055988028"
"Often","2012","Not Employed","Rural Area","201","0.0768704536405743","0.0671801893769563","0.0865607179041923"
"Often","2012","Not Employed","Urban Area","356","0.0679798168326351","0.0610971983769667","0.0748624352883035"
"Rarely","2012","Employed","Rural Area","1719","0.399422126744645","0.384914013524014","0.413930239965275"
"Rarely","2012","Employed","Urban Area","2817","0.343448833167645","0.333110824479848","0.353786841855442"
"Rarely","2012","Not Employed","Rural Area","920","0.321061404824712","0.304077643709437","0.338045165939988"
"Rarely","2012","Not Employed","Urban Area","1644","0.32206994773063","0.309293251023659","0.334846644437601"
"Sometimes","2012","Employed","Rural Area","652","0.149245867140203","0.138690741601971","0.159800992678434"
"Sometimes","2012","Employed","Urban Area","1354","0.17194671403308","0.163731901363511","0.180161526702649"
"Sometimes","2012","Not Employed","Rural Area","543","0.195950875809083","0.181511797586188","0.210389954031978"
"Sometimes","2012","Not Employed","Urban Area","945","0.189181524470357","0.178472443074484","0.19989060586623"
"Very often","2012","Employed","Rural Area","44","0.0106545995780415","0.00761334519212613","0.0136958539639569"
"Very often","2012","Employed","Urban Area","70","0.00798126710530408","0.00604409841652825","0.00991843579407991"
"Very often","2012","Not Employed","Rural Area","51","0.0186312647664242","0.0137124343389703","0.0235500951938781"
"Very often","2012","Not Employed","Urban Area","92","0.0215157998985718","0.01754839342124","0.0254832063759037"
"Very rare","2012","Employed","Rural Area","1780","0.396023985732428","0.381536907563289","0.410511063901567"
"Very rare","2012","Employed","Urban Area","3438","0.42400635694515","0.413247488169338","0.434765225720961"
"Very rare","2012","Not Employed","Rural Area","1188","0.387486000959207","0.36976408833092","0.405207913587494"
"Very rare","2012","Not Employed","Urban Area","2101","0.399252911067806","0.385861667039563","0.412644155096049"
"Often","2013","Employed","Rural Area","274","0.0453157201812572","0.0400641659309911","0.0505672744315233"
"Often","2013","Employed","Urban Area","540","0.0523269103537791","0.0481331304563051","0.0565206902512531"
"Often","2013","Not Employed","Rural Area","248","0.0817658641864992","0.0722333521499144","0.0912983762230839"
"Often","2013","Not Employed","Urban Area","414","0.0759578714015468","0.0690620049775482","0.0828537378255455"
"Rarely","2013","Employed","Rural Area","2243","0.38317357441729","0.370898820673288","0.395448328161292"
"Rarely","2013","Employed","Urban Area","4021","0.356368336509723","0.347348844699554","0.365387828319892"
"Rarely","2013","Not Employed","Rural Area","989","0.298381249548124","0.282463524915054","0.314298974181195"
"Rarely","2013","Not Employed","Urban Area","1842","0.314932696931301","0.302842536669704","0.327022857192899"
"Sometimes","2013","Employed","Rural Area","903","0.152479900254689","0.1434034751095","0.161556325399877"
"Sometimes","2013","Employed","Urban Area","1605","0.161575337513587","0.154643739455869","0.168506935571304"
"Sometimes","2013","Not Employed","Rural Area","590","0.211482608976822","0.197276092554636","0.225689125399007"
"Sometimes","2013","Not Employed","Urban Area","1058","0.189867233389184","0.179658786546396","0.200075680231971"
"Very often","2013","Employed","Rural Area","69","0.0118990051574541","0.00916128204740239","0.0146367282675058"
"Very often","2013","Employed","Urban Area","125","0.0106544861195497","0.00872094211019743","0.0125880301289019"
"Very often","2013","Not Employed","Rural Area","71","0.0201362494541251","0.015249537201547","0.0250229617067032"
"Very often","2013","Not Employed","Urban Area","108","0.0176998346791372","0.0142677082692829","0.0211319610889915"
"Very rare","2013","Employed","Rural Area","2537","0.40713179998931","0.394727275574039","0.419536324404581"
"Very rare","2013","Employed","Urban Area","4540","0.419074929503361","0.409782704590495","0.428367154416228"
"Very rare","2013","Not Employed","Rural Area","1276","0.38823402783443","0.371279562953695","0.405188492715165"
"Very rare","2013","Not Employed","Urban Area","2248","0.401542363598831","0.388782707962321","0.41430201923534"
"Often","2014","Employed","Rural Area","246","0.0502336906604428","0.0447146447256324","0.0557527365952532"
"Often","2014","Employed","Urban Area","614","0.0545236515029913","0.0504195543476216","0.0586277486583611"
"Often","2014","Not Employed","Rural Area","240","0.0799704151680812","0.0706749015650671","0.0892659287710953"
"Often","2014","Not Employed","Urban Area","432","0.0765499109049749","0.0698690481999936","0.0832307736099563"
"Rarely","2014","Employed","Rural Area","2218","0.359208856594678","0.347086421889096","0.371331291300261"
"Rarely","2014","Employed","Urban Area","4083","0.353061018102379","0.344422159276989","0.36169987692777"
"Rarely","2014","Not Employed","Rural Area","1049","0.315091430637949","0.299171454406652","0.331011406869245"
"Rarely","2014","Not Employed","Urban Area","1946","0.314467283461478","0.302800387748873","0.326134179174082"
"Sometimes","2014","Employed","Rural Area","911","0.155765334500447","0.146602600439763","0.164928068561131"
"Sometimes","2014","Employed","Urban Area","1802","0.153340241458731","0.146827222197868","0.159853260719594"
"Sometimes","2014","Not Employed","Rural Area","552","0.183601035900529","0.170333306509436","0.196868765291622"
"Sometimes","2014","Not Employed","Urban Area","1142","0.19124110784121","0.181358907635666","0.201123308046754"
"Very often","2014","Employed","Rural Area","77","0.0164207499021763","0.0132096097750661","0.0196318900292864"
"Very often","2014","Employed","Urban Area","178","0.0111893451168168","0.00928800971218672","0.0130906805214469"
"Very often","2014","Not Employed","Rural Area","51","0.0134223295612396","0.00947877904197066","0.0173658800805086"
"Very often","2014","Not Employed","Urban Area","121","0.019648670701167","0.0161611969585624","0.0231361444437715"
"Very rare","2014","Employed","Rural Area","2565","0.418371368342256","0.405907238869067","0.430835497815444"
"Very rare","2014","Employed","Urban Area","5080","0.427885743819081","0.418942292953828","0.436829194684334"
"Very rare","2014","Not Employed","Rural Area","1379","0.407914788732201","0.391073138209782","0.42475643925462"
"Very rare","2014","Not Employed","Urban Area","2443","0.398093027091171","0.38579287558351","0.410393178598832"
"Often","2015","Employed","Rural Area","275","0.0516769468292062","0.0459430615882299","0.0574108320701825"
"Often","2015","Employed","Urban Area","523","0.0483823323266731","0.0443541465615142","0.052410518091832"
"Often","2015","Not Employed","Rural Area","214","0.0709776565938823","0.0617580186458076","0.080197294541957"
"Often","2015","Not Employed","Urban Area","427","0.0770158297635044","0.069956157067351","0.0840755024596578"
"Rarely","2015","Employed","Rural Area","2183","0.3737058367006","0.361175101810812","0.386236571590387"
"Rarely","2015","Employed","Urban Area","3812","0.350741482316622","0.341782942329575","0.359700022303669"
"Rarely","2015","Not Employed","Rural Area","970","0.329011503148521","0.312141971025346","0.345881035271695"
"Rarely","2015","Not Employed","Urban Area","1816","0.319223744383678","0.306879991054665","0.33156749771269"
"Sometimes","2015","Employed","Rural Area","882","0.15852122834226","0.149061302851175","0.167981153833345"
"Sometimes","2015","Employed","Urban Area","1668","0.156671265502351","0.149847439147634","0.163495091857068"
"Sometimes","2015","Not Employed","Rural Area","615","0.224515794780876","0.209534481462166","0.239497108099585"
"Sometimes","2015","Not Employed","Urban Area","985","0.191892412885339","0.181465375400368","0.20231945037031"
"Very often","2015","Employed","Rural Area","59","0.0100237275990913","0.00744355095324671","0.012603904244936"
"Very often","2015","Employed","Urban Area","141","0.0105231583623614","0.00860753240967367","0.0124387843150492"
"Very often","2015","Not Employed","Rural Area","59","0.0199480448165103","0.0149279181380431","0.0249681714949774"
"Very often","2015","Not Employed","Urban Area","131","0.0236271623004872","0.0196054493687698","0.0276488752322045"
"Very rare","2015","Employed","Rural Area","2327","0.406072260528843","0.393352149986478","0.418792371071208"
"Very rare","2015","Employed","Urban Area","4756","0.433681761491992","0.424378168659864","0.44298535432412"
"Very rare","2015","Not Employed","Rural Area","1122","0.355547000660211","0.338360633195","0.372733368125422"
"Very rare","2015","Not Employed","Urban Area","2120","0.388240850666992","0.375336436526567","0.401145264807416"
"Often","2016","Employed","Rural Area","299","0.0694590323985496","0.0627662336623119","0.0761518311347873"
"Often","2016","Employed","Urban Area","606","0.0563550178632865","0.0519647981222337","0.0607452376043393"
"Often","2016","Not Employed","Rural Area","239","0.0897545017929638","0.0792012819158491","0.100307721670078"
"Often","2016","Not Employed","Urban Area","428","0.0860704198085673","0.0785010215512627","0.0936398180658719"
"Rarely","2016","Employed","Rural Area","2041","0.36780829104824","0.35511393114426","0.380502650952219"
"Rarely","2016","Employed","Urban Area","3839","0.373982458275071","0.36477087012668","0.383194046423463"
"Rarely","2016","Not Employed","Rural Area","938","0.319487961933007","0.302272338593406","0.336703585272607"
"Rarely","2016","Not Employed","Urban Area","1739","0.310975063439221","0.298482306777273","0.323467820101168"
"Sometimes","2016","Employed","Rural Area","934","0.171272720472966","0.161354687056525","0.181190753889408"
"Sometimes","2016","Employed","Urban Area","1702","0.156385069304755","0.149470177055516","0.163299961553994"
"Sometimes","2016","Not Employed","Rural Area","547","0.220710993870937","0.205398749391117","0.236023238350758"
"Sometimes","2016","Not Employed","Urban Area","1075","0.215297867527124","0.204204834427731","0.226390900626517"
"Very often","2016","Employed","Rural Area","71","0.00998470490554844","0.00736734032627613","0.0126020694848208"
"Very often","2016","Employed","Urban Area","149","0.0142095749870203","0.0119563815020027","0.0164627684720379"
"Very often","2016","Not Employed","Rural Area","57","0.0195045271091733","0.014398676477574","0.0246103777407726"
"Very often","2016","Not Employed","Urban Area","103","0.0186511768038618","0.0149999160355978","0.0223024375721259"
"Very rare","2016","Employed","Rural Area","2198","0.381475251174696","0.368687700247025","0.394262802102367"
"Very rare","2016","Employed","Urban Area","4303","0.399067879569867","0.38974496422485","0.408390794914884"
"Very rare","2016","Not Employed","Rural Area","1037","0.350542015293919","0.332925371766658","0.36815865882118"
"Very rare","2016","Not Employed","Urban Area","1929","0.369005472421226","0.355982586742995","0.382028358099457"
"Often","2017","Employed","Rural Area","318","0.0536835694867615","0.0481372435655297","0.0592298954079934"
"Often","2017","Employed","Urban Area","586","0.0522944278056844","0.0482636786753311","0.0563251769360376"
"Often","2017","Not Employed","Rural Area","215","0.0794244058483519","0.0698437752889769","0.089005036407727"
"Often","2017","Not Employed","Urban Area","414","0.084608391923252","0.0772035058678985","0.0920132779786055"
"Rarely","2017","Employed","Rural Area","2395","0.373673066942082","0.361768517971744","0.38557761591242"
"Rarely","2017","Employed","Urban Area","4172","0.365573096110329","0.356853442086441","0.374292750134217"
"Rarely","2017","Not Employed","Rural Area","1042","0.338817942601157","0.322048018075491","0.355587867126822"
"Rarely","2017","Not Employed","Urban Area","1764","0.318562114141878","0.306165062896873","0.330959165386884"
"Sometimes","2017","Employed","Rural Area","967","0.160613972528503","0.151578746248806","0.169649198808199"
"Sometimes","2017","Employed","Urban Area","1834","0.155350715474807","0.148792039397299","0.161909391552316"
"Sometimes","2017","Not Employed","Rural Area","584","0.210413693304826","0.195971798358748","0.224855588250904"
"Sometimes","2017","Not Employed","Urban Area","1033","0.203908120788074","0.193187817940592","0.214628423635556"
"Very often","2017","Employed","Rural Area","67","0.00844348159094449","0.00619190864742485","0.0106950545344641"
"Very often","2017","Employed","Urban Area","143","0.00975605027206385","0.00797642133945451","0.0115356792046732"
"Very often","2017","Not Employed","Rural Area","68","0.0203525618053697","0.0153495466039341","0.0253555770068052"
"Very often","2017","Not Employed","Urban Area","128","0.0215865692608463","0.0177196846570709","0.0254534538646218"
"Very rare","2017","Employed","Rural Area","2597","0.403585909451709","0.391513097137193","0.415658721766226"
"Very rare","2017","Employed","Urban Area","4983","0.417025710337115","0.40809825963777","0.42595316103646"
"Very rare","2017","Not Employed","Rural Area","1151","0.350991396440296","0.334080725440157","0.367902067440435"
"Very rare","2017","Not Employed","Urban Area","2087","0.371334803885949","0.358478955759685","0.384190652012213"
"Often","2018","Employed","Rural Area","282","0.0471881367137517","0.0418796189770292","0.0524966544504742"
"Often","2018","Employed","Urban Area","546","0.049408439834308","0.0454194928836246","0.0533973867849913"
"Often","2018","Not Employed","Rural Area","181","0.05706703861547","0.0486155754225224","0.0655185018084176"
"Often","2018","Not Employed","Urban Area","402","0.0752575943747573","0.0681613709470649","0.0823538178024498"
"Rarely","2018","Employed","Rural Area","2265","0.376248305542577","0.364120103424554","0.3883765076606"
"Rarely","2018","Employed","Urban Area","3872","0.346795965996872","0.338035601812421","0.355556330181324"
"Rarely","2018","Not Employed","Rural Area","970","0.34418517724525","0.326875637379584","0.361494717110915"
"Rarely","2018","Not Employed","Urban Area","1738","0.336554394251825","0.323843619519106","0.349265168984545"
"Sometimes","2018","Employed","Rural Area","924","0.163034301421262","0.153786327346008","0.172282275496516"
"Sometimes","2018","Employed","Urban Area","1787","0.155295041404902","0.148628631261962","0.161961451547843"
"Sometimes","2018","Not Employed","Rural Area","533","0.200435925979162","0.185850697153144","0.21502115480518"
"Sometimes","2018","Not Employed","Urban Area","948","0.182444717179723","0.172055903934774","0.192833530424672"
"Very often","2018","Employed","Rural Area","52","0.00694705236563388","0.0048676440853088","0.00902646064595897"
"Very often","2018","Employed","Urban Area","146","0.013225113311531","0.0111224513489262","0.0153277752741358"
"Very often","2018","Not Employed","Rural Area","73","0.029185101370703","0.0230524588905043","0.0353177438509017"
"Very often","2018","Not Employed","Urban Area","123","0.0235707278521675","0.019489896751256","0.0276515589530791"
"Very rare","2018","Employed","Rural Area","2606","0.406582203956775","0.394284961202503","0.418879446711048"
"Very rare","2018","Employed","Urban Area","4988","0.435275439452386","0.426149845667307","0.444401033237465"
"Very rare","2018","Not Employed","Rural Area","1137","0.369126756789416","0.351545187147681","0.38670832643115"
"Very rare","2018","Not Employed","Urban Area","2098","0.382172566341527","0.369101678834381","0.395243453848672"
"Often","2019","Employed","Rural Area","248","0.0472478151202849","0.0418833326456188","0.0526122975949509"
"Often","2019","Employed","Urban Area","485","0.0443054702993441","0.0404007060982569","0.0482102345004313"
"Often","2019","Not Employed","Rural Area","197","0.0690079253698266","0.0597038769923557","0.0783119737472975"
"Often","2019","Not Employed","Urban Area","356","0.070116709868048","0.0628772767175886","0.0773561430185074"
"Rarely","2019","Employed","Rural Area","2124","0.348370296985108","0.336323600053406","0.36041699391681"
"Rarely","2019","Employed","Urban Area","3656","0.36294006957242","0.353815462085308","0.372064677059531"
"Rarely","2019","Not Employed","Rural Area","973","0.354890599672434","0.337327004616896","0.372454194727971"
"Rarely","2019","Not Employed","Urban Area","1552","0.333785331920162","0.32041567401756","0.347154989822764"
"Sometimes","2019","Employed","Rural Area","887","0.163304349747482","0.153958267018446","0.172650432476519"
"Sometimes","2019","Employed","Urban Area","1519","0.139286476076122","0.132716097761968","0.145856854390276"
"Sometimes","2019","Not Employed","Rural Area","508","0.189887229896649","0.175490293005066","0.204284166788232"
"Sometimes","2019","Not Employed","Urban Area","840","0.188630173064442","0.177538563234831","0.199721782894053"
"Very often","2019","Employed","Rural Area","51","0.0104177311187186","0.00785053224460902","0.0129849299928282"
"Very often","2019","Employed","Urban Area","127","0.0146379229061065","0.0123589233677139","0.0169169224444992"
"Very often","2019","Not Employed","Rural Area","56","0.0223473431365854","0.0169216562963685","0.0277730299768023"
"Very often","2019","Not Employed","Urban Area","100","0.0189473991112566","0.015081944980213","0.0228128532423003"
"Very rare","2019","Employed","Rural Area","2699","0.430659807028406","0.418139929462466","0.443179684594346"
"Very rare","2019","Employed","Urban Area","4881","0.438830061146008","0.429413290955862","0.448246831336154"
"Very rare","2019","Not Employed","Rural Area","1117","0.363866901924505","0.34620673699454","0.381527066854471"
"Very rare","2019","Not Employed","Urban Area","1931","0.388520386036091","0.374701358795943","0.402339413276239"
