"plh0185","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very rare","2007","1-pers.-HH","(0) in school","1","","",""
"Very rare","2007","1-pers.-HH","(1a) inadequately completed","16","","",""
"Very rare","2007","1-pers.-HH","(1b) general elementary school","122","0.320299388412594","0.273570485049841","0.367028291775347"
"Very rare","2007","1-pers.-HH","(1c) basic vocational qualification","386","0.415355218061951","0.383650056012773","0.447060380111129"
"Very rare","2007","1-pers.-HH","(2b) intermediate general qualification","23","","",""
"Very rare","2007","1-pers.-HH","(2a) intermediate vocational","291","0.395188631762031","0.358841689337124","0.431535574186939"
"Very rare","2007","1-pers.-HH","(2c_gen) general maturity certificate","57","0.409980493510917","0.331792318032881","0.488168668988954"
"Very rare","2007","1-pers.-HH","(2c_voc) vocational maturity certificate","80","0.335613722016062","0.276120075370483","0.395107368661642"
"Very rare","2007","1-pers.-HH","(3a) lower tertiary education","102","0.355263656066326","0.296522232483112","0.414005079649539"
"Very rare","2007","1-pers.-HH","(3b) higher tertiary education","179","0.426351381395304","0.376230453424881","0.476472309365727"
"Very rare","2007","(Married) couple without C. ","(0) in school","1","","",""
"Very rare","2007","(Married) couple without C. ","(1a) inadequately completed","27","","",""
"Very rare","2007","(Married) couple without C. ","(1b) general elementary school","212","0.344646298822808","0.306101449243591","0.383191148402024"
"Very rare","2007","(Married) couple without C. ","(1c) basic vocational qualification","1085","0.395715482271394","0.376831768174288","0.4145991963685"
"Very rare","2007","(Married) couple without C. ","(2b) intermediate general qualification","40","0.394184487425139","0.294328493957083","0.494040480893195"
"Very rare","2007","(Married) couple without C. ","(2a) intermediate vocational","642","0.395205940851162","0.370819976563494","0.41959190513883"
"Very rare","2007","(Married) couple without C. ","(2c_gen) general maturity certificate","47","0.210863488371498","0.142052472563732","0.279674504179264"
"Very rare","2007","(Married) couple without C. ","(2c_voc) vocational maturity certificate","204","0.414954175779123","0.371058633174419","0.458849718383828"
"Very rare","2007","(Married) couple without C. ","(3a) lower tertiary education","326","0.394252379042657","0.359301255399828","0.429203502685485"
"Very rare","2007","(Married) couple without C. ","(3b) higher tertiary education","478","0.446764591281531","0.416578381319414","0.476950801243648"
"Very rare","2007","Single parent ","(0) in school","28","","",""
"Very rare","2007","Single parent ","(1a) inadequately completed","6","","",""
"Very rare","2007","Single parent ","(1b) general elementary school","48","0.333559648326383","0.252821303992429","0.414297992660337"
"Very rare","2007","Single parent ","(1c) basic vocational qualification","86","0.390505566835923","0.325444721500131","0.455566412171716"
"Very rare","2007","Single parent ","(2b) intermediate general qualification","25","","",""
"Very rare","2007","Single parent ","(2a) intermediate vocational","89","0.302709281936543","0.248702847693113","0.356715716179973"
"Very rare","2007","Single parent ","(2c_gen) general maturity certificate","29","","",""
"Very rare","2007","Single parent ","(2c_voc) vocational maturity certificate","15","","",""
"Very rare","2007","Single parent ","(3a) lower tertiary education","24","","",""
"Very rare","2007","Single parent ","(3b) higher tertiary education","35","0.422108519698084","0.320632692619008","0.523584346777161"
"Very rare","2007","Couple + C. LE 16 ","(0) in school","","","",""
"Very rare","2007","Couple + C. LE 16 ","(1a) inadequately completed","11","","",""
"Very rare","2007","Couple + C. LE 16 ","(1b) general elementary school","71","0.409497615285224","0.337660587578845","0.481334642991602"
"Very rare","2007","Couple + C. LE 16 ","(1c) basic vocational qualification","340","0.463302599958787","0.427080008657753","0.499525191259821"
"Very rare","2007","Couple + C. LE 16 ","(2b) intermediate general qualification","25","","",""
"Very rare","2007","Couple + C. LE 16 ","(2a) intermediate vocational","460","0.386389946948386","0.358112163043548","0.414667730853225"
"Very rare","2007","Couple + C. LE 16 ","(2c_gen) general maturity certificate","33","0.38487599881739","0.279562772992895","0.490189224641885"
"Very rare","2007","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","201","0.444772036219827","0.399507091093432","0.490036981346221"
"Very rare","2007","Couple + C. LE 16 ","(3a) lower tertiary education","131","0.405310483356146","0.348999161113415","0.461621805598878"
"Very rare","2007","Couple + C. LE 16 ","(3b) higher tertiary education","252","0.443527036823953","0.403130688474971","0.483923385172935"
"Very rare","2007","Couple + C. GT 16 ","(0) in school","72","0.525380580212004","0.447763144826813","0.602998015597194"
"Very rare","2007","Couple + C. GT 16 ","(1a) inadequately completed","8","","",""
"Very rare","2007","Couple + C. GT 16 ","(1b) general elementary school","113","0.481778197337367","0.420689207904842","0.542867186769892"
"Very rare","2007","Couple + C. GT 16 ","(1c) basic vocational qualification","333","0.438335522977458","0.40384447905149","0.472826566903426"
"Very rare","2007","Couple + C. GT 16 ","(2b) intermediate general qualification","65","0.41725180249751","0.341318871493732","0.493184733501288"
"Very rare","2007","Couple + C. GT 16 ","(2a) intermediate vocational","316","0.367885525498775","0.334859192301255","0.400911858696296"
"Very rare","2007","Couple + C. GT 16 ","(2c_gen) general maturity certificate","116","0.362612974633117","0.305688885667515","0.419537063598718"
"Very rare","2007","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","77","0.366089592200208","0.297591429493113","0.434587754907304"
"Very rare","2007","Couple + C. GT 16 ","(3a) lower tertiary education","88","0.358950886081168","0.297620270061845","0.42028150210049"
"Very rare","2007","Couple + C. GT 16 ","(3b) higher tertiary education","175","0.384291330614842","0.338207970843569","0.430374690386114"
"Very rare","2007","Couple + C. LE and GT 16","(0) in school","52","0.398475014314139","0.309762979005866","0.487187049622413"
"Very rare","2007","Couple + C. LE and GT 16","(1a) inadequately completed","8","","",""
"Very rare","2007","Couple + C. LE and GT 16","(1b) general elementary school","39","0.320573950327504","0.233359798833455","0.407788101821553"
"Very rare","2007","Couple + C. LE and GT 16","(1c) basic vocational qualification","94","0.354329843067939","0.294558947889888","0.414100738245991"
"Very rare","2007","Couple + C. LE and GT 16","(2b) intermediate general qualification","24","","",""
"Very rare","2007","Couple + C. LE and GT 16","(2a) intermediate vocational","118","0.380063337072188","0.326202581284745","0.433924092859631"
"Very rare","2007","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","24","","",""
"Very rare","2007","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","35","0.365290597864411","0.267428768556907","0.463152427171914"
"Very rare","2007","Couple + C. LE and GT 16","(3a) lower tertiary education","41","0.435844386476821","0.331647761969734","0.540041010983909"
"Very rare","2007","Couple + C. LE and GT 16","(3b) higher tertiary education","70","0.4543192532496","0.370328574074807","0.538309932424393"
"Rarely","2007","1-pers.-HH","(0) in school","","","",""
"Rarely","2007","1-pers.-HH","(1a) inadequately completed","9","","",""
"Rarely","2007","1-pers.-HH","(1b) general elementary school","107","0.275535114747618","0.230789976821545","0.320280252673691"
"Rarely","2007","1-pers.-HH","(1c) basic vocational qualification","266","0.292143474655312","0.262885462362949","0.321401486947675"
"Rarely","2007","1-pers.-HH","(2b) intermediate general qualification","16","","",""
"Rarely","2007","1-pers.-HH","(2a) intermediate vocational","208","0.305702742213176","0.271451361671093","0.33995412275526"
"Rarely","2007","1-pers.-HH","(2c_gen) general maturity certificate","49","0.324917434845848","0.250462883498688","0.399371986193007"
"Rarely","2007","1-pers.-HH","(2c_voc) vocational maturity certificate","76","0.313192354907527","0.254758633644725","0.371626076170329"
"Rarely","2007","1-pers.-HH","(3a) lower tertiary education","86","0.364819187521615","0.305735781703556","0.423902593339675"
