"plh0185","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Often","2007","Not Employed","Couple + C. GT 16 ","63","0.0724152112624107","0.0563996998691818","0.0884307226556395","4"
"Often","2007","Not Employed","Single parent ","33","0.0869113889450827","0.0584751454672499","0.115347632422915","4"
"Often","2007","Not Employed","1-pers.-HH","150","0.0892522576186717","0.0752559786746818","0.103248536562662","4"
"Often","2007","Not Employed","(Married) couple without C. ","293","0.0883752833985689","0.079312406114141","0.0974381606829967","4"
"Often","2007","Not Employed","Couple + C. LE 16 ","51","0.0881382157034437","0.0661573751177704","0.110119056289117","4"
"Often","2007","Not Employed","Couple + C. LE and GT 16","24","","","","4"
"Often","2007","Employed","1-pers.-HH","112","0.0737008389479543","0.060764081252943","0.0866375966429656","4"
"Often","2007","Employed","Single parent ","68","0.0927061463349791","0.0714183074458801","0.113993985224078","4"
"Often","2007","Employed","(Married) couple without C. ","202","0.0609316364947296","0.0531079684614411","0.068755304528018","4"
"Often","2007","Employed","Couple + C. LE 16 ","123","0.0511154170424892","0.043158668936017","0.0590721651489615","4"
"Often","2007","Employed","Couple + C. GT 16 ","128","0.0557814443189497","0.0468298881161349","0.0647330005217644","4"
"Often","2007","Employed","Couple + C. LE and GT 16","46","0.0513940996530559","0.0375981981900248","0.0651900011160869","4"
"Rarely","2007","Not Employed","(Married) couple without C. ","1044","0.289089633163548","0.274614708013822","0.303564558313274","2"
"Rarely","2007","Not Employed","Couple + C. LE 16 ","226","0.378231037733113","0.340630785045501","0.415831290420725","2"
"Rarely","2007","Not Employed","Couple + C. GT 16 ","309","0.285939669153602","0.258017203896735","0.313862134410469","2"
"Rarely","2007","Not Employed","Single parent ","98","0.260397658164318","0.216098538904697","0.304696777423938","2"
"Rarely","2007","Not Employed","1-pers.-HH","434","0.268708547992248","0.246946993148635","0.29047010283586","2"
"Rarely","2007","Not Employed","Couple + C. LE and GT 16","112","0.307604074116747","0.259529023127773","0.355679125105721","2"
"Rarely","2007","Employed","1-pers.-HH","508","0.328696758691425","0.305438849228286","0.351954668154564","2"
"Rarely","2007","Employed","Single parent ","220","0.293393152830339","0.25997232262998","0.326813983030697","2"
"Rarely","2007","Employed","(Married) couple without C. ","1176","0.338971832863232","0.323489650555611","0.354454015170853","2"
"Rarely","2007","Employed","Couple + C. LE 16 ","1001","0.32810219512738","0.311138942142198","0.345065448112562","2"
"Rarely","2007","Employed","Couple + C. GT 16 ","877","0.336254416648214","0.317827519124566","0.354681314171861","2"
"Rarely","2007","Employed","Couple + C. LE and GT 16","341","0.330463020102841","0.301073042163923","0.359852998041759","2"
"Sometimes","2007","Employed","Couple + C. LE 16 ","477","0.160392569396663","0.147134410519886","0.173650728273441","3"
"Sometimes","2007","Not Employed","Couple + C. LE 16 ","126","0.189620899823692","0.159227108352456","0.220014691294928","3"
"Sometimes","2007","Not Employed","1-pers.-HH","346","0.232638390962437","0.211896676130492","0.253380105794381","3"
"Sometimes","2007","Employed","Couple + C. GT 16 ","458","0.183334593515971","0.168242075966111","0.19842711106583","3"
"Sometimes","2007","Not Employed","Single parent ","83","0.214332553282511","0.172909618580889","0.255755487984134","3"
"Sometimes","2007","Not Employed","Couple + C. GT 16 ","210","0.230976046791782","0.204932357450471","0.257019736133092","3"
"Sometimes","2007","Not Employed","Couple + C. LE and GT 16","71","0.242807148826939","0.198140800628882","0.287473497024996","3"
"Sometimes","2007","Employed","1-pers.-HH","266","0.1796982231449","0.160688652392744","0.198707793897056","3"
"Sometimes","2007","Employed","(Married) couple without C. ","679","0.203222486819792","0.19006130758369","0.216383666055894","3"
"Sometimes","2007","Employed","Single parent ","144","0.219896582185111","0.189495527117641","0.25029763725258","3"
"Sometimes","2007","Not Employed","(Married) couple without C. ","757","0.203583654381093","0.190726816155893","0.216440492606293","3"
"Sometimes","2007","Employed","Couple + C. LE and GT 16","187","0.242096865993579","0.215332807092879","0.268860924894279","3"
"Very often","2007","Not Employed","Couple + C. LE and GT 16","9","","","","5"
"Very often","2007","Not Employed","Single parent ","13","","","","5"
"Very often","2007","Employed","1-pers.-HH","36","0.0246063187271424","0.0169357620317131","0.0322768754225716","5"
"Very often","2007","Not Employed","1-pers.-HH","39","0.0225566487489927","0.015267328695612","0.0298459688023735","5"
"Very often","2007","Not Employed","(Married) couple without C. ","75","0.0181475198946034","0.0138854123369414","0.0224096274522653","5"
"Very often","2007","Not Employed","Couple + C. LE 16 ","10","","","","5"
"Very often","2007","Not Employed","Couple + C. GT 16 ","21","","","","5"
"Very often","2007","Employed","(Married) couple without C. ","51","0.0163380902270674","0.0121917593024453","0.0204844211516895","5"
"Very often","2007","Employed","Single parent ","24","","","","5"
"Very often","2007","Employed","Couple + C. LE 16 ","29","","","","5"
"Very often","2007","Employed","Couple + C. GT 16 ","24","","","","5"
"Very often","2007","Employed","Couple + C. LE and GT 16","10","","","","5"
"Very rare","2007","Not Employed","1-pers.-HH","625","0.386844154677651","0.362935376188635","0.410752933166667","1"
"Very rare","2007","Not Employed","(Married) couple without C. ","1599","0.400803909162187","0.385156476041941","0.416451342282433","1"
"Very rare","2007","Not Employed","Single parent ","150","0.402872174934579","0.353361971939635","0.452382377929523","1"
"Very rare","2007","Not Employed","Couple + C. LE 16 ","226","0.335622416614989","0.299009811856915","0.372235021373062","1"
"Very rare","2007","Not Employed","Couple + C. GT 16 ","403","0.391829458255972","0.361663971844237","0.421994944667708","1"
"Very rare","2007","Not Employed","Couple + C. LE and GT 16","138","0.321310682014265","0.27266497173997","0.369956392288561","1"
"Very rare","2007","Employed","1-pers.-HH","645","0.393297860488578","0.369111966331878","0.417483754645278","1"
"Very rare","2007","Employed","(Married) couple without C. ","1483","0.380535953595179","0.364656107503726","0.396415799686632","1"
"Very rare","2007","Employed","Single parent ","257","0.360690109924614","0.325442785598033","0.395937434251195","1"
"Very rare","2007","Employed","Couple + C. LE 16 ","1313","0.449635779307549","0.431663279506029","0.467608279109069","1"
"Very rare","2007","Employed","Couple + C. GT 16 ","1038","0.4143283199181","0.395114362607005","0.433542277229194","1"
"Very rare","2007","Employed","Couple + C. LE and GT 16","400","0.366880552899604","0.336767435689012","0.396993670110195","1"
"Often","2008","Not Employed","(Married) couple without C. ","273","0.0860650314879244","0.0769564838617453","0.0951735791141036","4"
"Often","2008","Not Employed","Couple + C. LE 16 ","24","","","","4"
"Often","2008","Not Employed","Single parent ","32","0.0983448469577079","0.0683257080775768","0.128363985837839","4"
"Often","2008","Not Employed","1-pers.-HH","144","0.0989810866917965","0.0840269353756981","0.113935238007895","4"
"Often","2008","Not Employed","Couple + C. GT 16 ","55","0.0635092126764864","0.0478099830033178","0.079208442349655","4"
"Often","2008","Not Employed","Couple + C. LE and GT 16","17","","","","4"
"Often","2008","Employed","1-pers.-HH","105","0.0664948138867857","0.053907528005354","0.0790820997682174","4"
"Often","2008","Employed","Single parent ","50","0.0562310717305491","0.0392622190149235","0.0731999244461747","4"
"Often","2008","Employed","(Married) couple without C. ","173","0.0576874462459869","0.0498711644719427","0.0655037280200311","4"
"Often","2008","Employed","Couple + C. LE 16 ","110","0.0443983622106855","0.0366390025836141","0.0521577218377568","4"
"Often","2008","Employed","Couple + C. GT 16 ","120","0.0571223056670154","0.0478987823282572","0.0663458290057737","4"
"Often","2008","Employed","Couple + C. LE and GT 16","42","0.0420989149522339","0.0290587019173493","0.0551391279871186","4"
"Rarely","2008","Not Employed","Couple + C. LE 16 ","173","0.350907385131231","0.308906654923576","0.392908115338885","2"
"Rarely","2008","Not Employed","(Married) couple without C. ","1190","0.337651674823926","0.322292927498231","0.35301042214962","2"
"Rarely","2008","Not Employed","1-pers.-HH","418","0.257290318446641","0.235400610198941","0.279180026694342","2"
"Rarely","2008","Not Employed","Single parent ","126","0.33409305910879","0.286543916695812","0.381642201521767","2"
"Rarely","2008","Not Employed","Couple + C. GT 16 ","326","0.33894191973592","0.308470641311827","0.369413198160013","2"
"Rarely","2008","Not Employed","Couple + C. LE and GT 16","118","0.356879793326707","0.302936950078857","0.410822636574557","2"
"Rarely","2008","Employed","1-pers.-HH","502","0.329327259173603","0.305583525709922","0.353070992637284","2"
"Rarely","2008","Employed","(Married) couple without C. ","1232","0.354083425754016","0.338050858315806","0.370115993192226","2"
"Rarely","2008","Employed","Single parent ","252","0.356663165663276","0.321379004181735","0.391947327144816","2"
"Rarely","2008","Employed","Couple + C. LE 16 ","972","0.350014558912905","0.332046596422009","0.367982521403801","2"
"Rarely","2008","Employed","Couple + C. GT 16 ","923","0.371660956594581","0.352454962138716","0.390866951050446","2"
"Rarely","2008","Employed","Couple + C. LE and GT 16","338","0.349128322992638","0.318173442590118","0.380083203395158","2"
"Sometimes","2008","Not Employed","1-pers.-HH","319","0.215412656772773","0.194826514690763","0.235998798854783","3"
"Sometimes","2008","Employed","Couple + C. LE 16 ","399","0.157251076826957","0.143537527268766","0.170964626385148","3"
"Sometimes","2008","Not Employed","Single parent ","72","0.211375003401636","0.170216054618403","0.25253395218487","3"
"Sometimes","2008","Not Employed","Couple + C. LE 16 ","104","0.221575725591248","0.18502663897767","0.258124812204826","3"
"Sometimes","2008","Not Employed","Couple + C. GT 16 ","164","0.186194133163092","0.161135831772589","0.211252434553596","3"
"Sometimes","2008","Not Employed","Couple + C. LE and GT 16","38","0.134509908687527","0.096091889794608","0.172927927580446","3"
"Sometimes","2008","Employed","1-pers.-HH","260","0.184080832671489","0.164501057802603","0.203660607540375","3"
"Sometimes","2008","Employed","Single parent ","131","0.196546860521612","0.167275372947742","0.225818348095482","3"
"Sometimes","2008","Employed","Couple + C. GT 16 ","379","0.154956224526194","0.140574517993952","0.169337931058437","3"
"Sometimes","2008","Not Employed","(Married) couple without C. ","711","0.187700690044374","0.175019234690986","0.200382145397762","3"
"Sometimes","2008","Employed","(Married) couple without C. ","550","0.169994777172919","0.157402036388627","0.182587517957211","3"
"Sometimes","2008","Employed","Couple + C. LE and GT 16","148","0.179779425095145","0.15484357228349","0.2047152779068","3"
"Very often","2008","Not Employed","Couple + C. LE and GT 16","8","","","","5"
"Very often","2008","Not Employed","(Married) couple without C. ","59","0.0167208365026754","0.0125565026582199","0.0208851703471309","5"
"Very often","2008","Not Employed","Single parent ","14","","","","5"
"Very often","2008","Not Employed","Couple + C. GT 16 ","13","","","","5"
"Very often","2008","Not Employed","1-pers.-HH","40","0.0270467658835731","0.0189236553607425","0.0351698764064038","5"
"Very often","2008","Not Employed","Couple + C. LE 16 ","9","","","","5"
"Very often","2008","Employed","1-pers.-HH","26","","","","5"
"Very often","2008","Employed","(Married) couple without C. ","43","0.0142688702197476","0.0102929643690634","0.0182447760704319","5"
"Very often","2008","Employed","Single parent ","20","","","","5"
"Very often","2008","Employed","Couple + C. LE 16 ","33","0.0144733105707042","0.00997424731939549","0.0189723738220128","5"
"Very often","2008","Employed","Couple + C. GT 16 ","29","","","","5"
"Very often","2008","Employed","Couple + C. LE and GT 16","10","","","","5"
"Very rare","2008","Not Employed","Couple + C. LE and GT 16","122","0.410091189015029","0.354710361931121","0.465472016098937","1"
"Very rare","2008","Employed","1-pers.-HH","612","0.404734574295968","0.379936364890569","0.429532783701367","1"
"Very rare","2008","Employed","(Married) couple without C. ","1420","0.403965480607331","0.387515329335058","0.420415631879603","1"
"Very rare","2008","Not Employed","1-pers.-HH","611","0.401269172205216","0.376724772412903","0.425813571997529","1"
"Very rare","2008","Not Employed","(Married) couple without C. ","1409","0.3718617671411","0.356165495758711","0.38755803852349","1"
"Very rare","2008","Not Employed","Single parent ","134","0.321362759583065","0.274284672366052","0.368440846800079","1"
"Very rare","2008","Not Employed","Couple + C. LE 16 ","186","0.366761998649273","0.32435056992572","0.409173427372825","1"
"Very rare","2008","Not Employed","Couple + C. GT 16 ","369","0.402769909865324","0.371197511553525","0.434342308177124","1"
"Very rare","2008","Employed","Single parent ","255","0.357564295750362","0.322260340007061","0.392868251493663","1"
"Very rare","2008","Employed","Couple + C. LE 16 ","1193","0.433862691478748","0.415192833937218","0.452532549020279","1"
"Very rare","2008","Employed","Couple + C. GT 16 ","981","0.39907698206516","0.379614238291633","0.418539725838688","1"
"Very rare","2008","Employed","Couple + C. LE and GT 16","373","0.420176405101977","0.388124586573769","0.452228223630184","1"
"Often","2009","Not Employed","(Married) couple without C. ","238","0.0781330845819303","0.0690516715505785","0.0872144976132821","4"
"Often","2009","Not Employed","Single parent ","27","","","","4"
"Often","2009","Not Employed","Couple + C. LE 16 ","27","","","","4"
"Often","2009","Not Employed","1-pers.-HH","110","0.0753896408575285","0.0618049550147372","0.0889743267003198","4"
"Often","2009","Not Employed","Couple + C. GT 16 ","68","0.0737312318706049","0.0560057068075014","0.0914567569337084","4"
"Often","2009","Not Employed","Couple + C. LE and GT 16","17","","","","4"
"Often","2009","Employed","1-pers.-HH","83","0.0624091683192063","0.0498935297202267","0.074924806918186","4"
"Often","2009","Employed","(Married) couple without C. ","180","0.0578466834334785","0.0498463545303206","0.0658470123366364","4"
"Often","2009","Employed","Single parent ","67","0.101335977051728","0.078948719939086","0.12372323416437","4"
"Often","2009","Employed","Couple + C. LE and GT 16","44","0.0461469283167786","0.0322376526272384","0.0600562040063189","4"
"Often","2009","Employed","Couple + C. LE 16 ","120","0.0448966787005412","0.0366446174700683","0.053148739931014","4"
"Often","2009","Employed","Couple + C. GT 16 ","100","0.040246970943967","0.0322426377365597","0.0482513041513744","4"
"Rarely","2009","Not Employed","1-pers.-HH","421","0.2823537533423","0.259192269646668","0.305515237037932","2"
"Rarely","2009","Not Employed","(Married) couple without C. ","1045","0.313791812444674","0.298089971260737","0.329493653628611","2"
"Rarely","2009","Not Employed","Single parent ","98","0.344040959580892","0.289175972251961","0.398905946909822","2"
"Rarely","2009","Not Employed","Couple + C. LE 16 ","154","0.368439024208758","0.322685493982333","0.414192554435182","2"
"Rarely","2009","Not Employed","Couple + C. GT 16 ","271","0.361708326118336","0.329117625569312","0.394299026667359","2"
"Rarely","2009","Not Employed","Couple + C. LE and GT 16","98","0.332111878058662","0.27899424876177","0.385229507355553","2"
"Rarely","2009","Employed","1-pers.-HH","456","0.31092866353885","0.286979816346366","0.334877510731335","2"
"Rarely","2009","Employed","(Married) couple without C. ","1152","0.352426911264667","0.336055476307794","0.368798346221539","2"
"Rarely","2009","Employed","Single parent ","243","0.338267871735051","0.303169104294347","0.373366639175755","2"
"Rarely","2009","Employed","Couple + C. LE 16 ","921","0.379235059355492","0.359899889690513","0.398570229020471","2"
"Rarely","2009","Employed","Couple + C. GT 16 ","848","0.383812180047035","0.364006272631556","0.403618087462514","2"
"Rarely","2009","Employed","Couple + C. LE and GT 16","320","0.371106623788173","0.339078592949535","0.403134654626811","2"
