"plh0185","year","e11102","e11103","n","percent","lower_confidence","upper_confidence","value"
"Often","2007","Not Employed","Part Time","","","","","4"
"Often","2007","Not Employed","Full Time","","","","","4"
"Often","2007","Not Employed","Not Working","641","0.0874982285031662","0.0812928012421821","0.0937036557641504","4"
"Often","2007","Employed","Full Time","340","0.0493148849747753","0.0445280971544163","0.0541016727951342","4"
"Often","2007","Employed","Part Time","350","0.0831361652486527","0.0752514674437908","0.0910208630535146","4"
"Often","2007","Employed","Not Working","","","","","4"
"Rarely","2007","Not Employed","Part Time","","","","","2"
"Rarely","2007","Not Employed","Full Time","","","","","2"
"Rarely","2007","Not Employed","Not Working","2293","0.290664248139729","0.280692370655157","0.300636125624301","2"
"Rarely","2007","Employed","Full Time","2653","0.341482368821789","0.33099890829379","0.351965829349789","2"
"Rarely","2007","Employed","Part Time","1550","0.31265905643234","0.299419932388995","0.325898180475686","2"
"Rarely","2007","Employed","Not Working","","","","","2"
"Sometimes","2007","Not Employed","Not Working","1640","0.215183201997419","0.206158278507846","0.224208125486992","3"
"Sometimes","2007","Employed","Not Working","","","","","3"
"Sometimes","2007","Not Employed","Part Time","","","","","3"
"Sometimes","2007","Employed","Part Time","961","0.221911684417876","0.21004465089359","0.233778717942163","3"
"Sometimes","2007","Not Employed","Full Time","","","","","3"
"Sometimes","2007","Employed","Full Time","1298","0.171809515705066","0.163470293560503","0.180148737849629","3"
"Very often","2007","Not Employed","Full Time","","","","","5"
"Very often","2007","Employed","Full Time","83","0.0112357582534016","0.00890560552678014","0.0135659109800231","5"
"Very often","2007","Not Employed","Not Working","176","0.0213315753834579","0.0181584703032818","0.0245046804636339","5"
"Very often","2007","Employed","Part Time","96","0.0250944756571571","0.0206275578029823","0.0295613935113319","5"
"Very often","2007","Not Employed","Part Time","","","","","5"
"Very often","2007","Employed","Not Working","","","","","5"
"Very rare","2007","Not Employed","Full Time","","","","","1"
"Very rare","2007","Not Employed","Part Time","","","","","1"
"Very rare","2007","Not Employed","Not Working","3215","0.385322745976227","0.374634877630509","0.396010614321946","1"
"Very rare","2007","Employed","Full Time","3486","0.426157472244968","0.41522500367828","0.437089940811655","1"
"Very rare","2007","Employed","Part Time","1753","0.357198618243974","0.343514055556013","0.370883180931934","1"
"Very rare","2007","Employed","Not Working","","","","","1"
"Often","2008","Not Employed","Full Time","","","","","4"
"Often","2008","Not Employed","Part Time","","","","","4"
"Often","2008","Not Employed","Not Working","563","0.0855069942140055","0.0791593104663667","0.0918546779616443","4"
"Often","2008","Employed","Full Time","331","0.049208829284509","0.0443079466193622","0.0541097119496558","4"
"Often","2008","Employed","Part Time","283","0.068978125515993","0.0615013082969191","0.076454942735067","4"
"Often","2008","Employed","Not Working","","","","","4"
"Rarely","2008","Not Employed","Full Time","","","","","2"
"Rarely","2008","Not Employed","Part Time","","","","","2"
"Rarely","2008","Not Employed","Not Working","2414","0.315306752473842","0.304759510120121","0.325853994827563","2"
"Rarely","2008","Employed","Full Time","2697","0.353917104879464","0.343082698618507","0.364751511140421","2"
"Rarely","2008","Employed","Part Time","1606","0.347449490373655","0.333400858471902","0.361498122275407","2"
"Rarely","2008","Employed","Not Working","","","","","2"
"Sometimes","2008","Not Employed","Part Time","","","","","3"
"Sometimes","2008","Employed","Part Time","831","0.205916914665015","0.19398637439078","0.21784745493925","3"
"Sometimes","2008","Not Employed","Full Time","","","","","3"
"Sometimes","2008","Not Employed","Not Working","1448","0.198042211974306","0.188995747001455","0.207088676947157","3"
"Sometimes","2008","Employed","Full Time","1068","0.148991665563467","0.140923810035035","0.157059521091898","3"
"Sometimes","2008","Employed","Not Working","","","","","3"
"Very often","2008","Not Employed","Not Working","145","0.0201000080200674","0.0169142465198253","0.0232857695203096","5"
"Very often","2008","Not Employed","Part Time","","","","","5"
"Very often","2008","Not Employed","Full Time","","","","","5"
"Very often","2008","Employed","Full Time","84","0.0129444569900255","0.0103833782400521","0.0155055357399988","5"
"Very often","2008","Employed","Part Time","79","0.0203846512818736","0.0162153760949461","0.0245539264688011","5"
"Very often","2008","Employed","Not Working","","","","","5"
"Very rare","2008","Not Employed","Full Time","","","","","1"
"Very rare","2008","Not Employed","Not Working","2885","0.381044033317779","0.370019969293862","0.392068097341696","1"
"Very rare","2008","Employed","Full Time","3303","0.434937943282535","0.423705559350291","0.446170327214778","1"
"Very rare","2008","Not Employed","Part Time","","","","","1"
"Very rare","2008","Employed","Part Time","1614","0.357270818163464","0.34313262506667","0.371409011260258","1"
"Very rare","2008","Employed","Not Working","","","","","1"
"Often","2009","Not Employed","Part Time","","","","","4"
"Often","2009","Not Employed","Full Time","","","","","4"
"Often","2009","Not Employed","Not Working","507","0.0780137138230478","0.0716444335790067","0.0843829940670888","4"
"Often","2009","Employed","Full Time","321","0.0463487162153021","0.0414169449534131","0.0512804874771912","4"
"Often","2009","Employed","Part Time","282","0.0698783690611229","0.0621773482788093","0.0775793898434364","4"
"Often","2009","Employed","Not Working","","","","","4"
"Rarely","2009","Not Employed","Full Time","","","","","2"
"Rarely","2009","Not Employed","Part Time","","","","","2"
"Rarely","2009","Not Employed","Not Working","2127","0.313385464649949","0.302369093174673","0.324401836125225","2"
"Rarely","2009","Employed","Full Time","2461","0.355487210557614","0.344258832361134","0.366715588754094","2"
"Rarely","2009","Employed","Part Time","1539","0.356524530973892","0.342056222845378","0.370992839102405","2"
"Rarely","2009","Employed","Not Working","","","","","2"
"Sometimes","2009","Not Employed","Part Time","","","","","3"
"Sometimes","2009","Not Employed","Full Time","","","","","3"
"Sometimes","2009","Not Employed","Not Working","1340","0.212034064077499","0.20232674754284","0.221741380612158","3"
"Sometimes","2009","Employed","Part Time","817","0.213421105802811","0.201044633606494","0.225797577999128","3"
"Sometimes","2009","Employed","Not Working","","","","","3"
"Sometimes","2009","Employed","Full Time","1114","0.16092167901764","0.152301866898166","0.169541491137113","3"
"Very often","2009","Not Employed","Not Working","124","0.0189030106483252","0.0156688312087583","0.0221371900878922","5"
"Very often","2009","Not Employed","Full Time","","","","","5"
"Very often","2009","Not Employed","Part Time","","","","","5"
"Very often","2009","Employed","Full Time","91","0.0146847979000962","0.0118630978187621","0.0175064979814303","5"
"Very often","2009","Employed","Part Time","77","0.0151613438892809","0.0114702215839512","0.0188524661946105","5"
"Very often","2009","Employed","Not Working","","","","","5"
"Very rare","2009","Not Employed","Full Time","","","","","1"
"Very rare","2009","Not Employed","Part Time","","","","","1"
"Very rare","2009","Not Employed","Not Working","2713","0.377663746801179","0.366150233950542","0.389177259651816","1"
"Very rare","2009","Employed","Full Time","2994","0.422557596309348","0.410970181212918","0.434145011405779","1"
"Very rare","2009","Employed","Part Time","1495","0.345014650272894","0.330655074669196","0.359374225876591","1"
"Very rare","2009","Employed","Not Working","","","","","1"
"Often","2010","Not Employed","Part Time","","","","","4"
"Often","2010","Not Employed","Full Time","","","","","4"
"Often","2010","Not Employed","Not Working","498","0.0952682787043","0.0880353428883299","0.10250121452027","4"
"Often","2010","Employed","Full Time","246","0.0365828171831044","0.031999473781666","0.0411661605845428","4"
"Often","2010","Employed","Part Time","262","0.0659422401730585","0.058159174655773","0.0737253056903441","4"
"Often","2010","Employed","Not Working","","","","","4"
"Rarely","2010","Not Employed","Part Time","","","","","2"
"Rarely","2010","Not Employed","Full Time","","","","","2"
"Rarely","2010","Not Employed","Not Working","2098","0.336247939904629","0.324609003363335","0.347886876445922","2"
"Rarely","2010","Employed","Full Time","2368","0.3714094320651","0.359613099045491","0.383205765084708","2"
"Rarely","2010","Employed","Part Time","1499","0.385431929363322","0.370168897439554","0.40069496128709","2"
"Rarely","2010","Employed","Not Working","","","","","2"
"Sometimes","2010","Not Employed","Part Time","","","","","3"
"Sometimes","2010","Not Employed","Not Working","1255","0.205234189191665","0.195284145532799","0.215184232850532","3"
"Sometimes","2010","Employed","Not Working","","","","","3"
"Sometimes","2010","Not Employed","Full Time","","","","","3"
"Sometimes","2010","Employed","Part Time","767","0.205266001173862","0.19259965425513","0.217932348092595","3"
"Sometimes","2010","Employed","Full Time","1000","0.173265071451915","0.164025000960936","0.182505141942895","3"
"Very often","2010","Not Employed","Not Working","112","0.0166102815179847","0.01346157726022","0.0197589857757494","5"
"Very often","2010","Not Employed","Full Time","","","","","5"
