"plh0185","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Very rare","2008","no degree/no degree yet","1-pers.-HH","20","","",""
"Very rare","2008","no degree/no degree yet","(Married) couple without C. ","22","","",""
"Very rare","2008","no degree/no degree yet","Single parent ","29","","",""
"Very rare","2008","no degree/no degree yet","Couple + C. LE 16 ","13","","",""
"Very rare","2008","no degree/no degree yet","Couple + C. GT 16 ","82","0.451419991650189","0.379904191597291","0.522935791703086"
"Very rare","2008","no degree/no degree yet","Couple + C. LE and GT 16","70","0.502853641835455","0.420904765433334","0.584802518237576"
"Rarely","2008","lower secondary degree","1-pers.-HH","351","0.275326094850142","0.250464313229198","0.300187876471086"
"Rarely","2008","lower secondary degree","(Married) couple without C. ","949","0.348157529180526","0.330698330907752","0.3656167274533"
"Rarely","2008","lower secondary degree","Single parent ","92","0.293271351451787","0.243075743542153","0.34346695936142"
"Rarely","2008","lower secondary degree","Couple + C. LE 16 ","236","0.315619497257029","0.281576929858962","0.349662064655097"
"Rarely","2008","lower secondary degree","Couple + C. GT 16 ","327","0.343231987128988","0.312518677065357","0.373945297192619"
"Rarely","2008","lower secondary degree","Couple + C. LE and GT 16","99","0.337152245166537","0.280448416559223","0.39385607377385"
"Rarely","2008","secondary school degree","1-pers.-HH","258","0.326620126660892","0.293917240496755","0.359323012825029"
"Rarely","2008","secondary school degree","(Married) couple without C. ","676","0.348993682152586","0.327706345239093","0.370281019066079"
"Rarely","2008","secondary school degree","Single parent ","142","0.385086270044461","0.334466516445218","0.435706023643704"
"Rarely","2008","secondary school degree","Couple + C. LE 16 ","454","0.394468325576465","0.36612247195767","0.422814179195259"
"Rarely","2008","secondary school degree","Couple + C. GT 16 ","414","0.394339461025044","0.364652039096499","0.424026882953588"
"Rarely","2008","secondary school degree","Couple + C. LE and GT 16","150","0.351803955432463","0.304711309690589","0.398896601174337"
"Rarely","2008","college entrance qualification","1-pers.-HH","255","0.296735742295865","0.265487850955981","0.32798363363575"
"Rarely","2008","college entrance qualification","(Married) couple without C. ","625","0.329840638502676","0.308084691247715","0.351596585757637"
"Rarely","2008","college entrance qualification","Single parent ","83","0.391907987312027","0.328817936109546","0.454998038514508"
"Rarely","2008","college entrance qualification","Couple + C. LE 16 ","382","0.333138431162989","0.305234009433886","0.361042852892092"
"Rarely","2008","college entrance qualification","Couple + C. GT 16 ","305","0.372894087475232","0.340192288509897","0.405595886440567"
"Rarely","2008","college entrance qualification","Couple + C. LE and GT 16","112","0.390196811191125","0.332959042814902","0.447434579567348"
"Rarely","2008","Other degree","1-pers.-HH","29","","",""
"Rarely","2008","Other degree","(Married) couple without C. ","122","0.35431544232599","0.303549068683332","0.405081815968649"
"Rarely","2008","Other degree","Single parent ","15","","",""
"Rarely","2008","Other degree","Couple + C. LE 16 ","55","0.37749025218175","0.308379894947981","0.44660060941552"
"Rarely","2008","Other degree","Couple + C. GT 16 ","63","0.335037833568443","0.264498839561294","0.405576827575591"
"Rarely","2008","Other degree","Couple + C. LE and GT 16","20","","",""
"Rarely","2008","no degree/no degree yet","1-pers.-HH","7","","",""
"Rarely","2008","no degree/no degree yet","(Married) couple without C. ","27","","",""
"Rarely","2008","no degree/no degree yet","Single parent ","25","","",""
"Rarely","2008","no degree/no degree yet","Couple + C. LE 16 ","7","","",""
"Rarely","2008","no degree/no degree yet","Couple + C. GT 16 ","72","0.373448776179808","0.303932671183831","0.442964881175786"
"Rarely","2008","no degree/no degree yet","Couple + C. LE and GT 16","52","0.374946364764194","0.295600684367366","0.454292045161022"
"Sometimes","2008","lower secondary degree","1-pers.-HH","259","0.219293116037959","0.196263125889092","0.242323106186825"
"Sometimes","2008","lower secondary degree","(Married) couple without C. ","549","0.183266771435546","0.169087724127202","0.19744581874389"
"Sometimes","2008","lower secondary degree","Single parent ","74","0.269799165670302","0.220861188581614","0.318737142758989"
"Sometimes","2008","lower secondary degree","Couple + C. LE 16 ","131","0.181779747501288","0.153530984162036","0.21002851084054"
"Sometimes","2008","lower secondary degree","Couple + C. GT 16 ","167","0.193425163576322","0.167874300703314","0.218976026449329"
"Sometimes","2008","lower secondary degree","Couple + C. LE and GT 16","50","0.223256113325216","0.173306392853667","0.273205833796764"
"Sometimes","2008","secondary school degree","1-pers.-HH","155","0.20194805872491","0.173953735935716","0.229942381514104"
"Sometimes","2008","secondary school degree","(Married) couple without C. ","339","0.175807067667946","0.158806925324462","0.192807210011429"
"Sometimes","2008","secondary school degree","Single parent ","64","0.195358168828204","0.154115096888685","0.236601240767722"
"Sometimes","2008","secondary school degree","Couple + C. LE 16 ","169","0.14939297953232","0.128718022531231","0.17006793653341"
"Sometimes","2008","secondary school degree","Couple + C. GT 16 ","166","0.141842503308899","0.120648674585302","0.163036332032497"
"Sometimes","2008","secondary school degree","Couple + C. LE and GT 16","58","0.129261424925953","0.096176671280673","0.162346178571232"
"Sometimes","2008","college entrance qualification","1-pers.-HH","137","0.184356909699043","0.157831854095111","0.210881965302975"
"Sometimes","2008","college entrance qualification","(Married) couple without C. ","275","0.160387040096531","0.143406125616622","0.17736795457644"
"Sometimes","2008","college entrance qualification","Single parent ","38","0.176119135447103","0.126890289660269","0.225347981233937"
"Sometimes","2008","college entrance qualification","Couple + C. LE 16 ","156","0.16401893146277","0.14209653516389","0.185941327761651"
"Sometimes","2008","college entrance qualification","Couple + C. GT 16 ","135","0.165683296010007","0.140540516886995","0.19082607513302"
"Sometimes","2008","college entrance qualification","Couple + C. LE and GT 16","47","0.197683708406059","0.150952798792051","0.244414618020067"
"Sometimes","2008","Other degree","1-pers.-HH","13","","",""
"Sometimes","2008","Other degree","(Married) couple without C. ","73","0.21650596907696","0.172791653336485","0.260220284817434"
"Sometimes","2008","Other degree","Single parent ","10","","",""
"Sometimes","2008","Other degree","Couple + C. LE 16 ","39","0.188320313193341","0.132581449411768","0.244059176974915"
"Sometimes","2008","Other degree","Couple + C. GT 16 ","24","","",""
"Sometimes","2008","Other degree","Couple + C. LE and GT 16","10","","",""
"Sometimes","2008","no degree/no degree yet","1-pers.-HH","4","","",""
"Sometimes","2008","no degree/no degree yet","(Married) couple without C. ","17","","",""
"Sometimes","2008","no degree/no degree yet","Single parent ","7","","",""
"Sometimes","2008","no degree/no degree yet","Couple + C. LE 16 ","6","","",""
"Sometimes","2008","no degree/no degree yet","Couple + C. GT 16 ","22","","",""
"Sometimes","2008","no degree/no degree yet","Couple + C. LE and GT 16","12","","",""
"Often","2008","lower secondary degree","1-pers.-HH","120","0.0923531352890051","0.0762384612106101","0.1084678093674"
"Often","2008","lower secondary degree","(Married) couple without C. ","203","0.0783728493083683","0.068523092162421","0.0882226064543156"
"Often","2008","lower secondary degree","Single parent ","23","","",""
"Often","2008","lower secondary degree","Couple + C. LE 16 ","29","","",""
"Often","2008","lower secondary degree","Couple + C. GT 16 ","49","0.0491325956793754","0.0351505220518334","0.0631146693069174"
"Often","2008","lower secondary degree","Couple + C. LE and GT 16","12","","",""
"Often","2008","secondary school degree","1-pers.-HH","60","0.078181718403768","0.0594615474807514","0.0969018893267847"
"Often","2008","secondary school degree","(Married) couple without C. ","114","0.0655202091096916","0.0544694390108547","0.0765709792085285"
"Often","2008","secondary school degree","Single parent ","23","","",""
"Often","2008","secondary school degree","Couple + C. LE 16 ","52","0.058048770084413","0.0444867070344984","0.0716108331343275"
"Often","2008","secondary school degree","Couple + C. GT 16 ","42","0.0551855604051699","0.0413145302516887","0.0690565905586511"
"Often","2008","secondary school degree","Couple + C. LE and GT 16","26","","",""
"Often","2008","college entrance qualification","1-pers.-HH","53","0.0729630048825285","0.0551729863245937","0.0907530234404634"
"Often","2008","college entrance qualification","(Married) couple without C. ","85","0.0532384431725933","0.0428495363103711","0.0636273500348154"
"Often","2008","college entrance qualification","Single parent ","17","","",""
"Often","2008","college entrance qualification","Couple + C. LE 16 ","44","0.0423449933487651","0.0304230133141042","0.054266973383426"
"Often","2008","college entrance qualification","Couple + C. GT 16 ","56","0.0717860122800196","0.0543297034447521","0.0892423211152871"
"Often","2008","college entrance qualification","Couple + C. LE and GT 16","15","","",""
"Often","2008","Other degree","1-pers.-HH","12","","",""
"Often","2008","Other degree","(Married) couple without C. ","30","0.090949435400655","0.0604308130124573","0.121468057788853"
"Often","2008","Other degree","Single parent ","9","","",""
"Often","2008","Other degree","Couple + C. LE 16 ","9","","",""
"Often","2008","Other degree","Couple + C. GT 16 ","10","","",""
"Often","2008","Other degree","Couple + C. LE and GT 16","","","",""
"Often","2008","no degree/no degree yet","1-pers.-HH","1","","",""
"Often","2008","no degree/no degree yet","(Married) couple without C. ","10","","",""
"Often","2008","no degree/no degree yet","Single parent ","7","","",""
"Often","2008","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Often","2008","no degree/no degree yet","Couple + C. GT 16 ","7","","",""
"Often","2008","no degree/no degree yet","Couple + C. LE and GT 16","4","","",""
"Very often","2008","lower secondary degree","1-pers.-HH","28","","",""
"Very often","2008","lower secondary degree","(Married) couple without C. ","37","0.0146822849545924","0.0102741991022191","0.0190903708069657"
"Very often","2008","lower secondary degree","Single parent ","16","","",""
"Very often","2008","lower secondary degree","Couple + C. LE 16 ","14","","",""
"Very often","2008","lower secondary degree","Couple + C. GT 16 ","9","","",""
"Very often","2008","lower secondary degree","Couple + C. LE and GT 16","6","","",""
"Very often","2008","secondary school degree","1-pers.-HH","21","","",""
"Very often","2008","secondary school degree","(Married) couple without C. ","33","0.0183988598162685","0.0123970402924238","0.0244006793401133"
"Very often","2008","secondary school degree","Single parent ","7","","",""
"Very often","2008","secondary school degree","Couple + C. LE 16 ","11","","",""
"Very often","2008","secondary school degree","Couple + C. GT 16 ","15","","",""
"Very often","2008","secondary school degree","Couple + C. LE and GT 16","3","","",""
"Very often","2008","college entrance qualification","1-pers.-HH","11","","",""
"Very often","2008","college entrance qualification","(Married) couple without C. ","19","","",""
"Very often","2008","college entrance qualification","Single parent ","5","","",""
"Very often","2008","college entrance qualification","Couple + C. LE 16 ","12","","",""
"Very often","2008","college entrance qualification","Couple + C. GT 16 ","9","","",""
"Very often","2008","college entrance qualification","Couple + C. LE and GT 16","1","","",""
"Very often","2008","Other degree","1-pers.-HH","3","","",""
"Very often","2008","Other degree","(Married) couple without C. ","9","","",""
"Very often","2008","Other degree","Single parent ","4","","",""
"Very often","2008","Other degree","Couple + C. LE 16 ","3","","",""
"Very often","2008","Other degree","Couple + C. GT 16 ","1","","",""
"Very often","2008","Other degree","Couple + C. LE and GT 16","3","","",""
"Very often","2008","no degree/no degree yet","1-pers.-HH","","","",""
"Very often","2008","no degree/no degree yet","(Married) couple without C. ","4","","",""
"Very often","2008","no degree/no degree yet","Single parent ","","","",""
"Very often","2008","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"Very often","2008","no degree/no degree yet","Couple + C. GT 16 ","3","","",""
"Very often","2008","no degree/no degree yet","Couple + C. LE and GT 16","5","","",""
"Very rare","2009","lower secondary degree","1-pers.-HH","474","0.417370555894687","0.389150608284745","0.445590503504629"
"Very rare","2009","lower secondary degree","(Married) couple without C. ","1042","0.371684324848534","0.353133909174085","0.390234740522983"
"Very rare","2009","lower secondary degree","Single parent ","90","0.334866999778781","0.279188955328844","0.390545044228717"
"Very rare","2009","lower secondary degree","Couple + C. LE 16 ","255","0.370761426525745","0.332803031612994","0.408719821438497"
"Very rare","2009","lower secondary degree","Couple + C. GT 16 ","343","0.40917701709113","0.376277558309497","0.442076475872763"
"Very rare","2009","lower secondary degree","Couple + C. LE and GT 16","109","0.394877819878873","0.33440445473492","0.455351185022826"
